Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 366 RAISE 580
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,CALL freq,FOLD freq
Jc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 6d,0.02803,55.31,786.669,120.938,44.69,387.829,90.2158,75.23,13.32,11.45
Jc 8c 7c,0.01498,54.66,777.707,120.995,45.34,396.794,90.9642,57.13,37.05,5.82
Jc 8c 7d,0.14086,60.08,894.573,126.604,39.92,279.927,72.8997,88.47,11.53,0.00
Jc 8d 8c,0.55719,58.12,844.159,123.514,41.88,330.345,81.9882,82.26,1.58,16.16
Jc 8d 2c,0.08137,54.88,780.443,120.916,45.12,394.059,90.7954,77.79,9.31,12.90
Jc 8d 3c,0.05023,54.88,779.031,120.712,45.12,395.465,91.106,74.85,11.87,13.28
Jc 8d 4c,0.20618,55.65,797.407,121.845,44.35,377.096,88.3858,77.64,8.74,13.62
Jc 8d 5c,0.23014,56.78,819.279,122.705,43.22,355.218,85.4263,79.31,7.51,13.17
Jc 8d 6c,0.00857,54.55,773.793,120.619,45.45,400.709,91.6477,82.49,9.88,7.63
Jc 8d 7c,0.07628,54.56,784.501,122.258,45.44,390.001,89.2264,84.90,15.10,0.00
Jc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 2d,0.01823,52.91,750.565,120.62,47.09,423.935,93.5874,87.39,11.19,1.43
Jc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3d,0.01384,53.87,770.935,121.7,46.13,403.565,90.9339,88.58,11.42,0.00
Jc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 4d,0.00036,46.31,620.43,113.924,53.69,554.081,107.274,79.35,20.65,0.00
Jc 9c 5c,0.00001,55.30,798.524,122.793,44.70,375.957,87.4257,100.00,0.00,0.00
Jc 9c 5d,0.00258,52.77,747.566,120.46,47.23,426.927,93.9669,73.50,26.50,0.00
Jc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 6d,0.0093,55.81,808.727,123.213,44.19,365.777,86.0503,74.19,25.81,0.00
Jc 9c 7c,0.01509,53.67,757.779,120.053,46.33,416.718,93.5055,52.84,44.23,2.92
Jc 9c 7d,0.57761,48.49,663.691,116.391,51.51,510.807,103.081,74.90,25.10,0.00
Jc 9c 8c,0.00908,51.81,729.165,119.674,48.19,445.339,96.0643,67.21,27.34,5.45
Jc 9c 8d,0.21694,52.19,732.408,119.322,47.81,442.093,96.1311,86.44,7.52,6.04
Jc 9d 9c,0.53479,48.83,663.65,115.579,51.17,510.858,103.771,74.07,10.76,15.17
Jc 9d 2c,0.00252,50.05,694.724,118.022,49.95,479.784,99.8544,85.45,14.55,0.00
Jc 9d 3c,0.0019,47.44,643.29,115.312,52.56,531.216,105.056,94.70,5.30,0.00
Jc 9d 4c,0.00076,47.17,637.293,114.874,52.83,537.225,105.714,79.71,20.29,0.00
Jc 9d 5c,0.00036,37.01,435.626,100.087,62.99,738.869,121.934,89.82,10.18,0.00
Jc 9d 6c,0.00368,52.52,744.359,120.515,47.48,430.143,94.1748,93.27,6.73,0.00
Jc 9d 7c,0.60403,49.62,686.322,117.622,50.38,488.174,100.72,77.41,22.59,0.00
Jc 9d 8c,0.28069,51.20,712.196,118.28,48.80,462.303,98.4791,87.17,6.08,6.75
Jd Jc 2c,0.04958,65.10,986.594,128.862,34.90,187.905,55.9738,48.80,44.16,7.04
Jd Jc 3c,0.06445,64.00,968.975,128.746,36.00,205.525,59.3439,45.20,50.04,4.76
Jd Jc 4c,0.07161,64.85,980.122,128.524,35.15,194.38,57.479,52.40,37.42,10.18
Jd Jc 5c,0.02122,63.08,945.234,127.415,36.92,229.259,64.5538,76.47,17.84,5.69
Jd Jc 6c,0.00369,63.22,952.831,128.169,36.78,221.664,62.6403,96.93,1.05,2.02
Jd Jc 7c,0.05642,54.95,768.945,119.001,45.05,405.554,93.5713,82.84,2.19,14.98
Jd Jc 8c,0.0092,52.76,726.513,117.085,47.24,447.994,98.5868,80.16,3.83,16.01
Jd Jc 9c,0.60775,48.93,659.203,114.556,51.07,515.294,104.891,77.15,0.45,22.40
Jh Jd Jc,1.79163,68.15,1048.6,130.843,31.85,125.894,41.0858,58.37,27.06,14.57
Jd Jc Tc,0.57954,50.76,704.061,117.953,49.24,470.443,99.3076,78.04,6.99,14.97
Jc Tc 2c,0.00007,60.02,893.616,126.595,39.98,280.879,73.038,90.97,9.03,0.00
Jc Tc 2d,0.0057,40.38,501.514,105.61,59.62,672.983,117.338,84.16,15.84,0.00
Jc Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 3d,0.01344,42.37,541.523,108.676,57.63,632.976,114.177,85.72,14.28,0.00
Jc Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 4d,0.00298,46.56,624.483,114.04,53.44,550.024,106.998,80.83,19.17,0.00
Jc Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 5d,0.10816,44.54,584.439,111.582,55.46,590.06,110.594,84.25,15.75,0.00
Jc Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 6d,0.00629,45.05,594.498,112.223,54.95,580.001,109.715,82.37,17.63,0.00
Jc Tc 7c,0.19662,51.29,711.638,117.988,48.71,462.862,98.7738,75.79,19.27,4.94
Jc Tc 7d,0.18996,46.21,618.614,113.842,53.79,555.882,107.42,88.26,11.74,0.00
Jc Tc 8c,0.00006,40.15,498.365,105.551,59.85,676.141,117.432,97.53,2.47,0.00
Jc Tc 8d,0.03859,47.03,635.127,114.836,52.97,539.366,105.847,96.16,3.84,0.00
Jc Tc 9c,0.12504,58.98,853.948,123.126,41.02,320.558,81.2246,62.82,18.36,18.82
Jc Tc 9d,0.47249,53.58,746.325,118.436,46.42,428.179,95.8928,74.04,7.52,18.44
Jc Td Tc,0.60325,48.05,654.176,115.768,51.95,520.32,104.115,72.02,23.93,4.05
Jc Td 2c,0.00305,44.64,587.516,111.904,55.36,586.98,110.227,94.93,5.07,0.00
Jc Td 3c,0.00436,44.47,583.828,111.627,55.53,590.679,110.582,89.93,10.07,0.00
Jc Td 4c,0.00518,43.28,560.582,110.133,56.72,613.918,112.516,96.69,3.31,0.00
Jc Td 5c,0.0413,46.93,633,114.705,53.07,541.497,106.057,94.34,5.66,0.00
Jc Td 6c,0.00243,45.92,612.532,113.421,54.08,561.982,108.028,86.70,13.30,0.00
Jc Td 7c,0.17216,45.17,597.924,112.57,54.83,576.574,109.305,87.29,12.71,0.00
Jc Td 8c,0.05559,46.47,623.982,114.183,53.53,550.52,106.904,94.72,5.28,0.00
Jc Td 9c,0.46885,54.28,757.804,118.716,45.72,416.695,94.7407,73.01,8.40,18.59
Jd 3c 2c,0.03327,53.61,754.152,119.629,46.39,420.352,94.1836,85.66,3.19,11.15
Jd 4c 2c,0.08084,53.80,764.869,120.898,46.20,409.632,92.1622,83.68,5.53,10.79
Jd 4c 3c,0.12213,53.22,749.94,119.833,46.78,424.562,94.3344,81.74,7.18,11.08
Jd 5c 2c,0.14543,54.49,775.466,121.019,45.51,399.036,91.1422,76.78,12.55,10.66
Jd 5c 3c,0.15944,55.70,796.593,121.613,44.30,377.907,88.6739,76.06,13.29,10.65
Jd 5c 4c,0.18972,55.56,798.278,122.182,44.44,376.217,87.9944,74.56,14.01,11.44
Jd 6c 2c,0.05277,54.78,780.092,121.1,45.22,394.406,90.6577,81.70,7.84,10.46
Jd 6c 3c,0.00111,53.33,755.431,120.449,46.67,419.075,93.3447,94.71,1.54,3.75
Jd 6c 4c,0.22541,55.24,790.721,121.72,44.76,383.78,89.1285,73.37,16.36,10.27
Jd 6c 5c,0.00147,57.94,852.214,125.065,42.06,322.282,79.6595,91.50,8.50,0.00
Jd 7c 2c,0.04669,55.68,790.172,120.685,44.32,384.331,90.1329,81.27,6.80,11.94
Jd 7c 3c,0.02511,55.49,792.359,121.414,44.51,382.143,89.2547,86.83,3.63,9.54
Jd 7c 4c,0.26517,56.31,804.574,121.499,43.69,369.924,88.0144,78.85,6.14,15.01
Jd 7c 5c,0.14504,56.69,812.406,121.853,43.31,362.09,86.913,78.15,8.81,13.05
Jd 7c 6c,0.00003,55.31,799.824,122.967,44.69,374.663,87.1473,98.74,1.26,0.00
Jd 8c 2c,0.07126,56.61,816.011,122.574,43.39,358.493,85.8833,75.81,11.75,12.44
Jd 8c 3c,0.01037,56.40,812.727,122.536,43.60,361.774,86.2528,83.93,5.39,10.68
Jd 8c 4c,0.07046,56.05,804.971,122.114,43.95,369.525,87.4096,77.61,7.91,14.48
Jd 8c 5c,0.14514,57.47,832.667,123.201,42.53,341.834,83.5525,76.53,9.75,13.72
Jd 8c 6c,0.00013,54.75,788.589,122.487,45.25,385.914,88.6472,88.94,11.06,0.00
Jd 8c 7c,0.00663,48.21,657.572,115.981,51.79,516.922,103.757,68.79,31.21,0.00
Jd 9c 2c,0.01052,53.98,772.941,121.759,46.02,401.563,90.7077,90.67,7.56,1.78
Jd 9c 3c,0.00327,52.91,747.505,120.124,47.08,426.991,94.2676,84.45,7.35,8.20
Jd 9c 4c,0.00472,53.27,756.677,120.788,46.73,417.818,92.9418,88.45,7.18,4.37
Jd 9c 5c,0.01171,54.03,773.551,121.746,45.97,400.955,90.665,82.30,17.70,0.00
Jd 9c 6c,0.0071,54.86,787.175,122.011,45.14,387.321,89.1955,76.98,16.31,6.71
Jd 9c 7c,0.36798,48.50,663.193,116.281,51.50,511.301,103.199,62.36,37.50,0.15
Jd 9c 8c,0.36183,50.73,699.492,117.257,49.27,475.01,100.211,78.43,11.09,10.48
Jh Jd 2c,1.77287,69.68,1054.16,128.639,30.32,120.329,41.2585,75.81,4.80,19.39
Jh Jd 3c,1.54134,69.23,1045.39,128.394,30.77,129.117,43.6263,76.79,3.15,20.06
Jh Jd 4c,1.87808,67.55,1011.16,127.296,32.45,163.334,52.3158,75.60,2.42,21.98
Jh Jd 5c,1.40534,67.68,1012.4,127.199,32.32,162.103,52.1367,76.86,0.27,22.87
Jh Jd 6c,0.44471,68.96,1025.7,126.475,31.04,148.803,49.8351,70.26,7.65,22.10
Jh Jd 7c,0.15574,66.01,980.687,126.325,33.99,193.817,59.2805,71.12,2.51,26.37
Jh Jd 8c,0.0148,68.47,1035.55,128.597,31.53,138.947,45.8152,63.02,11.15,25.83
Jh Jd 9c,0.00024,72.52,1139.06,133.565,27.48,35.3912,13.3869,51.32,30.75,17.94
Jh Jd Tc,0.07499,48.79,651.804,113.61,51.21,522.695,106.091,66.56,6.36,27.08
Jd Tc 2c,0.00319,45.27,599.814,112.679,54.73,574.699,109.145,94.39,5.61,0.00
Jd Tc 3c,0.09444,44.57,585.097,111.62,55.43,589.397,110.539,83.59,16.41,0.00
Jd Tc 4c,0.01053,50.15,696.574,118.118,49.85,477.925,99.6534,91.97,8.03,0.00
Jd Tc 5c,0.01021,47.01,632.99,114.506,52.99,541.512,106.222,83.85,16.15,0.00
Jd Tc 6c,0.02745,46.57,624.774,114.068,53.43,549.722,106.96,81.00,19.00,0.00
Jd Tc 7c,0.00959,45.53,605.209,113.033,54.47,569.296,108.642,88.09,11.91,0.00
Jd Tc 8c,0.04281,48.00,654.509,115.941,52.00,519.992,103.956,92.42,7.58,0.00
Jd Tc 9c,0.44473,54.60,766.463,119.373,45.40,408.042,93.4238,73.32,8.85,17.83
Jh 2d 2c,0.70552,63.56,943.557,126.234,36.44,230.944,65.8807,63.34,10.87,25.79
Jh 3d 3c,0.72625,64.30,954.007,126.166,35.70,220.494,64.1994,64.09,10.00,25.91
Jh 3d 2c,0.21194,62.60,921.412,125.155,37.40,253.08,70.3491,71.78,8.06,20.16
Jh 4d 4c,0.68471,65.11,967.991,126.428,34.89,206.506,61.5193,66.08,7.32,26.60
Jh 4d 2c,0.46547,62.67,920.99,124.974,37.33,253.513,70.5859,68.93,6.08,24.99
Jh 4d 3c,0.41137,63.12,931.549,125.494,36.88,242.949,68.4804,63.46,11.55,24.99
Jh 5d 5c,0.51133,64.49,952.551,125.597,35.51,221.95,64.975,67.83,3.85,28.32
Jh 5d 2c,0.79609,62.22,913.331,124.83,37.78,261.168,71.8517,68.37,3.26,28.37
Jh 5d 3c,0.59437,63.24,937.325,126.038,36.76,237.178,67.0664,68.03,5.84,26.13
Jh 5d 4c,0.52737,63.53,933.134,124.889,36.47,241.364,68.805,65.68,7.92,26.40
Jh 6d 6c,0.6396,63.93,942.698,125.399,36.08,231.805,66.7945,66.67,4.97,28.36
Jh 6d 2c,0.65993,62.15,903.224,123.587,37.85,271.277,74.4966,65.96,3.48,30.56
Jh 6d 3c,0.57214,61.96,898.028,123.24,38.04,276.475,75.5567,69.07,0.05,30.87
Jh 6d 4c,0.82216,62.22,904.525,123.619,37.78,269.974,74.2814,69.23,0.73,30.04
Jh 6d 5c,0.72365,60.45,863.277,121.427,39.55,311.225,81.8095,64.42,4.45,31.13
Jh 7d 7c,1.14986,60.72,881.514,123.457,39.28,292.987,77.5285,64.96,6.24,28.81
Jh 7d 2c,1.13069,60.50,875.697,123.072,39.50,298.801,78.643,67.18,2.46,30.36
Jh 7d 3c,1.01717,61.47,895.537,123.874,38.53,278.962,75.2698,68.42,1.73,29.85
Jh 7d 4c,0.96297,61.96,905.249,124.23,38.04,269.252,73.5828,69.56,1.21,29.23
Jh 7d 5c,1.53714,60.67,876.838,122.893,39.33,297.661,78.6758,68.57,2.32,29.12
Jh 7d 6c,1.10282,59.96,860.455,122.03,40.04,314.044,81.5282,66.56,3.49,29.95
Jh 8d 8c,0.54039,58.89,855.289,123.507,41.11,319.211,80.7076,71.32,1.88,26.80
Jh 8d 2c,0.42479,62.02,913.491,125.247,37.98,261.015,71.4393,78.23,0.94,20.83
Jh 8d 3c,0.40078,61.54,904.915,125.047,38.46,269.577,72.8523,78.27,0.95,20.79
Jh 8d 4c,0.60006,61.61,907.327,125.237,38.39,267.172,72.3346,76.98,3.66,19.36
Jh 8d 5c,0.51238,61.52,909.513,125.711,38.48,264.989,71.5886,79.99,3.36,16.66
Jh 8d 6c,0.4907,60.59,881.915,123.766,39.41,292.584,77.1785,65.76,13.74,20.50
Jh 8d 7c,0.57802,66.25,993.792,127.551,33.75,180.709,55.6628,72.74,13.50,13.75
Jh 9d 9c,0.20198,48.90,670.756,116.649,51.10,503.741,102.466,68.23,15.74,16.04
Jh 9d 2c,0.00295,44.98,591.579,111.837,55.02,582.921,110.133,93.90,3.32,2.78
Jh 9d 3c,0.00297,43.96,563.92,109.079,56.04,610.581,113.26,84.78,5.11,10.11
Jh 9d 4c,0.00176,43.66,568.182,110.658,56.34,606.312,111.872,94.51,5.49,0.00
Jh 9d 5c,0.00225,45.58,606.216,113.103,54.42,568.283,108.543,91.64,8.36,0.00
Jh 9d 6c,0.00293,45.28,600.221,112.723,54.72,574.266,109.088,89.76,10.24,0.00
Jh 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 8c,0.27254,49.34,662.81,114.232,50.66,511.688,104.992,67.35,19.21,13.44
Jh Td Tc,0.62084,46.67,625.148,113.897,53.33,549.351,107.085,66.92,19.90,13.18
Jh Td 2c,0.00342,44.38,582.295,111.573,55.62,592.204,110.677,97.03,2.97,0.00
Jh Td 3c,0.00511,45.02,594.248,112.234,54.98,580.254,109.716,80.11,19.89,0.00
Jh Td 4c,0.0004,38.10,455.621,101.699,61.90,718.884,120.717,69.44,30.56,0.00
Jh Td 5c,0.00008,62.29,936.576,127.845,37.71,237.927,65.5946,55.60,44.40,0.00
Jh Td 6c,0.00574,46.37,621.261,113.927,53.63,553.243,107.237,84.63,15.37,0.00
Jh Td 7c,0.00016,60.50,902.902,126.898,39.50,271.608,71.4826,75.44,24.56,0.00
Jh Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 9c,0.46926,55.27,759.659,116.87,44.73,414.843,96.4132,72.65,5.82,21.53
Kc 2d 2c,0.20671,55.24,764.246,117.638,44.76,410.251,95.2831,71.99,9.27,18.74
Kc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3c 2d,0.01161,53.11,750.083,120.088,46.89,424.422,94.097,83.51,0.45,16.04
Kc 3d 3c,0.09383,55.88,775.054,117.948,44.12,399.448,94.1069,74.73,7.42,17.86
Kc 3d 2c,0.01144,52.56,738.443,119.472,47.44,436.055,95.545,83.48,1.28,15.24
Kc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 2d,0.07401,53.84,757.8,119.691,46.16,416.705,93.8356,81.23,2.85,15.92
Kc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 3d,0.02585,52.59,738.45,119.407,47.41,436.053,95.6032,83.56,0.31,16.13
Kc 4d 4c,0.00019,56.80,829.245,124.142,43.20,345.247,83.0779,100.00,0.00,0.00
Kc 4d 2c,0.03007,53.84,755.341,119.299,46.16,419.158,94.3916,81.23,0.62,18.15
Kc 4d 3c,0.00076,47.31,640.728,115.166,52.69,533.77,105.302,99.78,0.22,0.00
Kc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 2d,0.09558,55.63,791.69,121.022,44.37,382.805,89.6761,79.79,3.87,16.34
Kc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 3d,0.05966,55.73,799.363,121.97,44.27,375.135,88.0842,84.22,5.11,10.68
Kc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 4d,0.02533,56.07,803.248,121.819,43.93,371.253,87.8474,84.61,5.29,10.10
Kc 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5d 2c,0.03541,55.41,787.912,120.91,44.59,386.592,90.1295,81.85,0.66,17.50
Kc 5d 3c,0.00591,55.28,788.236,121.256,44.72,386.261,89.7787,90.34,0.41,9.25
Kc 5d 4c,0.00638,54.87,780.309,120.934,45.13,394.191,90.79,90.64,0.65,8.71
Kc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 2d,0.04533,55.96,800.861,121.704,44.04,373.639,88.1837,82.44,1.15,16.41
Kc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 3d,0.00101,54.15,776.842,121.982,45.85,397.652,90.1615,97.01,2.99,0.00
Kc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 4d,0.03707,57.27,824.791,122.454,42.73,349.707,85.0837,82.06,0.67,17.27
Kc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 5d,0.00019,56.10,815.467,123.613,43.90,359.039,85.0086,98.02,1.98,0.00
Kc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 2c,0.01995,56.10,802.81,121.683,43.90,371.682,88.012,83.87,1.41,14.72
Kc 6d 3c,0.00039,53.71,768.051,121.595,46.29,406.446,91.2749,98.77,1.23,0.00
Kc 6d 4c,0.06975,56.27,808.637,122.196,43.73,365.86,86.9712,83.94,0.59,15.47
Kc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2d,0.08142,56.77,809.956,121.315,43.23,364.539,87.6619,81.63,0.82,17.54
Kc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 3d,0.01662,57.03,816.481,121.741,42.97,358.021,86.6082,83.02,0.88,16.09
Kc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 4d,0.06953,56.53,810.03,121.855,43.47,364.464,87.147,84.60,0.18,15.22
Kc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 5d,0.02195,58.33,843.937,123.021,41.67,330.562,82.4699,87.73,0.44,11.83
Kc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 6d,0.00006,55.91,811.799,123.465,44.09,362.7,85.5153,99.57,0.43,0.00
Kc 7d 7c,0.00002,81.15,1174.5,123.065,18.85,0,0,0.00,0.00,100.00
Kc 7d 2c,0.07562,56.93,812.785,121.397,43.07,361.711,87.3039,82.27,1.24,16.49
Kc 7d 3c,0.00011,51.26,719.282,119.325,48.74,455.223,97.0834,99.96,0.04,0.00
Kc 7d 4c,0.0691,56.66,813.472,122.09,43.34,361.027,86.586,83.78,0.36,15.86
Kc 7d 5c,0.01345,58.34,844.785,123.137,41.66,329.718,82.2662,84.97,0.81,14.22
Kc 7d 6c,0.00039,56.15,816.485,123.655,43.85,358.014,84.8657,99.57,0.43,0.00
Kc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 2d,0.04584,56.52,802.188,120.692,43.48,372.307,89.0062,78.21,1.17,20.62
Kc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 3d,0.00071,53.08,755.456,121.027,46.92,419.044,92.8354,98.42,1.58,0.00
Kc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 4d,0.06717,55.85,791.485,120.501,44.15,383.019,90.1863,85.35,1.14,13.51
Kc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 6d,0.00786,58.01,843.845,123.691,41.99,330.657,81.8609,93.95,0.84,5.21
Kc 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 7d,0.00006,32.21,340.477,89.8932,67.79,834.031,127.888,97.45,2.55,0.00
Kc 8d 8c,0.00051,46.07,571.895,105.561,53.93,602.608,116.151,60.88,7.96,31.16
Kc 8d 2c,0.05233,56.71,811.258,121.653,43.29,363.239,87.2156,84.66,0.87,14.48
Kc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 4c,0.0561,56.31,802.283,121.15,43.69,372.22,88.5642,85.78,0.78,13.43
Kc 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 2d,0.00109,51.20,718.079,119.266,48.80,456.43,97.2212,99.33,0.67,0.00
Kc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 3d,0.00005,27.34,243.735,75.8123,72.66,930.741,133.149,98.34,1.66,0.00
Kc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 5d,0.00005,29.81,292.772,83.5247,70.19,881.717,130.577,98.16,1.84,0.00
Kc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 7d,0.00001,56.94,832.205,124.285,43.06,342.291,82.6272,100.00,0.00,0.00
Kc 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 8d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 9c,0.00146,48.94,635.668,110.453,51.06,538.837,109.693,58.46,8.86,32.68
Kc 9d 2c,0.00084,49.60,686.307,117.658,50.40,488.192,100.691,98.81,1.19,0.00
Kc 9d 3c,0.00015,34.66,389.197,95.4872,65.34,785.307,124.932,99.42,0.58,0.00
Kc 9d 4c,0.00015,52.40,741.901,120.404,47.60,432.6,94.4646,99.44,0.56,0.00
Kc 9d 5c,0.0008,51.52,724.449,119.573,48.48,450.053,96.4975,98.59,1.41,0.00
Kc 9d 6c,0.00001,57.42,841.765,124.654,42.58,332.732,81.2335,99.80,0.20,0.00
Kc 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 2d,0.00007,33.79,371.903,93.592,66.21,802.6,126.007,99.78,0.22,0.00
Kc Jc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 3d,0.0012,38.76,470.735,103.273,61.24,703.771,119.46,98.23,1.77,0.00
Kc Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 4d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 5d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 6d,0.00062,37.65,448.69,101.346,62.35,725.823,121.005,96.27,3.73,0.00
Kc Jc 7c,0.00013,34.82,392.397,95.8324,65.18,782.104,124.731,100.00,0.00,0.00
Kc Jc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 8d,0.0001,33.38,363.745,92.666,66.62,810.773,126.506,98.19,1.81,0.00
Kc Jc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 9d,0.26835,49.28,671.085,115.793,50.72,503.423,103.182,94.05,0.73,5.22
Kc Jd Jc,0.44101,50.29,688.925,116.489,49.71,485.577,101.54,69.32,10.53,20.15
Kc Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc Td,0.00702,51.23,690.591,114.623,48.77,483.906,103.147,81.66,0.37,17.97
Kc Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 4c,0.00059,36.41,423.955,99.0255,63.59,750.543,122.682,97.52,2.48,0.00
Kc Jd 5c,0.00006,60.39,900.766,126.84,39.61,273.727,71.8304,95.57,4.43,0.00
Kc Jd 6c,0.00001,54.63,786.26,122.39,45.37,388.254,88.9496,99.98,0.02,0.00
Kc Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 9c,0.06446,58.27,853.588,124.57,41.73,320.913,79.9364,96.18,0.55,3.28
Kc Jd Tc,0.00211,52.59,722.175,116.78,47.41,452.324,99.1656,78.47,2.58,18.95
Kd Kc 2c,0.00046,63.23,957.45,128.768,36.77,217.047,61.3534,66.92,33.08,0.00
Kd Kc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 7c,0.00013,21.79,134.019,52.2928,78.21,1040.49,138.3,100.00,0.00,0.00
Kd Kc 8c,0.00024,21.98,137.835,53.3128,78.01,1036.68,138.132,100.00,0.00,0.00
