Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 366 RAISE 880
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Jc Td Tc,0.77554,48.68,966.625,134.527,51.32,507.873,102.873,95.10,4.90
Jc Td 2c,0.00347,44.38,882.484,134.723,55.62,592.017,110.642,100.00,0.00
Jc Td 3c,0.00499,44.24,879.62,134.723,55.76,594.878,110.89,100.00,0.00
Jc Td 4c,0.0059,43.07,856.386,134.721,56.93,618.112,112.857,100.00,0.00
Jc Td 5c,0.04774,46.67,927.951,134.723,53.33,546.55,106.524,100.00,0.00
Jc Td 6c,0.00281,45.39,902.486,134.723,54.61,572.019,108.875,100.00,0.00
Jc Td 7c,0.20256,45.25,899.807,134.723,54.75,574.695,109.114,100.00,0.00
Jc Td 8c,0.06403,46.30,920.714,134.723,53.70,553.787,107.203,100.00,0.00
Jc Td 9c,0.71729,55.73,1089.43,132.452,44.27,385.074,90.4097,81.03,18.97
Jd 3c 2c,0.03755,53.51,1052.24,133.222,46.49,422.261,94.4194,88.87,11.13
Jd 4c 2c,0.09038,53.71,1063.11,134.098,46.29,411.392,92.3864,90.01,9.99
Jd 4c 3c,0.13558,53.56,1055.77,133.544,46.44,418.725,93.7306,88.92,11.08
Jd 5c 2c,0.16272,54.73,1079.96,133.689,45.27,394.542,90.5962,88.99,11.01
Jd 5c 3c,0.17877,56.43,1109.29,133.186,43.57,365.214,87.1304,89.31,10.69
Jd 5c 4c,0.21621,56.74,1118.47,133.56,43.26,356.037,85.5448,88.13,11.87
Jd 6c 2c,0.05806,54.54,1076.25,133.696,45.46,398.244,91.062,89.88,10.12
Jd 6c 3c,0.00123,53.26,1054.1,134.089,46.74,420.406,93.4994,96.25,3.75
Jd 6c 4c,0.26132,55.96,1103.55,133.603,44.04,370.953,87.5609,88.50,11.50
Jd 6c 5c,0.00162,58.19,1157.19,134.723,41.81,317.317,78.9009,100.00,0.00
Jd 7c 2c,0.05143,55.60,1089.15,132.723,44.40,385.351,90.2153,88.08,11.92
Jd 7c 3c,0.02734,55.26,1088.25,133.432,44.74,386.251,89.7358,90.46,9.54
Jd 7c 4c,0.29422,56.65,1110.46,132.803,43.35,364.039,87.2967,84.95,15.05
Jd 7c 5c,0.16615,57.57,1128.35,132.778,42.43,346.147,84.8125,86.88,13.12
Jd 7c 6c,0.00003,55.29,1099.51,134.722,44.71,374.984,87.1902,100.00,0.00
Jd 8c 2c,0.07814,56.86,1120.61,133.523,43.14,353.887,85.2746,87.54,12.46
Jd 8c 3c,0.01136,56.49,1114.43,133.656,43.51,360.068,86.0274,89.31,10.69
Jd 8c 4c,0.07697,56.46,1112.1,133.439,43.54,362.399,86.5305,85.47,14.53
Jd 8c 5c,0.16017,58.49,1149.96,133.206,41.51,324.539,81.269,85.64,14.36
Jd 8c 6c,0.00014,54.94,1092.43,134.722,45.06,382.081,88.1383,100.00,0.00
Jd 8c 7c,0.00795,49.14,977.214,134.722,50.86,497.285,101.644,100.00,0.00
Jd 9c 2c,0.01177,54.10,1075.28,134.672,45.90,399.213,90.4014,98.22,1.78
Jd 9c 3c,0.00367,53.04,1049.68,134.087,46.96,424.829,94.0354,91.80,8.20
Jd 9c 4c,0.00529,53.48,1060.38,134.339,46.52,414.128,92.5348,95.64,4.36
Jd 9c 5c,0.01334,54.47,1083.07,134.724,45.53,391.431,89.3606,100.00,0.00
Jd 9c 6c,0.00801,55.14,1092.66,134.254,44.86,381.836,88.4804,93.28,6.72
Jd 9c 7c,0.57934,52.40,1041.52,134.674,47.60,432.987,94.548,99.85,0.15
Jd 9c 8c,0.43845,51.17,1007.5,133.392,48.83,466.993,99.4175,89.51,10.49
Jh Jd 2c,2.10436,68.16,1323.67,131.575,31.84,150.833,49.2406,80.40,19.60
Jh Jd 3c,1.80644,67.87,1317.48,131.516,32.13,157.015,50.7994,79.96,20.04
Jh Jd 4c,2.11103,68.92,1333.3,131.059,31.07,141.19,47.23,77.89,22.11
Jh Jd 5c,1.53835,69.17,1337.92,131.051,30.83,136.585,46.0485,77.15,22.85
Jh Jd 6c,0.49152,70.33,1348.25,129.872,29.67,126.246,44.2376,77.27,22.73
Jh Jd 7c,0.17295,65.48,1268.01,131.196,34.52,206.483,62.1799,73.77,26.23
Jh Jd 8c,0.01558,68.83,1338.84,131.791,31.17,135.67,45.2401,74.35,25.65
Jh Jd 9c,0.00027,72.40,1438.26,134.586,27.60,36.2414,13.6504,82.08,17.92
Jh Jd Tc,0.08456,49.41,960.112,131.645,50.59,514.394,105.699,72.76,27.24
Jd Tc 2c,0.00366,44.90,892.823,134.721,55.10,581.678,109.737,100.00,0.00
Jd Tc 3c,0.11257,44.31,881.179,134.722,55.69,593.318,110.755,100.00,0.00
Jd Tc 4c,0.01236,49.65,987.355,134.722,50.35,487.142,100.58,100.00,0.00
Jd Tc 5c,0.0121,46.66,927.853,134.721,53.34,546.65,106.534,100.00,0.00
Jd Tc 6c,0.03275,46.35,921.711,134.722,53.65,552.789,107.11,100.00,0.00
Jd Tc 7c,0.01138,45.52,905.241,134.722,54.48,569.26,108.625,100.00,0.00
Jd Tc 8c,0.04928,47.78,950.105,134.723,52.22,524.391,104.387,100.00,0.00
Jd Tc 9c,0.6587,56.53,1105.58,132.499,43.47,368.923,88.2238,81.37,18.63
Jh 2d 2c,0.95468,61.81,1206.09,132.194,38.19,268.403,73.0635,73.17,26.83
Jh 3d 3c,0.97403,62.90,1223.47,131.777,37.10,251.026,70.3395,73.02,26.98
Jh 3d 2c,0.24213,63.65,1241.01,132.094,36.35,233.488,66.7722,78.84,21.16
Jh 4d 4c,0.82809,64.89,1260.17,131.578,35.11,214.335,63.453,72.91,27.09
Jh 4d 2c,0.5198,62.95,1226.19,131.965,37.05,248.31,69.6727,74.04,25.96
Jh 4d 3c,0.46977,62.95,1228.59,132.232,37.05,245.91,68.9914,74.48,25.52
Jh 5d 5c,0.55827,64.72,1256.23,131.504,35.28,218.273,64.3139,71.48,28.52
Jh 5d 2c,0.89577,62.08,1212.12,132.276,37.92,262.381,71.9336,71.38,28.62
Jh 5d 3c,0.67622,62.89,1230.13,132.523,37.11,244.37,68.4481,72.85,27.15
Jh 5d 4c,0.66536,62.96,1222.98,131.601,37.04,251.517,70.5894,72.33,27.67
Jh 6d 6c,0.71455,63.59,1234.13,131.497,36.41,240.377,68.6189,71.10,28.90
Jh 6d 2c,0.74883,61.57,1190.28,130.983,38.43,284.222,76.8741,69.65,30.35
Jh 6d 3c,0.63421,61.23,1185.46,131.172,38.77,289.036,77.4943,69.36,30.64
Jh 6d 4c,0.88607,62.09,1202.98,131.265,37.91,271.514,74.4501,69.95,30.05
Jh 6d 5c,0.82704,59.68,1152.48,130.833,40.32,322.026,83.022,68.61,31.39
Jh 7d 7c,1.38525,60.84,1180.73,131.495,39.16,293.776,77.9732,70.52,29.48
Jh 7d 2c,1.24849,60.60,1176.64,131.546,39.40,297.86,78.5871,69.45,30.55
Jh 7d 3c,1.12966,61.71,1198.79,131.616,38.29,275.713,74.8487,69.95,30.05
Jh 7d 4c,1.05782,62.29,1209.99,131.607,37.71,264.516,72.9154,70.75,29.25
Jh 7d 5c,1.70597,61.04,1181.22,131.111,38.96,293.279,78.2476,70.67,29.33
Jh 7d 6c,1.25937,60.25,1163.61,130.848,39.75,310.893,81.3007,69.89,30.11
Jh 8d 8c,0.58879,58.92,1155.47,132.863,41.08,319.034,80.7303,73.30,26.70
Jh 8d 2c,0.47534,62.08,1215.45,132.643,37.92,259.041,71.0161,79.13,20.87
Jh 8d 3c,0.44196,61.66,1207.38,132.671,38.34,267.127,72.4184,79.18,20.82
Jh 8d 4c,0.6565,62.32,1219.96,132.626,37.68,254.543,70.2231,80.58,19.42
Jh 8d 5c,0.56165,62.00,1217.87,133.081,38.00,256.637,70.2057,83.32,16.68
Jh 8d 6c,0.5581,61.44,1197.47,132.048,38.56,277.029,74.6801,79.41,20.59
Jh 8d 7c,0.94101,66.48,1296.3,132.113,33.52,178.205,55.2584,85.01,14.99
Jh 9d 9c,0.23533,48.79,962.057,133.589,51.21,512.442,104.022,83.43,16.57
Jh 9d 2c,0.00334,45.10,893.659,134.238,54.90,580.841,109.987,97.23,2.77
Jh 9d 3c,0.00334,43.90,862.359,133.078,56.10,612.141,113.432,89.90,10.10
Jh 9d 4c,0.00197,43.50,864.933,134.722,56.50,609.574,112.144,100.00,0.00
Jh 9d 5c,0.00253,45.53,905.422,134.721,54.47,569.083,108.609,100.00,0.00
Jh 9d 6c,0.00329,45.23,899.466,134.722,54.77,575.041,109.146,100.00,0.00
Jh 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 8c,0.32716,51.11,995.027,131.899,48.89,479.477,101.946,86.22,13.78
Jh Td Tc,0.74008,47.19,934.943,134.244,52.81,539.557,106.196,86.44,13.56
Jh Td 2c,0.00392,43.95,873.917,134.722,56.05,600.586,111.382,100.00,0.00
Jh Td 3c,0.00602,44.57,886.351,134.723,55.43,588.15,110.305,100.00,0.00
Jh Td 4c,0.00046,37.67,749.028,134.721,62.33,725.473,120.985,100.00,0.00
Jh Td 5c,0.00009,61.61,1225.1,134.722,38.39,249.403,67.5312,100.00,0.00
Jh Td 6c,0.00656,45.95,913.813,134.724,54.05,560.688,107.84,100.00,0.00
Jh Td 7c,0.0002,59.34,1179.97,134.722,40.66,294.522,75.297,100.00,0.00
Jh Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 9c,0.55433,58.33,1112.43,129.204,41.67,362.068,90.3276,78.13,21.87
Kc 2d 2c,0.22425,55.30,1065.26,130.512,44.70,409.241,95.1672,81.26,18.74
Kc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3c 2d,0.01288,52.94,1046.85,133.979,47.06,427.648,94.4567,83.96,16.04
Kc 3d 3c,0.10309,56.16,1079.64,130.246,43.84,394.87,93.6287,82.12,17.88
Kc 3d 2c,0.01263,52.19,1032.44,134.016,47.81,442.06,96.1228,84.75,15.25
Kc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 2d,0.0824,53.68,1054.93,133.14,46.32,419.574,94.1635,83.98,16.02
Kc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 3d,0.02844,52.37,1034.44,133.815,47.63,440.058,96.0484,82.92,17.08
Kc 4d 4c,0.00021,56.79,1129.36,134.721,43.20,345.131,83.0381,100.00,0.00
Kc 4d 2c,0.03313,53.66,1052.41,132.867,46.34,422.096,94.6925,81.84,18.16
Kc 4d 3c,0.00084,47.06,935.87,134.721,52.94,538.634,105.772,100.00,0.00
Kc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 2d,0.1047,55.38,1088.02,133.1,44.62,386.487,90.0437,83.62,16.38
Kc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 3d,0.06461,55.38,1093.5,133.786,44.62,381.002,88.7534,89.31,10.69
Kc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 4d,0.02785,55.89,1100.32,133.377,44.11,374.174,88.1831,89.90,10.10
Kc 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5d 2c,0.03913,55.30,1085.78,133.02,44.70,388.717,90.3998,82.52,17.48
Kc 5d 3c,0.0065,55.12,1085.27,133.386,44.88,389.233,90.1603,90.74,9.26
Kc 5d 4c,0.007,54.66,1076.54,133.427,45.34,397.96,91.2479,91.30,8.70
Kc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 2d,0.05051,56.00,1100.88,133.191,44.00,373.619,88.2664,83.61,16.39
Kc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 3d,0.00112,54.02,1074.22,134.722,45.98,400.272,90.4949,100.00,0.00
Kc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 4d,0.04106,57.12,1121.3,132.988,42.88,353.198,85.6322,82.74,17.26
Kc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 5d,0.00021,55.86,1110.73,134.721,44.14,363.773,85.6647,100.00,0.00
Kc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 2c,0.02227,56.23,1104.26,133.055,43.77,370.24,87.9245,85.29,14.71
Kc 6d 3c,0.00043,53.61,1066.13,134.722,46.38,408.37,91.5178,100.00,0.00
Kc 6d 4c,0.07718,56.15,1105.79,133.42,43.85,368.702,87.4087,84.53,15.47
Kc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2d,0.08997,56.83,1110.44,132.371,43.17,364.071,87.6754,82.44,17.56
Kc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 3d,0.01849,57.02,1115.78,132.577,42.98,358.718,86.7569,83.91,16.09
Kc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 4d,0.07715,56.56,1109.81,132.936,43.44,364.69,87.2706,84.77,15.23
Kc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 5d,0.02431,58.25,1142.03,132.821,41.75,332.467,82.785,88.17,11.83
Kc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 6d,0.00007,55.74,1108.47,134.723,44.26,366.036,85.9754,100.00,0.00
Kc 7d 7c,0.00002,81.34,1474.5,122.818,18.66,0.00006,0.00003,0.00,100.00
Kc 7d 2c,0.08348,56.95,1112.57,132.367,43.05,361.936,87.3849,83.51,16.49
Kc 7d 3c,0.00012,51.37,1021.52,134.722,48.63,452.968,96.8278,100.00,0.00
Kc 7d 4c,0.07638,56.66,1112.74,133.043,43.33,361.771,86.7801,84.13,15.87
Kc 7d 5c,0.01488,58.26,1142.7,132.892,41.74,331.795,82.6241,85.77,14.23
Kc 7d 6c,0.00044,55.96,1112.72,134.722,44.04,361.779,85.3892,100.00,0.00
Kc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 2d,0.05011,56.53,1102.18,132.086,43.47,372.313,89.0386,79.39,20.61
Kc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 3d,0.00077,52.92,1052.37,134.722,47.08,422.121,93.209,100.00,0.00
Kc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 4d,0.07282,55.85,1091.33,132.381,44.15,383.177,90.2231,86.48,13.52
Kc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 6d,0.00873,57.93,1142.17,133.59,42.07,332.335,82.1077,94.78,5.22
Kc 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 7d,0.00007,32.05,637.375,134.723,67.95,837.121,128.067,100.00,0.00
Kc 8d 8c,0.00055,45.96,871.139,128.426,54.04,603.364,116.054,68.90,31.10
Kc 8d 2c,0.05713,56.62,1109.45,132.758,43.38,365.048,87.4729,85.54,14.46
Kc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 4c,0.06123,56.36,1102.67,132.554,43.64,371.834,88.5685,86.56,13.44
Kc 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 2d,0.00118,51.41,1022.38,134.722,48.59,452.132,96.7351,100.00,0.00
Kc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 3d,0.00005,27.45,545.775,134.722,72.55,928.741,133.067,100.00,0.00
Kc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 5d,0.00005,29.70,590.684,134.723,70.30,883.828,130.696,100.00,0.00
Kc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 7d,0.00001,56.95,1132.46,134.721,43.05,342.028,82.5886,100.00,0.00
Kc 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 9c,0.00161,49.21,936.41,128.922,50.79,538.083,110.127,67.33,32.67
Kc 9d 2c,0.00089,49.51,984.565,134.721,50.49,489.936,100.876,100.00,0.00
Kc 9d 3c,0.00016,34.62,688.505,134.721,65.38,785.999,124.978,100.00,0.00
Kc 9d 4c,0.00016,52.32,1040.36,134.723,47.68,434.134,94.645,100.00,0.00
Kc 9d 5c,0.00086,51.47,1023.45,134.722,48.53,451.057,96.6132,100.00,0.00
Kc 9d 6c,0.00001,57.35,1140.51,134.724,42.65,333.997,81.4123,100.00,0.00
Kc 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 2d,0.00008,33.63,668.694,134.721,66.37,805.811,126.205,100.00,0.00
Kc Jc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 3d,0.00134,38.67,768.887,134.722,61.33,705.617,119.592,100.00,0.00
Kc Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 6d,0.00069,37.61,747.942,134.723,62.39,726.559,121.063,100.00,0.00
Kc Jc 7c,0.00015,34.80,692.035,134.724,65.20,782.466,124.755,100.00,0.00
Kc Jc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 8d,0.00011,33.24,660.996,134.722,66.76,813.509,126.672,100.00,0.00
Kc Jc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 9d,0.30008,49.20,969.574,133.515,50.80,504.931,103.323,94.78,5.22
Kc Jd Jc,0.53134,50.20,987.418,133.268,49.80,487.08,101.667,79.20,20.80
Kc Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc Td,0.00777,51.29,990.988,130.903,48.71,483.515,103.185,81.94,18.06
Kc Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 4c,0.00067,36.30,721.807,134.721,63.70,752.702,122.83,100.00,0.00
Kc Jd 5c,0.00007,60.26,1198.25,134.721,39.74,276.254,72.2598,100.00,0.00
Kc Jd 6c,0.00001,54.56,1084.83,134.721,45.45,389.678,89.1333,100.00,0.00
Kc Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 9c,0.07186,58.16,1151.6,134.139,41.83,322.895,80.2323,96.72,3.28
Kc Jd Tc,0.00235,52.20,1016.27,131.892,47.80,458.232,99.659,79.44,20.56
Kd Kc 2c,0.00051,64.06,1273.77,134.721,35.94,200.717,58.0493,100.00,0.00
Kd Kc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 7c,0.00014,21.75,432.557,134.722,78.25,1041.95,138.423,100.00,0.00
Kd Kc 8c,0.00026,22.13,440.036,134.722,77.87,1034.48,138.096,100.00,0.00
Kd Kc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc Jc,0.17712,54.75,1080.1,133.665,45.25,394.399,90.5967,82.30,17.70
Kh Kd Kc,2.90533,71.11,1378.66,131.345,28.89,95.848,34.4928,80.75,19.25
Kd Kc Qc,0,35.72,710.3,134.721,64.28,764.185,123.583,100.00,0.00
Kd Kc Tc,0.8375,53.78,1050.65,132.351,46.22,423.846,95.3318,79.71,20.29
Kc Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 4d,0.00003,22.14,440.239,134.722,77.86,1034.27,138.082,100.00,0.00
Kc Qc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 5d,0.00001,27.17,540.314,134.721,72.83,934.179,133.341,100.00,0.00
Kc Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 8d,0.00006,61.26,1218.18,134.723,38.74,256.318,68.7785,100.00,0.00
Kc Qc 9c,0.00612,56.83,1129.99,134.722,43.17,344.512,82.9485,100.00,0.00
Kc Qc 9d,0.34454,49.63,962.403,131.388,50.37,512.095,105.676,85.23,14.77
Kc Qc Jc,0.0133,53.52,1050.69,133.001,46.48,423.817,94.7879,79.58,20.42
Kc Qc Jd,0.00252,41.21,812.092,133.507,58.79,662.414,117.129,93.96,6.04
Kc Qd Qc,0.59806,53.11,1037.79,132.397,46.89,436.71,96.8064,77.15,22.85
Kc Qc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc Td,0.00013,66.36,1319.58,134.721,33.64,154.911,47.8699,100.00,0.00
Kc Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 3c,0.00001,83.42,1474.5,119.751,16.58,0.00003,0.00002,0.00,100.00
Kc Qd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 5c,0.0001,58.90,1171.31,134.723,41.10,303.194,76.6898,100.00,0.00
Kc Qd 6c,0.00041,40.06,792.647,134.043,59.94,681.852,118.258,88.21,11.79
Kc Qd 7c,0.00001,54.47,1083.16,134.723,45.53,391.35,89.3504,100.00,0.00
Kc Qd 8c,0.00003,30.04,597.419,134.723,69.96,877.106,130.334,100.00,0.00
Kc Qd 9c,0.50341,49.67,964.882,131.614,50.33,509.618,105.252,84.27,15.73
Kc Qd Jc,0.00249,47.61,934.049,132.909,52.39,540.454,107.242,90.04,9.96
Kc Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 2d,0.00135,51.31,1020.26,134.722,48.69,454.24,96.9745,100.00,0.00
Kc Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 3d,0.00129,46.50,924.567,134.723,53.50,549.93,106.842,100.00,0.00
Kc Tc 4c,0.00003,50.80,1010.21,134.724,49.20,464.296,98.1017,100.00,0.00
Kc Tc 4d,0.00015,30.31,602.78,134.723,69.69,871.707,130.031,100.00,0.00
Kc Tc 5c,0.00031,51.12,1016.61,134.722,48.88,457.877,97.3827,100.00,0.00
Kc Tc 5d,0.00045,52.71,1048.07,134.721,47.29,426.434,93.7297,100.00,0.00
Kc Tc 6c,0.00032,39.67,788.836,134.722,60.33,685.647,118.14,100.00,0.00
Kc Tc 6d,0.00002,34.69,689.837,134.722,65.31,784.638,124.889,100.00,0.00
Kc Tc 7c,0.00288,43.96,867.899,133.746,56.04,606.61,112.531,91.76,8.24
Kc Tc 7d,0.00307,50.18,997.792,134.723,49.82,476.712,99.4623,100.00,0.00
Kc Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 8d,0.00007,37.79,751.436,134.723,62.21,723.073,120.819,100.00,0.00
Kc Tc 9c,0.00369,55.18,1087.29,133.492,44.82,387.208,89.8114,93.68,6.32
Kc Tc 9d,0.33008,53.89,1056.19,132.795,46.11,418.319,94.2958,88.32,11.68
Kc Td Tc,0.65612,47.01,911.442,131.347,52.99,563.055,110.461,78.33,21.67
Kc Td 2c,0.0014,46.26,919.847,134.722,53.74,554.651,107.284,100.00,0.00
Kc Td 3c,0.00103,45.29,900.568,134.721,54.71,573.934,109.045,100.00,0.00
Kc Td 4c,0.00167,41.37,822.566,134.721,58.63,651.942,115.58,100.00,0.00
Kc Td 5c,0.00087,50.67,975.853,130.472,49.33,498.642,105.083,79.66,20.34
Kc Td 6c,0.00048,49.79,990.01,134.722,50.21,484.484,100.297,100.00,0.00
Kc Td 7c,0.00179,48.36,958.161,134.232,51.64,516.336,103.939,92.94,7.06
Kc Td 8c,0.00027,44.24,879.714,134.723,55.76,594.787,110.883,100.00,0.00
Kc Td 9c,0.31667,52.67,1032.45,132.816,47.33,442.052,97.079,88.96,11.04
Kd 3c 2c,0.00258,54.52,1078.54,134.024,45.48,395.973,90.5075,85.28,14.72
Kd 4c 2c,0.1634,54.17,1061.07,132.704,45.83,413.428,93.7757,82.72,17.28
Kd 4c 3c,0.00038,52.59,1027.22,132.323,47.41,447.288,98.081,85.33,14.67
Kd 5c 2c,0.05648,54.94,1076.74,132.793,45.06,397.756,91.7494,82.16,17.84
Kd 5c 3c,0.00774,54.46,1074.75,133.7,45.54,399.747,91.2504,92.35,7.65
Kd 5c 4c,0.01257,55.94,1093.71,132.471,44.06,380.79,89.832,87.33,12.67
Kd 6c 2c,0.00837,56.52,1101.19,132.001,43.48,373.305,89.247,82.72,17.28
Kd 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 4c,0.00998,55.67,1094,133.13,44.33,380.498,89.2324,83.79,16.21
Kd 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 2c,0.03982,57.56,1115.66,131.309,42.44,358.844,87.9001,78.39,21.61
Kd 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 4c,0.02386,56.70,1104.48,131.983,43.30,370.01,88.8204,81.48,18.52
Kd 7c 5c,0.00114,55.31,1092.73,133.841,44.69,381.778,88.8116,90.83,9.17
Kd 7c 6c,0.00009,48.49,964.137,134.722,51.51,510.366,102.985,100.00,0.00
Kd 8c 2c,0.00225,59.38,1141.17,130.194,40.62,333.329,85.3106,67.81,32.19
Kd 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 4c,0.00015,52.91,1052.21,134.722,47.09,422.287,93.2287,100.00,0.00
Kd 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 6c,0.00247,57.44,1130.84,133.388,42.56,343.665,83.9334,94.54,5.46
Kd 8c 7c,0.00098,49.74,989.096,134.722,50.26,485.409,100.394,100.00,0.00
Kd 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
