Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Th9d8c.cfr
Action Line,Root CHECK BET 15 RAISE 60 RAISE 150
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 330 freq,CALL freq,FOLD freq
Ah 7d 2c,0.02109,40.66,47.073,64.3121,59.34,198.89,124.145,0.00,21.33,31.17,47.49
Ah 7d 3c,0.03404,42.48,43.8938,57.3996,57.52,200.886,129.359,0.00,21.83,32.96,45.21
Ah 7d 4c,0.02711,43.71,41.6173,52.8933,56.29,202.449,133.21,0.00,20.58,36.31,43.11
Ah 7d 5c,0.0501,43.28,42.9988,55.1975,56.72,199.974,130.574,0.00,17.23,44.21,38.56
Ah 7d 6c,0.02943,42.53,42.4733,55.4779,57.47,199.619,128.653,0.00,17.34,47.23,35.43
Ah 8d 8c,0.00008,39.11,48.1608,68.4143,60.89,202.067,122.907,0.00,25.45,20.12,54.43
Ah 8d 2c,0.01047,41.36,46.088,61.9069,58.64,200.09,126.376,0.00,20.79,30.79,48.43
Ah 8d 3c,0.01074,41.00,46.305,62.7464,59.00,199.881,125.471,0.00,21.06,30.77,48.17
Ah 8d 4c,0.0259,43.13,45.8356,59.0346,56.87,199.059,129.649,0.00,20.15,36.33,43.52
Ah 8d 5c,0.02765,43.31,44.7598,57.4101,56.69,199.447,130.313,0.00,19.84,38.64,41.52
Ah 8d 6c,0.01386,43.53,42.4496,54.1804,56.47,200.838,131.717,0.00,19.74,39.43,40.83
Ah 8d 7c,0.0243,42.80,43.6138,56.6082,57.20,198.629,128.618,0.00,19.26,43.56,37.18
Ah 9d 9c,0.00001,34.26,65.5091,106.236,65.74,186.138,104.864,0.00,10.50,24.77,64.73
Ah 9d 2c,0.00165,40.89,44.2245,60.083,59.11,202.784,127.064,0.00,23.85,27.17,48.97
Ah 9d 3c,0.00274,41.70,46.4689,61.9148,58.30,200.216,127.186,0.00,22.79,28.83,48.38
Ah 9d 4c,0.00022,37.67,42.5921,62.8139,62.33,205.893,122.344,0.00,31.34,15.31,53.34
Ah 9d 5c,0.00579,42.23,43.2815,56.9348,57.77,202.197,129.638,0.00,20.04,35.71,44.25
Ah 9d 6c,0.00012,38.23,46.1586,67.0805,61.77,199.204,119.439,0.00,24.69,30.52,44.79
Ah 9d 7c,0.01186,42.96,40.8943,52.8814,57.04,201.647,130.938,0.00,21.79,38.80,39.41
Ah 9d 8c,0.01188,45.94,40.2436,48.6688,54.06,201.639,138.141,0.00,23.87,37.38,38.75
Ah Jd Jc,0.00001,35.24,83.1181,131.038,64.76,165.888,94.8725,0.00,28.91,13.83,57.26
Ah Jd 2c,0.00008,38.61,40.0028,57.5534,61.39,206.128,124.367,0.00,24.01,29.07,46.92
Ah Jd 3c,0.00001,39.35,23.074,32.5779,60.65,220.706,134.774,0.00,22.14,30.89,46.97
Ah Jd 4c,0,35.62,11.5,17.9362,64.38,236.804,136.231,0.00,17.25,47.58,35.17
Ah Jd 5c,0,32.45,35.9919,61.6226,67.55,210.807,115.58,0.00,5.31,53.37,41.32
Ah Jd 6c,0,44.76,76.9565,95.5158,55.24,163.669,109.738,0.00,12.20,43.76,44.04
Ah Jd 7c,0.00002,41.12,68.7848,92.9235,58.88,173.971,109.44,0.00,40.72,16.14,43.14
Ah Jd 8c,0.00137,42.99,42.6278,55.0825,57.01,200.322,130.15,0.00,25.37,36.16,38.47
Ah Jd 9c,0.00067,42.62,37.2442,48.5434,57.38,206.046,133.006,0.23,27.78,31.45,40.54
Ah Jd Tc,0.00013,43.46,33.4313,42.7319,56.54,211.914,138.825,0.00,34.41,17.60,47.99
Ah Kd Kc,0,47.35,134.978,158.381,52.65,110.216,77.5264,0.00,24.99,24.18,50.83
Ah Kd 2c,0,45.87,104.541,126.619,54.13,142.023,97.1732,0.44,31.40,24.93,43.23
Ah Kd 3c,0,41.05,101.753,137.71,58.95,145.858,91.6399,0.36,31.49,23.55,44.59
Ah Kd 4c,0.00006,39.27,45.3663,64.1871,60.73,199.038,121.377,0.00,31.21,22.94,45.84
Ah Kd 5c,0.00049,40.92,46.4674,63.0928,59.08,198.546,124.46,0.00,29.81,24.46,45.73
Ah Kd 6c,0,33.23,34.6939,58.0083,66.77,211.262,117.18,0.00,24.34,28.47,47.19
Ah Kd 7c,0,25.15,24.1361,53.3104,74.85,225.456,111.563,0.00,29.25,13.18,57.57
Ah Kd 8c,0,72.14,188.28,144.989,27.86,42.0441,55.9005,0.00,26.86,64.63,8.52
Ah Kd 9c,0,37.97,54.3123,79.4709,62.03,189.894,113.379,0.00,25.15,28.68,46.17
Ah Kd Jc,0.00019,43.08,47.8594,61.7162,56.92,197.559,128.553,0.00,31.73,19.25,49.03
Ah Kd Qc,0,33.25,59.7766,99.8851,66.75,179.09,99.3655,0.66,40.11,10.74,48.50
Ah Kd Tc,0.00001,35.98,18.9105,29.1994,64.02,227.982,131.892,0.00,26.72,22.72,50.57
Ah Qd Qc,0.00001,40.49,107.806,147.915,59.51,138.901,86.4486,0.00,37.63,9.91,52.45
Ah Qd 2c,0,30.83,66.8591,120.496,69.17,176.242,94.3629,1.15,29.89,24.63,44.34
Ah Qd 3c,0.00001,40.72,35.7645,48.7909,59.28,211.133,131.919,0.00,29.04,27.08,43.88
Ah Qd 4c,0.00001,26.32,6.08813,12.8498,73.68,249.039,125.188,0.00,17.94,4.76,77.30
Ah Qd 5c,0.00001,32.90,26.6077,44.9286,67.10,221.682,122.363,0.00,22.60,26.12,51.27
Ah Qd 6c,0.00001,31.64,51.7847,90.9356,68.36,197.832,107.179,0.00,22.33,14.46,63.21
Ah Qd 7c,0,27.98,14.8601,29.5073,72.02,227.312,116.894,0.00,59.12,17.99,22.89
Ah Qd 8c,0,38.42,28.1506,40.7067,61.58,215.157,129.404,0.00,20.68,43.03,36.29
Ah Qd 9c,0,34.74,24.7805,39.6257,65.26,219.165,124.387,0.00,25.78,42.23,31.99
Ah Qd Jc,0.00016,44.11,45.1422,56.8586,55.89,200.954,133.163,0.00,33.63,14.75,51.62
Ah Qd Tc,0,34.16,7.619,12.3909,65.84,244.933,137.784,0.00,16.34,12.37,71.29
Ah Td Tc,0.00001,40.85,109.699,149.174,59.15,137.019,85.8013,0.00,33.46,14.62,51.91
Ah Td 2c,0,45.77,28.6202,34.7397,54.23,206.019,140.703,0.00,28.60,60.06,11.34
Ah Td 3c,0,32.21,16.5271,28.5083,67.79,233.355,127.488,0.00,7.68,31.46,60.86
Ah Td 4c,0.00001,35.07,33.9843,53.8376,64.93,215.796,123.091,0.00,19.06,21.01,59.93
Ah Td 5c,0,62.25,60.4875,53.985,37.75,170.156,166.926,0.00,1.09,98.91,0.00
Ah Td 6c,0,32.90,15.9077,26.8612,67.10,230.633,127.304,0.00,5.80,43.67,50.53
Ah Td 7c,0.00136,43.29,41.7515,53.5862,56.71,201.484,131.578,0.21,24.70,36.73,38.37
Ah Td 8c,0.00462,44.88,43.904,54.3427,55.12,198.263,133.229,0.00,23.98,37.44,38.57
Ah Td 9c,0.0056,46.58,42.8758,51.1323,53.42,199.264,138.166,0.66,23.99,36.18,39.17
Jc 2d 2c,0.03476,42.50,49.6794,64.9464,57.50,196.922,126.833,0.00,12.49,43.00,44.51
Jc 3c 2c,0.00072,45.16,53.9558,66.3725,54.84,193.385,130.612,0.00,19.13,33.28,47.59
Jc 3c 2d,0.07235,43.74,40.543,51.497,56.26,202.404,133.243,0.31,14.56,46.96,38.17
Jc 3d 3c,0.05045,42.41,50.694,66.4071,57.59,196.47,126.354,0.00,11.98,42.97,45.05
Jc 3d 2c,0.07851,43.92,39.8984,50.473,56.08,203.281,134.244,0.31,14.68,46.57,38.44
Jc 4c 2c,0.00177,45.48,51.0834,62.3982,54.52,196.271,133.336,0.00,16.94,35.99,47.06
Jc 4c 2d,0.07229,44.00,39.7956,50.2466,56.00,203.372,134.506,0.37,14.53,46.47,38.62
Jc 4c 3c,0.00015,47.02,60.8108,71.8552,52.98,186.587,130.429,0.13,19.94,32.09,47.84
Jc 4c 3d,0.12418,45.20,41.9543,51.5625,54.80,200.637,135.61,0.61,15.47,46.52,37.40
Jc 4d 4c,0.0319,42.92,50.9389,65.9355,57.08,196.345,127.4,0.00,11.50,42.97,45.54
Jc 4d 2c,0.06724,43.87,39.5617,50.0953,56.13,203.712,134.427,0.59,15.03,45.28,39.11
Jc 4d 3c,0.10615,45.11,40.9293,50.4102,54.89,201.692,136.084,0.45,16.30,45.27,37.98
Jc 5c 2c,0.00047,44.52,51.4397,64.1873,55.48,195.673,130.63,0.10,17.83,34.75,47.32
Jc 5c 2d,0.09047,42.77,41.2985,53.6464,57.23,202.293,130.912,0.14,14.46,45.67,39.73
Jc 5c 3c,0.00039,46.61,56.7564,67.6518,53.39,190.712,132.295,0.10,19.86,32.16,47.88
Jc 5c 3d,0.13385,43.97,44.3727,56.0595,56.03,198.684,131.343,0.34,13.81,48.14,37.70
Jc 5c 4c,0.00356,46.49,53.9223,64.4398,53.51,193.617,134.008,0.19,20.53,31.07,48.22
Jc 5c 4d,0.17746,45.44,43.2059,52.8183,54.55,198.817,134.976,0.75,15.63,46.65,36.97
Jc 5d 5c,0.03226,42.95,51.041,66.0176,57.05,196.617,127.65,0.00,11.05,43.30,45.65
Jc 5d 2c,0.07026,42.67,41.5547,54.1038,57.33,202.111,130.57,0.72,14.91,44.38,39.98
Jc 5d 3c,0.11046,43.69,44.0306,55.9829,56.31,199.157,131.003,0.49,14.92,46.16,38.43
Jc 5d 4c,0.15949,45.22,43.7234,53.7224,54.78,198.536,134.22,1.54,16.01,44.72,37.73
Jc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2d,0.0758,44.43,43.4843,54.3755,55.57,200.629,133.713,0.00,14.81,43.96,41.23
Jc 6c 3c,0,41.94,82.6482,109.489,58.06,159.839,101.956,0.24,24.94,29.54,45.29
Jc 6c 3d,0.09203,44.37,43.2365,54.1343,55.63,200.146,133.255,0.54,15.08,43.64,40.74
Jc 6c 4c,0.00002,43.06,70.6856,91.2078,56.94,176.536,114.82,0.23,23.49,30.81,45.48
Jc 6c 4d,0.09657,44.29,42.2178,52.9616,55.71,200.375,133.202,0.98,15.12,44.69,39.21
Jc 6c 5c,0.00002,46.95,64.3883,76.1956,53.05,184.454,128.769,0.19,20.31,30.48,49.02
Jc 6c 5d,0.12251,44.40,44.0594,55.1331,55.60,198.006,131.891,1.57,14.05,47.92,36.46
Jc 6d 6c,0.0385,42.53,52.4718,68.5404,57.47,195.205,125.804,0.00,11.88,42.77,45.35
Jc 6d 2c,0.06377,43.91,41.9404,53.059,56.09,202.257,133.562,0.21,16.05,42.05,41.70
Jc 6d 3c,0.07873,43.91,42.6465,53.9606,56.09,200.931,132.671,0.20,16.44,42.12,41.25
Jc 6d 4c,0.0913,44.07,42.6011,53.7016,55.93,200.302,132.645,0.87,15.96,43.48,39.69
Jc 6d 5c,0.13255,44.56,44.8639,55.9283,55.44,197.455,131.922,1.84,14.02,47.54,36.60
Jc 7c 2c,0.00001,49.55,99.3314,111.361,50.45,150.315,110.361,0.43,22.00,33.30,44.27
Jc 7c 2d,0.11984,42.67,45.4241,59.1442,57.33,198.263,128.08,0.10,14.08,47.09,38.73
Jc 7c 3c,0.00001,49.59,83.1594,93.1562,50.41,166.625,122.431,0.18,24.08,32.12,43.63
Jc 7c 3d,0.1743,44.16,44.6053,56.1189,55.84,198.132,131.409,0.18,14.77,48.89,36.16
Jc 7c 4c,0.00001,51.60,78.7273,84.7642,48.40,168.44,128.893,0.19,25.75,29.13,44.93
Jc 7c 4d,0.17933,44.34,43.501,54.5018,55.66,198.646,132.187,0.53,16.29,46.33,36.84
Jc 7c 5c,0,29.86,-40.2705,-74.9247,70.14,286.161,151.107,0.14,19.12,28.39,52.35
Jc 7c 5d,0.15735,43.86,44.1292,55.8995,56.14,197.284,130.148,2.09,14.18,49.90,33.82
Jc 7c 6c,0.00001,48.25,70.9099,81.6439,51.75,179.95,128.791,0.13,22.53,29.05,48.29
Jc 7c 6d,0.14837,43.20,44.4663,57.1898,56.80,197.224,128.592,1.80,14.03,50.26,33.92
Jc 7d 7c,0.08079,42.05,57.5085,75.9768,57.95,189.776,121.293,0.00,14.67,41.73,43.60
Jc 7d 2c,0.10309,42.52,43.4591,56.7842,57.48,200.084,128.92,0.23,14.54,46.84,38.39
Jc 7d 3c,0.15415,44.17,43.7988,55.088,55.83,198.89,131.942,0.22,15.13,48.88,35.77
Jc 7d 4c,0.18929,44.75,45.1477,56.0457,55.25,197.408,132.339,0.19,16.87,46.45,36.48
Jc 7d 5c,0.19351,44.28,45.7866,57.4519,55.72,196.196,130.4,1.47,15.74,48.07,34.71
Jc 7d 6c,0.15991,43.75,45.7751,58.1297,56.25,196.24,129.208,1.24,15.95,48.36,34.46
Jc 8c 2c,0.00867,46.77,54.7916,65.0865,53.23,192.476,133.919,0.00,18.87,33.57,47.56
Jc 8c 2d,0.09118,44.52,41.2956,51.533,55.48,200.915,134.123,0.81,14.10,51.11,33.98
Jc 8c 3c,0.00529,46.54,55.8805,66.7004,53.46,191.118,132.415,0.18,21.45,29.93,48.43
Jc 8c 3d,0.09198,44.35,41.4798,51.955,55.65,200.685,133.573,1.03,13.40,51.93,33.64
Jc 8c 4c,0.00467,47.94,56.1246,65.0391,52.06,191.14,135.985,0.10,21.94,28.99,48.97
Jc 8c 4d,0.12132,45.32,39.5378,48.4631,54.68,201.902,136.767,0.81,14.28,51.16,33.75
Jc 8c 5c,0.00114,45.35,48.9153,59.9257,54.65,198.559,134.561,0.14,20.54,30.12,49.20
Jc 8c 5d,0.11035,45.06,39.2226,48.3632,54.94,201.267,135.671,1.94,14.98,51.69,31.39
Jc 8c 6c,0.0017,48.28,54.7396,62.9916,51.72,192.473,137.824,0.01,21.52,29.63,48.83
Jc 8c 6d,0.12754,44.83,42.2358,52.3422,55.17,198.573,133.304,2.01,14.68,51.54,31.76
Jc 8c 7c,0,58.07,118.819,113.669,41.93,135.455,119.653,0.21,27.31,27.64,44.85
Jc 8c 7d,0.13744,45.67,46.9681,57.1341,54.33,195.794,133.475,1.98,20.52,36.61,40.89
Jc 8d 8c,0.03991,44.49,54.3184,67.8295,55.51,192.44,128.397,0.00,16.14,41.00,42.86
Jc 8d 2c,0.07353,44.52,39.5049,49.2986,55.48,202.502,135.182,0.43,15.02,50.50,34.05
Jc 8d 3c,0.07047,44.36,40.0809,50.1927,55.64,201.988,134.462,0.55,14.55,51.05,33.84
Jc 8d 4c,0.12617,45.76,41.9486,50.928,54.24,199.901,136.501,0.38,15.47,50.07,34.09
Jc 8d 5c,0.13181,45.41,41.2188,50.4229,54.59,199.584,135.421,0.77,17.06,50.08,32.09
Jc 8d 6c,0.13287,45.15,43.0237,52.9399,54.85,198.063,133.739,1.10,16.72,49.15,33.03
Jc 8d 7c,0.14,45.79,46.8044,56.7847,54.21,196.099,133.981,0.40,23.48,34.37,41.74
Jc 9c 2c,0.01622,46.80,52.6964,62.5616,53.20,194.59,135.459,0.00,22.28,28.45,49.28
Jc 9c 2d,0.03272,43.73,38.9234,49.4527,56.27,202.583,133.333,1.06,13.73,52.82,32.38
Jc 9c 3c,0.01337,46.27,52.1634,62.6325,53.73,195.185,134.543,0.00,22.04,28.77,49.19
Jc 9c 3d,0.03721,43.46,39.0402,49.9007,56.54,202.528,132.678,1.95,12.78,52.58,32.69
Jc 9c 4c,0.01025,46.53,53.5955,63.9906,53.47,193.772,134.222,0.00,23.51,26.76,49.73
Jc 9c 4d,0.02974,44.13,37.7965,47.583,55.87,203.433,134.857,2.94,12.71,51.32,33.04
Jc 9c 5c,0.00326,46.50,54.2312,64.7854,53.50,192.828,133.503,0.00,22.07,28.39,49.53
Jc 9c 5d,0.05421,45.09,38.2702,47.1494,54.91,202.231,136.414,2.99,13.03,52.75,31.23
Jc 9c 6c,0.00479,46.82,55.4112,65.7564,53.18,191.449,133.322,0.02,22.49,28.47,49.03
Jc 9c 6d,0.0375,44.38,37.3606,46.7708,55.62,203.024,135.187,2.84,12.93,54.63,29.60
Jc 9c 7c,0,47.48,87.4362,102.298,52.52,156.787,110.576,0.01,26.33,29.23,44.42
Jc 9c 7d,0.09169,44.77,45.4464,56.3919,55.23,196.493,131.773,2.21,17.16,45.42,35.20
Jc 9c 8c,0.00281,46.97,52.9412,62.6243,53.03,194.064,135.526,0.01,23.19,27.16,49.64
Jc 9c 8d,0.09218,45.07,46.4763,57.2923,54.93,197.282,133.013,1.39,18.75,38.04,41.82
Jc 9d 9c,0.00539,44.36,53.6468,67.1915,55.64,193.044,128.493,0.00,18.24,39.20,42.56
Jc 9d 2c,0.01962,43.71,36.5174,46.4108,56.29,205.157,134.993,0.14,15.72,50.76,33.38
Jc 9d 3c,0.01751,43.66,37.0023,47.0873,56.34,204.818,134.637,0.18,16.23,49.32,34.27
Jc 9d 4c,0.01946,44.35,38.2662,47.9314,55.65,203.323,135.326,0.55,16.60,48.87,33.98
Jc 9d 5c,0.05616,45.68,40.9054,49.7513,54.32,199.806,136.229,0.60,17.38,49.72,32.31
Jc 9d 6c,0.03438,45.00,40.0132,49.4037,55.00,200.634,135.096,0.55,16.76,51.82,30.87
Jc 9d 7c,0.08586,44.97,45.595,56.332,55.03,196.455,132.213,0.61,19.80,43.54,36.05
Jc 9d 8c,0.08589,45.26,46.1169,56.6024,54.74,197.651,133.74,1.07,19.53,37.27,42.13
Jd Jc 2c,0.00261,43.04,49.8229,64.3177,56.96,197.973,128.717,0.00,30.15,20.70,49.15
Jd Jc 3c,0.00927,44.08,50.8433,64.08,55.92,197.11,130.549,0.00,26.92,24.91,48.17
Jd Jc 4c,0.00185,42.90,49.6394,64.282,57.10,198.236,128.585,0.00,29.41,20.83,49.76
Jd Jc 5c,0.01714,43.66,50.2518,63.9423,56.34,197.533,129.857,0.00,26.94,24.46,48.60
Jd Jc 6c,0.01316,43.74,50.908,64.659,56.26,197.176,129.806,0.00,24.75,26.42,48.83
Jd Jc 7c,0.04885,43.82,50.4004,63.8959,56.18,196.973,129.859,0.02,20.40,33.48,46.10
Jd Jc 8c,0.02316,46.14,49.5132,59.6196,53.86,197.064,135.506,0.00,21.12,35.24,43.64
Jd Jc 9c,0.00697,45.36,49.4106,60.512,54.64,196.876,133.458,0.08,18.50,41.02,40.39
Jh Jd Jc,0,28.72,0.5772,1.11647,71.28,252.87,131.393,0.70,24.35,3.83,71.12
Jd Jc Tc,0.00001,45.40,47.4123,58.0127,54.60,197.776,134.168,0.00,18.62,41.45,39.93
Jc Tc 2c,0.01862,47.46,53.9525,63.1587,52.54,193.419,136.341,0.00,23.85,26.24,49.90
Jc Tc 2d,0.00909,43.99,42.3812,53.5203,56.01,199.59,131.988,2.87,13.74,49.59,33.81
Jc Tc 3c,0.01695,46.87,54.4828,64.5757,53.13,192.913,134.486,0.00,24.02,25.94,50.04
Jc Tc 3d,0.00757,43.64,43.0552,54.8163,56.36,199.141,130.856,3.10,13.88,48.47,34.56
Jc Tc 4c,0.01616,47.11,55.6761,65.6549,52.89,191.818,134.328,0.01,24.26,25.44,50.29
Jc Tc 4d,0.00158,43.47,41.7261,53.3318,56.53,200.455,131.324,5.21,12.33,47.29,35.17
Jc Tc 5c,0.00721,46.40,56.028,67.0853,53.60,191.2,132.114,0.12,23.86,25.98,50.04
Jc Tc 5d,0.00059,43.52,37.8904,48.3741,56.48,204.329,133.979,3.95,11.93,48.51,35.61
Jc Tc 6c,0.00545,47.11,57.1944,67.4457,52.89,189.656,132.814,0.00,24.12,26.51,49.37
Jc Tc 6d,0.0026,43.88,41.9666,53.1318,56.12,199.75,131.83,4.14,13.51,48.93,33.42
Jc Tc 7c,0.00004,40.92,37.4877,50.8904,59.08,209.286,131.21,0.13,21.48,26.67,51.72
Jc Tc 7d,0.05445,44.01,47.1441,59.5111,55.99,194.68,128.781,5.24,13.44,47.18,34.14
Jc Tc 8c,0.00002,45.72,75.3369,91.5426,54.28,170.972,116.662,0.06,24.54,26.84,48.56
Jc Tc 8d,0.06955,43.13,49.1811,63.3428,56.86,194.303,126.552,4.33,14.64,43.16,37.87
Jc Tc 9c,0.00398,44.86,54.9412,68.0422,55.14,191.779,128.813,0.14,19.17,32.62,48.07
Jc Tc 9d,0.05985,45.62,51.4113,62.6109,54.38,192.125,130.847,1.81,18.16,38.82,41.21
Jc Td Tc,0.00003,44.81,52.2047,64.7172,55.19,190.201,127.65,0.00,19.78,50.95,29.27
Jc Td 2c,0.0031,43.57,41.1083,52.4114,56.43,201.345,132.16,0.27,18.05,46.15,35.53
Jc Td 3c,0.00119,43.33,41.5685,53.3025,56.67,201.23,131.505,0.25,18.38,45.34,36.02
Jc Td 4c,0.00037,43.24,38.0529,48.8862,56.76,204.936,133.735,0.03,18.33,45.39,36.24
Jc Td 5c,0.0026,44.48,42.5797,53.1774,55.52,199.338,132.987,1.58,16.72,47.69,34.01
Jc Td 6c,0.00174,43.87,45.3399,57.4173,56.13,197.015,129.999,0.88,19.05,44.94,35.13
Jc Td 7c,0.05157,44.00,47.858,60.433,56.00,194.257,128.467,0.65,19.32,44.89,35.14
Jc Td 8c,0.06565,43.37,50.3599,64.5105,56.63,193.104,126.292,2.95,16.72,41.82,38.50
Jc Td 9c,0.05677,45.57,50.9158,62.068,54.43,192.671,131.112,2.00,18.56,37.62,41.82
Jd 3c 2c,0.05191,43.45,39.8392,50.9397,56.55,203.469,133.259,0.00,18.48,41.90,39.61
Jd 4c 2c,0.0472,43.03,38.6079,49.8463,56.97,204.955,133.244,0.00,19.35,40.08,40.57
Jd 4c 3c,0.07984,44.32,40.2434,50.4499,55.68,202.678,134.807,0.02,19.39,41.66,38.94
Jd 5c 2c,0.05512,41.90,40.4007,53.5733,58.10,203.529,129.734,0.03,18.51,40.35,41.11
Jd 5c 3c,0.08518,43.05,42.7136,55.1275,56.95,200.745,130.543,0.00,18.13,42.29,39.58
Jd 5c 4c,0.12216,44.98,42.3658,52.3247,55.02,200.343,134.866,0.00,20.26,40.69,39.04
Jd 6c 2c,0.04075,43.49,42.7537,54.6096,56.51,201.628,132.159,0.00,18.38,39.10,42.53
Jd 6c 3c,0.05315,43.52,42.7477,54.5727,56.48,201.049,131.833,0.02,18.63,39.20,42.15
Jd 6c 4c,0.06187,43.77,42.769,54.2887,56.23,200.573,132.104,0.02,19.02,39.90,41.06
Jd 6c 5c,0.0878,44.10,43.9019,55.3001,55.90,198.829,131.747,0.13,18.72,42.72,38.43
Jd 7c 2c,0.08971,41.90,44.2791,58.7081,58.10,199.677,127.292,0.00,16.91,43.63,39.46
Jd 7c 3c,0.13111,43.77,44.3532,56.2943,56.23,198.673,130.863,0.00,17.54,45.40,37.06
Jd 7c 4c,0.15069,44.41,45.5331,56.961,55.59,197.358,131.489,0.00,19.22,42.80,37.98
Jd 7c 5c,0.14631,43.74,45.7044,58.0572,56.26,196.824,129.562,0.07,19.30,44.04,36.59
Jd 7c 6c,0.11074,43.51,46.2789,59.0851,56.49,196.172,128.628,0.02,18.29,45.86,35.82
Jd 8c 2c,0.06327,44.28,40.7134,51.0863,55.72,201.78,134.112,0.00,16.66,48.80,34.54
Jd 8c 3c,0.06501,44.12,40.9081,51.5157,55.88,201.551,133.577,0.02,16.38,49.39,34.21
Jd 8c 4c,0.11439,45.39,41.4348,50.72,54.61,200.813,136.181,0.00,18.08,46.64,35.28
Jd 8c 5c,0.1079,45.03,41.7282,51.4858,54.97,199.677,134.528,0.00,20.32,45.79,33.89
Jd 8c 6c,0.10644,44.68,42.8297,53.2513,55.32,198.6,132.971,0.15,19.66,46.13,34.07
Jd 8c 7c,0.12319,45.53,45.6091,55.6521,54.47,197.729,134.446,0.02,24.28,33.33,42.36
Jd 9c 2c,0.01536,43.73,38.1766,48.4966,56.27,203.888,134.207,0.21,16.86,49.31,33.62
Jd 9c 3c,0.01892,43.54,38.3416,48.9202,56.46,203.782,133.683,0.16,16.89,48.84,34.11
Jd 9c 4c,0.01842,44.32,39.085,48.9955,55.68,202.94,134.986,0.28,17.80,47.42,34.50
Jd 9c 5c,0.04571,45.56,41.0457,50.0507,54.44,200.139,136.16,0.05,19.62,47.24,33.08
Jd 9c 6c,0.02857,44.75,40.2141,49.9197,55.25,200.858,134.656,0.05,18.86,49.47,31.63
Jd 9c 7c,0.0812,44.66,44.5739,55.4484,55.34,197.846,132.411,0.46,19.48,43.79,36.27
Jd 9c 8c,0.07796,45.22,46.4551,57.0683,54.78,197.347,133.436,0.97,18.94,38.31,41.79
Jh Jd 2c,0.00137,42.67,54.7263,71.2478,57.33,193.45,124.982,0.00,46.79,1.61,51.60
Jh Jd 3c,0.00693,42.12,53.5988,70.6983,57.88,195.087,124.832,0.00,46.26,0.66,53.08
Jh Jd 4c,0.0025,41.73,53.9262,71.7933,58.27,194.616,123.699,0.00,44.21,3.58,52.21
Jh Jd 5c,0.00804,42.74,54.7165,71.1178,57.26,193.971,125.471,0.00,46.22,0.88,52.90
Jh Jd 6c,0.00454,41.42,55.0062,73.772,58.58,193.802,122.538,0.00,45.87,1.15,52.98
Jh Jd 7c,0.01667,43.86,47.3175,59.9408,56.14,200.636,132.355,0.03,26.52,24.53,48.92
Jh Jd 8c,0.00421,45.58,45.7612,55.7714,54.42,201.498,137.145,0.00,23.16,31.31,45.53
Jh Jd 9c,0.00069,42.47,51.4918,67.3599,57.53,196.19,126.301,0.00,32.01,21.43,46.56
Jh Jd Tc,0,48.73,107.772,122.88,51.27,132.122,95.4354,0.00,57.38,19.32,23.30
Jd Tc 2c,0.003,43.77,42.0074,53.316,56.23,200.748,132.232,0.55,17.48,47.12,34.85
Jd Tc 3c,0.00206,43.32,43.6849,56.0228,56.68,199.28,130.219,0.82,17.87,45.44,35.87
Jd Tc 4c,0.00014,42.06,37.8141,49.9522,57.94,205.877,131.594,1.20,20.09,37.88,40.84
Jd Tc 5c,0.00134,43.98,45.4191,57.3709,56.02,197.008,130.254,1.36,17.89,45.90,34.85
Jd Tc 6c,0.00063,42.91,44.5241,57.6448,57.09,198.558,128.815,1.47,19.00,41.04,38.48
Jd Tc 7c,0.05268,43.76,47.6919,60.5492,56.24,194.608,128.157,0.47,19.31,44.63,35.59
Jd Tc 8c,0.06368,43.16,49.9427,64.2911,56.84,193.612,126.151,3.42,15.66,42.37,38.54
Jd Tc 9c,0.05203,45.54,51.193,62.4574,54.46,192.412,130.845,2.25,18.06,37.83,41.86
Jh 2d 2c,0.04353,41.81,50.2185,66.7212,58.19,197.198,125.523,0.00,18.96,33.74,47.30
Jh 3d 3c,0.06093,42.31,52.0394,68.3361,57.69,195.864,125.738,0.00,18.34,33.87,47.79
Jh 3d 2c,0.01784,44.14,36.5462,46.0016,55.86,207.728,137.722,0.00,20.22,36.11,43.67
Jh 4d 4c,0.04171,42.87,53.0597,68.7658,57.13,195.163,126.515,0.00,18.51,33.55,47.94
Jh 4d 2c,0.00563,43.54,35.5626,45.379,56.46,208.992,137.09,0.00,21.26,33.41,45.34
Jh 4d 3c,0.05249,45.58,36.3641,44.3192,54.42,207.513,141.238,0.00,21.86,34.46,43.68
Jh 5d 5c,0.03372,42.88,51.8688,67.1983,57.12,196.951,127.709,0.02,18.38,32.95,48.65
Jh 5d 2c,0.01676,41.15,40.7548,55.017,58.85,204.588,128.765,0.00,22.07,31.80,46.13
Jh 5d 3c,0.06018,43.65,44.2008,56.2554,56.35,200.542,131.812,0.00,20.82,34.78,44.41
Jh 5d 4c,0.14082,44.71,41.1588,51.1385,55.29,202.391,135.585,0.26,21.12,34.96,43.65
Jh 6d 6c,0.05101,43.22,53.3181,68.5309,56.78,195.625,127.611,0.00,17.56,33.77,48.67
