Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\HJvBB\2c2d2h.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 11 freq,CHECK freq
Jc Tc 4c,100,42.43,15.4853,81.1082,57.57,28.0147,108.132,78.29,21.71
Jc Tc 4d,100,41.02,13.8738,75.1608,58.98,29.6261,111.624,92.64,7.36
Jc Tc 5c,100,42.54,15.5494,81.2301,57.46,27.9505,108.094,78.23,21.77
Jc Tc 5d,100,40.93,13.4602,73.0723,59.07,30.0398,113.018,97.73,2.27
Jc Tc 6c,100,42.51,15.7602,82.3848,57.49,27.7398,107.227,72.30,27.70
Jc Tc 6d,100,40.58,13.5578,74.2394,59.42,29.9422,111.985,94.66,5.34
Jc Tc 7c,100,43.45,16.4714,84.2365,56.55,27.0285,106.218,65.63,34.37
Jc Tc 7d,100,41.75,14.9828,79.7562,58.25,28.5172,108.785,72.73,27.27
Jc Tc 8c,100,43.23,16.511,84.8805,56.77,26.989,105.64,63.20,36.80
Jc Tc 8d,100,41.37,14.3089,76.8539,58.63,29.1911,110.649,86.68,13.32
Jc Tc 9c,100,42.63,15.9157,82.9606,57.37,27.5843,106.852,74.57,25.43
Jc Tc 9d,100,40.64,13.5493,74.0854,59.36,29.9506,112.128,95.34,4.66
Jc Td Tc,100,38.52,13.3,76.7308,61.48,30.2,109.157,85.59,14.41
Jc Td 2c,100,40.01,13.5411,75.204,59.99,29.9589,110.983,92.42,7.58
Jc Td 3c,100,40.11,13.4111,74.2984,59.89,30.0889,111.648,96.05,3.95
Jc Td 4c,100,40.90,13.698,74.4286,59.10,29.8019,112.056,93.75,6.25
Jc Td 5c,100,40.90,13.4231,72.9296,59.10,30.0769,113.095,97.78,2.22
Jc Td 6c,100,40.56,13.493,73.9317,59.44,30.007,112.178,94.67,5.33
Jc Td 7c,100,41.72,14.8973,79.3427,58.28,28.6026,109.07,73.52,26.48
Jc Td 8c,100,41.44,14.4248,77.3456,58.56,29.0752,110.342,83.57,16.43
Jc Td 9c,100,40.65,13.5697,74.1773,59.35,29.9303,112.072,95.11,4.89
Jd 3c 2c,100,42.81,16.0473,83.2993,57.19,27.4527,106.673,79.70,20.30
Jd 4c 2c,100,43.53,16.2197,82.7976,56.47,27.2803,107.359,79.82,20.18
Jd 4c 3c,100,44.09,16.6032,83.683,55.91,26.8968,106.906,75.53,24.47
Jd 5c 2c,100,43.72,15.9906,81.2803,56.28,27.5094,108.618,85.89,14.11
Jd 5c 3c,100,44.22,16.3821,82.325,55.78,27.1178,108.036,81.76,18.24
Jd 5c 4c,100,45.15,16.9079,83.2108,54.85,26.5921,107.745,76.59,23.41
Jd 6c 2c,100,43.47,15.2407,77.9055,56.53,28.2593,111.095,97.91,2.09
Jd 6c 3c,100,43.99,16.1345,81.4975,56.01,27.3654,108.583,82.53,17.47
Jd 6c 4c,100,45.07,16.7391,82.5277,54.93,26.7609,108.269,78.08,21.92
Jd 6c 5c,100,45.48,17.0233,83.1701,54.52,26.4766,107.927,75.10,24.90
Jd 7c 2c,100,43.30,15.0202,77.0939,56.70,28.4798,111.611,98.61,1.39
Jd 7c 3c,100,43.92,15.462,78.2415,56.08,28.038,111.094,93.98,6.02
Jd 7c 4c,100,45.09,16.5798,81.7189,54.91,26.9202,108.939,78.88,21.12
Jd 7c 5c,100,45.50,16.6731,81.4335,54.50,26.8269,109.384,80.59,19.41
Jd 7c 6c,100,45.15,16.56,81.5052,54.85,26.9399,109.147,78.20,21.80
Jd 8c 2c,100,42.95,15.3645,79.4899,57.05,28.1355,109.6,91.03,8.97
Jd 8c 3c,100,42.98,15.2312,78.7486,57.02,28.2688,110.174,93.25,6.75
Jd 8c 4c,100,44.31,16.2838,81.6579,55.69,27.2162,108.611,80.01,19.99
Jd 8c 5c,100,44.86,16.5442,81.9576,55.14,26.9558,108.633,78.36,21.64
Jd 8c 6c,100,44.55,16.3105,81.3674,55.45,27.1895,108.956,79.88,20.12
Jd 8c 7c,100,45.20,17.5985,86.5275,54.80,25.9015,105.028,55.93,44.07
Jd 9c 2c,100,42.04,14.3969,76.1012,57.96,29.103,111.584,96.10,3.90
Jd 9c 3c,100,42.16,14.259,75.1553,57.84,29.241,112.347,98.88,1.12
Jd 9c 4c,100,42.85,14.4136,74.7427,57.15,29.0864,113.108,98.85,1.15
Jd 9c 5c,100,43.49,15.0389,76.85,56.51,28.4611,111.916,90.48,9.52
Jd 9c 6c,100,43.21,14.9448,76.8545,56.79,28.5552,111.743,89.75,10.25
Jd 9c 7c,100,43.29,15.042,77.2225,56.71,28.458,111.507,88.92,11.08
Jd 9c 8c,100,43.73,16.2745,82.6972,56.27,27.2255,107.525,66.95,33.05
Jh Jd 2c,100,40.03,13.5601,75.2844,59.97,29.9399,110.938,100.00,0.00
Jh Jd 3c,100,40.14,13.439,74.4046,59.86,30.0609,111.593,100.00,0.00
Jh Jd 4c,100,40.90,13.5003,73.3429,59.10,29.9997,112.811,100.00,0.00
Jh Jd 5c,100,41.05,13.2035,71.4699,58.95,30.2965,114.215,100.00,0.00
Jh Jd 6c,100,40.95,13.1566,71.3944,59.05,30.3433,114.194,100.00,0.00
Jh Jd 7c,100,41.20,13.6133,73.4311,58.80,29.8867,112.945,99.99,0.01
Jh Jd 8c,100,40.55,13.8415,75.8468,59.45,29.6585,110.87,100.00,0.00
Jh Jd 9c,100,39.80,13.434,75.0092,60.20,30.066,110.985,99.27,0.73
Jh Jd Tc,100,37.80,12.9955,76.4073,62.20,30.5045,108.976,87.76,12.24
Jd Tc 2c,100,40.10,13.7094,75.9664,59.90,29.7906,110.527,90.03,9.97
Jd Tc 3c,100,40.20,13.5779,75.0567,59.80,29.9221,111.194,93.95,6.05
Jd Tc 4c,100,40.87,13.6841,74.3973,59.13,29.8159,112.061,94.29,5.71
Jd Tc 5c,100,40.87,13.3999,72.8543,59.13,30.1001,113.127,97.74,2.26
Jd Tc 6c,100,40.66,13.6902,74.8292,59.34,29.8098,111.627,92.36,7.64
Jd Tc 7c,100,41.82,15.0856,80.1661,58.18,28.4144,108.526,71.14,28.86
Jd Tc 8c,100,41.45,14.481,77.6422,58.55,29.019,110.133,83.49,16.51
Jd Tc 9c,100,40.70,13.7297,74.959,59.30,29.7703,111.567,92.95,7.05
Jh 2d 2c,100,40.33,13.5966,74.9162,59.67,29.9034,111.368,99.99,0.01
Jh 3d 3c,100,40.59,13.9338,76.2884,59.41,29.5662,110.588,99.95,0.05
Jh 3d 2c,100,42.37,15.6984,82.3303,57.63,27.8016,107.208,84.08,15.92
Jh 4d 4c,100,42.16,16.4816,86.8705,57.84,27.0183,103.808,58.41,41.59
Jh 4d 2c,100,43.24,16.0225,82.3368,56.76,27.4775,107.585,80.83,19.17
Jh 4d 3c,100,43.90,16.6328,84.1975,56.10,26.8672,106.424,73.53,26.47
Jh 5d 5c,100,42.62,16.8581,87.9071,57.38,26.6419,103.172,56.92,43.08
Jh 5d 2c,100,43.37,15.5915,79.8971,56.63,27.9084,109.507,89.46,10.54
Jh 5d 3c,100,43.95,16.179,81.8013,56.05,27.3209,108.324,82.45,17.55
Jh 5d 4c,100,45.25,17.3012,84.9595,54.75,26.1988,106.344,68.91,31.09
Jh 6d 6c,100,42.14,15.9929,84.3453,57.86,27.5071,105.639,69.79,30.21
Jh 6d 2c,100,43.28,14.9693,76.8666,56.72,28.5307,111.773,98.18,1.82
Jh 6d 3c,100,43.71,15.8881,80.7723,56.29,27.6119,109.01,84.25,15.75
Jh 6d 4c,100,44.98,16.775,82.8832,55.02,26.725,107.933,75.70,24.30
Jh 6d 5c,100,45.57,17.3639,84.6796,54.43,26.1361,106.701,69.26,30.74
Jh 7d 7c,100,42.16,16.0743,84.7351,57.84,27.4257,105.362,63.99,36.01
Jh 7d 2c,100,43.04,14.6349,75.5703,56.96,28.865,112.604,99.64,0.36
Jh 7d 3c,100,43.74,15.2829,77.6439,56.26,28.2171,111.457,95.85,4.15
Jh 7d 4c,100,44.93,16.5784,81.998,55.07,26.9215,108.634,78.96,21.04
Jh 7d 5c,100,45.30,16.5366,81.1231,54.70,26.9633,109.538,83.15,16.85
Jh 7d 6c,100,45.14,16.788,82.6557,54.86,26.712,108.193,74.76,25.24
Jh 8d 8c,100,41.24,15.7152,84.6827,58.76,27.7848,105.077,65.48,34.52
Jh 8d 2c,100,42.52,14.9155,77.9496,57.48,28.5845,110.513,94.69,5.31
Jh 8d 3c,100,42.59,14.8115,77.2751,57.41,28.6885,111.055,96.79,3.21
Jh 8d 4c,100,43.94,16.0367,81.0985,56.06,27.4632,108.871,85.36,14.64
Jh 8d 5c,100,44.44,16.2092,81.0593,55.56,27.2908,109.149,85.24,14.76
Jh 8d 6c,100,44.11,15.9306,80.2487,55.89,27.5694,109.627,86.94,13.06
Jh 8d 7c,100,44.91,17.756,87.8552,55.09,25.744,103.851,53.98,46.02
Jh 9d 9c,100,40.18,14.3053,79.1252,59.82,29.1946,108.447,80.90,19.10
Jh 9d 2c,100,41.49,13.6434,73.0685,58.51,29.8566,113.403,99.92,0.08
Jh 9d 3c,100,41.67,13.5233,72.1212,58.33,29.9767,114.201,99.99,0.01
Jh 9d 4c,100,42.51,13.852,72.4201,57.49,29.648,114.592,99.99,0.01
Jh 9d 5c,100,42.91,14.2418,73.7473,57.09,29.2582,113.897,99.98,0.02
Jh 9d 6c,100,42.63,14.1512,73.7631,57.37,29.3488,113.688,99.84,0.16
Jh 9d 7c,100,42.68,14.2498,74.1875,57.32,29.2502,113.407,99.00,1.00
Jh 9d 8c,100,43.23,15.8865,81.6612,56.77,27.6135,108.094,72.93,27.07
Jh Td Tc,100,37.81,13.075,76.8378,62.19,30.4249,108.724,86.57,13.43
Jh Td 2c,100,39.38,12.8778,72.6632,60.62,30.6222,112.263,98.58,1.42
Jh Td 3c,100,39.53,12.7568,71.7055,60.47,30.7432,112.987,99.88,0.12
Jh Td 4c,100,40.36,13.0139,71.6567,59.64,30.4861,113.591,99.84,0.16
Jh Td 5c,100,40.26,12.5404,69.2221,59.74,30.9595,115.161,100.00,0.00
Jh Td 6c,100,39.87,12.6948,70.7586,60.13,30.8052,113.845,99.98,0.02
Jh Td 7c,100,41.07,14.3836,77.824,58.93,29.1164,109.8,78.66,21.34
Jh Td 8c,100,40.73,13.6709,74.595,59.27,29.829,111.832,94.47,5.53
Jh Td 9c,100,39.93,12.7876,71.1671,60.07,30.7124,113.617,99.43,0.57
Kc 2d 2c,100,38.28,12.6258,73.3039,61.72,30.8742,111.154,99.99,0.01
Kc 3c 2c,100,42.40,16.5826,86.9074,57.60,26.9173,103.851,48.58,51.42
Kc 3c 2d,100,39.99,14.5847,81.0374,60.01,28.9153,107.084,83.24,16.76
Kc 3d 3c,100,38.56,12.9089,74.4019,61.44,30.5911,110.638,99.96,0.04
Kc 3d 2c,100,40.04,14.6464,81.2836,59.96,28.8536,106.94,81.96,18.04
Kc 4c 2c,100,42.78,16.4114,85.2533,57.22,27.0886,105.199,56.25,43.75
Kc 4c 2d,100,40.77,14.6565,79.8894,59.23,28.8435,108.214,84.86,15.14
Kc 4c 3c,100,43.12,16.4028,84.5421,56.88,27.0972,105.856,61.75,38.25
Kc 4c 3d,100,41.43,15.1468,81.2436,58.57,28.3532,107.576,78.05,21.95
Kc 4d 4c,100,40.37,15.3079,84.2712,59.63,28.1921,105.057,52.68,47.32
Kc 4d 2c,100,40.88,14.7971,80.4325,59.12,28.7028,107.893,83.18,16.82
Kc 4d 3c,100,41.50,15.2235,81.5259,58.50,28.2765,107.405,77.70,22.30
Kc 5c 2c,100,42.93,16.1534,83.6256,57.07,27.3466,106.474,65.94,34.06
Kc 5c 2d,100,41.03,14.092,76.3283,58.97,29.408,110.816,98.20,1.80
Kc 5c 3c,100,43.23,16.1494,83.0143,56.77,27.3506,107.063,70.21,29.79
Kc 5c 3d,100,41.61,14.5563,77.7318,58.39,28.9437,110.162,92.61,7.39
Kc 5c 4c,100,43.70,15.923,80.9677,56.30,27.5769,108.853,79.97,20.03
Kc 5c 4d,100,42.93,15.4299,79.868,57.07,28.0701,109.304,82.84,17.16
Kc 5d 5c,100,41.25,15.6717,84.4261,58.75,27.8283,105.261,60.03,39.97
Kc 5d 2c,100,41.24,14.344,77.2999,58.76,29.156,110.257,95.64,4.36
Kc 5d 3c,100,41.77,14.7357,78.3876,58.23,28.7642,109.781,90.99,9.01
Kc 5d 4c,100,43.03,15.5207,80.1576,56.97,27.9792,109.135,81.98,18.02
Kc 6c 2c,100,42.63,15.6201,81.4329,57.37,27.8799,107.985,75.26,24.74
Kc 6c 2d,100,40.95,13.4914,73.2222,59.05,30.0085,112.922,100.00,0.00
Kc 6c 3c,100,43.09,15.9532,82.2774,56.91,27.5468,107.561,72.89,27.11
Kc 6c 3d,100,41.44,14.2246,76.2735,58.56,29.2754,111.1,96.87,3.13
Kc 6c 4c,100,43.75,15.8782,80.6495,56.25,27.6218,109.125,80.68,19.32
Kc 6c 4d,100,42.71,14.8587,77.3132,57.29,28.6413,111.094,91.88,8.12
Kc 6c 5c,100,44.00,15.6515,79.0461,56.00,27.8485,110.512,89.95,10.05
Kc 6c 5d,100,43.56,15.2998,78.0508,56.44,28.2001,111.035,87.72,12.28
Kc 6d 6c,100,40.90,14.9487,81.2168,59.10,28.5513,107.36,71.06,28.94
Kc 6d 2c,100,41.18,13.8283,74.6217,58.82,29.6717,112.101,99.91,0.09
Kc 6d 3c,100,41.63,14.4886,77.338,58.37,29.0113,110.453,93.32,6.68
Kc 6d 4c,100,42.84,15.0312,77.9765,57.16,28.4688,110.672,89.42,10.58
Kc 6d 5c,100,43.60,15.376,78.3725,56.40,28.124,110.807,86.78,13.22
Kc 7c 2c,100,42.39,15.5936,81.7462,57.61,27.9064,107.645,79.45,20.55
Kc 7c 2d,100,40.54,13.014,71.3356,59.46,30.486,113.938,100.00,0.00
Kc 7c 3c,100,42.78,15.6209,81.1344,57.22,27.8791,108.281,78.42,21.58
Kc 7c 3d,100,41.25,13.5762,73.1431,58.75,29.9237,113.181,99.99,0.01
Kc 7c 4c,100,43.67,15.935,81.0882,56.33,27.565,108.744,80.21,19.79
Kc 7c 4d,100,42.51,14.6374,76.5085,57.49,28.8626,111.575,94.38,5.62
Kc 7c 5c,100,44.01,15.767,79.6084,55.99,27.733,110.076,88.46,11.54
Kc 7c 5d,100,43.15,14.4955,74.6592,56.85,29.0044,113.368,99.15,0.85
Kc 7c 6c,100,43.89,15.5404,78.6921,56.11,27.9595,110.724,91.68,8.32
Kc 7c 6d,100,43.32,14.9533,76.7099,56.68,28.5467,111.919,89.66,10.34
Kc 7d 7c,100,40.70,14.8342,80.9954,59.30,28.6658,107.422,70.28,29.72
Kc 7d 2c,100,40.71,13.2546,72.3473,59.29,30.2454,113.367,100.00,0.00
Kc 7d 3c,100,41.37,13.7399,73.804,58.63,29.7601,112.799,99.99,0.01
Kc 7d 4c,100,42.58,14.713,76.7845,57.42,28.787,111.411,93.70,6.30
Kc 7d 5c,100,43.12,14.4766,74.6,56.88,29.0234,113.397,99.27,0.73
Kc 7d 6c,100,43.27,14.8699,76.3692,56.73,28.6301,112.148,90.97,9.03
Kc 8c 2c,100,42.14,15.9254,83.9906,57.86,27.5746,105.897,67.93,32.07
Kc 8c 2d,100,39.89,13.0763,72.8512,60.11,30.4237,112.469,99.99,0.01
Kc 8c 3c,100,42.07,15.7304,83.0893,57.93,27.7696,106.527,71.24,28.76
Kc 8c 3d,100,39.97,12.9759,72.1377,60.03,30.5241,113,100.00,0.00
Kc 8c 4c,100,43.09,16.1003,83.0316,56.91,27.3997,106.991,70.47,29.53
Kc 8c 4d,100,41.42,14.1178,75.7516,58.58,29.3822,111.452,98.60,1.40
Kc 8c 5c,100,43.55,16.0566,81.9298,56.45,27.4434,108.036,76.94,23.06
Kc 8c 5d,100,42.20,14.3007,75.3121,57.80,29.1993,112.256,99.50,0.50
Kc 8c 6c,100,43.59,15.9306,81.2075,56.41,27.5693,108.614,80.07,19.93
Kc 8c 6d,100,42.31,14.3456,75.3509,57.69,29.1544,112.298,97.93,2.07
Kc 8c 7c,100,43.69,16.0817,81.7883,56.31,27.4183,108.213,77.44,22.56
Kc 8c 7d,100,42.56,14.9321,77.975,57.44,28.5679,110.513,86.09,13.91
Kc 8d 8c,100,39.61,14.3428,80.4713,60.39,29.1572,107.288,76.16,23.84
Kc 8d 2c,100,39.93,13.0944,72.8816,60.07,30.4056,112.474,99.99,0.01
Kc 8d 3c,100,39.96,12.9261,71.8834,60.04,30.5739,113.161,100.00,0.00
Kc 8d 4c,100,41.34,13.9279,74.8712,58.66,29.5721,112.026,99.63,0.37
Kc 8d 5c,100,42.03,14.0073,74.0572,57.97,29.4927,113.06,99.95,0.05
Kc 8d 6c,100,42.12,13.9783,73.7567,57.88,29.5217,113.335,99.89,0.11
Kc 8d 7c,100,42.42,14.6555,76.7736,57.58,28.8445,111.323,90.21,9.79
Kc 9c 2c,100,41.48,15.8686,85.0202,58.52,27.6314,104.921,57.48,42.52
Kc 9c 2d,100,38.78,12.887,73.8541,61.22,30.613,111.115,98.81,1.19
Kc 9c 3c,100,41.47,15.6951,84.098,58.53,27.8049,105.573,62.47,37.53
Kc 9c 3d,100,38.95,12.7817,72.9156,61.05,30.7183,111.823,99.91,0.09
Kc 9c 4c,100,41.81,15.4743,82.238,58.19,28.0257,107.035,69.93,30.07
Kc 9c 4d,100,39.80,12.9908,72.5271,60.20,30.5091,112.628,99.93,0.07
Kc 9c 5c,100,42.52,15.7729,82.4328,57.48,27.727,107.196,71.10,28.90
Kc 9c 5d,100,40.59,13.3508,73.0865,59.41,30.1492,112.779,99.66,0.34
Kc 9c 6c,100,42.53,15.6716,81.8834,57.47,27.8284,107.607,73.15,26.85
Kc 9c 6d,100,40.65,13.4698,73.6314,59.35,30.0302,112.445,97.06,2.94
Kc 9c 7c,100,42.68,15.8633,82.5865,57.32,27.6366,107.153,71.48,28.52
Kc 9c 7d,100,40.71,13.4525,73.4317,59.29,30.0475,112.621,97.55,2.45
Kc 9c 8c,100,42.61,16.2206,84.6042,57.39,27.2793,105.62,62.44,37.56
Kc 9c 8d,100,40.48,13.9366,76.5147,59.52,29.5633,110.37,88.69,11.31
Kc 9d 9c,100,38.07,12.8876,75.2248,61.93,30.6123,109.848,84.40,15.60
Kc 9d 2c,100,38.81,12.9073,73.9048,61.19,30.5927,111.104,98.72,1.28
Kc 9d 3c,100,38.93,12.73,72.6587,61.07,30.77,111.973,99.89,0.11
Kc 9d 4c,100,39.71,12.8319,71.8028,60.29,30.6681,113.045,99.93,0.07
Kc 9d 5c,100,40.42,13.0537,71.768,59.58,30.4463,113.557,99.96,0.04
Kc 9d 6c,100,40.45,13.0982,71.9592,59.55,30.4017,113.449,99.76,0.24
Kc 9d 7c,100,40.57,13.1755,72.1708,59.43,30.3245,113.388,99.61,0.39
Kc 9d 8c,100,40.47,13.9241,76.4516,59.53,29.5759,110.411,89.29,10.71
Kc Jc 2c,100,40.73,15.3973,84.0138,59.27,28.1027,105.36,59.38,40.62
Kc Jc 2d,100,37.81,12.3935,72.8487,62.19,31.1065,111.145,98.50,1.50
Kc Jc 3c,100,40.70,15.2265,83.132,59.30,28.2735,105.957,64.43,35.57
Kc Jc 3d,100,37.96,12.289,71.947,62.04,31.211,111.79,99.88,0.12
Kc Jc 4c,100,41.14,15.2676,82.4691,58.86,28.2324,106.59,68.38,31.62
Kc Jc 4d,100,38.67,12.5689,72.2288,61.33,30.931,112.076,99.34,0.66
Kc Jc 5c,100,41.25,15.0429,81.0459,58.75,28.4571,107.633,76.01,23.99
Kc Jc 5d,100,38.96,12.1195,69.1355,61.04,31.3804,114.236,99.98,0.02
Kc Jc 6c,100,41.10,14.8713,80.4009,58.90,28.6287,108.018,77.93,22.07
Kc Jc 6d,100,38.81,12.0672,69.1012,61.19,31.4328,114.148,100.00,0.00
Kc Jc 7c,100,41.41,15.1168,81.123,58.59,28.3831,107.652,75.05,24.95
Kc Jc 7d,100,39.06,12.3231,70.1144,60.94,31.1769,113.683,99.97,0.03
Kc Jc 8c,100,41.27,15.5143,83.5322,58.73,27.9857,105.897,64.28,35.72
Kc Jc 8d,100,38.39,12.258,70.9629,61.61,31.242,112.681,99.85,0.15
Kc Jc 9c,100,41.00,15.6223,84.6636,59.00,27.8777,105.009,60.45,39.55
Kc Jc 9d,100,38.07,13.1528,76.7715,61.93,30.3472,108.898,87.39,12.61
Kc Jd Jc,100,36.77,11.53,69.6831,63.23,31.9699,112.358,99.49,0.51
Kc Jc Tc,100,40.04,15.2165,84.4476,59.96,28.2835,104.827,67.49,32.51
Kc Jc Td,100,36.50,11.5044,70.0337,63.50,31.9955,111.979,99.99,0.01
Kc Jd 2c,100,37.78,12.3584,72.6998,62.22,31.1416,111.217,99.05,0.95
Kc Jd 3c,100,37.87,12.1882,71.52,62.13,31.3118,111.994,99.92,0.08
Kc Jd 4c,100,38.51,12.3399,71.2093,61.49,31.1601,112.61,99.91,0.09
Kc Jd 5c,100,38.72,11.8304,67.8952,61.28,31.6696,114.847,100.00,0.00
Kc Jd 6c,100,38.55,11.719,67.5603,61.45,31.7809,114.924,100.00,0.00
Kc Jd 7c,100,38.86,12.0414,68.8546,61.14,31.4585,114.346,99.99,0.01
Kc Jd 8c,100,38.34,12.2226,70.8437,61.66,31.2774,112.723,99.93,0.07
Kc Jd 9c,100,38.05,13.1905,77.0309,61.95,30.3094,108.728,86.51,13.49
Kc Jd Tc,100,36.62,11.6912,70.9407,63.38,31.8088,111.532,100.00,0.00
Kd Kc 2c,100,37.94,11.4357,66.986,62.06,32.0642,114.81,100.00,0.00
Kd Kc 3c,100,38.01,11.2589,65.8321,61.99,32.2411,115.569,100.00,0.00
Kd Kc 4c,100,38.78,11.3077,64.7988,61.22,32.1923,116.852,100.00,0.00
Kd Kc 5c,100,39.11,10.8437,61.6132,60.89,32.6562,119.182,100.00,0.00
Kd Kc 6c,100,39.13,10.7699,61.1683,60.87,32.73,119.483,100.00,0.00
Kd Kc 7c,100,39.20,10.94,62.0201,60.80,32.56,119.003,100.00,0.00
Kd Kc 8c,100,38.42,10.9476,63.3186,61.58,32.5524,117.474,100.00,0.00
Kd Kc 9c,100,37.31,10.6973,63.7188,62.69,32.8027,116.273,100.00,0.00
Kd Kc Jc,100,36.46,10.4601,63.749,63.54,33.0399,115.557,100.00,0.00
Kh Kd Kc,100,36.70,8.43666,51.0878,63.30,35.0633,123.09,100.00,0.00
Kd Kc Qc,100,36.33,9.93574,60.7675,63.67,33.5642,117.154,100.00,0.00
Kd Kc Tc,100,36.23,10.3919,63.7462,63.77,33.108,115.367,100.00,0.00
Kc Qc 2c,100,40.71,15.4199,84.1651,59.29,28.0801,105.251,59.29,40.71
Kc Qc 2d,100,37.44,11.8043,70.0587,62.56,31.6956,112.592,99.97,0.03
Kc Qc 3c,100,40.65,15.176,82.9592,59.35,28.3239,106.056,65.26,34.74
Kc Qc 3d,100,37.61,11.6652,68.9197,62.39,31.8347,113.395,100.00,0.00
Kc Qc 4c,100,40.96,14.9644,81.183,59.04,28.5356,107.41,72.59,27.41
Kc Qc 4d,100,38.39,11.8185,68.4154,61.61,31.6814,114.269,100.00,0.00
Kc Qc 5c,100,41.04,14.6853,79.5207,58.96,28.8147,108.601,81.05,18.95
Kc Qc 5d,100,38.65,11.3292,65.1359,61.35,32.1707,116.532,100.00,0.00
Kc Qc 6c,100,40.93,14.4845,78.6385,59.07,29.0155,109.159,83.89,16.11
Kc Qc 6d,100,38.57,11.2698,64.9258,61.43,32.2302,116.599,100.00,0.00
Kc Qc 7c,100,41.04,14.6919,79.5626,58.96,28.8081,108.57,80.79,19.21
Kc Qc 7d,100,38.54,11.3249,65.306,61.46,32.175,116.329,100.00,0.00
Kc Qc 8c,100,40.78,14.6634,79.9048,59.22,28.8366,108.209,79.32,20.68
Kc Qc 8d,100,38.08,11.0212,64.3129,61.92,32.4787,116.566,100.00,0.00
Kc Qc 9c,100,41.03,15.528,84.0939,58.97,27.972,105.416,61.32,38.68
Kc Qc 9d,100,38.06,13.0741,76.3298,61.94,30.4259,109.165,90.30,9.70
Kc Qc Jc,100,40.38,15.0729,82.9584,59.62,28.4271,105.95,69.86,30.14
Kc Qc Jd,100,37.32,12.3528,73.5511,62.68,31.1472,110.431,96.32,3.68
Kc Qd Qc,100,36.54,10.7484,65.3737,63.46,32.7515,114.682,99.99,0.01
Kc Qc Tc,100,39.93,15.2072,84.6397,60.07,28.2928,104.66,62.57,37.43
Kc Qc Td,100,36.29,11.5707,70.8484,63.71,31.9292,111.375,99.99,0.01
Kc Qd 2c,100,37.49,11.8766,70.4044,62.51,31.6233,112.415,99.99,0.01
Kc Qd 3c,100,37.60,11.6748,69.0052,62.40,31.8252,113.333,100.00,0.00
Kc Qd 4c,100,38.29,11.7059,67.9352,61.71,31.7941,114.495,100.00,0.00
Kc Qd 5c,100,38.48,11.1562,64.4321,61.52,32.3438,116.826,100.00,0.00
Kc Qd 6c,100,38.37,11.0347,63.904,61.63,32.4653,117.066,100.00,0.00
Kc Qd 7c,100,38.40,11.1777,64.6832,61.60,32.3223,116.606,100.00,0.00
Kc Qd 8c,100,38.09,11.1065,64.7905,61.91,32.3935,116.281,100.00,0.00
Kc Qd 9c,100,38.09,13.1439,76.6797,61.91,30.356,108.964,89.07,10.93
Kc Qd Jc,100,37.36,12.3812,73.6401,62.64,31.1187,110.402,96.41,3.59
Kc Qd Tc,100,36.46,11.7827,71.8201,63.54,31.7173,110.922,99.97,0.03
Kc Tc 2c,100,40.76,15.6506,85.3282,59.24,27.8494,104.467,50.77,49.23
Kc Tc 2d,100,37.61,12.23,72.2594,62.39,31.27,111.38,99.13,0.87
Kc Tc 3c,100,40.73,15.4866,84.4913,59.27,28.0134,105.034,55.60,44.40
Kc Tc 3d,100,37.76,12.1268,71.3617,62.24,31.3732,112.021,99.96,0.04
Kc Tc 4c,100,41.05,15.2671,82.6395,58.95,28.2329,106.436,64.97,35.03
Kc Tc 4d,100,38.61,12.2722,70.6328,61.39,31.2278,113.04,99.98,0.02
Kc Tc 5c,100,41.09,15.0231,81.2406,58.91,28.4768,107.428,72.33,27.67
Kc Tc 5d,100,38.81,11.8255,67.7149,61.19,31.6745,115.028,100.00,0.00
Kc Tc 6c,100,41.45,15.2784,81.9113,58.55,28.2216,107.112,71.30,28.70
Kc Tc 6d,100,39.02,12.1895,69.4238,60.98,31.3104,114.097,99.99,0.01
Kc Tc 7c,100,41.64,15.4888,82.6665,58.36,28.0112,106.655,66.83,33.17
Kc Tc 7d,100,39.13,12.36,70.1974,60.87,31.14,113.681,99.92,0.08
Kc Tc 8c,100,41.47,15.5846,83.5075,58.53,27.9154,105.991,63.33,36.67
Kc Tc 8d,100,38.73,12.0795,69.3016,61.27,31.4205,113.968,99.99,0.01
Kc Tc 9c,100,40.82,15.7037,85.4824,59.18,27.7962,104.382,59.89,40.11
Kc Tc 9d,100,37.66,12.3994,73.1674,62.34,31.1005,110.862,99.80,0.20
Kc Td Tc,100,36.71,11.8868,71.9616,63.29,31.6131,110.995,92.00,8.00
Kc Td 2c,100,37.50,12.025,71.2595,62.50,31.4749,111.911,99.84,0.16
Kc Td 3c,100,37.59,11.8543,70.0714,62.41,31.6457,112.688,99.99,0.01
Kc Td 4c,100,38.36,11.8789,68.8183,61.64,31.6211,113.996,100.00,0.00
Kc Td 5c,100,38.48,11.3783,65.7047,61.52,32.1216,116.035,100.00,0.00
Kc Td 6c,100,38.67,11.6357,66.8691,61.33,31.8643,115.453,100.00,0.00
Kc Td 7c,100,38.84,11.8947,68.0506,61.16,31.6053,114.841,100.00,0.00
