Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 152 freq,CHECK freq
Jd 4c 3c,100,54.75,127.592,101.319,45.25,100.908,96.9625,76.08,23.92
Jd 5c 2c,100,55.35,134.015,105.264,44.65,94.4855,92.0127,80.91,19.09
Jd 5c 3c,100,54.62,126.04,100.338,45.38,102.46,98.157,70.87,29.13
Jd 5c 4c,100,53.98,121.145,97.5851,46.02,107.355,101.415,66.66,33.34
Jd 6c 2c,100,55.45,134.131,105.181,44.55,94.3685,92.0896,78.15,21.85
Jd 6c 3c,100,54.75,125.995,100.059,45.25,102.505,98.4872,66.83,33.17
Jd 6c 4c,100,54.71,130.329,103.567,45.29,98.1711,94.2504,77.93,22.07
Jd 6c 5c,100,53.80,120.239,97.1779,46.20,108.261,101.874,60.91,39.09
Jd 7c 2c,100,55.53,135.145,105.814,44.47,93.355,91.2737,80.57,19.43
Jd 7c 3c,100,54.64,126.926,101.003,45.36,101.574,97.3543,75.07,24.93
Jd 7c 4c,100,54.41,128.927,103.032,45.59,99.5733,94.9519,80.52,19.48
Jd 7c 5c,100,53.97,125.205,100.857,46.03,103.295,97.578,73.56,26.44
Jd 7c 6c,100,53.79,119.195,96.3405,46.21,109.305,102.849,59.58,40.42
Jd 8c 2c,100,55.13,134.475,106.048,44.87,94.0249,91.1145,77.19,22.81
Jd 8c 3c,100,54.68,128.284,102.001,45.32,100.216,96.1462,69.97,30.03
Jd 8c 4c,100,54.05,129.473,104.154,45.95,99.0274,93.6948,77.09,22.91
Jd 8c 5c,100,53.53,124.898,101.453,46.47,103.602,96.9231,72.95,27.05
Jd 8c 6c,100,54.03,127.907,102.923,45.97,100.593,95.146,75.06,24.94
Jd 8c 7c,100,53.19,114.677,93.744,46.81,113.823,105.715,53.27,46.73
Jd 9c 2c,100,54.94,131.198,103.819,45.06,97.3015,93.8948,72.45,27.55
Jd 9c 3c,100,54.37,125.021,99.9698,45.63,103.479,98.6066,67.04,32.96
Jd 9c 4c,100,54.20,127.713,102.448,45.80,100.787,95.6782,71.00,29.00
Jd 9c 5c,100,53.38,122.796,100.013,46.62,105.704,98.5858,69.97,30.03
Jd 9c 6c,100,53.96,124.831,100.59,46.04,103.669,97.8917,69.58,30.42
Jd 9c 7c,100,53.67,119.249,96.5951,46.33,109.251,102.537,62.95,37.05
Jd 9c 8c,100,53.32,114.998,93.7674,46.68,113.502,105.723,52.51,47.49
Jh Jd 2c,100,57.34,148.309,112.463,42.66,80.1913,81.7214,99.98,0.02
Jh Jd 3c,100,56.97,141.504,107.997,43.03,86.9956,87.8971,99.62,0.38
Jh Jd 4c,100,56.76,144.222,110.472,43.24,84.2779,84.7443,99.89,0.11
Jh Jd 5c,100,56.44,140.584,108.298,43.56,87.9163,87.7514,99.90,0.10
Jh Jd 6c,100,56.93,142.726,108.993,43.07,85.7738,86.5959,100.00,0.00
Jh Jd 7c,100,56.85,142.092,108.676,43.15,86.4079,87.0591,99.99,0.01
Jh Jd 8c,100,56.48,139.959,107.737,43.52,88.5408,88.4592,99.24,0.76
Jh Jd 9c,100,56.52,139.095,106.997,43.48,89.405,89.4039,96.86,3.14
Jh Jd Tc,100,59.18,152.505,112.042,40.82,75.9946,80.9432,99.89,0.11
Jd Tc 2c,100,57.37,142.626,108.081,42.63,85.8739,87.5923,80.68,19.32
Jd Tc 3c,100,56.73,136.517,104.622,43.27,91.9835,92.4322,74.85,25.15
Jd Tc 4c,100,56.68,139.704,107.171,43.32,88.7966,89.1144,79.36,20.64
Jd Tc 5c,100,56.38,137.036,105.671,43.62,91.464,91.1742,77.82,22.18
Jd Tc 6c,100,56.75,138.298,105.955,43.25,90.2021,90.6789,79.80,20.20
Jd Tc 7c,100,55.37,123.984,97.3553,44.63,104.516,101.82,67.08,32.92
Jd Tc 8c,100,55.72,127.94,99.8331,44.28,100.56,98.7375,66.35,33.65
Jd Tc 9c,100,55.31,120.726,94.8941,44.69,107.774,104.861,26.31,73.69
Jh 2d 2c,100,58.14,165.758,123.948,41.86,62.7421,65.1744,99.90,0.10
Jh 3d 3c,100,58.26,163.829,122.254,41.74,64.6714,67.3712,99.72,0.28
Jh 3d 2c,100,56.24,143.3,110.775,43.76,85.2002,84.659,97.85,2.15
Jh 4d 4c,100,57.38,153.908,116.613,42.62,74.5917,76.0998,96.36,3.64
Jh 4d 2c,100,56.24,148.442,114.751,43.76,80.0576,79.5484,99.27,0.73
Jh 4d 3c,100,55.36,137.599,108.06,44.64,90.9007,88.5423,96.88,3.12
Jh 5d 5c,100,56.82,145.875,111.616,43.18,82.6254,83.2018,90.86,9.14
Jh 5d 2c,100,55.89,144.662,112.527,44.11,83.8374,82.6456,99.32,0.68
Jh 5d 3c,100,55.16,135.279,106.621,44.84,93.2208,90.399,95.78,4.22
Jh 5d 4c,100,54.66,131.132,104.298,45.34,97.3678,93.3787,94.47,5.53
Jh 6d 6c,100,57.42,151.01,114.346,42.58,77.4899,79.1231,94.60,5.40
Jh 6d 2c,100,56.00,145.393,112.888,44.00,83.1066,82.1171,99.42,0.58
Jh 6d 3c,100,55.31,135.529,106.533,44.69,92.9711,90.4548,94.96,5.04
Jh 6d 4c,100,55.14,139.494,109.995,44.86,89.0056,86.2614,98.25,1.75
Jh 6d 5c,100,54.32,128.856,103.133,45.68,99.6439,94.8468,91.62,8.38
Jh 7d 7c,100,57.45,152.447,115.367,42.55,76.0533,77.7175,99.65,0.35
Jh 7d 2c,100,56.12,146.306,113.354,43.88,82.1941,81.4367,98.91,1.09
Jh 7d 3c,100,55.22,137.253,108.074,44.78,91.2467,88.5887,98.22,1.78
Jh 7d 4c,100,54.82,137.889,109.355,45.18,90.6114,87.2047,98.45,1.55
Jh 7d 5c,100,54.30,132.514,106.109,45.70,95.9856,91.3154,93.86,6.14
Jh 7d 6c,100,54.43,128.757,102.847,45.57,99.743,95.1688,92.73,7.27
Jh 8d 8c,100,56.59,140.244,107.745,43.41,88.2556,88.4003,89.92,10.08
Jh 8d 2c,100,55.55,142.977,111.904,44.45,85.523,83.6552,91.02,8.98
Jh 8d 3c,100,55.13,136.208,107.413,44.87,92.2916,89.4371,86.19,13.81
Jh 8d 4c,100,54.29,136.016,108.932,45.71,92.4838,87.965,93.86,6.14
Jh 8d 5c,100,53.66,129.854,105.213,46.34,98.6457,92.5558,88.49,11.51
Jh 8d 6c,100,54.23,133.894,107.344,45.77,94.6063,89.8734,92.53,7.47
Jh 8d 7c,100,53.57,118.524,96.1948,46.43,109.976,102.986,68.73,31.27
Jh 9d 9c,100,56.39,133.353,102.811,43.61,95.1475,94.8692,82.47,17.53
Jh 9d 2c,100,55.30,136.502,107.313,44.70,91.9976,89.4914,80.33,19.67
Jh 9d 3c,100,54.76,130.008,103.228,45.24,98.4915,94.6509,76.24,23.76
Jh 9d 4c,100,54.41,131.246,104.883,45.59,97.2538,92.7427,77.26,22.74
Jh 9d 5c,100,53.45,124.927,101.624,46.55,103.573,96.7348,75.77,24.23
Jh 9d 6c,100,54.09,127.706,102.643,45.91,100.794,95.4642,76.13,23.87
Jh 9d 7c,100,53.84,121.338,97.9855,46.16,107.162,100.937,69.18,30.82
Jh 9d 8c,100,53.62,118.015,95.6881,46.38,110.485,103.58,63.45,36.55
Jh Td Tc,100,58.80,144.619,106.929,41.20,83.8815,88.5272,89.84,10.16
Jh Td 2c,100,57.85,148.226,111.4,42.15,80.2741,82.8057,88.73,11.27
Jh Td 3c,100,57.23,142.014,107.888,42.77,86.4856,87.9194,82.14,17.86
Jh Td 4c,100,56.99,143.977,109.836,43.01,84.5235,85.4494,85.43,14.57
Jh Td 5c,100,56.60,140.356,107.819,43.40,88.1433,88.3007,84.36,15.64
Jh Td 6c,100,57.02,142.117,108.367,42.98,86.3827,87.3829,86.41,13.59
Jh Td 7c,100,55.57,126.338,98.8397,44.43,102.162,99.9837,69.35,30.65
Jh Td 8c,100,56.00,130.77,101.534,44.00,97.7298,96.5663,61.59,38.41
Jh Td 9c,100,55.50,121.755,95.3839,44.50,106.745,104.292,27.18,72.82
Kc 2d 2c,100,58.51,159.343,118.405,41.49,69.1566,72.4722,95.35,4.65
Kc 3c 2c,100,54.74,119.469,94.8851,45.26,109.031,104.746,10.08,89.92
Kc 3c 2d,100,56.37,136.226,105.065,43.63,92.2744,91.96,79.07,20.93
Kc 3d 3c,100,58.54,156.867,116.501,41.46,71.6335,75.1249,91.46,8.54
Kc 3d 2c,100,56.40,136.432,105.167,43.60,92.0685,91.8193,79.34,20.66
Kc 4c 2c,100,55.14,123.256,97.1814,44.86,105.244,102.011,18.06,81.94
Kc 4c 2d,100,56.61,142.084,109.133,43.39,86.4161,86.5829,91.33,8.67
Kc 4c 3c,100,54.38,118.445,94.7037,45.62,110.055,104.883,11.23,88.77
Kc 4c 3d,100,55.72,132.881,103.688,44.28,95.6192,93.8859,76.10,23.90
Kc 4d 4c,100,57.81,149.092,112.121,42.19,79.4085,81.8416,78.52,21.48
Kc 4d 2c,100,56.52,140.925,108.411,43.48,87.5754,87.5678,87.74,12.26
Kc 4d 3c,100,55.60,131.603,102.905,44.40,96.8974,94.8922,72.24,27.76
Kc 5c 2c,100,55.07,123.118,97.2037,44.93,105.382,101.976,17.16,82.84
Kc 5c 2d,100,56.36,139.27,107.444,43.64,89.23,88.8936,83.39,16.61
Kc 5c 3c,100,54.40,118.847,94.9871,45.60,109.653,104.55,11.36,88.64
Kc 5c 3d,100,55.60,131.459,102.793,44.40,97.0411,95.0329,68.28,31.72
Kc 5c 4c,100,53.95,117.212,94.4568,46.05,111.288,105.078,10.51,89.49
Kc 5c 4d,100,55.15,128.407,101.239,44.85,100.093,97.0229,64.35,35.65
Kc 5d 5c,100,57.28,142.341,108.041,42.72,86.1586,87.6908,68.69,31.31
Kc 5d 2c,100,56.20,137.413,106.314,43.80,91.0869,90.4109,77.69,22.31
Kc 5d 3c,100,55.41,129.539,101.637,44.59,98.9609,96.5029,62.72,37.28
Kc 5d 4c,100,55.08,127.706,100.808,44.92,100.794,97.5571,62.07,37.93
Kc 6c 2c,100,55.03,123.326,97.4401,44.97,105.174,101.682,15.83,84.17
Kc 6c 2d,100,56.35,139.015,107.26,43.65,89.4847,89.1335,80.41,19.59
Kc 6c 3c,100,54.39,119.162,95.2553,45.61,109.338,104.228,10.50,89.50
Kc 6c 3d,100,55.64,131.017,102.38,44.36,97.4827,95.5449,64.21,35.79
Kc 6c 4c,100,54.70,122.333,97.2443,45.30,106.167,101.887,16.84,83.16
Kc 6c 4d,100,55.58,134.506,105.21,44.42,93.9939,92.0113,75.62,24.38
Kc 6c 5c,100,53.94,118.256,95.3281,46.06,110.244,104.054,9.62,90.38
Kc 6c 5d,100,54.75,126.087,100.133,45.25,102.413,98.3985,56.52,43.48
Kc 6d 6c,100,57.72,146.122,110.071,42.28,82.3781,84.7097,72.30,27.70
Kc 6d 2c,100,56.22,137.679,106.473,43.78,90.8206,90.1973,77.81,22.19
Kc 6d 3c,100,55.48,129.586,101.551,44.52,98.9138,96.6028,61.24,38.76
Kc 6d 4c,100,55.55,134.176,105.022,44.45,94.324,92.2576,75.01,24.99
Kc 6d 5c,100,54.78,126.402,100.322,45.22,102.098,98.1684,58.09,41.91
Kc 7c 2c,100,55.36,123.93,97.3296,44.64,104.57,101.851,15.77,84.23
Kc 7c 2d,100,56.92,141.9,108.392,43.08,86.5997,87.398,81.08,18.92
Kc 7c 3c,100,54.58,119.285,95.0137,45.42,109.215,104.557,10.09,89.91
Kc 7c 3d,100,56.02,133.645,103.725,43.98,94.8549,93.7723,71.18,28.82
Kc 7c 4c,100,54.75,121.74,96.6824,45.25,106.76,102.572,15.74,84.26
Kc 7c 4d,100,55.76,134.688,105.021,44.24,93.8122,92.1972,75.26,24.74
Kc 7c 5c,100,54.56,121.405,96.7391,45.44,107.095,102.481,16.13,83.87
Kc 7c 5d,100,55.27,131.458,103.408,44.73,97.0424,94.3307,67.32,32.68
Kc 7c 6c,100,53.71,116.621,94.4034,46.29,111.879,105.085,6.44,93.56
Kc 7c 6d,100,54.78,125.599,99.6857,45.22,102.901,98.9388,58.24,41.76
Kc 7d 7c,100,58.17,148.784,111.203,41.83,79.7156,82.8603,73.47,26.53
Kc 7d 2c,100,56.83,140.959,107.838,43.17,87.5407,88.1699,78.86,21.14
Kc 7d 3c,100,55.90,132.552,103.089,44.10,95.9478,94.6044,68.50,31.50
Kc 7d 4c,100,55.77,134.764,105.062,44.23,93.7358,92.1425,75.18,24.82
Kc 7d 5c,100,55.36,132.244,103.868,44.64,96.2558,93.7431,70.30,29.70
Kc 7d 6c,100,54.83,126.013,99.9224,45.17,102.487,98.6503,58.77,41.23
Kc 8c 2c,100,55.32,126.396,99.3479,44.68,102.104,99.348,21.87,78.13
Kc 8c 2d,100,56.46,142.392,109.651,43.54,86.1081,85.9872,82.54,17.46
Kc 8c 3c,100,54.87,122.951,97.4174,45.13,105.549,101.695,15.88,84.12
Kc 8c 3d,100,56.01,136.199,105.717,43.98,92.3007,91.2374,69.89,30.11
Kc 8c 4c,100,54.75,125.07,99.3287,45.25,103.43,99.3712,26.77,73.23
Kc 8c 4d,100,55.34,136.045,106.876,44.66,92.4548,90.0182,77.57,22.43
Kc 8c 5c,100,54.50,124.028,98.9489,45.50,104.472,99.8257,24.31,75.69
Kc 8c 5d,100,54.76,130.932,103.962,45.24,97.5679,93.7639,64.13,35.87
Kc 8c 6c,100,54.68,124.864,99.2773,45.32,103.636,99.4337,23.06,76.94
Kc 8c 6d,100,55.11,133.943,105.666,44.89,94.5567,91.5914,70.37,29.63
Kc 8c 7c,100,54.26,120.51,96.5576,45.74,107.99,102.658,16.29,83.71
Kc 8c 7d,100,55.17,130.686,102.988,44.83,97.8145,94.868,64.34,35.66
Kc 8d 8c,100,57.26,140.788,106.895,42.74,87.7116,89.2349,65.11,34.89
Kc 8d 2c,100,56.22,139.841,108.146,43.78,88.6593,88.0497,77.88,22.12
Kc 8d 3c,100,55.74,133.608,104.213,44.26,94.8919,93.2201,65.17,34.83
Kc 8d 4c,100,55.20,134.485,105.935,44.80,94.0151,91.2335,73.62,26.38
Kc 8d 5c,100,54.68,130.157,103.49,45.32,98.343,94.3498,62.24,37.76
Kc 8d 6c,100,55.00,132.733,104.928,45.00,95.7672,92.5281,66.68,33.32
Kc 8d 7c,100,55.01,129.108,102.042,44.99,99.3916,96.0534,60.28,39.72
Kc 9c 2c,100,55.38,125.29,98.3643,44.62,103.21,100.568,21.81,78.19
Kc 9c 2d,100,56.53,138.221,106.307,43.47,90.2787,90.2978,67.74,32.26
Kc 9c 3c,100,54.86,121.617,96.3891,45.14,106.883,102.943,15.21,84.79
Kc 9c 3d,100,55.97,132.223,102.709,44.03,96.2773,95.075,60.19,39.81
Kc 9c 4c,100,55.09,125.161,98.7802,44.91,103.339,100.044,28.65,71.35
Kc 9c 4d,100,55.77,133.953,104.434,44.23,94.5468,92.9352,62.62,37.38
Kc 9c 5c,100,54.63,123.825,98.5442,45.37,104.675,100.315,31.75,68.25
Kc 9c 5d,100,54.88,128.767,102.014,45.12,99.7334,96.1045,60.30,39.70
Kc 9c 6c,100,54.77,123.926,98.3778,45.23,104.574,100.523,25.77,74.23
Kc 9c 6d,100,55.17,129.776,102.269,44.83,98.7241,95.7534,60.58,39.42
Kc 9c 7c,100,54.93,123.695,97.9043,45.07,104.805,101.107,28.18,71.82
Kc 9c 7d,100,55.58,131,102.484,44.42,97.4998,95.4241,60.38,39.62
Kc 9c 8c,100,54.51,121.934,97.26,45.49,106.566,101.85,25.01,74.99
Kc 9c 8d,100,55.14,126.927,100.08,44.86,101.573,98.4478,54.98,45.02
Kc 9d 9c,100,57.43,136.273,103.161,42.57,92.2267,94.2029,56.10,43.90
Kc 9d 2c,100,56.36,136.802,105.526,43.64,91.6976,91.3667,65.82,34.18
Kc 9d 3c,100,55.77,130.717,101.904,44.23,97.7826,96.1249,57.56,42.44
Kc 9d 4c,100,55.69,133.432,104.165,44.31,95.0677,93.2921,61.78,38.22
Kc 9d 5c,100,54.88,128.863,102.092,45.12,99.6373,96.0094,60.02,39.98
Kc 9d 6c,100,55.13,129.525,102.152,44.87,98.9755,95.9026,58.85,41.15
Kc 9d 7c,100,55.48,130.28,102.092,44.52,98.2204,95.9273,57.81,42.19
Kc 9d 8c,100,55.21,127.662,100.542,44.79,100.838,97.8758,55.41,44.59
Kc Jc 2c,100,57.09,129.411,98.5493,42.91,99.0886,100.41,25.60,74.40
Kc Jc 2d,100,59.38,149.797,109.681,40.62,78.7032,84.2418,70.61,29.39
Kc Jc 3c,100,56.50,125.705,96.7268,43.50,102.795,102.752,16.15,83.85
Kc Jc 3d,100,58.74,144.063,106.641,41.26,84.4374,88.9669,66.45,33.55
Kc Jc 4c,100,56.83,129.464,99.0508,43.17,99.0365,99.7382,36.99,63.01
Kc Jc 4d,100,58.64,146.071,108.304,41.36,82.4289,86.6497,69.68,30.32
Kc Jc 5c,100,56.74,129.415,99.1623,43.26,99.0848,99.5903,38.48,61.52
Kc Jc 5d,100,58.23,142.858,106.659,41.77,85.6424,89.1531,68.57,31.43
Kc Jc 6c,100,56.98,130.061,99.2364,43.02,98.439,99.495,30.28,69.72
Kc Jc 6d,100,58.65,144.681,107.259,41.35,83.8186,88.1278,68.97,31.03
Kc Jc 7c,100,56.81,128.945,98.693,43.19,99.5548,100.209,39.17,60.83
Kc Jc 7d,100,58.61,144.661,107.314,41.39,83.8387,88.0676,71.65,28.35
Kc Jc 8c,100,57.14,133.494,101.568,42.86,95.0059,96.3871,50.74,49.26
Kc Jc 8d,100,58.46,144.923,107.778,41.54,83.5766,87.482,70.47,29.53
Kc Jc 9c,100,56.45,127.32,98.0615,43.55,101.18,101.015,22.79,77.21
Kc Jc 9d,100,57.75,133.431,100.451,42.25,95.0691,97.8397,53.40,46.60
Kc Jd Jc,100,60.53,153.336,110.145,39.47,75.1637,82.7911,65.00,35.00
Kc Jc Tc,100,57.61,125.935,95.0509,42.40,102.565,105.186,8.65,91.35
Kc Jc Td,100,59.92,131.515,95.4277,40.08,96.985,105.208,4.70,95.30
Kc Jd 2c,100,59.60,151.395,110.442,40.40,77.1054,82.9801,71.65,28.35
Kc Jd 3c,100,58.92,145.507,107.372,41.08,82.9925,87.838,66.67,33.33
Kc Jd 4c,100,58.97,148.737,109.67,41.03,79.763,84.5134,71.16,28.84
Kc Jd 5c,100,58.64,146.233,108.415,41.36,82.2666,86.489,70.13,29.87
Kc Jd 6c,100,59.02,147.463,108.64,40.98,81.0373,85.9674,70.58,29.42
Kc Jd 7c,100,58.92,146.91,108.409,41.08,81.5896,86.3511,73.54,26.46
Kc Jd 8c,100,58.94,148.877,109.824,41.06,79.6234,84.3098,74.69,25.31
Kc Jd 9c,100,58.14,136.291,101.917,41.86,92.2093,95.7791,56.79,43.21
Kc Jd Tc,100,60.18,133.072,96.1484,39.83,95.4279,104.182,7.43,92.57
Kd Kc 2c,100,57.32,147.23,111.686,42.68,81.2697,82.7801,96.41,3.59
Kd Kc 3c,100,56.88,140.51,107.404,43.12,87.9904,88.721,87.69,12.31
Kd Kc 4c,100,56.92,144.4,110.293,43.08,84.1002,84.8839,96.06,3.94
Kd Kc 5c,100,56.72,141.513,108.477,43.28,86.9866,87.3841,92.72,7.28
Kd Kc 6c,100,57.07,142.932,108.896,42.93,85.5677,86.6563,91.77,8.23
Kd Kc 7c,100,57.39,144.39,109.385,42.61,84.11,85.828,92.47,7.53
Kd Kc 8c,100,57.07,145.699,110.996,42.93,82.8006,83.8617,93.31,6.69
Kd Kc 9c,100,57.42,143.772,108.867,42.58,84.7279,86.5114,78.36,21.64
Kd Kc Jc,100,60.24,153.76,110.979,39.76,74.7399,81.7255,69.87,30.13
Kh Kd Kc,100,58.04,168.505,126.238,41.96,60.0006,62.1649,96.43,3.57
Kd Kc Qc,100,59.62,150.975,110.097,40.38,77.5255,83.4758,60.54,39.46
Kd Kc Tc,100,59.94,154.111,111.788,40.06,74.3888,80.7347,93.02,6.98
Kc Qc 2c,100,56.70,128.157,98.2737,43.30,100.343,100.754,17.25,82.75
Kc Qc 2d,100,58.77,145.537,107.667,41.23,82.9626,87.4892,64.02,35.98
Kc Qc 3c,100,56.11,124.679,96.6185,43.89,103.821,102.836,11.28,88.72
Kc Qc 3d,100,58.12,139.932,104.681,41.88,88.5679,91.947,59.78,40.22
Kc Qc 4c,100,56.41,127.962,98.6262,43.59,100.538,100.281,25.62,74.38
Kc Qc 4d,100,58.00,141.886,106.37,42.00,86.6137,89.6525,62.78,37.22
Kc Qc 5c,100,56.32,127.976,98.7945,43.68,100.524,100.061,26.91,73.09
Kc Qc 5d,100,57.58,138.879,104.864,42.42,89.6206,91.8595,61.77,38.23
Kc Qc 6c,100,56.54,128.753,99.0162,43.46,99.7472,99.779,22.90,77.10
Kc Qc 6d,100,57.96,140.735,105.569,42.04,87.7652,90.7707,62.16,37.84
Kc Qc 7c,100,56.69,128.621,98.6525,43.31,99.879,100.257,23.00,77.00
Kc Qc 7d,100,58.35,142.233,105.983,41.65,86.2674,90.0527,63.24,36.76
Kc Qc 8c,100,56.79,132.269,101.257,43.21,96.2304,96.8379,39.77,60.23
Kc Qc 8d,100,57.89,142.007,106.662,42.11,86.4932,89.2949,64.33,35.67
Kc Qc 9c,100,56.38,127.687,98.4747,43.62,100.813,100.476,20.05,79.95
Kc Qc 9d,100,57.56,132.402,100.013,42.44,96.0982,98.4454,51.46,48.54
Kc Qc Jc,100,58.60,131.423,97.5012,41.40,97.077,101.962,29.58,70.42
Kc Qc Jd,100,61.67,145.993,102.931,38.33,82.5073,93.5825,59.86,40.14
Kc Qd Qc,100,59.62,141.959,103.529,40.38,86.5412,93.1746,48.53,51.47
Kc Qc Tc,100,58.80,131.299,97.0847,41.20,97.2011,102.578,20.99,79.01
Kc Qc Td,100,61.38,139.504,98.822,38.62,88.9961,100.183,21.86,78.14
Kc Qd 2c,100,58.80,145.284,107.431,41.20,83.2164,87.8123,63.01,36.99
Kc Qd 3c,100,58.11,139.602,104.448,41.89,88.8981,92.2713,58.65,41.35
Kc Qd 4c,100,58.13,142.638,106.688,41.87,85.8623,89.1564,62.90,37.10
Kc Qd 5c,100,57.80,140.382,105.598,42.20,88.1179,90.787,62.08,37.92
Kc Qd 6c,100,58.14,141.76,106.012,41.86,86.74,90.0918,61.82,38.18
Kc Qd 7c,100,58.47,142.772,106.159,41.53,85.7281,89.7565,62.68,37.32
Kc Qd 8c,100,58.18,144.081,107.675,41.82,84.4192,87.7632,65.49,34.51
Kc Qd 9c,100,57.78,133.901,100.761,42.22,94.5991,97.4144,52.91,47.09
Kc Qd Jc,100,61.54,145.302,102.657,38.46,83.1985,94.0527,57.33,42.67
Kc Qd Tc,100,61.49,140.457,99.3089,38.51,88.0428,99.41,23.16,76.84
Kc Tc 2c,100,57.05,130.282,99.2966,42.95,98.2185,99.4156,36.91,63.09
Kc Tc 2d,100,58.92,148.189,109.345,41.08,80.3108,85.0066,78.97,21.03
Kc Tc 3c,100,56.47,126.264,97.212,43.53,102.236,102.119,25.64,74.36
Kc Tc 3d,100,58.30,142.246,106.091,41.70,86.2541,89.9227,73.65,26.35
Kc Tc 4c,100,56.79,130.729,100.079,43.21,97.771,98.3859,45.62,54.38
Kc Tc 4d,100,58.18,144.256,107.796,41.82,84.2438,87.5927,78.31,21.69
Kc Tc 5c,100,56.75,130.759,100.177,43.25,97.7412,98.2593,47.34,52.66
Kc Tc 5d,100,57.83,140.878,105.916,42.17,87.6225,90.3408,76.10,23.90
Kc Tc 6c,100,56.57,130.043,99.9424,43.43,98.4574,98.5732,46.81,53.19
Kc Tc 6d,100,57.69,141.319,106.501,42.31,87.1808,89.5936,81.01,18.99
Kc Tc 7c,100,56.65,129.6,99.4734,43.35,98.9004,99.1836,48.66,51.34
Kc Tc 7d,100,57.99,141.713,106.255,42.01,86.7865,89.8139,80.11,19.89
Kc Tc 8c,100,56.68,131.477,100.856,43.32,97.0227,97.3749,51.16,48.84
Kc Tc 8d,100,57.73,140.853,106.08,42.27,87.6471,90.1537,78.11,21.89
Kc Tc 9c,100,56.61,129.062,99.1172,43.39,99.438,99.6485,36.81,63.19
Kc Tc 9d,100,57.76,135.031,101.646,42.24,93.4689,96.2051,59.74,40.26
Kc Td Tc,100,59.66,145.584,106.093,40.34,82.916,89.3712,61.67,38.33
Kc Td 2c,100,58.84,147.037,108.64,41.16,81.463,86.0616,76.46,23.54
Kc Td 3c,100,58.18,140.97,105.343,41.82,87.5301,91.0068,71.81,28.19
Kc Td 4c,100,58.21,144.218,107.718,41.79,84.2821,87.6879,76.95,23.05
Kc Td 5c,100,57.94,141.597,106.26,42.06,86.9025,89.8272,76.07,23.93
Kc Td 6c,100,57.75,141.397,106.448,42.25,87.1031,89.6417,79.96,20.04
Kc Td 7c,100,58.00,141.193,105.849,42.00,87.3071,90.3713,77.97,22.03
Kc Td 8c,100,57.90,142.116,106.719,42.10,86.3837,89.2102,78.68,21.32
Kc Td 9c,100,57.86,135.638,101.916,42.14,92.8618,95.8202,59.79,40.21
Kd 3c 2c,100,56.38,135.927,104.814,43.62,92.5727,92.2816,74.75,25.25
Kd 4c 2c,100,56.61,141.465,108.649,43.39,87.0353,87.2127,86.69,13.31
Kd 4c 3c,100,55.70,132.3,103.275,44.30,96.1995,94.4099,71.05,28.95
Kd 5c 2c,100,56.36,138.729,107.022,43.64,89.7712,89.4374,78.08,21.92
Kd 5c 3c,100,55.58,130.996,102.475,44.42,97.504,95.4349,63.39,36.61
Kd 5c 4c,100,54.96,126.533,100.092,45.04,101.967,98.4401,56.58,43.42
Kd 6c 2c,100,56.35,138.553,106.902,43.65,89.9473,89.5953,75.78,24.22
Kd 6c 3c,100,55.61,130.685,102.169,44.39,97.8153,95.8139,59.33,40.67
Kd 6c 4c,100,55.67,135.068,105.481,44.33,93.4322,91.6451,73.30,26.70
Kd 6c 5c,100,54.71,125.629,99.8329,45.29,102.871,98.762,52.80,47.20
Kd 7c 2c,100,56.92,141.43,108.032,43.08,87.0702,87.8742,76.42,23.58
Kd 7c 3c,100,55.99,133.207,103.434,44.01,95.2928,94.1485,66.20,33.80
Kd 7c 4c,100,55.85,135.192,105.241,44.15,93.3076,91.8921,72.72,27.28
Kd 7c 5c,100,55.44,132.745,104.11,44.56,95.7554,93.4238,67.47,32.53
Kd 7c 6c,100,54.66,124.277,98.8606,45.34,104.223,99.9353,53.23,46.77
Kd 8c 2c,100,56.44,141.566,109.063,43.56,86.9337,86.7626,78.01,21.99
Kd 8c 3c,100,55.96,135.494,105.267,44.04,93.0058,91.8255,64.95,35.05
Kd 8c 4c,100,55.41,136.298,106.945,44.59,92.2016,89.9064,74.46,25.54
Kd 8c 5c,100,54.90,131.982,104.528,45.10,96.5181,93.0431,62.89,37.11
Kd 8c 6c,100,55.22,134.506,105.913,44.78,93.9939,91.2537,68.69,31.31
Kd 8c 7c,100,55.04,129.014,101.921,44.96,99.4865,96.1987,59.54,40.46
Kd 9c 2c,100,56.63,139.329,106.965,43.37,89.1709,89.4005,67.91,32.09
Kd 9c 3c,100,56.05,133.241,103.364,43.95,95.2592,94.2266,60.66,39.34
Kd 9c 4c,100,55.97,136.077,105.71,44.03,92.4233,91.2613,64.81,35.19
Kd 9c 5c,100,55.15,131.484,103.65,44.85,97.0158,94.0565,64.05,35.95
Kd 9c 6c,100,55.40,132.003,103.588,44.60,96.4972,94.0797,62.97,37.03
Kd 9c 7c,100,55.76,132.813,103.558,44.24,95.6865,94.0414,62.62,37.38
Kd 9c 8c,100,55.16,127.267,100.323,44.84,101.234,98.1483,55.18,44.82
