Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root BET 15 RAISE 60 RAISE 970
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Kc 7c 6d,0.00162,67.03,1026.9,140.549,32.97,36.7592,61.9414,19.06,80.94
Kc 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 2c,0.00009,69.64,1019.58,134.318,30.36,43.7613,80.0783,19.41,80.59
Kc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 3d,0.00455,67.00,1030.43,141.096,33.00,33.0615,55.6608,19.24,80.76
Kc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 4d,0.00009,65.15,1017.02,143.219,34.85,46.7256,74.4822,18.96,81.04
Kc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 5d,0.0043,65.43,1020.39,143.066,34.57,41.8399,67.246,20.63,79.37
Kc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 6d,0.00136,65.20,1015.72,142.912,34.79,47.8491,76.3986,19.16,80.84
Kc 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 7d,0.00069,63.63,1012.82,146.034,36.37,49.9634,76.3175,20.02,79.98
Kc 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 6c,0.00012,70.89,1027.79,133.017,29.11,38.1071,72.7224,16.59,83.41
Kc 8d 7c,0.00005,67.67,1017.22,137.915,32.33,47.0532,80.8503,18.38,81.62
Kc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 3d,0.0011,64.76,1025.21,145.237,35.24,37.7549,59.5201,19.82,80.18
Kc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 4d,0.00519,65.20,1019.65,143.473,34.80,42.3739,67.6491,20.86,79.14
Kc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 5d,0.00366,64.73,1020.43,144.617,35.27,40.8716,64.3876,21.64,78.36
Kc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 6d,0.00058,63.24,1012.08,146.819,36.76,49.7674,75.2175,21.05,78.95
Kc 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 7d,0.00114,64.88,1020.39,144.292,35.12,41.9204,66.309,20.54,79.46
Kc 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9c 8d,0.00044,65.44,1016.9,142.569,34.56,46.4239,74.6224,19.42,80.58
Kc 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 9d 7c,0.00056,63.49,1022.51,147.747,36.51,39.164,59.5977,21.23,78.77
Kc 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 4d,0.0011,66.02,1029.65,143.076,33.98,32.568,53.2532,20.64,79.36
Kc Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 5d,0.01264,65.06,1027.04,144.834,34.94,34.7865,55.3067,21.07,78.93
Kc Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 6d,0.00059,62.85,1012.15,147.75,37.15,50.0577,74.8538,20.66,79.34
Kc Jc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 8c,0,96.68,1236.73,117.355,3.32,-176.625,-2957.77,22.96,77.04
Kc Jc 8d,0.00306,66.30,1028.13,142.264,33.70,36.1158,59.5417,18.41,81.59
Kc Jc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc 9d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jc Td,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Jd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 2c,0,73.17,1095.44,137.357,26.83,-21.3238,-44.1486,7.56,92.44
Kc Qc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 3c,0,58.11,1003.23,158.39,41.89,64.4826,85.5175,14.60,85.40
Kc Qc 3d,0.00044,64.54,1038.64,147.634,35.46,25.72,40.2997,18.29,81.71
Kc Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 4d,0.00236,64.50,1024.27,145.696,35.50,37.6801,58.9621,20.94,79.06
Kc Qc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 5d,0.00977,64.64,1025.09,145.489,35.36,36.8789,57.9433,20.91,79.09
Kc Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 6d,0.00192,66.05,1029.37,142.97,33.95,32.8849,53.8195,20.60,79.40
Kc Qc 7c,0,76.17,1084.09,130.574,23.83,-14.288,-33.3098,12.31,87.69
Kc Qc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 8c,0,67.88,1054.93,142.572,32.12,17.6867,30.5945,9.21,90.79
Kc Qc 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc 9d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc Jd,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qc Td,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 4d,0.00156,64.95,1027.45,145.122,35.05,34.4298,54.5788,21.01,78.99
Kc Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 5d,0.01498,64.67,1025.7,145.513,35.33,35.6752,56.0957,21.57,78.43
Kc Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 7d,0.00914,62.16,1020.26,150.589,37.84,42.302,62.1013,20.26,79.74
Kc Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 8d,0.01008,63.26,1022.72,148.318,36.74,40.6093,61.408,19.42,80.58
Kc Tc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Tc 9d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Qc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 7d 7c,0.00003,91.83,1135.81,113.478,8.17,-68.2433,-463.815,14.76,85.24
Kh 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 3c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 3d 2c,0.00118,70.79,1035.37,134.188,29.21,29.8324,56.731,17.36,82.64
Qc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4c 3d,0.00349,67.90,1030.48,139.238,32.10,33.0916,57.2686,19.15,80.85
Qc 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4d 2c,0.00071,70.94,1032.34,133.509,29.06,32.242,61.6366,18.05,81.95
Qc 4d 3c,0.00065,71.08,1033.7,133.426,28.92,30.8393,59.235,18.09,81.91
Qc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 4d,0.00185,68.34,1031.85,138.521,31.66,32.2639,56.6158,18.55,81.45
Qc 5d 5c,0.00005,88.08,1128.01,117.495,11.92,-58.865,-274.346,13.02,86.98
Qc 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5d 3c,0.00334,70.31,1031.54,134.594,29.69,32.2325,60.3182,18.92,81.08
Qc 5d 4c,0.00219,70.25,1029.67,134.467,29.75,35.057,65.4691,17.88,82.12
Qc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 3d,0.00015,66.44,1024.57,141.479,33.56,39.5074,65.3992,18.59,81.41
Qc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 4d,0.00113,67.49,1028.47,139.811,32.51,36.0955,61.6781,18.06,81.94
Qc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 5d,0.00839,68.25,1029.96,138.459,31.75,34.053,59.5767,18.66,81.34
Qc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6d 3c,0.00273,71.49,1031.13,132.316,28.51,34.0403,66.3432,17.39,82.61
Qc 6d 4c,0.00305,71.20,1033.91,133.228,28.80,32.2159,62.1374,16.35,83.65
Qc 6d 5c,0.00054,71.76,1036.87,132.569,28.25,28.9937,57.0278,16.64,83.36
Qc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 5d,0.00035,66.33,1018.68,140.899,33.67,43.5605,71.8721,20.62,79.38
Qc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 6d,0.00174,66.67,1026.19,141.22,33.33,37.2528,62.0873,19.29,80.71
Qc 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 6d,0.00356,65.45,1021.56,143.184,34.54,42.3461,68.102,18.78,81.22
Qc 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 7d,0.0005,67.85,1024.48,138.526,32.15,39.5713,68.379,18.63,81.37
Qc 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8d 6c,0.00131,69.40,1029.16,136.047,30.60,35.6802,64.7805,17.76,82.24
Qc 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 4d,0.00002,63.51,1012.41,146.258,36.49,49.4924,75.3417,20.99,79.01
Qc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 5d,0.00016,62.57,1006.52,147.584,37.43,54.5206,80.919,21.93,78.07
Qc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 6d,0.01791,61.90,1020.16,151.208,38.10,43.3656,63.2283,19.20,80.80
Qc 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 7d,0.00415,63.97,1024.65,146.947,36.03,38.0207,58.6274,20.15,79.85
Qc 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
