Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,RAISE 366 freq,CALL freq,FOLD freq
Ah 8d 6c,32.7948,55.20,299.547,142.054,44.80,80.9533,78.567,0.00,0.00,53.89,46.11
Ah 8d 7c,32.357,55.41,293.988,138.893,44.59,86.512,84.3539,0.00,0.00,55.13,44.87
Ah 9d 9c,27.1931,57.54,308.184,140.215,42.46,72.3158,74.0452,0.00,0.00,49.16,50.84
Ah 9d 2c,33.8477,56.53,299.17,138.531,43.47,81.3303,81.352,0.00,0.00,51.62,48.38
Ah 9d 3c,29.1519,55.71,294.186,138.248,44.29,86.3143,84.7234,0.00,0.00,52.98,47.02
Ah 9d 4c,31.5256,55.79,295.265,138.548,44.21,85.2351,83.8213,0.00,0.00,52.38,47.62
Ah 9d 5c,27.085,55.58,290.809,136.97,44.42,89.6914,87.7891,0.00,0.00,54.22,45.78
Ah 9d 6c,28.2927,56.41,296.374,137.527,43.59,84.1255,83.9177,0.00,0.00,53.38,46.62
Ah 9d 7c,30.0837,56.41,295.809,137.271,43.59,84.6906,84.4765,0.00,0.00,53.13,46.87
Ah 9d 8c,23.3793,57.87,292.748,132.419,42.13,87.7523,90.5681,0.00,0.03,54.24,45.73
Ah Jd Jc,45.1234,63.15,319.156,132.301,36.85,61.3439,72.3783,0.00,0.00,41.10,58.90
Ah Jd 2c,53.679,62.22,309.541,130.226,37.78,70.9585,81.6697,0.00,2.47,46.10,51.43
Ah Jd 3c,48.6343,61.37,304.612,129.931,38.63,75.8882,85.4165,0.00,1.90,48.45,49.65
Ah Jd 4c,52.5182,61.36,305.932,130.519,38.64,74.5678,83.905,0.00,2.80,46.57,50.63
Ah Jd 5c,50.04,61.01,303.638,130.282,38.99,76.8622,85.7122,0.00,2.11,48.72,49.17
Ah Jd 6c,51.6285,62.04,308.337,130.097,37.96,72.1628,82.6602,0.00,1.10,49.28,49.62
Ah Jd 7c,60.7414,61.77,306.324,129.81,38.23,74.1761,84.3685,0.00,1.10,53.17,45.73
Ah Jd 8c,53.0126,62.10,306.254,129.104,37.90,74.2462,85.1692,0.00,0.67,52.25,47.08
Ah Jd 9c,50.117,62.46,304.173,127.494,37.55,76.3275,88.3894,0.05,0.69,52.14,47.13
Ah Jd Tc,21.1101,64.83,313.527,126.596,35.17,66.9728,82.7984,0.00,1.52,44.04,54.44
Ah Kd Kc,37.9812,63.37,328.073,135.531,36.63,52.4265,62.2243,0.00,0.00,43.24,56.76
Ah Kd 2c,42.4402,63.02,325.227,135.103,36.98,55.2729,64.9799,0.00,0.18,47.31,52.51
Ah Kd 3c,36.6822,62.24,323.578,136.103,37.76,56.922,65.5359,0.00,0.14,48.66,51.20
Ah Kd 4c,40.4623,62.23,324.287,136.416,37.77,56.2127,64.7079,0.00,0.49,47.68,51.83
Ah Kd 5c,39.3349,62.11,323.23,136.231,37.89,57.2704,65.7194,0.01,0.53,49.01,50.46
Ah Kd 6c,44.3158,63.06,325.139,134.979,36.94,55.3614,65.1561,0.00,0.23,49.36,50.41
Ah Kd 7c,48.0699,62.75,323.548,134.984,37.25,56.9524,66.4687,0.00,0.04,49.56,50.39
Ah Kd 8c,47.2225,63.18,323.976,134.226,36.82,56.5243,66.7543,0.00,0.30,49.66,50.04
Ah Kd 9c,46.4209,64.49,323.438,131.286,35.51,57.0625,69.8711,0.00,2.33,47.19,50.48
Ah Kd Jc,55.5597,66.21,325.325,128.634,33.79,55.1748,70.9859,0.00,4.11,40.91,54.98
Ah Kd Qc,51.6701,66.00,323.728,128.399,34.00,56.772,72.6019,0.00,0.93,44.95,54.12
Ah Kd Tc,51.8601,66.91,329.574,128.936,33.09,50.9259,66.9213,0.00,3.42,41.98,54.60
Ah Qd Qc,29.5043,61.77,305.118,129.311,38.23,75.3823,85.7275,0.00,0.00,43.83,56.17
Ah Qd 2c,49.7064,61.06,310.255,133.014,38.94,70.2446,78.4315,0.00,0.04,47.94,52.03
Ah Qd 3c,43.3924,60.10,306.314,133.433,39.90,74.186,80.829,0.00,0.00,49.55,50.45
Ah Qd 4c,47.2726,60.22,307.213,133.557,39.78,73.2874,80.0917,0.00,0.03,48.89,51.08
Ah Qd 5c,43.7893,59.91,305.978,133.697,40.09,74.5222,80.8217,0.00,0.06,50.02,49.92
Ah Qd 6c,49.0493,60.52,308.384,133.4,39.48,72.1164,79.4125,0.00,0.07,49.67,50.26
Ah Qd 7c,51.4404,60.60,308.143,133.116,39.40,72.357,79.842,0.00,0.05,49.29,50.66
Ah Qd 8c,54.1661,61.51,306.486,130.446,38.49,74.0137,83.5962,0.00,0.06,52.92,47.02
Ah Qd 9c,48.991,62.55,305.113,127.693,37.45,75.3867,87.5216,0.00,0.14,51.75,48.11
Ah Qd Jc,44.2307,65.87,309.884,123.159,34.13,70.6158,89.9509,0.00,0.77,45.84,53.39
Ah Qd Tc,67.1182,66.32,321.236,126.792,33.68,59.2639,76.5134,0.00,0.00,44.81,55.19
Ah Td Tc,36.8986,60.73,313.084,134.962,39.27,67.4158,74.6356,0.00,3.50,44.94,51.56
Ah Td 2c,52.5018,60.03,312.489,136.263,39.97,68.0105,73.9857,0.00,1.61,50.63,47.76
Ah Td 3c,48.1795,59.10,307.556,136.228,40.90,72.9436,77.5433,0.00,1.43,52.38,46.19
Ah Td 4c,51.9296,58.94,308.242,136.916,41.06,72.2579,76.5044,0.00,2.22,50.60,47.18
Ah Td 5c,50.6728,58.83,306.01,136.175,41.17,74.4897,78.6592,0.00,1.46,52.93,45.60
Ah Td 6c,56.9794,59.55,306.661,134.802,40.45,73.8394,79.3712,0.00,0.55,57.34,42.11
Ah Td 7c,57.5958,59.48,307.083,135.154,40.52,73.417,78.7743,0.00,1.49,55.68,42.83
Ah Td 8c,54.9466,59.59,307.214,134.954,40.41,73.2863,78.8551,0.00,2.00,54.84,43.17
Ah Td 9c,53.2411,59.85,304.646,133.261,40.16,75.8538,82.1311,0.00,2.32,54.33,43.35
Jc 2d 2c,92.5373,57.94,310.836,140.442,42.06,69.6642,72.0113,1.08,0.45,56.78,41.69
Jc 3c 2c,15.6038,54.49,294.294,141.387,45.51,86.2065,82.3556,0.00,0.00,54.19,45.81
Jc 3c 2d,82.0516,56.59,292.582,135.336,43.41,87.9181,88.0645,2.74,0.14,59.85,37.28
Jc 3d 3c,91.07,58.03,308.817,139.302,41.97,71.6827,74.2651,1.22,0.10,56.86,41.82
Jc 3d 2c,82.1446,56.62,292.755,135.355,43.38,87.7452,87.9428,2.57,0.18,59.94,37.31
Jc 4c 2c,26.4444,55.15,295.533,140.284,44.85,84.9671,82.366,0.00,0.00,54.14,45.86
Jc 4c 2d,89.4083,56.41,295.69,137.208,43.59,84.8101,84.6024,1.84,0.59,59.80,37.78
Jc 4c 3c,18.2237,54.77,291.887,139.523,45.23,88.6132,85.1721,0.00,0.00,55.21,44.79
Jc 4c 3d,81.673,55.99,289.124,135.179,44.01,91.3763,90.2725,2.19,0.80,61.10,35.91
Jc 4d 4c,83.662,57.41,302.066,137.737,42.59,78.4336,80.0691,0.20,0.15,58.27,41.37
Jc 4d 2c,87.9025,56.39,294.828,136.874,43.61,85.6721,85.4088,2.01,0.37,59.75,37.87
Jc 4d 3c,79.0691,55.95,288.357,134.92,44.05,92.1431,90.9448,2.66,0.47,60.78,36.09
Jc 5c 2c,25.5008,54.79,294.811,140.853,45.21,85.6891,82.4099,0.00,0.00,53.95,46.05
Jc 5c 2d,85.8666,56.32,293.808,136.56,43.68,86.6918,86.2948,0.99,0.80,60.05,38.16
Jc 5c 3c,17.5173,55.11,294.303,139.8,44.89,86.1971,83.4846,0.00,0.00,55.00,45.00
Jc 5c 3d,76.5545,56.06,288.855,134.887,43.94,91.6452,90.6798,1.46,1.29,60.54,36.71
Jc 5c 4c,16.5209,55.24,294.2,139.41,44.76,86.3001,83.8365,0.00,0.00,55.50,44.50
Jc 5c 4d,75.2523,55.66,285.747,134.398,44.34,94.7527,92.9055,1.37,1.82,61.29,35.53
Jc 5d 5c,74.6571,57.07,296.394,135.955,42.93,84.1057,85.1806,0.16,0.72,57.78,41.34
Jc 5d 2c,82.2755,56.27,292.637,136.133,43.73,87.8629,87.3634,1.64,0.51,59.43,38.41
Jc 5d 3c,72.6492,56.02,287.717,134.449,43.98,92.7826,91.7243,2.58,0.60,59.89,36.94
Jc 5d 4c,73.5748,55.67,285.433,134.226,44.33,95.0675,93.2356,1.44,1.74,61.23,35.59
Jc 6c 2c,22.2273,54.06,297.348,143.989,45.94,83.1523,78.6956,0.00,0.00,53.62,46.38
Jc 6c 2d,83.8864,56.31,294.097,136.735,43.69,86.4032,85.9747,0.14,0.52,60.42,38.92
Jc 6c 3c,13.9823,53.92,296.362,143.895,46.08,84.1378,79.3796,0.00,0.00,54.37,45.63
Jc 6c 3d,73.2003,56.07,288.833,134.848,43.93,91.667,90.7259,1.20,0.25,60.33,38.21
Jc 6c 4c,24.305,55.00,297.201,141.468,45.00,83.2992,80.4744,0.00,0.00,54.72,45.28
Jc 6c 4d,80.9684,55.78,290.519,136.347,44.22,89.9808,88.4685,0.54,1.36,61.07,37.03
Jc 6c 5c,12.4061,55.24,301.205,142.738,44.76,79.2947,77.0254,0.00,0.00,55.36,44.64
Jc 6c 5d,66.4847,55.59,285.608,134.499,44.41,94.8916,92.8981,1.90,0.00,61.99,36.11
Jc 6d 6c,80.2858,57.39,299.431,136.583,42.61,81.0689,82.7204,0.55,1.15,55.55,42.75
Jc 6d 2c,81.0162,56.26,293.383,136.513,43.74,87.1172,86.5948,0.77,0.41,59.70,39.12
Jc 6d 3c,70.0505,56.00,287.984,134.621,44.00,92.5162,91.4202,1.98,0.10,59.52,38.40
Jc 6d 4c,80.4919,55.74,290.255,136.323,44.26,90.2447,88.6456,0.39,1.56,61.10,36.95
Jc 6d 5c,68.0524,55.54,285.338,134.498,44.46,95.1625,93.0534,1.48,0.24,62.37,35.91
Jc 7c 2c,22.0331,54.45,297.322,142.947,45.55,83.178,79.3922,0.00,0.00,54.18,45.82
Jc 7c 2d,83.4996,56.24,295.146,137.392,43.76,85.3536,84.7957,1.28,1.20,58.79,38.73
Jc 7c 3c,16.0155,54.48,293.499,141.039,45.52,87.0013,83.091,0.00,0.00,55.32,44.68
Jc 7c 3d,80.3581,55.60,288.364,135.78,44.40,92.1362,90.2148,1.17,1.56,61.92,35.36
Jc 7c 4c,26.5484,55.05,294.154,139.88,44.95,86.3456,83.5183,0.00,0.00,55.92,44.08
Jc 7c 4d,82.1074,55.23,288.742,136.855,44.77,91.7577,89.1131,1.25,2.36,60.90,35.49
Jc 7c 5c,24.9434,55.08,294.638,140.032,44.92,85.8625,83.1073,0.00,0.00,56.37,43.63
Jc 7c 5d,74.2848,55.02,286.315,136.234,44.98,94.1847,91.0344,2.16,1.93,60.05,35.86
Jc 7c 6c,7.17475,55.06,302.344,143.755,44.94,78.1565,75.6089,0.00,0.00,55.79,44.21
Jc 7c 6d,69.407,55.20,283.922,134.644,44.80,96.5779,93.731,3.97,0.00,59.12,36.91
Jc 7d 7c,87.7711,57.16,299.093,136.984,42.84,81.4068,82.6148,1.96,1.98,53.03,43.02
Jc 7d 2c,81.518,56.20,294.615,137.227,43.80,85.8851,85.2577,1.94,0.99,58.23,38.84
Jc 7d 3c,77.1289,55.59,288.148,135.689,44.41,92.3515,90.4163,2.26,0.96,61.26,35.53
Jc 7d 4c,81.8571,55.21,288.816,136.949,44.79,91.6837,88.9939,0.95,2.92,60.52,35.61
Jc 7d 5c,75.2713,55.05,286.948,136.464,44.95,93.5519,90.4803,1.50,2.79,59.85,35.86
Jc 7d 6c,69.734,55.23,284.375,134.78,44.77,96.1251,93.3589,3.97,0.00,58.92,37.11
Jc 8c 2c,30.9779,55.25,299.783,142.05,44.75,80.7174,78.4165,0.00,0.00,55.09,44.91
Jc 8c 2d,79.1602,55.95,296.378,138.67,44.05,84.1217,83.03,1.40,1.13,57.88,39.59
Jc 8c 3c,23.042,54.81,297.994,142.33,45.19,82.5058,79.3782,0.00,0.00,55.44,44.56
Jc 8c 3d,73.4675,55.77,291.502,136.838,44.23,88.9976,87.4775,2.08,0.97,57.92,39.04
Jc 8c 4c,41.004,55.18,294.348,139.644,44.82,86.1523,83.571,0.00,0.00,57.13,42.87
Jc 8c 4d,79.6204,54.88,290.317,138.472,45.12,90.1828,86.9097,1.65,1.16,61.55,35.64
Jc 8c 5c,40.0375,55.46,295.048,139.279,44.54,85.4524,83.4066,0.00,0.00,57.62,42.38
Jc 8c 5d,73.7443,54.51,286.333,137.505,45.49,94.1667,90.0054,2.63,1.08,60.52,35.76
Jc 8c 6c,33.8627,55.19,298.01,141.362,44.81,82.4895,80.0322,0.00,0.00,56.25,43.75
Jc 8c 6d,77.7599,54.98,288.921,137.566,45.02,91.579,88.4425,3.86,0.16,58.04,37.94
Jc 8c 7c,17.384,54.99,297.342,141.547,45.01,83.1575,80.3294,0.46,0.83,55.66,43.05
Jc 8c 7d,59.2145,55.02,282.997,134.649,44.98,97.5027,94.2457,3.48,1.04,58.79,36.70
Jc 8d 8c,74.6707,56.61,291.215,134.669,43.39,89.2853,89.4634,1.22,3.61,52.37,42.79
Jc 8d 2c,76.8705,55.82,294.155,137.953,44.18,86.3452,84.9715,3.05,0.50,56.74,39.71
Jc 8d 3c,69.9226,55.62,289.435,136.234,44.38,91.0647,89.2073,3.61,0.33,56.92,39.15
Jc 8d 4c,77.1854,54.81,289.402,138.218,45.19,91.0981,87.6508,2.19,1.27,60.79,35.75
Jc 8d 5c,72.1843,54.45,285.792,137.403,45.55,94.7076,90.3988,2.59,1.54,59.84,36.03
Jc 8d 6c,75.0343,54.93,288.415,137.445,45.07,92.0846,88.8364,4.31,0.05,57.41,38.23
Jc 8d 7c,56.7129,54.96,282.295,134.459,45.04,98.2051,94.8004,3.94,0.58,58.70,36.78
Jc 9c 2c,34.3249,56.59,298.886,138.258,43.41,81.6141,81.7452,0.00,0.00,56.11,43.89
Jc 9c 2d,73.4397,56.32,295.525,137.373,43.68,84.975,84.5738,3.30,0.11,57.23,39.37
Jc 9c 3c,25.9284,56.28,296.805,138.066,43.72,83.6949,83.2232,0.00,0.00,56.52,43.48
Jc 9c 3d,68.3722,56.00,290.922,136,44.00,89.5775,88.5111,3.50,0.09,57.93,38.48
Jc 9c 4c,44.3921,56.49,295.329,136.867,43.51,85.1712,85.1022,0.00,0.00,57.21,42.79
Jc 9c 4d,70.3452,55.53,291.624,137.473,44.47,88.8757,86.8975,3.46,0.00,58.85,37.69
Jc 9c 5c,48.8313,56.20,293.152,136.542,43.80,87.3484,86.7133,0.16,0.00,58.01,41.83
Jc 9c 5d,67.8936,54.87,287.447,137.137,45.13,93.0535,89.6492,2.94,0.02,61.52,35.52
Jc 9c 6c,39.8278,56.64,296.857,137.202,43.36,83.6428,83.8709,0.00,0.00,57.05,42.95
Jc 9c 6d,69.8646,55.65,289.282,136.088,44.35,91.2185,89.4182,3.26,0.06,58.53,38.16
Jc 9c 7c,36.6968,56.82,294.062,135.48,43.18,86.4384,87.0349,1.06,0.26,56.36,42.32
Jc 9c 7d,64.2185,55.66,286.408,134.704,44.34,94.0921,92.263,3.57,4.30,53.58,38.54
Jc 9c 8c,32.2188,56.42,295.17,136.966,43.59,85.3297,85.1205,3.21,0.34,53.29,43.16
Jc 9c 8d,55.1736,55.13,284.77,135.213,44.87,95.7297,92.7665,10.27,1.85,48.17,39.71
Jc 9d 9c,68.0325,56.66,285.905,132.101,43.34,94.5953,94.889,0.66,3.81,52.61,42.93
Jc 9d 2c,70.5221,56.16,294.097,137.079,43.84,86.4035,85.6973,4.40,0.02,56.12,39.46
Jc 9d 3c,64.2025,55.84,289.91,135.91,44.16,90.5901,89.192,4.62,0.01,56.89,38.48
Jc 9d 4c,68.2328,55.42,291.057,137.477,44.58,89.4434,87.237,4.20,0.00,57.95,37.84
Jc 9d 5c,66.1711,54.74,287.343,137.405,45.26,93.1569,89.4974,3.66,0.00,60.56,35.77
Jc 9d 6c,66.7875,55.50,289.25,136.44,44.50,91.2498,89.1484,4.19,0.02,57.15,38.64
Jc 9d 7c,61.2679,55.47,285.369,134.676,44.53,95.1314,92.8831,3.82,4.75,52.82,38.61
Jc 9d 8c,54.7961,55.13,285.043,135.36,44.87,95.457,92.488,9.99,2.39,47.79,39.83
Jd Jc 2c,93.9232,57.00,293.291,134.697,43.00,87.2086,88.1795,1.81,0.24,57.56,40.39
Jd Jc 3c,84.8213,56.88,288.664,132.845,43.12,91.8355,92.6056,0.84,0.34,59.11,39.71
Jd Jc 4c,94.6795,56.45,289.635,134.312,43.55,90.8651,90.7173,0.95,0.34,59.00,39.71
Jd Jc 5c,92.8717,56.21,286.699,133.517,43.79,93.8012,93.1361,0.13,0.10,59.96,39.81
Jd Jc 6c,92.6403,56.66,288.558,133.319,43.34,91.9425,92.2358,0.07,0.02,58.35,41.56
Jd Jc 7c,92.3921,56.63,288.688,133.459,43.37,91.8117,92.0326,0.88,0.27,58.34,40.51
Jd Jc 8c,89.8252,56.50,289.109,133.953,43.50,91.3906,91.3443,0.77,0.05,57.51,41.67
Jd Jc 9c,83.0889,56.69,289.35,133.607,43.31,91.1497,91.51,0.06,3.47,53.65,42.82
Jh Jd Jc,99.986,58.27,321.263,144.321,41.73,59.2371,61.7233,0.00,17.76,32.59,49.65
Jd Jc Tc,96.5715,58.75,298.806,133.147,41.25,81.6935,86.1031,1.74,2.83,49.92,45.51
Jc Tc 2c,53.6843,58.77,298.791,133.101,41.23,81.7089,86.155,1.39,0.00,56.16,42.46
Jc Tc 2d,78.1608,58.26,304.896,137.005,41.74,75.6042,78.748,9.29,0.03,46.07,44.60
Jc Tc 3c,46.9225,58.39,295.975,132.687,41.61,84.5249,88.3266,0.87,0.00,57.31,41.82
Jc Tc 3d,73.325,57.96,301.292,136.078,42.04,79.2077,81.9196,10.44,0.08,45.42,44.06
Jc Tc 4c,61.2628,58.25,297.697,133.791,41.75,82.8035,86.2272,3.33,0.00,54.87,41.80
Jc Tc 4d,75.9232,57.57,301.795,137.222,42.43,78.7049,80.6565,10.45,0.02,45.94,43.60
Jc Tc 5c,63.6136,57.91,296.543,134.054,42.09,83.9575,86.7236,3.30,0.00,55.28,41.42
Jc Tc 5d,74.8934,57.32,298.605,136.375,42.68,81.8951,83.4244,10.68,0.62,45.94,42.77
Jc Tc 6c,62.2835,58.17,296.216,133.301,41.83,84.2845,87.609,1.58,0.00,56.28,42.14
Jc Tc 6d,76.9008,57.70,299.654,135.962,42.30,80.8461,83.0886,9.93,0.04,46.94,43.09
Jc Tc 7c,56.3699,57.42,290.362,132.379,42.58,90.1383,92.0382,2.60,2.96,55.15,39.28
Jc Tc 7d,66.533,57.84,292.333,132.305,42.16,88.1673,90.9268,16.04,1.25,41.86,40.85
Jc Tc 8c,65.007,57.70,293.946,133.363,42.30,86.5538,88.9624,8.67,0.00,50.47,40.86
Jc Tc 8d,64.1919,59.00,301.951,133.974,41.00,78.5489,83.2966,20.14,0.25,38.80,40.81
Jc Tc 9c,30.1194,57.55,300.929,136.896,42.45,79.5712,81.4894,0.03,2.81,52.50,44.65
Jc Tc 9d,25.2298,58.14,302.633,136.266,41.86,77.8672,80.8745,2.62,9.32,44.21,43.86
Jc Td Tc,76.5683,58.76,294.958,131.41,41.24,85.5422,90.1809,6.81,3.76,41.51,47.93
Jc Td 2c,77.5892,57.96,302.187,136.473,42.04,78.3134,81.0018,10.49,0.02,44.19,45.30
Jc Td 3c,71.6958,57.61,298.559,135.654,42.39,81.9411,84.0542,11.84,0.03,43.31,44.82
Jc Td 4c,76.4601,57.36,300.07,136.957,42.64,80.4297,82.0019,11.22,0.03,44.57,44.19
Jc Td 5c,75.019,57.27,298.313,136.351,42.73,82.1873,83.6322,11.48,0.23,45.10,43.18
Jc Td 6c,74.7296,57.64,299.607,136.069,42.36,80.8929,83.03,10.96,0.01,45.34,43.69
Jc Td 7c,64.4408,57.76,291.543,132.128,42.24,88.9572,91.5695,16.18,1.16,41.70,40.96
Jc Td 8c,64.3023,58.89,301.782,134.151,41.11,78.7175,83.2503,19.19,0.37,39.00,41.44
Jc Td 9c,24.9978,58.11,302.412,136.24,41.89,78.0875,81.0426,1.80,9.95,43.98,44.27
Jd 3c 2c,77.2815,56.57,292.107,135.182,43.43,88.3932,88.4837,3.12,0.20,58.38,38.30
Jd 4c 2c,86.2558,56.37,294.431,136.741,43.63,86.0695,85.7633,1.73,0.43,59.54,38.30
Jd 4c 3c,76.0803,55.98,288.667,135.001,44.02,91.833,90.6932,2.42,0.74,60.19,36.65
Jd 5c 2c,80.9051,56.31,293.149,136.293,43.69,87.3513,86.919,1.13,0.83,59.22,38.82
Jd 5c 3c,70.8653,56.06,288.702,134.809,43.94,91.7981,90.8375,1.85,1.04,59.77,37.34
Jd 5c 4c,66.6581,55.68,284.761,133.881,44.32,95.7388,93.92,1.53,1.33,61.12,36.01
Jd 6c 2c,78.1478,56.34,293.993,136.611,43.66,86.5073,86.1393,0.54,0.31,59.74,39.41
Jd 6c 3c,66.83,56.10,289.253,134.963,43.90,91.2473,90.3799,1.84,0.01,59.31,38.84
Jd 6c 4c,77.9325,55.83,290.758,136.344,44.17,89.742,88.3275,0.31,1.35,60.74,37.59
Jd 6c 5c,60.9108,55.69,285.639,134.279,44.31,94.8612,93.072,1.72,0.01,61.42,36.85
Jd 7c 2c,80.5668,56.19,294.094,137.023,43.81,86.4066,85.7445,2.18,0.26,58.61,38.95
Jd 7c 3c,75.0669,55.60,288.21,135.702,44.40,92.29,90.3697,2.67,0.15,61.31,35.87
Jd 7c 4c,80.5169,55.21,288.304,136.712,44.79,92.1961,89.4868,1.75,1.50,60.85,35.89
Jd 7c 5c,73.5638,55.07,286.821,136.345,44.93,93.679,90.6507,2.50,0.90,60.60,36.00
Jd 7c 6c,59.5826,55.25,284.43,134.771,44.75,96.0698,93.3345,3.47,0.00,59.12,37.41
Jd 8c 2c,77.193,55.85,294.73,138.154,44.15,85.7699,84.4583,2.12,0.44,57.63,39.81
Jd 8c 3c,69.9676,55.68,290.568,136.611,44.32,89.9318,88.2233,2.95,0.07,57.77,39.21
Jd 8c 4c,77.0931,54.92,290.418,138.431,45.08,90.0821,86.8801,2.06,0.43,61.57,35.94
Jd 8c 5c,72.9479,54.56,286.678,137.537,45.44,93.8216,89.7808,2.37,0.95,60.54,36.14
Jd 8c 6c,75.0588,55.03,289.26,137.594,44.97,91.2398,88.2197,3.75,0.00,57.92,38.33
Jd 8c 7c,53.2704,54.98,282.443,134.487,45.02,98.0575,94.6946,3.86,0.06,58.93,37.15
Jd 9c 2c,72.4482,56.22,295.168,137.442,43.78,85.3315,84.7424,3.04,0.06,57.25,39.64
Jd 9c 3c,67.0413,55.90,290.774,136.176,44.10,89.726,88.4555,3.56,0.02,57.76,38.66
Jd 9c 4c,71.002,55.49,292.006,137.768,44.51,88.4943,86.4336,3.07,0.03,58.90,38.00
Jd 9c 5c,69.9669,54.86,288.083,137.465,45.14,92.417,89.0159,2.73,0.07,61.33,35.87
Jd 9c 6c,69.5786,55.60,290.105,136.592,44.40,90.3955,88.5168,3.40,0.04,57.92,38.63
Jd 9c 7c,62.9481,55.66,287.067,135.007,44.34,93.433,91.622,3.84,3.13,54.36,38.67
Jd 9c 8c,52.5143,55.19,285.753,135.548,44.81,94.7473,91.9248,8.45,3.31,48.79,39.44
Jh Jd 2c,99.9834,57.34,300.316,137.115,42.66,80.1836,81.7143,0.00,8.74,48.92,42.34
Jh Jd 3c,99.621,56.98,293.652,134.905,43.02,86.8475,87.7777,0.00,7.56,52.26,40.18
Jh Jd 4c,99.8907,56.77,296.269,136.626,43.23,84.231,84.7069,0.00,9.18,49.04,41.79
Jh Jd 5c,99.9039,56.44,292.612,135.712,43.56,87.8876,87.7295,0.00,6.88,51.11,42.00
Jh Jd 6c,99.9988,56.93,294.727,135.512,43.07,85.773,86.5955,0.01,2.08,52.52,45.39
Jh Jd 7c,99.9923,56.85,294.094,135.43,43.15,86.406,87.0574,0.00,0.73,55.40,43.86
Jh Jd 8c,99.2367,56.52,292.179,135.317,43.48,88.3209,88.3258,0.00,0.07,57.05,42.88
Jh Jd 9c,96.8572,56.72,292.03,134.792,43.28,88.4698,88.8655,0.00,0.00,57.79,42.21
Jh Jd Tc,99.887,59.19,304.565,134.695,40.81,75.9351,80.9043,0.80,0.35,53.04,45.81
Jd Tc 2c,80.6755,58.08,303.225,136.666,41.92,77.2749,80.1507,9.07,0.02,45.90,45.02
Jd Tc 3c,74.8486,57.71,299.626,135.909,42.29,80.8746,83.1508,9.83,0.54,45.21,44.43
Jd Tc 4c,79.3636,57.46,301.236,137.242,42.54,79.2645,81.0101,9.91,0.06,46.11,43.92
Jd Tc 5c,77.8224,57.31,299.438,136.783,42.69,81.0624,82.5543,10.41,0.06,46.51,43.02
Jd Tc 6c,79.8004,57.63,299.535,136.063,42.37,80.9655,83.0822,8.85,0.15,47.86,43.14
Jd Tc 7c,67.0766,57.86,293.282,132.698,42.14,87.2186,89.9824,16.42,0.06,42.54,40.97
Jd Tc 8c,66.3473,58.75,301.064,134.153,41.25,79.4359,83.723,19.36,0.28,38.72,41.65
Jd Tc 9c,26.3093,58.15,303.912,136.827,41.86,76.5879,79.5582,2.24,8.97,44.38,44.41
Jh 2d 2c,99.8981,58.15,317.817,143.067,41.85,62.6832,65.1274,0.00,4.09,51.38,44.53
Jh 3d 3c,99.7177,58.28,315.964,141.917,41.72,64.536,67.2603,0.00,4.24,51.00,44.76
Jh 3d 2c,97.8463,56.48,296.753,137.551,43.52,83.7465,83.6593,0.00,1.02,65.87,33.11
Jh 4d 4c,96.3613,57.49,307.045,139.808,42.51,73.4546,75.1312,0.00,3.88,53.14,42.98
Jh 4d 2c,99.2702,56.34,300.986,139.86,43.66,79.5142,79.1765,0.00,2.20,62.40,35.40
Jh 4d 3c,96.8826,55.65,291.567,137.144,44.35,88.9333,87.1936,0.00,2.03,68.06,29.91
Jh 5d 5c,90.8642,56.99,299.904,137.768,43.01,80.5957,81.4663,0.00,2.86,55.53,41.61
Jh 5d 2c,99.3186,55.97,297.136,138.968,44.03,83.364,82.3246,0.00,3.90,59.50,36.60
Jh 5d 3c,95.7847,55.50,289.553,136.579,44.50,90.9474,88.856,0.00,2.98,65.44,31.59
Jh 5d 4c,94.4698,55.01,285.739,135.984,44.99,94.7615,91.5703,0.00,2.89,67.04,30.07
Jh 6d 6c,94.6046,57.49,304.196,138.522,42.51,76.3045,78.0371,0.00,3.57,52.46,43.97
Jh 6d 2c,99.4173,56.05,297.792,139.071,43.95,82.708,81.8287,0.00,3.37,58.80,37.83
Jh 6d 3c,94.9612,55.62,289.916,136.447,44.38,90.5843,88.7475,0.00,3.01,62.90,34.09
Jh 6d 4c,98.2527,55.29,292.576,138.534,44.71,87.9236,85.4951,0.00,4.07,61.95,33.99
Jh 6d 5c,91.6235,54.74,284.172,135.888,45.26,96.3277,92.5438,0.00,4.14,62.97,32.89
Jh 7d 7c,99.6535,57.46,304.547,138.741,42.54,75.9531,77.6334,0.00,6.48,48.84,44.69
Jh 7d 2c,98.9141,56.16,298.748,139.254,43.84,81.7515,81.0789,0.00,5.74,54.59,39.67
Jh 7d 3c,98.2225,55.31,290.157,137.333,44.69,90.343,87.8915,0.00,5.25,59.91,34.85
Jh 7d 4c,98.4479,54.94,290.803,138.574,45.06,89.6973,86.5398,0.00,4.90,61.88,33.22
Jh 7d 5c,93.8552,54.46,286.717,137.819,45.54,93.7828,89.5384,0.00,8.32,56.74,34.94
