Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 880
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Tc 3d 3c,0.04945,44.64,252.463,105.905,55.36,1008.04,144.291,46.05,53.95
Tc 3d 2c,0.11774,41.49,183.312,82.7305,58.51,1077.19,145.891,50.23,49.77
Tc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4c 2d,0.00386,41.07,184.364,84.0697,58.93,1076.14,144.694,51.12,48.88
Tc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4d 2c,0.00111,44.97,238.609,99.3667,55.03,1021.89,147.141,50.54,49.46
Tc 4d 3c,0.00948,40.05,143.527,67.1139,59.95,1116.97,147.632,48.03,51.97
Tc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 2d,0.00121,37.56,143.607,71.6076,62.44,1116.89,141.728,52.37,47.63
Tc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5d 4c,0.00531,47.11,250.119,99.4271,52.89,1010.38,151.371,49.28,50.72
Tc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 3d,0.00166,38.72,171.351,82.8734,61.28,1089.15,140.833,52.30,47.70
Tc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 5d,0.03341,43.25,212.501,92.001,56.75,1048,146.343,48.36,51.64
Tc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 4d,0.00103,44.13,158.085,67.0825,55.87,1102.41,156.354,48.06,51.94
Tc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 6c,0.12772,37.07,181.79,91.8311,62.93,1078.71,135.83,52.49,47.51
Tc 7c 6d,1.08434,43.81,217.582,92.9957,56.18,1042.92,147.086,50.57,49.43
Tc 7d 7c,0.38151,46.51,251.022,101.06,53.49,1009.48,149.556,47.86,52.14
Tc 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 4c,0.00533,44.66,242.683,101.752,55.34,1017.82,145.748,46.99,53.01
Tc 7d 5c,0.04601,43.22,209.642,90.8411,56.78,1050.86,146.646,48.10,51.90
Tc 7d 6c,1.05804,43.78,216.807,92.7413,56.22,1043.69,147.098,50.53,49.47
Tc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 2d,0.06239,48.65,284.937,109.69,51.35,975.563,150.527,47.09,52.91
Tc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 3d,0.01575,50.19,306.18,114.251,49.81,954.319,151.801,47.68,52.32
Tc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 4d,0.29026,44.69,207.747,87.055,55.31,1052.75,150.82,49.33,50.67
Tc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 5d,0.00653,42.02,223.875,99.7744,57.98,1036.63,141.67,47.12,52.88
Tc 8c 6c,0.08244,35.12,122.019,65.0626,64.88,1138.48,139.043,53.96,46.04
Tc 8c 6d,2.43282,46.73,265.193,106.285,53.27,995.308,148.039,50.23,49.77
Tc 8c 7c,0.64364,38.31,184.766,90.3276,61.70,1075.73,138.164,52.55,47.45
Tc 8c 7d,4.82547,44.45,230.842,97.2446,55.55,1029.66,146.885,51.61,48.39
Tc 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 2c,0.20562,45.21,238.957,98.9792,54.79,1021.54,147.74,46.88,53.12
Tc 8d 3c,0.27462,45.02,234.533,97.5588,54.98,1025.96,147.863,47.47,52.53
Tc 8d 4c,0.49963,45.14,213.891,88.7411,54.86,1046.61,151.161,49.25,50.75
Tc 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 6c,2.25062,46.62,260.357,104.58,53.38,1000.14,148.467,50.26,49.74
Tc 8d 7c,4.94252,44.62,230.369,96.677,55.38,1030.13,147.402,51.76,48.24
Tc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 2d,5.41878,47.22,245.007,97.1724,52.78,1015.49,152.447,52.17,47.83
Tc 9c 3c,0.13238,35.74,128.158,67.1576,64.26,1132.34,139.624,50.43,49.57
Tc 9c 3d,4.76046,47.32,247.631,97.9917,52.68,1012.87,152.36,52.12,47.88
Tc 9c 4c,0.39485,36.23,125.481,64.8551,63.77,1135.02,141.04,54.57,45.43
Tc 9c 4d,5.19179,47.38,249.433,98.5951,52.62,1011.07,152.243,52.07,47.93
Tc 9c 5c,0.77432,36.88,138.714,70.4394,63.12,1121.79,140.821,53.59,46.41
Tc 9c 5d,3.76021,47.47,255.34,100.73,52.53,1005.16,151.625,51.63,48.37
Tc 9c 6c,1.45042,38.82,170.378,82.1954,61.18,1090.12,141.183,50.04,49.96
Tc 9c 6d,2.91201,46.68,247.937,99.4607,53.32,1012.56,150.484,52.56,47.44
Tc 9c 7c,4.18981,39.85,177.251,83.2941,60.15,1083.25,142.704,55.35,44.65
Tc 9c 7d,12.725,46.00,218.88,89.113,54.00,1041.62,152.837,51.96,48.04
Tc 9c 8c,1.83707,40.27,184.483,85.7991,59.73,1076.02,142.736,51.18,48.82
Tc 9c 8d,7.19646,44.08,219.636,93.3074,55.92,1040.86,147.493,50.00,50.00
Tc 9d 9c,0.72854,46.70,237.456,95.223,53.30,1023.05,152.087,48.43,51.57
Tc 9d 2c,4.60956,46.64,234.576,94.1791,53.36,1025.92,152.359,50.59,49.41
Tc 9d 3c,4.2831,46.69,234.32,93.9909,53.31,1026.18,152.517,50.83,49.17
Tc 9d 4c,4.93261,47.02,242.003,96.384,52.98,1018.49,152.329,51.16,48.84
Tc 9d 5c,3.89947,47.12,247.289,98.2739,52.88,1013.21,151.832,50.98,49.02
Tc 9d 6c,2.3454,47.17,259.048,102.843,52.83,1001.45,150.206,52.10,47.90
Tc 9d 7c,12.2024,46.03,218.137,88.7412,53.97,1042.36,153.048,51.51,48.49
Tc 9d 8c,6.67021,43.88,218.817,93.3741,56.12,1041.69,147.095,49.77,50.23
Td Tc 2c,0.09676,44.96,252.298,105.098,55.05,1008.2,145.134,48.29,51.71
Td Tc 3c,0.37532,46.71,281.873,113.017,53.29,978.622,145.504,48.23,51.77
Td Tc 4c,0.03226,45.16,260.875,108.189,54.84,999.626,144.425,47.58,52.42
Td Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 6c,0.14938,46.71,279.505,112.047,53.29,980.998,145.882,48.38,51.62
Td Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 8c,0.01928,44.74,257.891,107.952,55.26,1002.61,143.761,48.88,51.12
Td Tc 9c,0.04788,45.91,242.948,99.0942,54.09,1017.55,149.072,48.07,51.93
Th Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 3c 2c,0.38165,42.48,192.692,84.9517,57.52,1067.81,147.092,49.41,50.59
Td 4c 2c,0.00168,37.72,147.225,73.0848,62.28,1113.28,141.651,52.24,47.76
Td 4c 3c,0.16233,45.18,231.79,96.0774,54.82,1028.71,148.689,47.82,52.18
Td 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 5c 3c,0.04359,44.60,215.955,90.6755,55.40,1044.54,149.402,49.81,50.19
Td 5c 4c,0.04595,44.04,212.904,90.5263,55.96,1047.6,148.346,48.63,51.37
Td 6c 2c,0.01254,41.36,177.758,80.4917,58.64,1082.74,146.299,50.03,49.97
Td 6c 3c,0.29487,43.77,227.323,97.2601,56.23,1033.18,145.593,49.26,50.74
Td 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 6c 5c,0.38499,42.78,211.233,92.4692,57.22,1049.27,145.3,49.54,50.46
Td 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 7c 3c,0.42726,43.55,194.27,83.5328,56.45,1066.23,149.673,50.65,49.35
Td 7c 4c,0.00359,41.64,187.18,84.1885,58.36,1073.32,145.722,47.61,52.39
Td 7c 5c,0.12326,43.10,202.833,88.1267,56.90,1057.67,147.294,49.92,50.08
Td 7c 6c,1.07278,43.20,216.267,93.7383,56.80,1044.23,145.689,50.54,49.46
Td 8c 2c,0.45557,45.10,236.371,98.1392,54.90,1024.13,147.826,46.04,53.96
Td 8c 3c,0.73007,45.02,240.193,99.9096,54.98,1020.31,147.053,46.82,53.18
Td 8c 4c,0.83721,45.93,230.575,94.0201,54.07,1029.93,150.923,48.20,51.80
Td 8c 5c,0.26696,45.62,247.627,101.656,54.38,1012.87,147.582,46.82,53.18
Td 8c 6c,1.31046,46.12,254.706,103.432,53.88,1005.8,147.906,49.59,50.41
Td 8c 7c,3.07017,44.45,233.987,98.5718,55.55,1026.51,146.435,51.22,48.78
Td 9c 2c,4.11928,46.89,239.244,95.5503,53.11,1021.26,152.364,50.15,49.85
Td 9c 3c,3.77034,46.96,241.041,96.1187,53.04,1019.46,152.307,50.10,49.90
Td 9c 4c,4.59472,47.39,248.726,98.289,52.61,1011.77,152.386,50.69,49.31
Td 9c 5c,3.48612,47.46,253.713,100.109,52.54,1006.79,151.843,50.24,49.76
Td 9c 6c,1.75477,47.84,269.553,105.521,52.16,990.946,150.533,51.79,48.21
Td 9c 7c,11.2617,46.17,221.944,90.0299,53.83,1038.56,152.865,50.97,49.03
Td 9c 8c,5.9599,44.27,225.806,95.5138,55.73,1034.69,147.123,49.45,50.55
Th Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 8c,0.00067,67.08,336.594,93.9711,32.92,923.902,222.357,48.36,51.64
Th Td 9c,0.1876,49.83,300.093,112.776,50.17,960.405,151.69,49.84,50.16
Th 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 3d 2c,0.00059,47.40,331.259,130.886,52.61,929.236,139.971,47.50,52.50
Th 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 4d 2c,0.00019,46.71,321.669,128.954,53.29,938.836,139.605,45.39,54.61
Th 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 5d 4c,0.00128,31.88,92.6212,54.4149,68.13,1167.88,135.84,44.80,55.20
Th 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 3c,0.00329,41.10,239.324,109.055,58.90,1021.18,137.374,43.02,56.98
Th 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 6c,0.2257,47.18,244.776,97.146,52.81,1015.73,152.392,49.69,50.31
Th 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 3c,0.0161,46.84,250.195,100.022,53.16,1010.3,150.602,46.95,53.05
Th 8d 4c,0.16464,46.30,226.603,91.652,53.70,1033.9,152.562,47.66,52.34
Th 8d 5c,0.87023,47.29,245.719,97.3081,52.71,1014.78,152.545,47.52,52.48
Th 8d 6c,6.83658,47.60,263.077,103.505,52.40,997.421,150.821,49.22,50.78
Th 8d 7c,9.65377,46.33,245.069,99.0547,53.67,1015.43,149.922,50.41,49.59
Th 9d 9c,0.22332,46.06,236.342,96.0955,53.94,1024.16,150.445,50.34,49.66
Th 9d 2c,6.75438,47.30,243.98,96.5864,52.70,1016.52,152.856,49.76,50.24
Th 9d 3c,6.72291,47.32,244.891,96.9182,52.68,1015.61,152.758,50.29,49.71
Th 9d 4c,6.93205,47.50,249.626,98.4177,52.50,1010.87,152.567,50.24,49.76
Th 9d 5c,6.37913,47.52,253.037,99.717,52.48,1007.46,152.115,50.52,49.48
Th 9d 6c,4.14598,47.08,246.292,97.9621,52.92,1014.21,151.866,52.38,47.62
Th 9d 7c,14.6164,46.55,222.618,89.5499,53.45,1037.88,153.876,53.31,46.69
Th 9d 8c,7.00254,44.16,218.895,92.8325,55.84,1041.61,147.799,47.52,52.48
  ,0.86702,42.80,189.124,82.7503,57.20,1071.38,148.416,52.18,47.82
