Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 15 freq,CHECK freq
Jc 7d 5c,61.0594,52.22,23.5427,75.138,47.78,28.522,99.493,51.99,48.01
Jc 7d 6c,56.1066,51.93,23.5033,75.4391,48.07,28.645,99.3081,50.80,49.20
Jc 8c 2c,37.3468,53.68,26.0975,81.0318,46.32,27.3531,98.4153,40.31,59.69
Jc 8c 2d,36.3262,54.17,25.1557,77.3904,45.83,27.4185,99.7214,50.29,49.71
Jc 8c 3c,37.6894,53.40,25.8977,80.8267,46.60,27.5483,98.531,40.05,59.95
Jc 8c 3d,36.4861,53.84,24.9531,77.25,46.16,27.6171,99.7076,50.09,49.91
Jc 8c 4c,43.5998,53.10,25.3961,79.7106,46.90,27.8954,99.1321,41.87,58.13
Jc 8c 4d,41.6199,53.58,24.431,75.9937,46.42,27.9442,100.334,47.69,52.31
Jc 8c 5c,54.3217,52.82,25.1272,79.2805,47.18,28.1011,99.2764,41.57,58.43
Jc 8c 5d,45.5904,53.26,24.1391,75.5352,46.74,28.1348,100.329,48.02,51.98
Jc 8c 6c,51.4247,52.86,25.2475,79.6024,47.14,28.0161,99.0566,40.57,59.43
Jc 8c 6d,52.224,53.62,24.5588,76.3426,46.38,27.8375,100.024,47.41,52.59
Jc 8c 7c,49.8853,51.68,24.6221,79.4092,48.32,28.813,99.378,40.59,59.41
Jc 8c 7d,49.5974,52.80,24.4491,77.1756,47.20,28.2867,99.8815,44.29,55.71
Jc 8d 8c,42.8547,55.37,26.448,79.6133,44.63,26.5597,99.1796,50.37,49.63
Jc 8d 2c,32.3483,54.15,25.1298,77.3422,45.85,27.4718,99.8679,50.10,49.90
Jc 8d 3c,31.7117,53.77,24.9095,77.2094,46.23,27.6924,99.8365,49.86,50.14
Jc 8d 4c,39.8927,53.51,24.3899,75.9624,46.49,28.0088,100.418,47.67,52.33
Jc 8d 5c,49.1946,53.29,24.1531,75.5384,46.71,28.1163,100.324,48.16,51.84
Jc 8d 6c,53.2169,53.61,24.557,76.3502,46.39,27.8445,100.029,47.30,52.70
Jc 8d 7c,50.3374,52.80,24.4458,77.1637,47.20,28.3005,99.9331,44.06,55.94
Jc 9c 2c,34.7373,54.42,26.7052,81.7919,45.58,26.8103,98.0275,37.24,62.76
Jc 9c 2d,21.7301,54.52,25.6559,78.4281,45.48,27.1036,99.3268,47.49,52.51
Jc 9c 3c,35.5768,54.20,26.4796,81.4189,45.80,27,98.2627,37.94,62.06
Jc 9c 3d,20.1003,54.28,25.253,77.5431,45.72,27.3907,99.8439,49.06,50.94
Jc 9c 4c,40.3673,54.35,26.4702,81.1792,45.65,27.0063,98.5889,37.79,62.21
Jc 9c 4d,17.0322,55.01,25.6166,77.6187,44.99,27.045,100.179,47.56,52.44
Jc 9c 5c,49.6562,53.51,25.7351,80.1498,46.49,27.6129,99.0017,38.50,61.50
Jc 9c 5d,27.3688,53.56,24.6145,76.5956,46.44,27.8804,100.058,45.57,54.43
Jc 9c 6c,43.4965,53.38,25.83,80.6437,46.62,27.5653,98.5522,36.62,63.38
Jc 9c 6d,25.1184,53.38,24.7368,77.2421,46.62,27.9207,99.8061,44.74,55.26
Jc 9c 7c,57.7019,52.61,25.2963,80.1304,47.39,28.2212,99.2616,37.35,62.65
Jc 9c 7d,54.0156,54.28,25.4951,78.2875,45.72,27.3643,99.7463,43.27,56.73
Jc 9c 8c,49.3241,52.68,25.3445,80.1765,47.32,28.2493,99.5073,38.28,61.72
Jc 9c 8d,48.9965,54.29,25.6856,78.8515,45.71,27.4147,99.9614,43.57,56.43
Jc 9d 9c,10.9339,55.49,26.9956,81.0847,44.51,26.2052,98.1219,44.70,55.30
Jc 9d 2c,15.1218,54.47,25.6174,78.3875,45.53,27.1965,99.5496,46.31,53.69
Jc 9d 3c,11.6843,54.14,25.1325,77.372,45.86,27.5736,100.205,48.26,51.74
Jc 9d 4c,12.0417,54.98,25.5908,77.5793,45.02,27.1098,100.357,46.77,53.23
Jc 9d 5c,27.6879,53.49,24.553,76.504,46.51,27.9551,100.176,45.54,54.46
Jc 9d 6c,23.2547,53.22,24.656,77.2148,46.78,28.0205,99.8296,44.42,55.58
Jc 9d 7c,52.7823,54.25,25.4639,78.2359,45.75,27.4199,99.882,42.94,57.06
Jc 9d 8c,47.4062,54.28,25.6813,78.8564,45.72,27.4386,100.021,43.26,56.74
Jd Jc 2c,0.87293,53.09,23.8053,74.7294,46.91,28.8557,102.527,55.41,44.59
Jd Jc 3c,1.91041,53.14,24.1008,75.5871,46.86,28.4575,101.217,53.99,46.01
Jd Jc 4c,0.42162,52.93,23.3938,73.6681,47.07,29.1803,103.314,54.57,45.43
Jd Jc 5c,3.85193,53.53,23.819,74.1599,46.47,28.6201,102.649,56.86,43.14
Jd Jc 6c,3.34652,52.27,23.4908,74.9027,47.73,29.0676,101.499,53.87,46.13
Jd Jc 7c,16.4492,52.83,24.4907,77.2567,47.17,28.1749,99.5596,51.95,48.05
Jd Jc 8c,13.0783,54.76,26.0618,79.3179,45.24,26.8792,99.0294,46.52,53.48
Jd Jc 9c,7.72936,55.35,26.8026,80.7115,44.65,26.3325,98.2848,43.58,56.42
Jh Jd Jc,0.00054,46.75,18.7121,66.7104,53.25,35.4632,110.995,16.40,83.60
Jd Jc Tc,0.09321,55.24,28.9966,87.4843,44.76,24.1869,90.0645,32.78,67.22
Jc Tc 2c,32.4161,55.00,27.1011,82.1202,45.00,26.4044,97.8003,36.99,63.01
Jc Tc 2d,6.87914,54.49,25.8909,79.1936,45.51,26.9587,98.7253,43.21,56.79
Jc Tc 3c,31.9218,54.74,26.8609,81.7782,45.26,26.6028,97.9702,37.38,62.62
Jc Tc 3d,4.25515,54.20,25.4951,78.4019,45.80,27.2497,99.1563,44.24,55.76
Jc Tc 4c,36.1371,54.86,26.8149,81.4692,45.14,26.6151,98.2623,37.57,62.43
Jc Tc 4d,0.75688,54.67,25.7304,78.4455,45.33,26.9578,99.111,41.37,58.63
Jc Tc 5c,42.9103,54.51,26.51,81.0628,45.49,26.8908,98.5122,37.50,62.50
Jc Tc 5d,0.32383,53.57,24.9815,77.7287,46.43,27.7468,99.5915,40.37,59.63
Jc Tc 6c,38.388,54.24,26.4833,81.3785,45.76,26.9478,98.1464,35.60,64.40
Jc Tc 6d,1.48747,53.30,25.0183,78.2252,46.70,27.7675,99.1073,40.99,59.01
Jc Tc 7c,49.7198,53.34,25.8483,80.7673,46.66,27.6817,98.8756,36.49,63.51
Jc Tc 7d,31.8778,54.87,26.0407,79.101,45.13,26.8775,99.2549,41.61,58.39
Jc Tc 8c,54.4238,53.55,26.0615,81.115,46.45,27.5752,98.939,36.16,63.84
Jc Tc 8d,48.991,55.55,26.8462,80.5504,44.45,26.2771,98.5212,41.80,58.20
Jc Tc 9c,45.7999,52.37,25.1606,80.0763,47.63,28.4431,99.5233,38.88,61.12
Jc Tc 9d,38.0541,54.26,25.9581,79.7311,45.74,27.2275,99.2145,41.67,58.33
Jc Td Tc,0.22299,54.26,26.3111,80.816,45.74,27.0972,98.739,32.53,67.47
Jc Td 2c,2.78127,54.31,25.7841,79.1231,45.69,27.117,98.9213,42.35,57.65
Jc Td 3c,0.75702,53.77,25.2681,78.328,46.23,27.5903,99.458,41.38,58.62
Jc Td 4c,0.21433,54.48,25.7184,78.6779,45.52,27.0338,98.9821,39.06,60.94
Jc Td 5c,1.27735,54.12,25.2737,77.8346,45.88,27.4015,99.5365,42.42,57.58
Jc Td 6c,0.92928,53.06,24.8301,77.999,46.94,27.9638,99.2816,41.32,58.68
Jc Td 7c,31.1929,54.77,25.9692,79.0204,45.23,26.9742,99.4037,41.30,58.70
Jc Td 8c,47.361,55.50,26.8168,80.5359,44.50,26.3274,98.5972,41.35,58.65
Jc Td 9c,37.7535,54.16,25.9062,79.7233,45.84,27.2905,99.2207,41.38,58.62
Jd 3c 2c,31.2737,52.06,23.4944,75.2217,47.94,28.9894,100.775,55.13,44.87
Jd 4c 2c,31.6311,52.28,23.3867,74.5551,47.72,29.0222,101.364,56.12,43.88
Jd 4c 3c,41.8403,51.66,22.9647,74.0898,48.34,29.3098,101.054,55.65,44.35
Jd 5c 2c,32.9236,52.27,23.2733,74.2057,47.73,29.0374,101.399,56.94,43.06
Jd 5c 3c,38.404,51.85,23.057,74.1138,48.15,29.1422,100.874,57.25,42.75
Jd 5c 4c,52.6381,52.15,22.9514,73.3519,47.85,29.1055,101.376,56.59,43.41
Jd 6c 2c,30.1437,51.70,23.3105,75.1527,48.30,29.0881,100.364,55.02,44.98
Jd 6c 3c,38.6752,51.31,22.9561,74.568,48.69,29.3144,100.342,55.92,44.08
Jd 6c 4c,38.2967,51.15,22.8133,74.3294,48.85,29.3964,100.302,55.14,44.86
Jd 6c 5c,46.6133,51.80,23.0436,74.1377,48.20,29.0529,100.467,54.41,45.59
Jd 7c 2c,37.4619,51.98,23.8332,76.4153,48.02,28.6733,99.5223,51.97,48.03
Jd 7c 3c,46.689,51.71,23.4424,75.5564,48.29,28.8565,99.5955,50.56,49.44
Jd 7c 4c,48.1502,51.51,23.2302,75.1618,48.49,28.9584,99.5375,50.05,49.95
Jd 7c 5c,56.7303,52.08,23.4255,74.9643,47.92,28.648,99.641,51.74,48.26
Jd 7c 6c,48.711,51.68,23.3091,75.1675,48.32,28.8571,99.54,50.43,49.57
Jd 8c 2c,27.8879,53.97,25.0479,77.3496,46.03,27.5566,99.7806,50.01,49.99
Jd 8c 3c,29.5376,53.59,24.8058,77.1461,46.41,27.7799,99.7643,50.04,49.96
Jd 8c 4c,37.8607,53.32,24.272,75.873,46.68,28.119,100.39,47.71,52.29
Jd 8c 5c,44.8981,53.09,24.0289,75.43,46.91,28.2561,100.398,48.06,51.94
Jd 8c 6c,47.5556,53.39,24.4091,76.1912,46.61,28.0114,100.172,47.17,52.83
Jd 8c 7c,44.8047,52.58,24.2948,77.0154,47.42,28.4711,100.058,43.64,56.36
Jd 9c 2c,11.7107,54.30,25.5421,78.4038,45.70,27.2809,99.4841,45.63,54.37
Jd 9c 3c,12.0487,54.03,25.1085,77.4461,45.97,27.5861,100.025,48.00,52.00
Jd 9c 4c,11.2303,54.82,25.5023,77.527,45.18,27.1835,100.289,46.92,53.08
Jd 9c 5c,24.2634,53.28,24.4304,76.4271,46.72,28.0888,100.194,45.30,54.70
Jd 9c 6c,20.5927,52.98,24.5284,77.1563,47.02,28.1549,99.8064,44.33,55.67
Jd 9c 7c,48.506,54.11,25.3904,78.2013,45.89,27.4983,99.8773,42.95,57.05
Jd 9c 8c,43.4934,54.10,25.5789,78.7963,45.90,27.5451,100.026,43.13,56.87
Jh Jd 2c,0.3538,52.60,23.1527,73.3633,47.40,29.3215,103.096,51.40,48.60
Jh Jd 3c,1.68096,53.15,23.3691,73.2832,46.85,28.8948,102.787,55.35,44.65
Jh Jd 4c,0.44019,52.82,23.0572,72.7602,47.18,29.2042,103.156,52.20,47.80
Jh Jd 5c,1.20004,53.19,22.9829,72.0095,46.81,29.2717,104.231,51.54,48.46
Jh Jd 6c,0.79133,52.50,23.0632,73.2224,47.50,29.2763,102.715,51.55,48.45
Jh Jd 7c,8.25338,53.11,23.9929,75.2999,46.89,28.4668,101.173,54.68,45.32
Jh Jd 8c,4.30575,55.14,25.6996,77.682,44.86,27.1453,100.849,48.37,51.63
Jh Jd 9c,0.78297,55.13,26.3899,79.7794,44.87,26.7472,99.3528,41.14,58.86
Jh Jd Tc,0.02695,51.84,26.981,86.7426,48.16,26.6087,92.0866,26.79,73.21
Jd Tc 2c,2.50991,54.29,25.8024,79.2142,45.71,27.1237,98.8942,41.17,58.83
Jd Tc 3c,1.22229,53.89,25.3631,78.4465,46.11,27.4422,99.1829,42.76,57.24
Jd Tc 4c,0.06473,53.49,25.0551,78.0651,46.51,27.7417,99.4151,40.94,59.06
Jd Tc 5c,0.56499,53.74,25.2292,78.2383,46.26,27.4692,98.9761,40.97,59.03
Jd Tc 6c,0.34697,52.39,24.2908,77.281,47.61,28.5703,100.007,41.30,58.70
Jd Tc 7c,29.672,54.66,25.9455,79.1117,45.34,26.9939,99.2276,41.26,58.74
Jd Tc 8c,46.1405,55.43,26.797,80.5724,44.57,26.35,98.5352,41.39,58.61
Jd Tc 9c,35.0541,54.10,25.8928,79.7721,45.90,27.3185,99.1903,41.08,58.92
Jh 2d 2c,53.8112,55.22,25.4676,76.8735,44.78,27.316,101.657,57.39,42.61
Jh 3d 3c,63.2006,55.06,25.2236,76.3516,44.94,27.4558,101.825,59.10,40.90
Jh 3d 2c,43.2609,52.49,23.3168,74.0353,47.51,28.9738,101.642,55.29,44.71
Jh 4d 4c,43.1351,55.09,25.3076,76.5625,44.91,27.3866,101.638,58.30,41.70
Jh 4d 2c,41.2094,52.65,23.2145,73.4862,47.35,28.9846,102.024,55.64,44.36
Jh 4d 3c,51.2953,52.20,22.8764,73.0464,47.80,29.1794,101.733,55.13,44.87
Jh 5d 5c,43.6929,54.93,24.8341,75.348,45.07,27.7678,102.689,61.91,38.09
Jh 5d 2c,38.5863,52.44,23.0375,73.2176,47.56,29.0487,101.798,55.93,44.07
Jh 5d 3c,44.751,52.18,22.797,72.8126,47.82,29.1561,101.622,56.78,43.22
Jh 5d 4c,62.5276,52.64,22.7602,72.0678,47.36,29.0239,102.131,57.15,42.85
Jh 6d 6c,48.1322,54.57,24.6425,75.2679,45.43,27.8912,102.314,62.73,37.27
Jh 6d 2c,36.1499,51.94,23.0791,74.0617,48.06,29.0531,100.746,54.87,45.13
Jh 6d 3c,45.477,51.53,22.7322,73.5257,48.47,29.2911,100.717,55.07,44.93
Jh 6d 4c,44.5077,51.60,22.6586,73.1814,48.40,29.2773,100.825,54.68,45.32
Jh 6d 5c,51.6445,52.19,22.8962,73.1242,47.81,28.9275,100.833,55.08,44.92
Jh 7d 7c,65.069,54.64,24.6218,75.0973,45.36,27.8711,102.417,64.16,35.84
Jh 7d 2c,36.3758,52.26,23.4726,74.8515,47.74,28.7308,100.313,55.00,45.00
Jh 7d 3c,47.1527,52.07,23.1669,74.1566,47.93,28.8089,100.172,52.95,47.05
Jh 7d 4c,51.2033,51.90,23.0528,74.0329,48.10,28.778,99.7109,52.66,47.34
Jh 7d 5c,57.1164,52.36,23.2245,73.9214,47.64,28.5212,99.7868,54.33,45.67
Jh 7d 6c,53.2912,52.14,23.1834,74.1111,47.86,28.6629,99.8079,53.73,46.27
Jh 8d 8c,32.6976,55.66,25.9846,77.8118,44.34,26.8875,101.059,55.29,44.71
Jh 8d 2c,24.8257,54.11,24.4188,75.216,45.89,27.9109,101.365,55.18,44.82
Jh 8d 3c,25.5996,53.71,24.1719,75.0108,46.29,28.1367,101.301,54.93,45.07
Jh 8d 4c,31.3055,53.57,23.6521,73.5856,46.43,28.4141,101.998,53.20,46.80
Jh 8d 5c,36.6643,53.37,23.4486,73.2271,46.63,28.4933,101.841,54.00,46.00
Jh 8d 6c,46.3445,53.87,24.0451,74.3902,46.13,28.0989,101.524,53.25,46.75
Jh 8d 7c,40.5273,53.45,24.5942,76.6832,46.55,28.0542,100.453,44.37,55.63
Jh 9d 9c,2.11054,55.46,26.4419,79.4604,44.54,26.6958,99.8975,44.52,55.48
Jh 9d 2c,8.34014,54.02,24.7836,76.4639,45.98,27.787,100.722,51.73,48.27
Jh 9d 3c,5.98686,53.90,24.3694,75.3549,46.10,28.0499,101.408,52.92,47.08
Jh 9d 4c,3.35753,54.32,24.4991,75.1723,45.68,27.9402,101.937,50.93,49.07
Jh 9d 5c,10.0024,52.78,23.4254,73.9738,47.22,28.7802,101.579,52.39,47.61
Jh 9d 6c,10.1579,53.21,23.9744,75.0919,46.79,28.4528,101.352,50.68,49.32
Jh 9d 7c,43.346,54.91,25.6356,77.8083,45.09,27.1687,100.428,44.99,55.01
Jh 9d 8c,42.4169,54.97,26.1692,79.3444,45.03,26.9372,99.7006,42.92,57.08
Jh Td Tc,0.02797,52.09,25.4425,81.4055,47.91,28.1627,97.9713,28.10,71.90
Jh Td 2c,0.1286,51.68,23.804,76.761,48.32,29.2618,100.94,39.63,60.37
Jh Td 3c,0.0377,50.50,22.8917,75.5476,49.50,30.2342,101.802,38.35,61.65
Jh Td 4c,0.00137,49.66,23.5742,79.1241,50.34,28.9019,95.6829,34.33,65.67
Jh Td 5c,0.00097,50.17,23.1225,76.8211,49.83,29.6141,99.0412,31.80,68.20
Jh Td 6c,0.00278,48.69,22.7706,77.9492,51.31,30.4559,98.9216,30.76,69.24
Jh Td 7c,18.1942,55.81,26.4607,79.0133,44.19,26.4262,99.6797,41.08,58.92
Jh Td 8c,41.5122,56.61,27.5467,81.1022,43.39,25.5935,98.306,40.91,59.09
Jh Td 9c,36.648,54.73,26.4997,80.699,45.27,26.6514,98.1192,40.59,59.41
Kc 2d 2c,68.7717,54.53,25.7718,78.7629,45.47,27.4369,100.578,58.29,41.71
Kc 3c 2c,36.3372,52.48,25.7174,81.6726,47.52,27.8356,97.6294,37.59,62.41
Kc 3c 2d,49.065,52.50,24.1427,76.6457,47.50,28.7113,100.738,54.44,45.56
Kc 3d 3c,70.494,54.68,25.7993,78.6435,45.32,27.3795,100.68,58.62,41.38
Kc 3d 2c,48.0183,52.48,24.1547,76.7175,47.52,28.7113,100.689,54.28,45.72
Kc 4c 2c,41.0655,52.74,25.6954,81.2008,47.26,27.8374,98.1721,39.06,60.94
Kc 4c 2d,50.8081,52.91,24.1339,76.0233,47.09,28.6707,101.473,55.78,44.22
Kc 4c 3c,50.0628,52.33,25.3746,80.813,47.67,28.0848,98.1957,40.18,59.82
Kc 4c 3d,59.744,52.70,23.9622,75.7814,47.30,28.7187,101.194,55.21,44.79
Kc 4d 4c,48.7091,55.06,26.0146,78.7497,44.94,27.2041,100.885,56.61,43.39
Kc 4d 2c,48.0888,52.88,24.1698,76.18,47.12,28.6529,101.345,55.48,44.52
Kc 4d 3c,58.1265,52.67,23.9734,75.8669,47.33,28.7191,101.121,54.92,45.08
Kc 5c 2c,50.9446,52.64,25.5596,80.9263,47.36,27.9272,98.2794,39.96,60.04
Kc 5c 2d,52.3729,52.66,23.9532,75.8175,47.34,28.7854,101.333,55.99,44.01
Kc 5c 3c,56.5665,52.58,25.453,80.6732,47.42,27.9872,98.376,40.70,59.30
Kc 5c 3d,58.8792,52.66,23.9194,75.7008,47.34,28.7125,101.091,56.71,43.29
Kc 5c 4c,65.1128,52.49,25.1829,79.9656,47.51,28.1679,98.8074,42.42,57.58
Kc 5c 4d,73.865,53.06,23.9289,75.1676,46.94,28.5807,101.472,56.39,43.61
Kc 5d 5c,52.3638,54.66,25.5685,77.9564,45.34,27.5932,101.44,59.00,41.00
Kc 5d 2c,45.2534,52.55,23.9732,76.0275,47.45,28.8106,101.204,55.13,44.87
Kc 5d 3c,52.6254,52.56,23.9166,75.8365,47.44,28.7544,101.024,55.79,44.21
Kc 5d 4c,69.3027,53.01,23.941,75.2744,46.99,28.5986,101.431,55.70,44.30
Kc 6c 2c,40.8619,52.21,25.3638,80.9705,47.79,28.1019,98.0003,39.68,60.32
Kc 6c 2d,49.1936,52.22,23.8529,76.1306,47.78,28.8542,100.648,54.25,45.75
Kc 6c 3c,49.5825,52.01,25.1541,80.6113,47.99,28.2417,98.0757,41.15,58.85
Kc 6c 3d,56.2889,52.16,23.716,75.774,47.84,28.8852,100.639,55.25,44.75
Kc 6c 4c,52.3282,52.25,25.2326,80.4812,47.75,28.1224,98.1663,41.61,58.39
Kc 6c 4d,55.0881,52.43,23.8225,75.7272,47.57,28.7194,100.623,55.47,44.53
Kc 6c 5c,66.1879,52.46,25.2071,80.0899,47.54,28.0654,98.3837,42.29,57.71
Kc 6c 5d,61.5838,52.71,24.0103,75.9259,47.29,28.4729,100.339,53.85,46.15
Kc 6d 6c,55.3379,54.29,25.2634,77.5538,45.71,27.7785,101.29,60.21,39.79
Kc 6d 2c,43.5604,52.08,23.808,76.185,47.92,28.9445,100.678,53.74,46.26
Kc 6d 3c,51.8641,52.09,23.7068,75.8515,47.91,28.9306,100.643,54.79,45.21
Kc 6d 4c,52.6336,52.40,23.8245,75.7733,47.60,28.7429,100.647,55.36,44.64
Kc 6d 5c,63.8725,52.73,24.0183,75.917,47.27,28.4665,100.367,54.01,45.99
Kc 7c 2c,44.3519,51.63,25.0469,80.8574,48.37,28.5155,98.2501,38.24,61.76
Kc 7c 2d,49.6047,51.54,23.6249,76.3954,48.46,29.1301,100.188,53.48,46.52
Kc 7c 3c,52.92,51.56,24.9247,80.565,48.44,28.5219,98.1396,40.08,59.92
Kc 7c 3d,57.992,51.62,23.4948,75.8612,48.38,29.0897,100.209,53.08,46.92
Kc 7c 4c,56.252,51.59,24.882,80.3843,48.41,28.5191,98.1855,40.88,59.12
Kc 7c 4d,60.967,51.77,23.5126,75.6906,48.23,28.982,100.159,53.70,46.30
Kc 7c 5c,72.1596,51.88,24.9915,80.2838,48.12,28.3318,98.1324,41.44,58.56
Kc 7c 5d,65.6613,52.16,23.7472,75.8811,47.84,28.6971,99.973,53.59,46.41
Kc 7c 6c,60.8207,51.88,24.9357,80.1137,48.12,28.3459,98.1688,39.70,60.30
Kc 7c 6d,61.9368,52.01,23.8514,76.432,47.99,28.564,99.2015,49.44,50.56
Kc 7d 7c,80.3525,53.76,25.1601,77.9957,46.24,27.8314,100.323,61.05,38.95
Kc 7d 2c,43.3061,51.36,23.5317,76.355,48.64,29.2801,100.339,53.00,47.00
Kc 7d 3c,52.9051,51.52,23.4693,75.9238,48.48,29.1672,100.271,52.50,47.50
Kc 7d 4c,57.7625,51.73,23.517,75.765,48.27,29.0131,100.181,53.38,46.62
Kc 7d 5c,67.009,52.15,23.739,75.8674,47.85,28.7127,100.01,53.72,46.28
Kc 7d 6c,61.1603,51.98,23.8477,76.4639,48.02,28.5819,99.202,49.25,50.75
Kc 8c 2c,38.3288,52.40,25.5373,81.2324,47.60,28.0903,98.3462,36.13,63.87
Kc 8c 2d,34.7635,51.84,23.7486,76.3578,48.16,29.1365,100.825,52.25,47.75
Kc 8c 3c,42.8575,52.44,25.5069,81.0732,47.56,28.0958,98.449,37.00,63.00
Kc 8c 3d,36.3754,52.04,23.8453,76.3708,47.96,29.0246,100.861,52.71,47.29
Kc 8c 4c,50.1653,52.58,25.436,80.6324,47.42,28.0519,98.5858,38.74,61.26
Kc 8c 4d,43.1575,52.64,23.9315,75.7655,47.36,28.7555,101.203,52.14,47.86
Kc 8c 5c,59.9373,52.26,25.2143,80.4129,47.74,28.2098,98.4849,38.71,61.29
Kc 8c 5d,45.7686,52.32,23.794,75.7905,47.68,28.8013,100.684,51.63,48.37
Kc 8c 6c,58.6846,52.18,25.1914,80.4639,47.82,28.2226,98.3631,37.09,62.91
Kc 8c 6d,55.5272,52.53,24.0454,76.2964,47.47,28.5759,100.322,48.98,51.02
Kc 8c 7c,55.8693,51.56,24.8623,80.3709,48.44,28.588,98.3571,35.90,64.10
Kc 8c 7d,50.9365,51.62,23.8927,77.142,48.38,28.8154,99.2688,43.75,56.25
Kc 8d 8c,44.3534,54.19,25.7494,79.1914,45.81,27.4439,99.852,56.65,43.35
Kc 8d 2c,27.1013,51.49,23.537,76.1794,48.51,29.4272,101.113,51.46,48.54
Kc 8d 3c,29.3319,51.72,23.6388,76.1766,48.28,29.2985,101.139,52.07,47.93
Kc 8d 4c,37.4818,52.49,23.8313,75.665,47.51,28.8997,101.388,51.77,48.23
Kc 8d 5c,45.2536,52.25,23.7283,75.6892,47.75,28.8772,100.792,51.65,48.35
Kc 8d 6c,53.3054,52.46,24.0089,76.2722,47.54,28.6299,100.378,48.80,51.20
Kc 8d 7c,49.5994,51.54,23.8329,77.0682,48.46,28.8924,99.3699,43.53,56.47
Kc 9c 2c,37.1203,54.42,26.9323,82.4816,45.58,26.7669,97.8773,33.85,66.15
Kc 9c 2d,27.3629,54.41,25.757,78.8951,45.59,27.2147,99.495,48.79,51.21
Kc 9c 3c,42.2472,54.38,26.7204,81.8883,45.62,26.9241,98.3722,35.72,64.28
Kc 9c 3d,28.0971,54.73,25.6559,78.1269,45.27,27.2285,100.248,50.29,49.71
Kc 9c 4c,48.3113,54.79,26.8961,81.8213,45.21,26.7565,98.6299,36.08,63.92
Kc 9c 4d,27.2065,55.75,26.1652,78.2269,44.25,26.7546,100.762,49.30,50.70
Kc 9c 5c,56.9185,53.92,26.1945,80.9724,46.08,27.321,98.8101,36.88,63.12
Kc 9c 5d,38.2877,54.61,25.4866,77.7868,45.39,27.2388,100.013,44.67,55.33
Kc 9c 6c,51.6795,53.54,26.0351,81.0506,46.46,27.4632,98.512,34.85,65.15
Kc 9c 6d,39.7816,54.26,25.4215,78.0869,45.74,27.354,99.6697,41.76,58.24
Kc 9c 7c,63.9502,53.03,25.7921,81.0541,46.97,27.7163,98.3575,34.28,65.72
Kc 9c 7d,57.4321,54.09,25.458,78.4374,45.91,27.353,99.3085,39.98,60.02
Kc 9c 8c,55.1118,52.56,25.5696,81.0763,47.44,28.0053,98.3945,33.00,67.00
Kc 9c 8d,44.2312,53.51,25.2294,78.5781,46.49,27.7488,99.485,38.31,61.69
Kc 9d 9c,13.4126,55.94,27.4759,81.8634,44.06,25.9133,98.0196,46.41,53.59
Kc 9d 2c,17.6786,54.25,25.6625,78.847,45.75,27.3709,99.7019,47.94,52.06
Kc 9d 3c,19.244,54.63,25.5683,78.0093,45.37,27.357,100.488,49.91,50.09
Kc 9d 4c,20.4552,55.78,26.1585,78.157,44.22,26.7943,100.993,48.99,51.01
Kc 9d 5c,36.9738,54.53,25.4086,77.6602,45.47,27.3292,100.172,44.75,55.25
Kc 9d 6c,36.9632,54.13,25.3264,77.9812,45.87,27.4714,99.8144,41.66,58.34
Kc 9d 7c,55.4459,54.02,25.3779,78.2988,45.98,27.448,99.491,39.83,60.17
Kc 9d 8c,43.9302,53.46,25.2077,78.5895,46.54,27.78,99.4812,37.99,62.01
Kc Jc 2c,44.8526,54.69,27.3047,83.2056,45.31,26.4169,97.1778,31.65,68.35
Kc Jc 2d,22.8115,54.75,26.3694,80.2648,45.24,26.8324,98.8412,43.27,56.73
Kc Jc 3c,43.3351,54.57,27.1114,82.7969,45.43,26.5709,97.4881,32.26,67.74
Kc Jc 3d,20.2237,54.43,25.9312,79.4022,45.57,27.1878,99.4365,44.91,55.09
Kc Jc 4c,47.4504,54.99,27.2229,82.5077,45.01,26.4292,97.8658,33.63,66.37
Kc Jc 4d,15.3343,55.36,26.1762,78.8009,44.64,26.851,100.258,46.09,53.91
Kc Jc 5c,59.7025,54.72,26.9306,82.0245,45.28,26.6405,98.0596,35.09,64.91
Kc Jc 5d,15.2775,55.36,26.096,78.567,44.64,26.7907,100.021,46.84,53.16
Kc Jc 6c,51.9386,54.53,26.9356,82.3309,45.47,26.6427,97.6503,32.88,67.12
Kc Jc 6d,11.7743,54.64,25.795,78.682,45.36,27.1697,99.8291,45.70,54.30
Kc Jc 7c,59.892,54.28,26.7992,82.293,45.72,26.7829,97.6253,31.30,68.70
Kc Jc 7d,32.7492,54.69,26.1082,79.5575,45.31,26.8801,98.885,40.13,59.87
Kc Jc 8c,57.2915,54.65,27.0954,82.637,45.35,26.5739,97.6567,30.13,69.87
Kc Jc 8d,26.5228,55.12,26.6569,80.6026,44.88,26.5238,98.4989,37.11,62.89
Kc Jc 9c,56.5417,54.11,26.7104,82.2766,45.89,27.0401,98.1996,32.69,67.31
Kc Jc 9d,26.5859,55.63,27.239,81.609,44.37,26.2063,98.4363,37.28,62.72
Kc Jd Jc,1.62249,55.75,27.7323,82.9123,44.25,25.8171,97.2315,38.21,61.79
