Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\BTNvBB\Th9d8c.cfr
Action Line,Root CHECK BET 12
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 50 freq,CALL freq,FOLD freq
Ah Qd Jc,88.8491,43.23,16.0521,74.2589,56.77,44.4479,126.288,9.82,61.04,29.14
Ah Qd Tc,80.3782,42.72,15.8773,74.3401,57.28,44.6227,125.639,11.25,59.06,29.69
Ah Td Tc,83.8686,43.66,16.7441,76.6987,56.34,43.7559,125.269,12.82,51.56,35.62
Ah Td 2c,77.0044,43.95,16.8013,76.4601,56.05,43.6987,125.743,13.35,57.20,29.45
Ah Td 3c,87.9756,44.45,16.8104,75.6367,55.55,43.6896,126.854,13.29,57.97,28.74
Ah Td 4c,76.197,44.68,16.8079,75.2289,55.32,43.6921,127.399,13.30,59.19,27.51
Ah Td 5c,76.2316,44.51,16.7637,75.332,55.49,43.7363,127.117,13.46,58.98,27.57
Ah Td 6c,88.9431,44.22,16.7874,75.9306,55.78,43.7126,126.392,13.44,59.01,27.54
Ah Td 7c,74.6835,43.60,16.2184,74.4034,56.40,44.2816,126.625,14.44,57.19,28.37
Ah Td 8c,72.0658,42.87,15.6338,72.9311,57.13,44.8662,126.673,14.96,55.48,29.56
Ah Td 9c,73.1326,42.60,15.5461,72.9921,57.40,44.954,126.31,13.97,55.31,30.72
Jc 2d 2c,75.7803,45.74,17.3361,75.8022,54.26,43.164,128.308,14.65,64.99,20.36
Jc 3c 2c,50.7101,47.37,18.795,79.3615,52.63,41.705,127.799,9.59,64.00,26.41
Jc 3c 2d,63.0799,46.10,17.2512,74.8374,53.90,43.2488,129.426,15.35,63.57,21.08
Jc 3d 3c,79.489,46.12,17.2714,74.8914,53.88,43.2286,129.415,14.13,65.46,20.42
Jc 3d 2c,62.2637,46.13,17.2687,74.871,53.87,43.2313,129.435,15.34,63.48,21.18
Jc 4c 2c,52.6459,47.71,18.9232,79.3255,52.29,41.5768,128.246,9.22,65.34,25.44
Jc 4c 2d,56.4286,46.41,17.3034,74.5752,53.59,43.1966,129.997,15.04,64.31,20.66
Jc 4c 3c,47.9582,47.93,18.9704,79.1543,52.07,41.5297,128.647,10.22,64.03,25.76
Jc 4c 3d,54.3639,46.55,17.3021,74.335,53.45,43.1979,130.358,16.42,62.71,20.86
Jc 4d 4c,58.2614,46.07,17.5658,76.2592,53.93,42.9342,128.401,15.29,63.21,21.50
Jc 4d 2c,55.4118,46.45,17.3399,74.6681,53.55,43.1601,129.985,14.87,64.50,20.63
Jc 4d 3c,53.8775,46.57,17.3194,74.3725,53.43,43.1807,130.362,16.41,62.76,20.82
Jc 5c 2c,44.0537,47.72,18.9809,79.5584,52.28,41.5192,128.081,9.72,64.84,25.44
Jc 5c 2d,51.8787,46.25,17.3282,74.9274,53.75,43.1718,129.556,15.61,63.54,20.85
Jc 5c 3c,41.9875,48.09,19.0517,79.229,51.91,41.4483,128.791,10.59,63.84,25.57
Jc 5c 3d,49.2825,46.53,17.3971,74.7764,53.47,43.1029,130.021,16.89,62.13,20.99
Jc 5c 4c,52.9316,48.20,19.0007,78.8371,51.80,41.4993,129.223,10.63,64.65,24.72
Jc 5c 4d,51.9347,47.01,17.3751,73.9233,52.99,43.1249,131.259,15.86,65.01,19.13
Jc 5d 5c,59.9157,46.01,17.7369,77.0943,53.99,42.7631,127.759,15.97,62.54,21.49
Jc 5d 2c,52.7101,46.31,17.3487,74.9258,53.69,43.1513,129.629,15.37,63.89,20.74
Jc 5d 3c,50.6532,46.57,17.4045,74.7481,53.43,43.0955,130.089,16.75,62.39,20.86
Jc 5d 4c,53.8249,47.04,17.3709,73.8633,52.96,43.1291,131.338,15.75,65.19,19.06
Jc 6c 2c,50.5083,47.44,18.8043,79.2835,52.56,41.6957,127.94,9.75,63.88,26.38
Jc 6c 2d,57.4991,46.05,17.2144,74.7617,53.95,43.2856,129.411,15.43,63.42,21.15
Jc 6c 3c,48.4831,47.68,18.8124,78.9095,52.32,41.6876,128.516,10.93,62.17,26.89
Jc 6c 3d,57.23,46.33,17.2055,74.2713,53.67,43.2946,130.113,16.93,61.47,21.61
Jc 6c 4c,46.5608,48.02,18.9191,78.7911,51.98,41.581,129.031,10.99,63.75,25.25
Jc 6c 4d,46.4568,46.61,17.3567,74.4732,53.39,43.1433,130.34,16.81,62.47,20.72
Jc 6c 5c,48.5347,47.99,18.9006,78.7718,52.01,41.5994,129.001,11.27,64.01,24.72
Jc 6c 5d,48.7095,46.88,17.3953,74.2137,53.12,43.1048,130.878,16.05,64.51,19.45
Jc 6d 6c,80.5216,45.99,17.5957,76.5175,54.01,42.9043,128.129,15.62,63.67,20.71
Jc 6d 2c,58.1814,46.12,17.2771,74.93,53.88,43.223,129.377,15.34,63.45,21.21
Jc 6d 3c,58.5074,46.37,17.2571,74.4373,53.63,43.243,130.044,16.88,61.47,21.65
Jc 6d 4c,48.1399,46.63,17.3885,74.5803,53.37,43.1115,130.289,16.69,62.52,20.79
Jc 6d 5c,48.5478,46.90,17.441,74.3801,53.10,43.059,130.784,15.98,64.45,19.57
Jc 7c 2c,51.801,47.16,18.6695,79.179,52.84,41.8305,127.679,8.69,65.04,26.28
Jc 7c 2d,62.356,46.26,17.2986,74.7925,53.74,43.2014,129.655,14.64,63.93,21.44
Jc 7c 3c,52.9465,47.48,18.5511,78.1383,52.52,41.9489,128.833,9.79,64.00,26.21
Jc 7c 3d,61.0565,46.65,17.1792,73.6585,53.35,43.3208,130.958,15.88,63.87,20.25
Jc 7c 4c,47.1872,47.51,18.4925,77.8455,52.49,42.0075,129.082,9.99,65.63,24.38
Jc 7c 4d,51.3471,46.67,17.1945,73.6803,53.33,43.3055,130.981,15.94,65.07,18.99
Jc 7c 5c,46.1518,47.63,18.6176,78.1793,52.37,41.8824,128.985,10.54,65.41,24.05
Jc 7c 5d,51.039,46.83,17.2081,73.4958,53.17,43.292,131.319,15.67,65.97,18.36
Jc 7c 6c,51.3639,47.32,18.4075,77.8046,52.68,42.0925,128.868,10.69,64.42,24.90
Jc 7c 6d,56.3107,46.59,17.1814,73.7508,53.41,43.3186,130.824,16.11,64.52,19.37
Jc 7d 7c,70.2819,45.94,17.632,76.7687,54.06,42.868,127.887,17.12,60.84,22.04
Jc 7d 2c,61.3476,46.31,17.3426,74.893,53.69,43.1574,129.657,14.61,63.88,21.51
Jc 7d 3c,61.1306,46.73,17.2583,73.8663,53.27,43.2418,130.923,15.94,63.60,20.45
Jc 7d 4c,52.1714,46.76,17.2927,73.9584,53.24,43.2073,130.905,15.91,64.99,19.10
Jc 7d 5c,49.7208,46.89,17.2831,73.7203,53.11,43.2169,131.242,15.69,65.76,18.55
Jc 7d 6c,55.1894,46.65,17.2152,73.8074,53.35,43.2848,130.859,16.12,64.35,19.53
Jc 8c 2c,46.3644,46.37,18.1125,78.1287,53.63,42.3875,127.469,8.54,64.20,27.25
Jc 8c 2d,61.1762,45.72,17.1134,74.8649,54.28,43.3866,128.917,15.21,61.77,23.02
Jc 8c 3c,48.0848,46.39,17.9194,77.2618,53.61,42.5806,128.098,9.01,63.79,27.21
Jc 8c 3d,62.0173,45.94,17.0448,74.199,54.06,43.4552,129.659,15.39,62.02,22.59
Jc 8c 4c,53.0219,46.66,18.0008,77.149,53.33,42.4993,128.522,9.67,65.25,25.09
Jc 8c 4d,57.9396,46.28,17.1067,73.9273,53.72,43.3933,130.285,15.23,64.95,19.82
Jc 8c 5c,40.8649,46.65,18.1299,77.7333,53.35,42.3701,128.087,10.85,63.87,25.28
Jc 8c 5d,51.9067,45.92,16.9348,73.7649,54.08,43.5653,129.92,15.59,64.92,19.49
Jc 8c 6c,45.764,46.33,17.9083,77.3136,53.67,42.5917,127.989,10.76,62.69,26.55
Jc 8c 6d,55.2527,45.69,16.8475,73.7437,54.31,43.6525,129.645,15.87,62.67,21.46
Jc 8c 7c,47.2419,45.83,17.5282,76.4962,54.17,42.9718,127.942,9.41,65.68,24.91
Jc 8c 7d,48.1513,45.29,16.5761,73.2,54.71,43.9239,129.492,12.74,66.59,20.68
Jc 8d 8c,82.5763,45.47,17.3983,76.5224,54.53,43.1017,127.493,17.09,59.49,23.42
Jc 8d 2c,61.5842,45.78,17.1796,75.0579,54.22,43.3204,128.86,15.29,61.60,23.11
Jc 8d 3c,63.3885,46.01,17.1236,74.4345,53.99,43.3764,129.583,15.57,61.70,22.74
Jc 8d 4c,59.5193,46.35,17.1823,74.1408,53.65,43.3178,130.229,15.32,64.66,20.02
Jc 8d 5c,51.4899,45.96,17.0118,74.0247,54.04,43.4882,129.803,15.68,64.68,19.64
Jc 8d 6c,55.2978,45.72,16.8818,73.8516,54.28,43.6181,129.605,15.97,62.46,21.57
Jc 8d 7c,48.8582,45.29,16.5865,73.2492,54.71,43.9135,129.456,12.72,66.59,20.69
Jc 9c 2c,41.5532,46.74,18.0974,77.4445,53.26,42.4026,128.402,7.07,65.45,27.48
Jc 9c 2d,67.4977,46.33,17.5871,75.9157,53.67,42.9129,128.971,13.63,62.65,23.72
Jc 9c 3c,43.2501,46.44,17.7045,76.2431,53.56,42.7955,128.88,7.49,65.69,26.82
Jc 9c 3d,68.5377,46.61,17.5367,75.252,53.39,42.9633,129.787,14.30,62.17,23.53
Jc 9c 4c,46.8015,46.69,17.8359,76.3938,53.31,42.6642,129.092,7.54,66.65,25.81
Jc 9c 4d,64.8795,46.89,17.6244,75.1795,53.11,42.8756,130.2,13.47,64.59,21.94
Jc 9c 5c,42.5707,46.71,17.862,76.4839,53.29,42.638,129.045,8.62,65.89,25.49
Jc 9c 5d,62.1783,46.55,17.2771,74.2259,53.45,43.2229,130.436,13.37,66.31,20.32
Jc 9c 6c,43.2632,46.38,17.7186,76.4028,53.62,42.7815,128.692,8.73,64.71,26.56
Jc 9c 6d,62.5505,46.11,17.1334,74.3166,53.89,43.3666,129.792,13.77,64.05,22.18
Jc 9c 7c,44.2381,45.86,17.5557,76.5673,54.14,42.9443,127.929,8.86,64.94,26.20
Jc 9c 7d,66.2729,45.35,16.5182,72.8523,54.65,43.9818,129.798,11.19,67.86,20.94
Jc 9c 8c,41.2112,45.84,17.4983,76.346,54.16,43.0018,128.059,7.76,66.08,26.16
Jc 9c 8d,52.2821,45.27,16.8686,74.5263,54.73,43.6314,128.58,12.01,63.73,24.26
Jc 9d 9c,74.7578,45.62,17.7704,77.8987,54.38,42.7296,126.746,16.77,57.95,25.28
Jc 9d 2c,66.4296,46.35,17.5478,75.7164,53.65,42.9522,129.132,13.73,62.35,23.92
Jc 9d 3c,68.5154,46.62,17.5084,75.1032,53.38,42.9916,129.913,14.50,61.70,23.79
Jc 9d 4c,65.5035,46.87,17.5993,75.0917,53.13,42.9007,130.247,13.61,64.24,22.14
Jc 9d 5c,60.5207,46.53,17.2329,74.0764,53.47,43.2671,130.507,13.54,65.99,20.48
Jc 9d 6c,61.572,46.11,17.0842,74.1019,53.89,43.4158,129.942,13.86,63.83,22.31
Jc 9d 7c,67.1952,45.37,16.542,72.9152,54.63,43.958,129.79,11.14,67.85,21.01
Jc 9d 8c,52.6147,45.31,16.9003,74.595,54.69,43.5997,128.588,11.97,63.71,24.32
Jd Jc 2c,63.5847,45.88,17.8001,77.5997,54.12,42.6999,127.248,20.04,55.54,24.42
Jd Jc 3c,66.1432,46.22,17.7669,76.8873,53.78,42.7331,128.149,20.28,55.52,24.20
Jd Jc 4c,63.3528,46.45,17.8866,77.0154,53.55,42.6135,128.348,19.66,57.22,23.13
Jd Jc 5c,62.5063,46.40,17.9097,77.2015,53.60,42.5903,128.154,20.24,56.24,23.52
Jd Jc 6c,67.5071,46.11,17.8332,77.3448,53.89,42.6668,127.708,21.21,53.67,25.11
Jd Jc 7c,67.4161,46.23,17.9015,77.444,53.77,42.5985,127.782,20.30,54.39,25.31
Jd Jc 8c,67.372,45.45,17.5589,77.2625,54.55,42.9411,126.971,19.82,53.83,26.35
Jd Jc 9c,74.1052,45.66,17.7754,77.8577,54.34,42.7246,126.817,16.59,57.39,26.02
Jh Jd Jc,95.6358,45.63,16.8548,73.8796,54.37,43.6452,129.47,17.42,68.13,14.45
Jd Jc Tc,83.0207,45.03,17.4222,77.3853,54.97,43.0779,126.39,17.76,55.28,26.96
Jc Tc 2c,41.4301,46.32,17.9021,77.3028,53.68,42.5979,127.985,7.77,63.54,28.69
Jc Tc 2d,79.0829,45.68,17.1666,75.168,54.32,43.3334,128.657,14.32,61.64,24.04
Jc Tc 3c,43.0928,46.43,17.7671,76.5261,53.57,42.7329,128.672,8.41,62.76,28.83
Jc Tc 3d,80.3729,45.92,17.1262,74.5875,54.08,43.3739,129.365,15.18,60.93,23.90
Jc Tc 4c,46.7189,46.58,17.8454,76.6218,53.42,42.6546,128.788,8.63,63.60,27.77
Jc Tc 4d,77.4159,46.36,17.3383,74.7978,53.64,43.1618,129.784,15.14,62.27,22.59
Jc Tc 5c,41.9333,46.62,17.9087,76.8218,53.38,42.5913,128.701,8.89,63.30,27.81
Jc Tc 5d,77.3322,46.23,17.2934,74.816,53.77,43.2066,129.602,15.34,61.98,22.69
Jc Tc 6c,44.9201,46.09,17.64,76.5429,53.91,42.86,128.235,8.85,62.46,28.69
Jc Tc 6d,79.8034,45.70,17.0998,74.8323,54.30,43.4002,128.918,15.67,59.97,24.36
Jc Tc 7c,43.5634,45.82,17.524,76.4968,54.18,42.976,127.928,9.60,62.97,27.44
Jc Tc 7d,71.3076,45.34,16.5042,72.8076,54.66,43.9958,129.814,13.01,65.19,21.80
Jc Tc 8c,37.9243,45.40,17.3387,76.3865,54.60,43.1614,127.494,8.01,64.66,27.33
Jc Tc 8d,68.3555,45.24,16.74,74.0011,54.76,43.76,128.897,12.82,62.08,25.10
Jc Tc 9c,47.3901,45.25,17.1904,75.9851,54.75,43.3097,127.58,9.00,64.61,26.39
Jc Tc 9d,68.0539,44.57,16.1329,72.3917,55.43,44.3671,129.102,10.68,66.49,22.83
Jc Td Tc,91.5342,45.06,17.3784,77.1391,54.94,43.1216,126.588,16.91,57.01,26.08
Jc Td 2c,80.0232,45.67,17.085,74.8251,54.33,43.415,128.879,14.53,61.12,24.35
Jc Td 3c,82.181,45.89,17.0332,74.233,54.11,43.4668,129.568,15.49,60.15,24.36
Jc Td 4c,79.656,46.32,17.2476,74.4636,53.68,43.2524,129.971,15.37,61.57,23.05
Jc Td 5c,77.3263,46.20,17.2196,74.5427,53.80,43.2804,129.754,15.61,61.35,23.04
Jc Td 6c,80.6789,45.69,17.0294,74.5403,54.31,43.4706,129.103,15.96,59.35,24.69
Jc Td 7c,74.2279,45.34,16.5099,72.819,54.66,43.9901,129.817,12.80,65.57,21.63
Jc Td 8c,70.6887,45.28,16.7614,74.0412,54.72,43.7387,128.912,12.63,62.20,25.17
Jc Td 9c,69.743,44.59,16.1421,72.4077,55.41,44.3579,129.112,10.51,66.75,22.75
Jd 3c 2c,65.7959,46.21,17.3645,75.1624,53.79,43.1355,129.331,15.01,64.14,20.85
Jd 4c 2c,60.3243,46.49,17.4443,75.044,53.51,43.0557,129.781,14.62,65.13,20.25
Jd 4c 3c,55.893,46.66,17.4229,74.6772,53.34,43.0771,130.262,16.35,62.95,20.70
Jd 5c 2c,54.6993,46.36,17.4812,75.4091,53.64,43.0188,129.362,15.25,64.27,20.48
Jd 5c 3c,50.8837,46.63,17.5279,75.1731,53.37,42.9721,129.875,16.68,62.59,20.73
Jd 5c 4c,58.0263,47.06,17.4597,74.1953,52.94,43.0403,131.14,15.50,65.87,18.64
Jd 6c 2c,62.538,46.17,17.3884,75.3175,53.83,43.1116,129.184,15.22,64.12,20.66
Jd 6c 3c,60.8054,46.44,17.3673,74.7955,53.56,43.1327,129.888,16.89,61.79,21.32
Jd 6c 4c,49.6596,46.68,17.4858,74.914,53.32,43.0143,130.121,16.76,62.87,20.37
Jd 6c 5c,53.1335,46.91,17.5156,74.6821,53.09,42.9844,130.582,15.98,64.91,19.11
Jd 7c 2c,65.2676,46.37,17.4269,75.1577,53.63,43.0731,129.551,14.47,64.28,21.24
Jd 7c 3c,65.0191,46.76,17.3317,74.1256,53.24,43.1683,130.786,15.82,64.18,20.01
Jd 7c 4c,53.6099,46.80,17.3647,74.2108,53.20,43.1353,130.772,15.92,65.40,18.69
Jd 7c 5c,52.7015,46.92,17.3789,74.0755,53.08,43.1211,131.034,15.65,66.14,18.20
Jd 7c 6c,59.4506,46.64,17.2803,74.1003,53.36,43.2198,130.64,16.08,64.84,19.08
Jd 8c 2c,65.2516,45.80,17.2108,75.1513,54.20,43.2892,128.829,15.18,61.85,22.97
Jd 8c 3c,67.2021,46.05,17.166,74.5614,53.95,43.3341,129.541,15.50,61.87,22.63
Jd 8c 4c,64.8912,46.35,17.2278,74.3317,53.65,43.2722,130.101,15.30,65.10,19.61
Jd 8c 5c,53.5337,46.02,17.0825,74.2459,53.98,43.4175,129.72,15.72,64.85,19.43
Jd 8c 6c,58.6427,45.77,16.9557,74.09,54.23,43.5444,129.51,15.98,62.56,21.46
Jd 8c 7c,51.8594,45.35,16.6305,73.3498,54.65,43.8695,129.463,12.60,66.88,20.52
Jd 9c 2c,68.2325,46.38,17.5861,75.8428,53.62,42.9139,129.074,13.53,62.62,23.85
Jd 9c 3c,70.3382,46.65,17.552,75.2529,53.35,42.948,129.837,14.34,61.93,23.73
Jd 9c 4c,69.2161,46.95,17.7111,75.4404,53.05,42.7889,130.103,13.55,64.41,22.05
Jd 9c 5c,64.5152,46.62,17.3733,74.5263,53.38,43.1267,130.318,13.47,66.18,20.36
Jd 9c 6c,64.0048,46.16,17.1806,74.4451,53.84,43.3194,129.765,13.78,63.99,22.23
Jd 9c 7c,67.0191,45.44,16.6169,73.1351,54.56,43.8831,129.731,11.15,67.77,21.08
Jd 9c 8c,53.8307,45.35,16.932,74.6652,54.65,43.568,128.594,11.97,63.70,24.33
Jh Jd 2c,71.8492,45.62,17.5542,76.9659,54.38,42.9458,127.366,19.81,59.15,21.04
Jh Jd 3c,74.2868,46.01,17.5377,76.2397,53.99,42.9623,128.338,19.53,60.15,20.33
Jh Jd 4c,71.2065,46.32,17.6605,76.2513,53.68,42.8395,128.722,18.98,61.88,19.14
Jh Jd 5c,71.399,46.16,17.577,76.1546,53.84,42.923,128.589,18.88,62.23,18.90
Jh Jd 6c,78.7564,45.93,17.6362,76.7923,54.07,42.8638,127.867,20.36,57.98,21.66
Jh Jd 7c,75.17,45.97,17.6968,76.9958,54.03,42.8032,127.771,20.30,56.49,23.20
Jh Jd 8c,78.0344,45.17,17.4139,77.1055,54.83,43.0861,126.742,21.00,53.07,25.93
Jh Jd 9c,80.1255,45.20,17.5439,77.6362,54.80,42.9561,126.419,17.20,57.71,25.09
Jh Jd Tc,93.2512,44.62,17.1734,76.9744,55.38,43.3266,126.188,19.61,53.34,27.05
Jd Tc 2c,80.5822,45.70,17.1347,74.9866,54.30,43.3653,128.812,14.23,61.54,24.23
Jd Tc 3c,82.7955,45.93,17.0902,74.4166,54.07,43.4098,129.494,15.23,60.54,24.23
Jd Tc 4c,81.9389,46.38,17.3287,74.7286,53.62,43.1713,129.855,15.06,62.10,22.84
Jd Tc 5c,80.5438,46.27,17.3333,74.9264,53.73,43.1667,129.575,15.38,61.85,22.78
Jd Tc 6c,83.3019,45.73,17.1144,74.8566,54.27,43.3856,128.932,15.62,59.85,24.53
Jd Tc 7c,73.5442,45.38,16.5438,72.9068,54.62,43.9562,129.808,12.87,65.39,21.74
Jd Tc 8c,70.2691,45.32,16.7915,74.1068,54.68,43.7085,128.921,12.66,62.19,25.15
Jd Tc 9c,70.7094,44.64,16.215,72.6426,55.36,44.285,129.031,10.49,66.78,22.73
Jh 2d 2c,86.3231,45.81,17.3434,75.7221,54.19,43.1566,128.446,14.98,67.69,17.32
Jh 3d 3c,87.1489,46.02,17.0053,73.897,53.98,43.4947,129.971,13.48,70.10,16.43
Jh 3d 2c,71.8526,45.82,16.9054,73.7837,54.18,43.5946,129.788,14.90,67.74,17.36
Jh 4d 4c,62.602,45.69,17.0354,74.5718,54.31,43.4647,129.078,15.22,66.20,18.59
Jh 4d 2c,61.5102,45.81,16.7077,72.9445,54.19,43.7924,130.341,13.95,69.88,16.16
Jh 4d 3c,59.2083,45.91,16.6411,72.4975,54.09,43.859,130.777,15.27,68.43,16.30
Jh 5d 5c,66.4505,45.72,17.2712,75.5463,54.28,43.2288,128.46,15.97,65.41,18.62
Jh 5d 2c,58.0418,45.70,16.7499,73.3099,54.30,43.7501,129.944,14.61,69.14,16.24
Jh 5d 3c,54.2798,45.77,16.6494,72.7451,54.23,43.8506,130.431,15.33,69.06,15.61
Jh 5d 4c,56.9949,46.40,16.6699,71.8473,53.60,43.8301,131.901,14.02,72.35,13.63
Jh 6d 6c,88.5684,45.83,17.1342,74.77,54.17,43.3658,129.125,15.16,67.67,17.17
Jh 6d 2c,66.9741,45.74,16.9005,73.8999,54.26,43.5995,129.599,14.98,69.20,15.82
Jh 6d 3c,65.9312,45.81,16.7286,73.0378,54.19,43.7714,130.276,15.76,68.24,15.99
Jh 6d 4c,51.3011,45.81,16.6871,72.8481,54.19,43.8129,130.412,15.55,69.06,15.40
Jh 6d 5c,53.4537,46.22,16.8382,72.8573,53.78,43.6619,130.951,15.08,70.40,14.52
Jh 7d 7c,76.6652,45.66,17.3542,76.0118,54.34,43.1459,128.068,17.07,63.59,19.34
Jh 7d 2c,73.846,46.03,17.0398,74.036,53.97,43.4602,129.884,15.16,68.63,16.21
Jh 7d 3c,71.2503,46.34,16.8389,72.6788,53.66,43.6612,131.231,15.19,71.14,13.67
Jh 7d 4c,59.7523,46.31,16.9255,73.0919,53.69,43.5745,130.91,15.57,70.29,14.14
Jh 7d 5c,58.2132,46.56,16.9498,72.8112,53.44,43.5502,131.437,15.26,70.74,14.00
Jh 7d 6c,65.7099,46.50,17.0908,73.5072,53.50,43.4092,130.871,16.41,67.77,15.82
Jh 8d 8c,93.6703,45.28,17.1908,75.9355,54.72,43.3092,127.651,17.48,60.81,21.71
Jh 8d 2c,76.1409,45.77,17.1572,74.9666,54.23,43.3428,128.917,17.83,60.43,21.74
Jh 8d 3c,77.1238,46.08,17.1213,74.307,53.92,43.3787,129.765,18.14,60.35,21.51
Jh 8d 4c,71.3831,46.39,17.1611,73.9817,53.61,43.3389,130.396,17.24,64.70,18.05
Jh 8d 5c,63.78,45.89,16.9732,73.9701,54.11,43.5268,129.749,17.49,64.54,17.96
Jh 8d 6c,67.6942,45.68,16.8877,73.9456,54.32,43.6124,129.487,17.93,61.46,20.61
Jh 8d 7c,61.0314,45.47,16.9552,74.5795,54.53,43.5448,128.795,13.11,67.21,19.68
Jh 9d 9c,81.5003,45.28,17.6155,77.8154,54.72,42.8845,126.393,17.92,57.60,24.48
Jh 9d 2c,78.2812,46.04,17.1652,74.5632,53.96,43.3348,129.536,15.60,61.94,22.46
Jh 9d 3c,80.8568,46.45,17.2299,74.1881,53.55,43.2701,130.326,16.72,60.93,22.35
Jh 9d 4c,78.2182,46.88,17.5192,74.7392,53.12,42.9809,130.506,15.80,63.73,20.47
Jh 9d 5c,76.2571,46.83,17.4942,74.7207,53.17,43.0058,130.447,15.72,64.77,19.51
Jh 9d 6c,75.4575,46.19,17.2029,74.4941,53.81,43.2971,129.769,16.06,62.14,21.80
Jh 9d 7c,80.4399,45.82,16.8976,73.7634,54.18,43.6024,129.791,11.91,67.45,20.65
Jh 9d 8c,63.0959,45.16,17.0275,75.4047,54.84,43.4725,127.864,12.03,64.49,23.49
Jh Td Tc,99.2513,44.66,16.9581,75.9448,55.34,43.5419,126.902,17.22,57.31,25.47
Jh Td 2c,93.9283,45.52,16.762,73.6397,54.48,43.738,129.499,15.37,61.36,23.27
Jh Td 3c,95.0737,45.80,16.6802,72.845,54.20,43.8198,130.392,16.82,59.38,23.79
Jh Td 4c,93.1177,46.35,17.0341,73.504,53.65,43.4659,130.67,16.53,61.75,21.72
Jh Td 5c,93.5207,46.23,17.0462,73.7456,53.77,43.4538,130.345,16.67,61.72,21.61
Jh Td 6c,95.2249,45.61,16.7587,73.4916,54.39,43.7413,129.706,16.96,59.08,23.96
Jh Td 7c,86.1098,45.52,16.5417,72.6736,54.48,43.9583,130.148,13.27,65.93,20.80
Jh Td 8c,83.895,45.23,16.8308,74.4209,54.77,43.6692,128.603,12.71,63.46,23.83
Jh Td 9c,83.292,45.07,16.6071,73.6873,54.93,43.8929,128.893,10.96,65.25,23.79
Kc 2d 2c,84.12,45.66,17.9052,78.4244,54.34,42.5949,126.434,14.55,60.03,25.42
Kc 3c 2c,48.5043,47.02,18.43,78.3927,52.98,42.07,128.076,8.46,63.45,28.09
Kc 3c 2d,68.0693,45.85,17.3878,75.8454,54.15,43.1122,128.415,13.53,62.22,24.26
Kc 3d 3c,83.7023,46.00,17.6144,76.5822,54.00,42.8857,128.096,12.99,61.85,25.17
Kc 3d 2c,65.762,45.90,17.4201,75.9091,54.10,43.0799,128.429,13.56,62.11,24.33
Kc 4c 2c,49.0676,47.33,18.5282,78.2937,52.67,41.9718,128.529,8.42,64.41,27.17
Kc 4c 2d,60.8728,46.10,17.4529,75.725,53.90,43.0471,128.803,13.11,63.16,23.73
Kc 4c 3c,46.8542,47.56,18.5315,77.928,52.44,41.9685,129.084,9.19,63.41,27.40
Kc 4c 3d,58.856,46.26,17.3211,74.8928,53.74,43.1789,129.583,13.96,62.37,23.67
Kc 4d 4c,58.174,45.89,17.6377,76.8733,54.11,42.8623,127.758,14.10,60.23,25.66
Kc 4d 2c,58.219,46.17,17.5089,75.8376,53.83,42.9911,128.825,13.03,63.14,23.83
Kc 4d 3c,58.5609,46.30,17.3613,75.0013,53.70,43.1387,129.559,13.91,62.37,23.72
Kc 5c 2c,39.8841,47.35,18.5349,78.2897,52.65,41.9652,128.556,8.94,64.05,27.00
Kc 5c 2d,56.3301,45.93,17.4876,76.1505,54.07,43.0124,128.303,13.80,62.22,23.98
Kc 5c 3c,40.1997,47.69,18.5485,77.7802,52.31,41.9515,129.363,9.61,63.35,27.05
Kc 5c 3d,53.6666,46.18,17.4091,75.3954,53.82,43.0909,129.139,14.49,61.81,23.70
Kc 5c 4c,50.3742,47.69,18.4505,77.3809,52.31,42.0495,129.647,9.60,64.08,26.32
Kc 5c 4d,56.795,46.56,17.3219,74.4027,53.44,43.1781,130.324,13.58,64.48,21.94
Kc 5d 5c,59.9962,45.79,17.7445,77.5017,54.21,42.7555,127.213,14.91,59.77,25.32
Kc 5d 2c,55.7006,46.02,17.5332,76.2055,53.98,42.9669,128.373,13.63,62.30,24.07
Kc 5d 3c,55.2141,46.24,17.4371,75.4213,53.76,43.0629,129.195,14.38,61.82,23.81
Kc 5d 4c,58.6373,46.60,17.3273,74.3691,53.40,43.1727,130.395,13.41,64.61,21.97
Kc 6c 2c,47.025,47.00,18.3718,78.1858,53.00,42.1282,128.194,9.07,62.89,28.04
Kc 6c 2d,62.4542,45.69,17.3125,75.7823,54.31,43.1875,128.258,14.34,60.95,24.72
Kc 6c 3c,47.29,47.24,18.3209,77.5572,52.76,42.1791,128.956,10.03,61.47,28.51
Kc 6c 3d,62.3873,45.99,17.2051,74.8211,54.01,43.295,129.291,15.37,59.77,24.86
Kc 6c 4c,44.9829,47.57,18.4195,77.4492,52.43,42.0805,129.441,10.37,62.58,27.04
Kc 6c 4d,51.0695,46.14,17.2383,74.7185,53.86,43.2617,129.557,15.32,61.14,23.54
Kc 6c 5c,46.8882,47.39,18.2638,77.0738,52.61,42.2363,129.494,10.56,63.11,26.33
Kc 6c 5d,53.87,46.33,17.2648,74.5248,53.67,43.2352,129.938,14.55,63.33,22.12
