Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\LJvBB\Th9d8c.cfr
Action Line,Root CHECK BET 11 RAISE 46
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 980 freq,CALL freq,FOLD freq
8h 4d 4c,17.407,50.80,76.9853,148.579,49.20,23.5146,71.3318,0.00,67.30,32.70
8h 4d 2c,11.4792,50.40,78.7312,153.153,49.60,21.7688,65.504,0.00,69.37,30.63
8h 4d 3c,11.4685,50.39,78.6594,153.046,49.61,21.8406,65.706,0.00,69.00,31.00
8h 5d 5c,13.1181,51.35,77.093,147.196,48.65,23.407,71.8065,0.00,64.80,35.20
8h 5d 2c,11.8729,50.44,78.0079,151.624,49.56,22.4921,67.736,0.00,68.24,31.76
8h 5d 3c,11.4519,50.45,78.0601,151.681,49.55,22.4399,67.5988,0.00,68.13,31.87
8h 5d 4c,5.90503,51.12,79.3013,152.081,48.88,21.1987,64.7316,0.00,66.25,33.75
8h 6d 6c,13.2665,51.66,76.9403,146.019,48.34,23.5597,72.7406,0.00,64.94,35.06
8h 6d 2c,12.1267,51.07,77.3585,148.508,48.93,23.1414,70.5884,0.00,68.78,31.22
8h 6d 3c,11.3123,50.82,77.5614,149.626,49.18,22.9386,69.6155,0.00,68.52,31.48
8h 6d 4c,6.6989,51.73,79.4961,150.666,48.27,21.0039,64.9433,0.00,66.51,33.49
8h 6d 5c,5.12094,53.04,80.4512,148.693,46.96,20.0488,63.7279,0.00,64.61,35.39
8h 7d 7c,14.4415,51.74,76.6857,145.3,48.26,23.8143,73.6546,0.00,65.40,34.60
8h 7d 2c,13.8691,51.50,76.7241,146.056,48.50,23.7759,73.1686,0.00,67.98,32.02
8h 7d 3c,13.0908,51.47,76.7922,146.269,48.53,23.7078,72.9151,0.00,67.88,32.12
8h 7d 4c,5.25551,51.29,78.367,149.784,48.71,22.133,67.8242,0.00,66.39,33.61
8h 7d 5c,5.56474,52.86,79.3783,147.223,47.14,21.1217,66.8749,0.00,65.49,34.51
8h 7d 6c,4.22309,53.93,78.6638,143.015,46.07,21.8362,70.736,0.00,66.90,33.10
9c 2d 2c,25.759,54.50,78.0542,140.404,45.50,22.4458,73.6331,0.00,65.56,34.44
9c 3c 2c,10.741,53.51,81.2494,148.868,46.49,19.2506,61.7998,0.00,55.06,44.94
9c 3c 2d,17.0125,52.66,78.3378,145.837,47.34,22.1622,69.8768,0.00,66.53,33.47
9c 3d 3c,23.7562,54.00,77.8894,141.422,46.00,22.6106,73.357,0.00,64.93,35.07
9c 3d 2c,16.6207,52.59,78.3854,146.13,47.41,22.1146,69.6188,0.00,66.48,33.52
9c 4c 2c,10.6049,53.99,81.3313,147.683,46.01,19.1687,62.1849,0.00,55.13,44.87
9c 4c 2d,15.7285,52.74,78.5207,145.974,47.26,21.9793,69.4079,0.00,66.33,33.67
9c 4c 3c,11.2856,54.24,80.5394,145.578,45.76,19.9605,65.1029,0.00,55.54,44.46
9c 4c 3d,14.0779,52.63,78.8684,146.917,47.37,21.6316,68.1564,0.00,66.30,33.70
9c 4d 4c,18.2207,53.56,77.6513,142.149,46.44,22.8487,73.4264,0.00,64.12,35.88
9c 4d 2c,15.0335,52.58,78.6053,146.577,47.42,21.8948,68.9072,0.00,66.17,33.83
9c 4d 3c,13.7715,52.56,78.9276,147.236,47.44,21.5724,67.8632,0.00,66.22,33.78
9c 5c 2c,10.1188,53.71,80.2114,146.408,46.29,20.2886,65.4198,0.00,55.97,44.03
9c 5c 2d,14.0718,52.04,78.3066,147.528,47.96,22.1934,69.0647,0.00,65.79,34.21
9c 5c 3c,10.81,54.50,79.9969,143.911,45.50,20.5031,67.2532,0.00,55.95,44.05
9c 5c 3d,12.9902,52.30,78.67,147.484,47.70,21.83,68.2996,0.00,65.65,34.35
9c 5c 4c,10.3225,55.07,80.1167,142.639,44.93,20.3833,67.7061,0.00,55.67,44.33
9c 5c 4d,12.2505,52.42,78.8836,147.528,47.58,21.6164,67.8114,0.00,65.11,34.89
9c 5d 5c,11.9543,52.76,77.4087,143.852,47.24,23.0913,72.9507,0.00,63.20,36.80
9c 5d 2c,14.2402,52.03,78.2793,147.493,47.97,22.2207,69.1411,0.00,65.80,34.20
9c 5d 3c,13.4152,52.20,78.6756,147.767,47.80,21.8244,68.1444,0.00,65.80,34.20
9c 5d 4c,12.8179,52.41,78.9053,147.611,47.59,21.5947,67.7218,0.00,65.28,34.72
9c 6c 2c,9.33241,52.34,80.544,150.861,47.66,19.956,62.4985,0.00,55.87,44.13
9c 6c 2d,13.6957,52.00,78.2239,147.478,48.00,22.2761,69.2681,0.00,65.53,34.47
9c 6c 3c,9.4284,52.83,80.3404,149.088,47.17,20.1596,63.7899,0.00,56.30,43.70
9c 6c 3d,12.2798,52.19,78.5321,147.519,47.81,21.9679,68.5817,0.00,65.48,34.52
9c 6c 4c,9.52215,53.14,80.5678,148.64,46.86,19.9322,63.4867,0.00,55.75,44.25
9c 6c 4d,11.2477,52.14,78.8964,148.352,47.86,21.6036,67.3706,0.00,65.13,34.87
9c 6c 5c,6.14832,53.11,80.4134,148.442,46.89,20.0866,63.9361,0.00,58.24,41.76
9c 6c 5d,7.97755,52.73,79.3307,147.502,47.27,21.1692,66.839,0.00,64.71,35.29
9c 6d 6c,11.4885,52.98,77.407,143.251,47.02,23.093,73.2977,0.00,63.18,36.82
9c 6d 2c,13.913,52.03,78.2157,147.385,47.97,22.2843,69.3332,0.00,65.59,34.41
9c 6d 3c,12.7464,52.15,78.5135,147.589,47.85,21.9865,68.5863,0.00,65.63,34.37
9c 6d 4c,11.8804,52.13,78.8317,148.247,47.87,21.6683,67.5643,0.00,65.32,34.68
9c 6d 5c,8.00919,52.76,79.2802,147.32,47.24,21.2198,67.0431,0.00,64.78,35.22
9c 7c 2c,8.96099,53.58,80.8024,147.862,46.42,19.6976,63.3272,0.00,56.39,43.61
9c 7c 2d,13.9879,52.15,77.6201,145.916,47.85,22.8799,71.37,0.00,66.13,33.87
9c 7c 3c,8.84685,52.80,80.306,149.124,47.20,20.194,63.8513,0.00,57.36,42.64
9c 7c 3d,12.2934,52.09,78.086,146.963,47.91,22.414,69.8278,0.00,66.53,33.47
9c 7c 4c,8.61139,52.94,80.3246,148.753,47.06,20.1753,63.9866,0.00,57.40,42.60
9c 7c 4d,11.2511,51.95,78.289,147.756,48.05,22.211,68.9874,0.00,66.28,33.72
9c 7c 5c,6.60969,53.75,80.9566,147.676,46.25,19.5434,63.0624,0.00,58.49,41.51
9c 7c 5d,8.90018,53.07,79.4124,146.708,46.93,21.0876,67.0634,0.00,65.91,34.09
9c 7c 6c,7.64313,54.48,80.5912,145.031,45.52,19.9088,65.2761,0.00,57.58,42.42
9c 7c 6d,7.88023,53.90,79.0446,143.766,46.10,21.4554,69.4695,0.00,66.69,33.31
9c 7d 7c,12.8282,52.89,77.5352,143.73,47.11,22.9648,72.7525,0.00,64.02,35.98
9c 7d 2c,14.6428,52.34,77.4866,145.149,47.66,23.0134,72.0659,0.00,66.20,33.80
9c 7d 3c,13.1932,52.27,77.9081,146.117,47.73,22.5919,70.6507,0.00,66.72,33.28
9c 7d 4c,12.2271,52.14,78.1304,146.921,47.86,22.3696,69.7545,0.00,66.51,33.49
9c 7d 5c,9.22038,53.20,79.2783,146.099,46.80,21.2217,67.6791,0.00,65.92,34.08
9c 7d 6c,8.1096,54.04,79.0539,143.412,45.96,21.4461,69.6501,0.00,66.66,33.34
9c 8c 2c,7.64992,52.84,79.2178,146.993,47.16,21.2822,67.3482,0.00,57.77,42.23
9c 8c 2d,11.6918,52.31,77.8812,145.974,47.69,22.6188,70.7842,0.00,65.59,34.41
9c 8c 3c,7.76146,52.66,79.153,147.374,47.34,21.347,67.2967,0.00,58.00,42.00
9c 8c 3d,11.1975,52.25,77.9834,146.318,47.75,22.5165,70.3839,0.00,65.67,34.33
9c 8c 4c,7.63154,52.75,79.238,147.263,47.25,21.262,67.1656,0.00,58.12,41.88
9c 8c 4d,10.2851,52.12,78.1164,146.947,47.88,22.3836,69.771,0.00,65.81,34.19
9c 8c 5c,6.87129,53.49,79.4234,145.558,46.51,21.0766,67.6434,0.00,58.82,41.18
9c 8c 5d,7.09467,52.65,78.899,146.905,47.35,21.6009,68.0958,0.00,66.68,33.32
9c 8c 6c,6.80467,55.69,80.9507,142.498,44.31,19.5493,65.8562,0.00,57.61,42.39
9c 8c 6d,7.1446,54.60,79.568,142.878,45.40,20.932,68.8112,0.00,66.48,33.52
9c 8c 7c,6.05912,55.05,78.4552,139.733,44.95,22.0448,73.1915,0.00,57.26,42.74
9c 8c 7d,4.05049,56.16,78.3482,136.762,43.84,22.1517,75.4241,0.00,65.39,34.61
9c 8d 8c,11.1643,52.86,77.304,143.369,47.14,23.196,73.4458,0.00,63.84,36.16
9c 8d 2c,11.9079,52.56,77.7463,145.026,47.44,22.7537,71.5831,0.00,65.74,34.26
9c 8d 3c,11.7021,52.53,77.8314,145.27,47.47,22.6686,71.2686,0.00,65.83,34.17
9c 8d 4c,11.0013,52.38,77.9047,145.814,47.62,22.5953,70.8194,0.00,65.94,34.06
9c 8d 5c,7.10275,52.87,78.8927,146.281,47.13,21.6073,68.4339,0.00,66.74,33.26
9c 8d 6c,7.18104,54.74,79.6354,142.615,45.26,20.8646,68.8121,0.00,66.38,33.62
9c 8d 7c,3.9103,56.18,78.3206,136.672,43.82,22.1794,75.5476,0.00,65.43,34.57
9d 9c 2c,14.5738,51.92,79.3376,149.804,48.08,21.1624,65.6974,0.00,63.35,36.65
9d 9c 3c,15.7174,51.48,79.2488,150.916,48.52,21.2512,65.3744,0.00,63.76,36.24
9d 9c 4c,16.0453,51.50,79.2148,150.809,48.50,21.2852,65.4986,0.00,63.90,36.10
9d 9c 5c,17.0035,51.56,78.502,149.264,48.44,21.998,67.7829,0.00,63.67,36.33
9d 9c 6c,16.3407,52.16,78.327,147.213,47.84,22.1729,69.181,0.00,63.17,36.83
9d 9c 7c,14.833,52.29,78.265,146.739,47.71,22.235,69.5595,0.00,63.62,36.38
9d 9c 8c,13.2532,52.66,77.7891,144.82,47.34,22.7109,71.6053,0.00,63.61,36.39
9h 9d 9c,14.0208,51.88,85.7874,162.105,48.12,14.7126,45.6374,0.00,66.67,33.33
9d 3c 2c,17.172,52.71,78.6579,146.315,47.29,21.8421,68.9294,0.00,66.47,33.53
9d 4c 2c,15.4156,52.74,78.8272,146.535,47.26,21.6729,68.4447,0.00,66.21,33.79
9d 4c 3c,14.1124,52.63,79.1464,147.437,47.37,21.3536,67.2796,0.00,66.41,33.59
9d 5c 2c,14.6776,52.11,78.4384,147.573,47.89,22.0616,68.7574,0.00,65.94,34.06
9d 5c 3c,13.7666,52.23,78.8856,148.066,47.77,21.6144,67.5361,0.00,65.97,34.03
9d 5c 4c,13.4755,52.37,79.1167,148.111,47.63,21.3833,67.0068,0.00,65.50,34.50
9d 6c 2c,15.0895,52.18,78.3434,147.193,47.82,22.1566,69.156,0.00,65.86,34.14
9d 6c 3c,13.1035,52.30,78.8307,147.765,47.70,21.6693,67.807,0.00,65.80,34.20
9d 6c 4c,12.1463,52.24,79.1846,148.604,47.76,21.3154,66.6136,0.00,65.49,34.51
9d 6c 5c,9.03129,52.50,79.4324,148.34,47.50,21.0676,66.1947,0.00,64.86,35.14
9d 7c 2c,15.5963,52.44,77.5043,144.895,47.56,22.9957,72.1675,0.00,66.23,33.77
9d 7c 3c,14.0258,52.32,78.0458,146.239,47.68,22.4542,70.2922,0.00,66.81,33.19
9d 7c 4c,12.3479,52.22,78.4081,147.218,47.78,22.0919,69.0035,0.00,66.48,33.52
9d 7c 5c,9.65498,53.13,79.4397,146.587,46.87,21.0603,67.0654,0.00,65.94,34.06
9d 7c 6c,8.99686,54.04,79.1928,143.675,45.96,21.3072,69.1924,0.00,66.60,33.40
9d 8c 2c,12.7413,52.66,77.8327,144.907,47.34,22.6673,71.4644,0.00,65.63,34.37
9d 8c 3c,12.4928,52.61,77.9108,145.176,47.39,22.5892,71.1504,0.00,65.72,34.28
9d 8c 4c,11.2978,52.45,78.0027,145.798,47.55,22.4973,70.6185,0.00,65.82,34.18
9d 8c 5c,7.71967,52.84,78.8013,146.214,47.16,21.6987,68.6693,0.00,66.57,33.43
9d 8c 6c,7.68974,54.70,79.6371,142.733,45.30,20.8629,68.7393,0.00,66.17,33.83
9d 8c 7c,4.60629,56.03,78.3401,137.069,43.97,22.1599,75.2259,0.00,65.04,34.95
9h 9d 2c,19.0544,49.64,79.3484,156.707,50.36,21.1516,62.6902,0.00,66.27,33.73
9h 9d 3c,19.9963,49.62,79.0526,156.179,50.38,21.4474,63.5445,0.00,66.34,33.66
9h 9d 4c,19.8692,49.79,78.8142,155.193,50.21,21.6858,64.4614,0.00,66.19,33.81
9h 9d 5c,21.3697,50.14,78.0049,152.51,49.86,22.4951,67.3444,0.00,65.70,34.30
9h 9d 6c,21.4858,50.91,77.891,150.011,49.09,22.609,68.7344,0.00,64.89,35.11
9h 9d 7c,19.814,51.60,77.732,147.684,48.40,22.768,70.2137,0.00,65.15,34.85
9h 9d 8c,15.9487,51.85,77.2565,146.066,48.15,23.2435,72.056,0.00,64.75,35.25
9h 2d 2c,24.4363,53.16,77.8004,143.476,46.84,22.6996,72.3347,0.00,68.39,31.61
9h 3d 3c,25.6763,52.31,77.4181,145.105,47.69,23.0819,72.2342,0.00,67.84,32.16
9h 3d 2c,18.2568,50.95,77.6148,149.344,49.05,22.8852,69.639,0.00,70.35,29.65
9h 4d 4c,20.3284,51.71,76.8044,145.608,48.29,23.6956,73.2429,0.00,66.56,33.44
9h 4d 2c,16.1863,50.87,77.6026,149.573,49.13,22.8974,69.5543,0.00,69.97,30.03
9h 4d 3c,13.8497,50.68,78.0598,150.993,49.32,22.4402,67.9148,0.00,69.30,30.70
9h 5d 5c,15.7758,51.16,77.046,147.65,48.84,23.454,71.6723,0.00,64.97,35.03
9h 5d 2c,15.6419,50.35,77.2808,150.48,49.65,23.2192,69.7983,0.00,68.89,31.11
9h 5d 3c,13.2852,50.22,77.8217,151.913,49.78,22.6783,67.9999,0.00,68.72,31.28
9h 5d 4c,12.554,50.42,78.0147,151.685,49.58,22.4853,67.6936,0.00,68.04,31.96
9h 6d 6c,14.9961,51.45,76.7981,146.351,48.55,23.7019,72.8599,0.00,64.85,35.15
9h 6d 2c,15.4541,50.98,77.2174,148.483,49.02,23.2826,70.8962,0.00,69.10,30.90
9h 6d 3c,13.2657,50.59,77.6283,150.424,49.41,22.8717,69.095,0.00,68.61,31.39
9h 6d 4c,12.2486,50.62,77.9383,150.944,49.38,22.5617,68.1959,0.00,68.28,31.72
9h 6d 5c,8.11294,50.74,79.073,152.779,49.26,21.427,64.9241,0.00,66.03,33.97
9h 7d 7c,16.836,51.90,76.6309,144.752,48.10,23.8691,74.068,0.00,65.60,34.40
9h 7d 2c,17.1386,51.89,76.2983,144.159,48.11,24.2017,75.0798,0.00,69.33,30.67
9h 7d 3c,14.9491,51.28,76.6278,146.486,48.72,23.8722,73.1398,0.00,69.06,30.94
9h 7d 4c,13.4047,50.93,76.8694,147.98,49.07,23.6306,71.872,0.00,68.83,31.17
9h 7d 5c,10.1392,51.47,78.3575,149.259,48.53,22.1425,68.0965,0.00,66.91,33.09
9h 7d 6c,8.40874,52.87,79.1055,146.688,47.13,21.3945,67.7538,0.00,67.70,32.30
9h 8d 8c,13.3793,51.84,76.5439,144.757,48.16,23.9561,74.2438,0.00,65.05,34.95
9h 8d 2c,13.7635,51.13,76.3482,146.389,48.87,24.1518,73.7646,0.00,67.60,32.40
9h 8d 3c,13.221,51.16,76.4274,146.446,48.84,24.0726,73.5721,0.00,67.53,32.47
9h 8d 4c,12.3427,51.04,76.6797,147.278,48.96,23.8203,72.6216,0.00,67.55,32.45
9h 8d 5c,7.53007,51.29,78.7298,150.504,48.71,21.7702,66.6999,0.00,66.77,33.23
9h 8d 6c,7.04198,53.88,80.2369,145.986,46.12,20.2631,65.5817,0.00,67.10,32.90
9h 8d 7c,2.54475,55.35,79.092,140.094,44.65,21.408,71.5605,0.00,66.58,33.42
Ac 2d 2c,10.1043,58.28,83.6585,140.74,41.72,16.8415,60.2455,0.00,60.57,39.43
Ac 3c 2c,3.3239,54.81,78.7808,140.927,45.19,21.7193,71.7277,0.00,58.13,41.87
Ac 3c 2d,5.52872,52.91,80.7684,149.65,47.09,19.7316,62.5448,0.00,65.34,34.66
Ac 3d 3c,8.49885,57.63,82.7481,140.774,42.37,17.7519,62.5306,0.00,59.15,40.85
Ac 3d 2c,5.52922,52.96,80.8367,149.637,47.04,19.6633,62.3935,0.00,65.54,34.46
Ac 4c 2c,3.09818,55.06,79.4202,141.408,44.94,21.0798,70.0136,0.00,58.35,41.65
Ac 4c 2d,5.37718,54.12,81.8411,148.249,45.88,18.6589,60.7035,0.00,64.51,35.49
Ac 4c 3c,3.62603,55.72,79.2922,139.512,44.28,21.2078,71.4863,0.00,58.49,41.51
Ac 4c 3d,4.65441,54.52,81.5578,146.668,45.48,18.9422,62.1591,0.00,64.79,35.21
Ac 4d 4c,6.83671,56.89,82.3537,141.918,43.11,18.1463,62.8274,0.00,58.29,41.71
Ac 4d 2c,5.2009,54.21,81.7218,147.782,45.79,18.7782,61.214,0.00,64.51,35.49
Ac 4d 3c,4.5912,54.68,81.5018,146.134,45.32,18.9982,62.5649,0.00,64.66,35.33
Ac 5c 2c,3.315,55.41,79.7266,141.07,44.59,20.7734,69.5299,0.00,58.88,41.12
Ac 5c 2d,6.97151,54.36,81.7907,147.517,45.64,18.7093,61.1812,0.00,63.74,36.26
Ac 5c 3c,3.64422,55.41,79.6835,140.989,44.59,20.8165,69.6766,0.00,59.20,40.80
Ac 5c 3d,5.96391,54.78,82.0109,146.782,45.22,18.4891,61.0215,0.00,63.66,36.34
Ac 5c 4c,5.18108,54.93,79.1187,141.21,45.07,21.3813,70.8074,0.00,59.71,40.29
Ac 5c 4d,6.58292,54.49,81.3986,146.457,45.51,19.1014,62.6429,0.00,64.07,35.93
Ac 5d 5c,4.78771,55.60,80.745,142.378,44.40,19.755,66.4073,0.00,57.47,42.53
Ac 5d 2c,6.72461,54.52,81.7955,147.091,45.48,18.7045,61.3812,0.00,63.51,36.49
Ac 5d 3c,5.90073,55.26,82.0764,145.608,44.74,18.4236,61.4657,0.00,63.41,36.59
Ac 5d 4c,6.60317,54.75,81.3682,145.705,45.25,19.1318,63.1042,0.00,64.03,35.97
Ac 6c 2c,4.28977,53.98,79.2955,144.012,46.02,21.2045,68.7747,0.00,58.04,41.96
Ac 6c 2d,11.6769,53.96,81.4846,148.042,46.04,19.0153,61.6476,0.00,61.99,38.01
Ac 6c 3c,4.49051,53.61,78.7874,144.082,46.39,21.7126,69.8581,0.00,59.01,40.99
Ac 6c 3d,10.504,54.01,80.8356,146.734,45.99,19.6644,63.8173,0.00,62.13,37.87
Ac 6c 4c,5.38456,53.39,78.5354,144.204,46.61,21.9646,70.3397,0.00,59.83,40.17
Ac 6c 4d,9.77447,53.76,80.6318,147.038,46.24,19.8682,64.134,0.00,61.93,38.07
Ac 6c 5c,7.37514,53.38,78.5091,144.198,46.62,21.9909,70.4001,0.00,60.26,39.74
Ac 6c 5d,10.2978,53.45,80.2402,147.191,46.55,20.2597,64.9527,0.00,62.48,37.52
Ac 6d 6c,5.78389,56.51,81.1435,140.777,43.49,19.3566,66.4285,0.00,57.26,42.74
Ac 6d 2c,11.7549,54.18,81.5386,147.549,45.82,18.9614,61.7625,0.00,62.41,37.59
Ac 6d 3c,10.4196,54.13,80.7836,146.322,45.87,19.7164,64.1494,0.00,62.10,37.90
Ac 6d 4c,9.82444,53.76,80.6159,147.002,46.24,19.8841,64.1885,0.00,61.89,38.11
Ac 6d 5c,10.186,53.29,80.3683,147.846,46.71,20.1317,64.3325,0.00,62.57,37.43
Ac 7c 2c,4.183,53.69,79.3765,144.952,46.31,21.1235,68.0745,0.00,57.85,42.15
Ac 7c 2d,12.5073,53.52,81.6592,149.577,46.48,18.8408,60.5043,0.00,61.99,38.01
Ac 7c 3c,5.1339,52.61,78.7265,146.694,47.39,21.7735,68.5824,0.00,59.64,40.36
Ac 7c 3d,11.6194,53.08,80.6137,148.896,46.92,19.8863,63.2579,0.00,63.67,36.33
Ac 7c 4c,5.54788,52.85,78.3437,145.332,47.15,22.1563,70.1357,0.00,60.03,39.97
Ac 7c 4d,10.342,53.25,80.4826,148.185,46.75,20.0174,63.9039,0.00,62.65,37.35
Ac 7c 5c,7.07499,52.68,78.5559,146.184,47.32,21.9441,69.2203,0.00,60.74,39.26
Ac 7c 5d,11.076,52.99,80.308,148.573,47.01,20.192,64.1127,0.00,62.76,37.24
Ac 7c 6c,7.78634,53.04,78.8562,145.757,46.96,21.6438,68.7912,0.00,60.62,39.38
Ac 7c 6d,11.5684,52.89,80.2105,148.685,47.11,20.2895,64.2796,0.00,63.83,36.17
Ac 7d 7c,7.81612,56.51,81.218,140.898,43.49,19.282,66.178,0.00,57.97,42.03
Ac 7d 2c,12.5011,53.63,81.4831,148.948,46.37,19.0169,61.2146,0.00,62.55,37.45
Ac 7d 3c,11.6865,53.14,80.4379,148.4,46.86,20.062,63.9004,0.00,63.66,36.34
Ac 7d 4c,10.4817,53.26,80.3055,147.827,46.74,20.1945,64.4852,0.00,62.75,37.25
Ac 7d 5c,11.1962,53.01,80.4088,148.701,46.99,20.0912,63.8208,0.00,63.00,37.00
Ac 7d 6c,11.7666,52.90,80.1916,148.608,47.10,20.3084,64.3595,0.00,63.79,36.21
Ac 8c 2c,4.29015,54.30,79.1656,142.945,45.70,21.3344,69.6706,0.00,57.00,43.00
Ac 8c 2d,11.8788,53.39,81.3002,149.296,46.61,19.1998,61.4786,0.00,62.33,37.67
Ac 8c 3c,4.54452,53.48,79.0315,144.874,46.52,21.4685,68.8825,0.00,58.19,41.81
Ac 8c 3d,11.8704,53.46,81.2199,148.935,46.54,19.2801,61.8375,0.00,62.40,37.60
Ac 8c 4c,5.4532,52.23,78.4013,147.172,47.77,22.0987,69.0414,0.00,59.95,40.05
Ac 8c 4d,10.7381,52.03,80.7213,152.09,47.97,19.7787,61.5448,0.00,62.98,37.02
Ac 8c 5c,6.62443,52.52,78.3308,146.234,47.48,22.1692,69.6821,0.00,60.74,39.26
Ac 8c 5d,11.5091,52.74,80.4068,149.456,47.26,20.0932,63.4636,0.00,62.11,37.89
Ac 8c 6c,6.91762,53.31,78.6993,144.729,46.69,21.8007,69.6916,0.00,60.22,39.78
Ac 8c 6d,12.4191,53.18,80.6383,148.647,46.82,19.8617,63.3216,0.00,63.17,36.83
Ac 8c 7c,7.92582,53.67,78.3575,143.123,46.33,22.1425,71.3404,0.00,60.52,39.48
Ac 8c 7d,11.74,52.13,79.8084,150.095,47.87,20.6916,64.513,0.00,65.67,34.33
Ac 8d 8c,7.02237,56.45,80.9661,140.629,43.55,19.5338,66.9391,0.00,57.82,42.18
Ac 8d 2c,11.6458,53.57,81.1304,148.486,46.43,19.3696,62.2612,0.00,62.66,37.34
Ac 8d 3c,11.6337,53.69,81.1765,148.239,46.31,19.3235,62.274,0.00,62.44,37.56
Ac 8d 4c,10.8543,52.27,80.8255,151.599,47.73,19.6745,61.5233,0.00,63.16,36.84
Ac 8d 5c,11.517,52.90,80.649,149.465,47.10,19.851,62.9059,0.00,62.47,37.53
Ac 8d 6c,12.4715,53.30,80.6975,148.437,46.70,19.8025,63.2874,0.00,63.11,36.89
Ac 8d 7c,11.6404,52.10,79.936,150.406,47.90,20.564,64.0828,0.00,65.56,34.44
Ac 9c 2c,2.7826,54.39,78.151,140.862,45.61,22.349,73.1387,0.00,56.75,43.25
Ac 9c 2d,9.92388,53.44,80.7668,148.174,46.56,19.7332,63.2562,0.00,62.99,37.01
Ac 9c 3c,3.36291,53.89,78.0753,142.042,46.11,22.4247,72.5842,0.00,57.91,42.09
Ac 9c 3d,10.505,53.36,80.6978,148.26,46.64,19.8022,63.3731,0.00,63.03,36.97
Ac 9c 4c,3.93427,53.73,78.1619,142.613,46.27,22.3381,72.0598,0.00,59.00,41.00
Ac 9c 4d,10.5705,53.64,80.7302,147.548,46.36,19.7698,63.6508,0.00,62.58,37.42
Ac 9c 5c,4.76426,52.73,77.7051,144.48,47.27,22.7949,71.9711,0.00,60.67,39.33
Ac 9c 5d,10.8052,52.11,80.3934,151.247,47.89,20.1066,62.6662,0.00,63.14,36.86
Ac 9c 6c,4.9562,54.03,77.8113,141.203,45.97,22.6888,73.6577,0.00,59.71,40.29
Ac 9c 6d,11.2575,53.43,80.5082,147.726,46.57,19.9918,64.072,0.00,62.83,37.17
Ac 9c 7c,5.47105,54.35,77.9506,140.607,45.65,22.5494,73.7289,0.00,59.96,40.04
Ac 9c 7d,11.3372,52.01,79.6959,150.214,47.99,20.8041,64.7088,0.00,65.21,34.79
Ac 9c 8c,5.36853,54.72,77.1088,138.148,45.28,23.3912,77.1057,0.00,59.80,40.20
Ac 9c 8d,9.03563,51.71,79.3021,150.36,48.29,21.1979,65.5144,0.00,68.23,31.77
Ac 9d 9c,7.40393,56.14,80.7273,140.986,43.86,19.7727,67.2798,0.00,58.76,41.24
Ac 9d 2c,10.0204,53.70,81.0054,147.892,46.30,19.4946,62.8422,0.00,62.15,37.85
Ac 9d 3c,10.6659,53.72,80.9294,147.7,46.28,19.5706,63.1136,0.00,61.91,38.09
Ac 9d 4c,10.9689,53.92,81.029,147.321,46.08,19.471,63.0715,0.00,61.55,38.45
Ac 9d 5c,11.4138,52.64,80.7337,150.367,47.36,19.7663,62.2906,0.00,62.63,37.37
Ac 9d 6c,11.8275,53.59,80.5067,147.277,46.41,19.9933,64.3004,0.00,62.13,37.87
Ac 9d 7c,11.7102,52.27,79.9397,149.952,47.73,20.5603,64.2863,0.00,64.33,35.67
Ac 9d 8c,9.54315,51.84,79.5673,150.463,48.16,20.9327,64.8796,0.00,67.15,32.85
Ad Ac 2c,14.5103,55.64,79.1244,139.424,44.36,21.3756,71.9174,0.00,61.52,38.48
Ad Ac 3c,14.8741,55.32,79.2011,140.368,44.68,21.2989,71.1449,0.00,61.28,38.72
Ad Ac 4c,14.3226,55.57,79.2327,139.793,44.43,21.2673,71.4392,0.00,61.10,38.90
Ad Ac 5c,13.0343,54.97,79.5912,141.954,45.03,20.9087,69.3009,0.00,60.99,39.01
Ad Ac 6c,7.67134,57.54,79.4866,135.442,42.46,21.0134,73.8592,0.00,60.13,39.87
Ad Ac 7c,7.59426,57.14,78.7377,135.102,42.86,21.7623,75.7796,0.00,60.36,39.64
Ad Ac 8c,9.44289,56.42,78.9078,137.126,43.58,21.5922,73.9419,0.00,60.41,39.59
Ad Ac 9c,12.652,55.45,79.1182,139.876,44.55,21.3818,71.6413,0.00,60.78,39.22
Ah Ad Ac,16.7804,54.13,79.1084,143.279,45.87,21.3916,69.6054,0.00,59.22,40.78
Ad Ac Jc,9.22396,55.85,77.1445,135.429,44.15,23.3555,78.9488,0.00,62.53,37.47
Ad Ac Kc,2.19787,56.61,75.3317,130.455,43.39,25.1683,86.5808,0.00,63.31,36.69
Ad Ac Qc,4.15241,55.56,77.1282,136.091,44.44,23.3718,78.5002,0.00,62.79,37.21
Ad Ac Tc,3.85495,55.91,76.9608,134.953,44.09,23.5392,79.6842,0.00,62.76,37.24
Ac Jc 2c,3.45618,52.19,76.8186,144.313,47.81,23.6814,73.9239,0.00,58.97,41.03
Ac Jc 2d,9.69933,53.09,79.9058,147.565,46.91,20.5942,65.5214,0.00,69.88,30.12
Ac Jc 3c,4.3724,52.03,77.0002,145.097,47.97,23.4998,73.1135,0.00,59.43,40.57
