Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root CHECK BET 230
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Jc Tc 3c,6.62271,44.15,93.6106,92.1801,55.85,364.889,142.037,59.82,40.18
Jc Tc 3d,3.27918,43.07,63.0671,63.6674,56.93,395.433,150.995,63.54,36.46
Jc Tc 4c,5.59101,43.43,88.6986,88.7958,56.57,369.801,142.112,58.01,41.99
Jc Tc 4d,2.94532,43.72,66.184,65.8164,56.28,392.316,151.541,64.08,35.92
Jc Tc 5c,5.10928,43.73,89.288,88.765,56.27,369.212,142.652,58.11,41.89
Jc Tc 5d,2.94097,43.21,63.6523,64.0473,56.79,394.848,151.147,64.24,35.76
Jc Tc 6c,4.33405,44.01,91.9724,90.8516,55.99,366.528,142.323,57.86,42.14
Jc Tc 6d,2.40564,42.15,58.5051,60.3543,57.85,399.995,150.303,63.01,36.99
Jc Tc 7c,8.7768,44.66,89.189,86.8356,55.34,369.311,145.067,60.21,39.79
Jc Tc 7d,6.16771,41.64,62.849,65.6207,58.36,395.651,147.384,63.90,36.10
Jc Tc 8c,7.30381,43.14,88.6036,89.3064,56.86,369.896,141.412,60.68,39.32
Jc Tc 8d,9.06779,41.28,62.1243,65.4294,58.72,396.376,146.75,62.32,37.68
Jc Tc 9c,6.64248,43.03,91.8588,92.8117,56.97,366.641,139.911,57.12,42.88
Jc Tc 9d,9.43808,44.09,87.3483,86.1326,55.91,371.152,144.317,62.32,37.68
Jc Td Tc,3.65923,45.14,81.4217,78.4293,54.86,377.078,149.416,64.54,35.46
Jc Td 2c,2.1982,44.17,68.2991,67.225,55.83,390.201,151.944,64.43,35.57
Jc Td 3c,2.8379,43.84,67.8339,67.2759,56.16,390.666,151.221,64.52,35.48
Jc Td 4c,2.28144,44.27,69.3916,68.1473,55.73,389.108,151.789,64.26,35.74
Jc Td 5c,2.26781,43.87,67.0365,66.4441,56.13,391.463,151.602,64.34,35.66
Jc Td 6c,2.06634,43.16,62.2896,62.7496,56.84,396.21,151.534,64.48,35.52
Jc Td 7c,6.22107,42.72,70.8703,72.1312,57.28,387.63,147.111,64.24,35.76
Jc Td 8c,8.50412,41.43,64.4296,67.6117,58.57,394.07,146.271,62.42,37.58
Jc Td 9c,8.84539,43.98,86.4911,85.5085,56.02,372.009,144.357,62.26,37.74
Jd 3c 2c,1.79288,44.86,102.635,99.4838,55.14,355.865,140.289,56.12,43.88
Jd 4c 2c,1.10298,43.73,95.7214,95.1615,56.27,362.779,140.164,54.50,45.50
Jd 4c 3c,2.16463,45.82,105.49,100.088,54.18,353.01,141.654,54.30,45.70
Jd 5c 2c,1.37105,44.97,101.118,97.7686,55.03,357.382,141.175,54.22,45.78
Jd 5c 3c,2.54109,46.48,107.262,100.337,53.52,351.238,142.665,53.72,46.28
Jd 5c 4c,3.37667,47.44,112.715,103.311,52.56,345.785,143.006,53.11,46.89
Jd 6c 2c,1.4785,46.18,100.944,95.0433,53.82,357.556,144.418,53.41,46.59
Jd 6c 3c,2.44399,46.84,105.617,98.0272,53.16,352.883,144.32,52.79,47.21
Jd 6c 4c,1.82198,46.65,103.213,96.1902,53.35,355.287,144.78,51.75,48.25
Jd 6c 5c,3.15651,46.61,108.866,101.543,53.39,349.634,142.373,51.56,48.44
Jd 7c 2c,1.32947,45.48,93.1534,89.0506,54.52,365.347,145.681,53.95,46.05
Jd 7c 3c,2.46705,47.35,101.672,93.352,52.65,356.828,147.343,51.95,48.05
Jd 7c 4c,1.88996,47.28,98.7648,90.8199,52.72,359.735,148.342,51.46,48.54
Jd 7c 5c,2.79765,47.01,98.5153,91.1065,52.99,359.985,147.694,51.54,48.46
Jd 7c 6c,2.90772,46.09,97.3187,91.7946,53.91,361.181,145.659,51.64,48.36
Jd 8c 2c,1.80495,44.60,89.3888,87.1351,55.40,369.111,144.847,54.26,45.74
Jd 8c 3c,2.49228,45.25,93.1739,89.5172,54.75,365.326,145.068,53.76,46.24
Jd 8c 4c,2.30959,45.60,92.4374,88.1298,54.40,366.063,146.294,52.67,47.33
Jd 8c 5c,2.97209,45.93,94.9565,89.8878,54.07,363.543,146.167,51.74,48.26
Jd 8c 6c,2.38678,44.81,85.1631,82.634,55.19,373.337,147.053,51.24,48.76
Jd 8c 7c,5.86487,45.17,92.2548,88.7931,54.83,366.245,145.219,50.67,49.33
Jd 9c 2c,2.5849,44.56,79.602,77.6665,55.44,378.898,148.578,52.37,47.63
Jd 9c 3c,3.30666,44.32,80.0174,78.5035,55.68,378.483,147.762,52.63,47.37
Jd 9c 4c,2.97945,44.68,81.5159,79.3323,55.33,376.984,148.13,52.65,47.35
Jd 9c 5c,3.41817,45.36,84.3896,80.8919,54.64,374.11,148.839,50.81,49.19
Jd 9c 6c,2.89028,43.86,75.1835,74.5298,56.14,383.316,148.43,49.48,50.52
Jd 9c 7c,5.69482,44.75,81.752,79.4352,55.25,376.748,148.229,52.32,47.68
Jd 9c 8c,6.82671,45.01,91.5143,88.3964,54.99,366.986,145.085,58.79,41.21
Jh Jd 2c,0.00354,46.02,80.6738,76.2101,53.98,377.829,152.175,65.04,34.96
Jh Jd 3c,0.07731,45.38,90.2255,86.4522,54.62,368.275,146.565,58.14,41.86
Jh Jd 4c,0.02484,44.74,80.2875,78.015,55.26,378.212,148.801,61.19,38.81
Jh Jd 5c,0.01755,46.51,93.2769,87.1943,53.49,365.222,148.435,60.92,39.08
Jh Jd 6c,0.00016,36.02,35.6791,43.0677,63.98,422.821,143.664,52.84,47.16
Jh Jd 7c,0.00102,47.00,98.8087,91.406,53.00,359.692,147.534,58.32,41.68
Jh Jd 8c,0.09079,43.60,96.9179,96.6558,56.40,361.582,139.362,55.51,44.49
Jh Jd 9c,0.45076,43.76,93.0136,92.4119,56.24,365.486,141.279,56.83,43.17
Jh Jd Tc,0.01991,39.75,73.824,80.7397,60.25,384.676,138.808,52.95,47.05
Jd Tc 2c,2.29616,43.67,66.2552,65.9653,56.33,392.245,151.376,64.67,35.33
Jd Tc 3c,2.9752,43.56,66.2451,66.1249,56.44,392.255,151.078,64.23,35.77
Jd Tc 4c,2.43296,44.06,69.0116,68.0933,55.94,389.488,151.374,64.31,35.69
Jd Tc 5c,2.37388,43.78,67.7126,67.2491,56.22,390.787,151.104,64.12,35.88
Jd Tc 6c,1.96289,43.21,65.0378,65.4348,56.79,393.462,150.628,63.32,36.68
Jd Tc 7c,5.69552,42.14,67.0733,69.1966,57.86,391.427,147.077,63.87,36.13
Jd Tc 8c,7.95287,41.02,62.3969,66.1442,58.98,396.103,145.986,62.99,37.01
Jd Tc 9c,8.24526,43.75,85.5983,85.0615,56.25,372.902,144.124,61.86,38.14
Jh 2d 2c,0.01146,40.04,78.1887,84.8941,59.96,380.311,137.895,56.05,43.95
Jh 3d 3c,0.0334,41.96,85.0238,88.0948,58.04,373.476,139.894,59.82,40.18
Jh 3d 2c,0.41201,42.08,87.4983,90.396,57.92,371.002,139.259,44.25,55.75
Jh 4d 4c,0.37701,45.54,96.5251,92.1505,54.46,361.975,144.497,60.17,39.83
Jh 4d 2c,0.12617,39.74,74.1376,81.1115,60.26,384.362,138.661,41.31,58.69
Jh 4d 3c,0.6635,44.50,95.4393,93.246,55.50,363.061,142.211,44.70,55.30
Jh 5d 5c,0.87419,46.98,102.248,94.6281,53.02,356.253,146.067,59.83,40.17
Jh 5d 2c,0.09822,39.55,69.6837,76.6007,60.45,388.816,139.832,40.54,59.46
Jh 5d 3c,0.73781,44.91,95.2711,92.2344,55.09,363.229,143.333,47.78,52.22
Jh 5d 4c,0.99746,46.67,101.047,94.1399,53.33,357.453,145.706,49.13,50.87
Jh 6d 6c,0.56067,46.84,97.5617,90.5691,53.16,360.938,147.588,59.87,40.13
Jh 6d 2c,0.0789,40.65,64.8832,69.3928,59.35,393.617,144.183,41.53,58.47
Jh 6d 3c,0.60992,45.47,96.1059,91.8996,54.53,362.394,144.469,48.43,51.57
Jh 6d 4c,0.31538,43.71,79.0235,78.5986,56.29,379.476,146.562,42.40,57.60
Jh 6d 5c,1.13168,46.84,97.2268,90.255,53.16,361.273,147.729,49.74,50.26
Jh 7d 7c,0.03717,46.00,93.0324,87.9373,54.00,365.468,147.121,58.67,41.33
Jh 7d 2c,0.13426,44.97,80.9305,78.2401,55.03,377.57,149.165,55.03,44.97
Jh 7d 3c,0.23792,44.81,75.8045,73.5453,55.19,382.695,150.753,48.00,52.00
Jh 7d 4c,0.244,44.32,74.4932,73.0795,55.68,384.007,149.926,43.48,56.52
Jh 7d 5c,0.7606,47.16,87.7969,80.9483,52.84,370.703,152.503,52.50,47.50
Jh 7d 6c,0.7814,47.16,88.3516,81.457,52.84,370.148,152.279,51.53,48.47
Jh 8d 8c,1.15656,46.66,97.0428,90.4219,53.34,361.457,147.32,59.78,40.22
Jh 8d 2c,1.06952,46.17,90.0983,84.8497,53.83,368.402,148.772,56.72,43.28
Jh 8d 3c,1.54518,46.19,93.8263,88.3106,53.81,364.674,147.339,56.01,43.99
Jh 8d 4c,0.84471,45.41,87.5873,83.8556,54.59,370.913,147.715,51.70,48.30
Jh 8d 5c,1.508,46.53,92.0801,86.0379,53.47,366.42,148.979,53.87,46.13
Jh 8d 6c,0.97016,45.35,87.4995,83.8858,54.65,371.001,147.583,50.72,49.28
Jh 8d 7c,3.92451,46.24,89.4372,84.0984,53.76,369.063,149.235,52.55,47.45
Jh 9d 9c,2.26754,47.01,89.3592,82.6522,52.99,369.141,151.429,61.39,38.61
Jh 9d 2c,2.37606,46.55,81.1729,75.8135,53.45,377.327,153.472,57.22,42.78
Jh 9d 3c,3.06044,46.57,81.9723,76.5331,53.43,376.528,153.194,56.01,43.99
Jh 9d 4c,3.02069,46.73,81.2652,75.6072,53.27,377.235,153.953,56.62,43.38
Jh 9d 5c,3.41769,46.58,79.7373,74.4342,53.42,378.763,154.124,53.64,46.36
Jh 9d 6c,2.84386,45.99,77.96,73.7047,54.01,380.54,153.163,52.92,47.08
Jh 9d 7c,5.27293,43.52,70.5261,70.4638,56.48,387.974,149.322,52.32,47.68
Jh 9d 8c,4.4891,44.30,83.4669,81.9264,55.70,375.033,146.361,56.13,43.87
Jh Td Tc,1.61648,44.94,85.6673,82.8886,55.06,372.833,147.193,63.79,36.21
Jh Td 2c,1.19663,43.33,66.6839,66.9077,56.67,391.816,150.312,60.23,39.77
Jh Td 3c,1.80558,43.56,67.5761,67.4549,56.44,390.924,150.563,60.58,39.42
Jh Td 4c,1.47568,44.16,70.5176,69.4363,55.84,387.982,151.034,61.39,38.61
Jh Td 5c,1.34579,44.52,73.3716,71.656,55.48,385.128,150.906,62.26,37.74
Jh Td 6c,1.03511,43.81,68.9041,68.3867,56.19,389.596,150.722,62.04,37.96
Jh Td 7c,4.77731,41.37,62.3503,65.5345,58.63,396.15,146.875,62.45,37.55
Jh Td 8c,8.48275,41.16,62.689,66.2243,58.84,395.811,146.231,59.58,40.42
Jh Td 9c,5.47212,43.94,92.2461,91.276,56.06,366.254,142.029,58.17,41.83
Kc 2d 2c,0.21287,44.40,96.0669,94.0739,55.60,362.433,141.707,59.45,40.55
Kc 3c 2c,0.01253,36.35,87.4221,104.578,63.66,371.078,126.727,49.36,50.64
Kc 3c 2d,0.40138,47.23,126.094,116.074,52.77,332.406,136.94,60.52,39.48
Kc 3d 3c,0.37752,44.55,94.7339,92.4644,55.45,363.766,142.602,59.04,40.96
Kc 3d 2c,0.34934,47.23,125.559,115.579,52.77,332.941,137.164,60.32,39.68
Kc 4c 2c,0.00531,34.94,78.3649,97.5103,65.06,380.135,127.023,49.59,50.41
Kc 4c 2d,0.14512,45.69,115.759,110.151,54.31,342.741,137.197,59.55,40.45
Kc 4c 3c,0.50134,39.43,97.159,107.146,60.57,361.341,129.679,51.08,48.92
Kc 4c 3d,0.29188,46.95,125.46,116.174,53.05,333.04,136.485,57.82,42.18
Kc 4d 4c,0.11497,43.12,76.4265,77.056,56.88,382.073,146.035,57.27,42.73
Kc 4d 2c,0.17509,45.88,115.259,109.234,54.12,343.241,137.865,59.80,40.20
Kc 4d 3c,0.28842,47.30,125.899,115.739,52.70,332.601,137.188,58.07,41.93
Kc 5c 2c,0.00216,33.10,62.3499,81.8899,66.90,396.15,128.735,52.59,47.41
Kc 5c 2d,0.01257,44.51,111.228,108.641,55.49,347.272,136.057,59.96,40.04
Kc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 3d,0.00001,19.84,-44.5918,-97.7258,80.16,503.092,136.433,53.00,47.00
Kc 5c 4c,0.72376,40.30,100.892,108.851,59.70,357.608,130.218,51.12,48.88
Kc 5c 4d,0.00016,56.81,162.222,124.153,43.19,296.291,149.134,55.48,44.52
Kc 5d 5c,0.00002,64.34,199.281,134.667,35.66,259.218,158.022,62.25,37.75
Kc 5d 2c,0.00354,45.76,114.407,108.696,54.24,344.093,137.916,59.61,40.39
Kc 5d 3c,0.00009,20.76,-37.8075,-79.1771,79.24,496.306,136.162,53.20,46.80
Kc 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 2c,0.00004,11.18,-130.737,-508.65,88.83,589.244,144.211,53.25,46.75
Kc 6c 2d,0.00117,60.55,184.789,132.696,39.45,273.711,150.817,58.89,41.11
Kc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 4d,0.00045,61.92,177.121,124.371,38.08,281.379,160.633,56.15,43.85
Kc 6c 5c,0.00129,28.58,31.3456,47.6916,71.42,427.151,130.01,50.38,49.62
Kc 6c 5d,0.00047,19.72,-41.284,-91.0283,80.28,499.759,135.331,49.61,50.39
Kc 6d 6c,0.50409,42.71,72.0027,73.2903,57.29,386.497,146.671,56.27,43.73
Kc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2d,0.02034,45.77,103.681,98.4871,54.23,354.819,142.238,60.83,39.17
Kc 7c 3c,0.00023,34.71,78.9228,98.8588,65.29,379.58,126.385,49.77,50.23
Kc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 4c,0.00088,31.72,45.3888,62.2187,68.28,413.112,131.523,57.68,42.32
Kc 7c 4d,0,62.50,177.855,123.721,37.50,280.645,162.702,56.05,43.95
Kc 7c 5c,0.00392,32.11,56.0504,75.9057,67.89,402.45,128.86,50.03,49.97
Kc 7c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 6c,0.26531,43.98,115.885,114.55,56.01,342.615,132.968,53.72,46.28
Kc 7c 6d,0.02019,43.23,74.9356,75.3634,56.77,383.564,146.882,53.06,46.94
Kc 7d 7c,0.55222,42.97,73.7386,74.6181,57.03,384.761,146.656,56.33,43.67
Kc 7d 2c,0.00065,64.45,193.02,130.203,35.55,265.479,162.365,61.02,38.98
Kc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 4c,0.00001,62.80,179.029,123.951,37.20,279.471,163.31,55.97,44.03
Kc 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7d 6c,0.00042,23.78,-3.57296,-6.53305,76.22,462.062,131.787,49.84,50.16
Kc 8c 2c,0.00366,32.92,56.9953,75.2786,67.08,401.505,130.115,55.09,44.91
Kc 8c 2d,0.07331,43.31,86.2059,86.5492,56.69,372.294,142.754,58.89,41.11
Kc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 3d,0.00789,42.20,76.915,79.2454,57.80,381.585,143.517,56.53,43.47
Kc 8c 4c,1.26337,39.35,91.9123,101.567,60.65,366.588,131.387,50.13,49.87
Kc 8c 4d,0.00003,62.92,188.797,130.458,37.08,269.705,158.126,58.02,41.98
Kc 8c 5c,1.13495,39.93,95.1852,103.641,60.07,363.315,131.485,50.56,49.44
Kc 8c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8c 6c,0.42077,42.47,106.63,109.165,57.53,351.87,132.959,52.03,47.97
Kc 8c 6d,0.00013,52.02,122.82,102.652,47.98,335.681,152.094,54.54,45.46
Kc 8c 7c,3.5749,43.46,108.109,108.166,56.54,350.391,134.71,54.14,45.86
Kc 8c 7d,0.45547,42.97,75.8514,76.7564,57.03,382.649,145.849,53.91,46.09
Kc 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 2c,0.01103,42.01,79.2178,81.9938,57.99,379.283,142.176,57.94,42.06
Kc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 4c,0.00079,43.98,89.5517,88.5279,56.02,368.954,143.178,55.55,44.45
Kc 8d 5c,0.0005,19.79,-41.272,-90.6845,80.21,499.76,135.445,50.73,49.27
Kc 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 8d 7c,0.45865,42.43,73.8874,75.7083,57.57,384.613,145.241,53.80,46.20
Kc 9c 2c,2.01108,40.68,96.795,103.448,59.32,361.705,132.559,52.22,47.78
Kc 9c 2d,0.60502,41.06,71.9566,76.1987,58.94,386.543,142.565,55.06,44.94
Kc 9c 3c,1.97611,41.06,100.416,106.343,58.94,358.084,132.064,52.22,47.78
Kc 9c 3d,0.72443,40.76,71.9443,76.7361,59.24,386.556,141.86,53.54,46.46
Kc 9c 4c,2.54579,39.48,89.3965,98.4472,60.52,369.104,132.587,51.02,48.98
Kc 9c 4d,0.64129,40.75,72.5271,77.3746,59.25,385.973,141.626,53.64,46.36
Kc 9c 5c,2.84025,39.54,89.739,98.6773,60.46,368.761,132.592,51.10,48.90
Kc 9c 5d,0.52321,39.94,70.9019,77.1781,60.06,387.598,140.298,50.41,49.59
Kc 9c 6c,2.21386,43.21,106.421,107.077,56.79,352.079,134.779,52.60,47.40
Kc 9c 6d,0.83666,40.07,70.0856,76.0508,59.93,388.414,140.89,49.53,50.47
Kc 9c 7c,3.76467,42.43,100.865,103.353,57.57,357.635,135.052,52.33,47.67
Kc 9c 7d,1.18335,41.62,70.4553,73.6098,58.38,388.045,144.485,51.21,48.79
Kc 9c 8c,4.49804,42.11,97.192,100.345,57.89,361.308,135.685,53.42,46.58
Kc 9c 8d,1.36409,41.28,73.3218,77.2268,58.72,385.178,142.598,50.38,49.62
Kc 9d 9c,0.72774,45.01,90.0918,87.0285,54.99,368.408,145.639,54.02,45.98
Kc 9d 2c,0.11663,42.47,74.9813,76.761,57.53,383.519,144.921,53.93,46.07
Kc 9d 3c,0.17938,41.82,72.8479,75.7279,58.18,385.652,144.111,52.67,47.33
Kc 9d 4c,0.1968,41.47,73.7231,77.2941,58.53,384.777,142.912,53.01,46.99
Kc 9d 5c,0.22683,40.03,70.2503,76.3092,59.97,388.25,140.731,50.26,49.74
Kc 9d 6c,0.46297,40.88,71.6662,76.2216,59.12,386.834,142.242,49.15,50.85
Kc 9d 7c,0.89196,41.85,71.1896,73.9576,58.15,387.31,144.797,50.93,49.07
Kc 9d 8c,1.18424,41.57,74.3754,77.7947,58.43,384.125,142.91,50.79,49.21
Kc Jc 2c,3.90328,42.67,101.872,103.791,57.33,356.628,135.24,55.43,44.57
Kc Jc 2d,1.38141,40.63,63.2642,67.7053,59.37,395.236,144.712,56.81,43.19
Kc Jc 3c,4.1916,43.40,106.485,106.672,56.60,352.015,135.208,55.55,44.45
Kc Jc 3d,1.63444,40.58,63.0569,67.556,59.42,395.443,144.681,56.89,43.11
Kc Jc 4c,4.20593,41.77,95.3357,99.2273,58.23,363.164,135.588,53.40,46.60
Kc Jc 4d,1.60084,41.09,65.5603,69.3666,58.91,392.94,145.01,56.81,43.19
Kc Jc 5c,3.87579,42.39,98.0574,100.569,57.61,360.443,136.019,52.86,47.14
Kc Jc 5d,1.75133,41.54,68.625,71.8243,58.46,389.875,144.984,56.43,43.57
Kc Jc 6c,2.43881,44.17,109.427,107.702,55.83,349.073,135.932,53.25,46.75
Kc Jc 6d,1.53091,41.56,69.4415,72.6483,58.44,389.059,144.722,55.97,44.03
Kc Jc 7c,3.62949,44.05,105.86,104.481,55.95,352.64,137.021,52.35,47.65
Kc Jc 7d,1.60486,41.95,68.0945,70.5767,58.05,390.406,146.199,57.63,42.37
Kc Jc 8c,3.30629,43.05,97.8795,98.8615,56.95,360.621,137.647,51.84,48.16
Kc Jc 8d,1.60714,41.70,68.6601,71.5831,58.30,389.84,145.371,55.16,44.84
Kc Jc 9c,3.54596,44.32,107.86,105.82,55.68,350.64,136.891,55.23,44.77
Kc Jc 9d,3.1551,41.39,74.7645,78.5442,58.61,383.736,142.322,50.52,49.48
Kc Jd Jc,2.66079,45.33,95.267,91.3748,54.67,363.233,144.438,58.19,41.81
Kc Jc Tc,8.88809,42.74,81.4488,82.8537,57.26,377.051,143.152,55.93,44.07
Kc Jc Td,0.00173,51.31,132.392,112.187,48.69,326.109,145.597,53.10,46.90
Kc Jd 2c,0.82598,41.46,68.2671,71.5884,58.54,390.233,144.919,56.55,43.45
Kc Jd 3c,0.93014,41.66,68.6387,71.6265,58.34,389.861,145.284,56.81,43.19
Kc Jd 4c,0.77608,41.82,69.803,72.5631,58.18,388.697,145.249,56.20,43.80
Kc Jd 5c,0.75399,42.14,71.9603,74.2451,57.86,386.54,145.231,56.03,43.97
Kc Jd 6c,0.61468,42.26,73.1284,75.2318,57.74,385.372,145.098,56.38,43.62
Kc Jd 7c,0.88757,42.65,71.1156,72.4981,57.35,387.384,146.841,58.23,41.77
Kc Jd 8c,0.9614,42.18,71.7839,73.9913,57.82,386.716,145.399,55.25,44.75
Kc Jd 9c,2.56916,41.87,76.5296,79.4628,58.13,381.97,142.855,51.12,48.88
Kc Jd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Kc 2c,0.42763,43.04,84.6825,85.536,56.96,373.818,142.681,55.37,44.63
Kd Kc 3c,1.33361,44.66,91.9622,89.5349,55.34,366.538,143.979,56.54,43.46
Kd Kc 4c,0.44389,44.26,89.407,87.826,55.74,369.093,143.952,56.60,43.40
Kd Kc 5c,0.60086,45.28,95.2049,91.4228,54.72,363.295,144.321,57.59,42.41
Kd Kc 6c,0.58032,45.86,98.6447,93.5153,54.14,359.855,144.503,57.60,42.40
Kd Kc 7c,0.4468,46.30,98.4761,92.4783,53.70,360.024,145.743,58.77,41.23
Kd Kc 8c,0.28994,47.53,102.433,93.6976,52.47,356.067,147.529,59.35,40.65
Kd Kc 9c,1.08609,46.92,105.906,98.1396,53.08,352.594,144.405,58.04,41.96
Kd Kc Jc,2.1128,44.62,100.324,97.7638,55.38,358.176,140.591,58.82,41.18
Kh Kd Kc,0.95324,47.46,90.2812,82.7126,52.54,368.224,152.347,63.12,36.88
Kd Kc Qc,3.90395,45.15,94.5536,91.0551,54.85,363.946,144.243,54.34,45.66
Kd Kc Tc,0.51227,45.74,100.714,95.7283,54.26,357.786,143.354,62.62,37.38
Kc Qc 2c,0.97661,41.55,95.9921,100.457,58.45,362.508,134.816,53.46,46.54
Kc Qc 2d,0.54247,43.68,88.6145,88.2104,56.32,369.886,142.768,53.98,46.02
Kc Qc 3c,1.11659,41.25,93.432,98.4801,58.75,365.068,135.085,52.94,47.06
Kc Qc 3d,0.65735,43.13,86.522,87.2138,56.87,371.978,142.201,53.94,46.06
Kc Qc 4c,1.72521,41.77,96.2062,100.134,58.23,362.294,135.262,53.30,46.70
Kc Qc 4d,0.63219,43.53,89.5312,89.4245,56.47,368.969,142.041,53.90,46.10
Kc Qc 5c,1.35939,41.70,95.1415,99.1913,58.30,363.358,135.498,53.20,46.80
Kc Qc 5d,0.57426,41.76,82.3347,85.7133,58.23,376.165,140.423,53.73,46.27
Kc Qc 6c,0.60121,41.51,92.8602,97.2587,58.49,365.64,135.902,53.64,46.36
Kc Qc 6d,0.31565,42.28,83.3455,85.709,57.72,375.155,141.294,53.35,46.65
Kc Qc 7c,0.85114,43.47,98.6753,98.6835,56.53,359.825,138.385,53.79,46.21
Kc Qc 7d,0.29051,42.43,83.9251,85.9982,57.57,374.575,141.446,53.10,46.90
Kc Qc 8c,1.3821,43.64,100.904,100.533,56.36,357.596,137.929,54.01,45.99
Kc Qc 8d,0.41943,42.43,82.2551,84.2786,57.57,376.245,142.086,52.06,47.94
Kc Qc 9c,3.9866,40.80,77.3363,82.4168,59.20,381.164,139.966,55.43,44.57
Kc Qc 9d,1.40499,40.87,76.5953,81.4762,59.13,381.905,140.416,51.54,48.46
Kc Qc Jc,5.25796,42.47,76.7486,78.5689,57.53,381.751,144.258,57.88,42.12
Kc Qc Jd,1.05717,40.06,85.9172,93.2542,59.94,372.583,135.123,54.52,45.48
Kc Qd Qc,2.80656,44.98,86.4519,83.5588,55.02,372.048,147.011,60.71,39.29
Kc Qc Tc,7.34623,42.53,80.6127,82.411,57.47,377.887,142.942,56.33,43.67
Kc Qc Td,0.00504,38.20,75.8378,86.3244,61.80,382.662,134.6,54.81,45.19
Kc Qd 2c,0.33787,44.16,94.1038,92.6436,55.84,364.396,141.873,53.13,46.87
Kc Qd 3c,0.45328,42.93,90.7102,91.8717,57.07,367.79,140.094,52.69,47.31
Kc Qd 4c,0.27654,43.61,92.4909,92.2175,56.39,366.009,141.094,52.39,47.61
Kc Qd 5c,0.17605,42.89,89.3069,90.5252,57.11,369.193,140.542,51.67,48.33
Kc Qd 6c,0.0384,43.71,93.3164,92.8133,56.29,365.184,141.045,51.98,48.02
Kc Qd 7c,0.08196,42.77,90.2936,91.7794,57.23,368.206,139.876,51.93,48.07
Kc Qd 8c,0.10138,43.54,89.8379,89.7058,56.46,368.662,141.953,50.16,49.84
Kc Qd 9c,1.19609,41.01,75.3268,79.8564,58.99,383.173,141.211,50.79,49.21
Kc Qd Jc,0.91424,40.85,90.7987,96.635,59.15,367.701,135.144,54.90,45.10
Kc Qd Tc,0.00347,34.16,63.459,80.7715,65.84,395.041,130.434,55.02,44.98
Kc Tc 2c,3.80371,40.91,88.961,94.557,59.10,369.539,135.941,54.18,45.82
Kc Tc 2d,1.23181,41.42,64.0678,67.2544,58.58,394.432,146.37,61.02,38.98
Kc Tc 3c,4.49271,42.46,98.362,100.725,57.54,360.138,136.059,55.44,44.56
Kc Tc 3d,1.58361,41.03,61.1712,64.8211,58.97,397.329,146.474,60.71,39.29
Kc Tc 4c,3.58454,41.09,87.5452,92.6298,58.91,370.955,136.895,53.41,46.59
Kc Tc 4d,1.41743,41.37,62.1671,65.3354,58.63,396.333,146.955,60.54,39.46
Kc Tc 5c,3.34144,41.32,88.5195,93.1333,58.68,369.98,137.077,52.99,47.01
Kc Tc 5d,1.55742,41.11,61.1541,64.6694,58.89,397.346,146.691,59.54,40.46
Kc Tc 6c,3.39234,42.51,96.1701,98.3492,57.48,362.33,137.023,52.72,47.28
Kc Tc 6d,1.01043,40.69,60.4015,64.5376,59.31,398.098,145.921,58.77,41.23
Kc Tc 7c,3.3894,42.68,94.9135,96.695,57.32,363.586,137.887,52.67,47.33
Kc Tc 7d,1.31613,41.08,62.3366,65.9722,58.92,396.163,146.174,58.39,41.61
Kc Tc 8c,3.0621,43.08,97.4063,98.3123,56.92,361.094,137.905,52.72,47.28
Kc Tc 8d,1.31144,41.04,62.4695,66.1832,58.96,396.031,146.016,57.75,42.25
Kc Tc 9c,3.34638,43.12,101.055,101.896,56.88,357.445,136.611,54.57,45.43
