Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\BTNvBB\3c2c2d.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 12 freq,CHECK freq
Jc Tc 7d,100,46.86,19.0411,81.2639,53.14,29.4589,110.878,71.31,28.69
Jc Tc 8c,100,47.34,21.0303,88.8401,52.66,27.4697,104.337,37.92,62.08
Jc Tc 8d,100,46.62,19.2473,82.5647,53.38,29.2527,109.609,68.36,31.64
Jc Tc 9c,100,47.25,20.6286,87.326,52.76,27.8714,105.664,47.39,52.61
Jc Tc 9d,100,46.58,19.0413,81.7615,53.42,29.4588,110.286,68.05,31.95
Jc Td Tc,100,45.36,17.9202,79.0157,54.64,30.5799,111.929,91.53,8.47
Jc Td 2c,100,46.38,18.5456,79.9646,53.62,29.9544,111.738,80.02,19.98
Jc Td 3c,100,46.48,18.332,78.8821,53.52,30.168,112.734,82.18,17.82
Jc Td 4c,100,47.05,18.7666,79.7665,52.95,29.7334,112.315,79.66,20.34
Jc Td 5c,100,47.03,18.923,80.4785,52.97,29.5771,111.666,77.33,22.67
Jc Td 6c,100,46.35,18.4376,79.5517,53.65,30.0624,112.076,80.68,19.32
Jc Td 7c,100,46.70,18.7639,80.355,53.30,29.7361,111.585,74.23,25.77
Jc Td 8c,100,46.52,19.0523,81.906,53.48,29.4478,110.131,70.69,29.31
Jc Td 9c,100,46.49,18.8917,81.2773,53.51,29.6083,110.658,69.74,30.26
Jd 3c 2c,100,48.20,20.315,84.2876,51.80,28.185,108.83,65.80,34.20
Jd 4c 2c,100,48.89,20.9453,85.6822,51.11,27.5547,107.827,60.32,39.68
Jd 4c 3c,100,49.00,21.164,86.3871,51.00,27.336,107.196,55.89,44.11
Jd 5c 2c,100,48.93,21.3778,87.3829,51.07,27.1222,106.214,54.70,45.30
Jd 5c 3c,100,49.19,21.642,87.9917,50.81,26.858,105.721,50.88,49.12
Jd 5c 4c,100,49.57,21.2032,85.5489,50.43,27.2968,108.256,58.03,41.97
Jd 6c 2c,100,48.21,20.566,85.3246,51.79,27.934,107.867,62.54,37.46
Jd 6c 3c,100,48.32,20.5894,85.2261,51.68,27.9106,108.007,60.81,39.19
Jd 6c 4c,100,49.17,21.6609,88.106,50.83,26.8391,105.604,49.66,50.34
Jd 6c 5c,100,49.33,21.4628,87.0147,50.67,27.0372,106.722,53.13,46.87
Jd 7c 2c,100,48.13,20.2927,84.3261,51.87,28.2074,108.759,65.27,34.73
Jd 7c 3c,100,48.43,20.2394,83.5782,51.57,28.2606,109.606,65.02,34.98
Jd 7c 4c,100,49.10,21.288,86.7158,50.90,27.212,106.92,53.61,46.39
Jd 7c 5c,100,49.35,21.4268,86.8279,50.65,27.0733,106.913,52.70,47.30
Jd 7c 6c,100,48.65,20.7191,85.1801,51.35,27.7809,108.197,59.45,40.55
Jd 8c 2c,100,47.23,19.8833,84.1971,52.77,28.6167,108.459,65.25,34.75
Jd 8c 3c,100,47.36,19.6998,83.1918,52.64,28.8002,109.423,67.20,32.80
Jd 8c 4c,100,47.99,20.096,83.7572,52.01,28.404,109.218,64.89,35.11
Jd 8c 5c,100,48.13,20.876,86.7489,51.87,27.6241,106.512,53.53,46.47
Jd 8c 6c,100,47.47,20.2224,85.1965,52.53,28.2777,107.668,58.64,41.36
Jd 8c 7c,100,47.81,20.6485,86.3698,52.19,27.8516,106.74,51.86,48.14
Jd 9c 2c,100,47.51,19.9155,83.8409,52.49,28.5845,108.91,68.23,31.77
Jd 9c 3c,100,47.63,19.722,82.8083,52.37,28.778,109.908,70.34,29.66
Jd 9c 4c,100,48.18,20.0791,83.3567,51.82,28.421,109.683,69.22,30.78
Jd 9c 5c,100,48.28,20.2936,84.0688,51.72,28.2064,109.07,64.52,35.48
Jd 9c 6c,100,47.68,20.0432,84.0804,52.32,28.4568,108.772,64.00,36.00
Jd 9c 7c,100,47.43,19.652,82.8717,52.57,28.8481,109.746,67.02,32.98
Jd 9c 8c,100,47.53,20.5375,86.4279,52.47,27.9625,106.575,53.83,46.17
Jh Jd 2c,100,46.90,19.6754,83.9014,53.10,28.8246,108.57,71.85,28.15
Jh Jd 3c,100,47.18,19.492,82.6239,52.82,29.008,109.842,74.29,25.71
Jh Jd 4c,100,47.71,19.8997,83.4276,52.29,28.6003,109.381,71.21,28.79
Jh Jd 5c,100,47.52,19.8039,83.3466,52.48,28.6961,109.364,71.40,28.60
Jh Jd 6c,100,46.75,19.1606,81.9781,53.25,29.3394,110.186,78.76,21.24
Jh Jd 7c,100,46.92,19.4766,83.015,53.08,29.0234,109.363,75.17,24.83
Jh Jd 8c,100,45.85,18.8624,82.2866,54.15,29.6376,109.456,78.03,21.97
Jh Jd 9c,100,45.97,18.9082,82.2653,54.03,29.5918,109.535,80.13,19.87
Jh Jd Tc,100,44.82,17.5969,78.5229,55.18,30.9031,112.008,93.25,6.75
Jd Tc 2c,100,46.41,18.5549,79.9592,53.59,29.9451,111.758,80.58,19.42
Jd Tc 3c,100,46.51,18.3453,78.8932,53.49,30.1548,112.742,82.80,17.20
Jd Tc 4c,100,47.04,18.6808,79.4305,52.96,29.8192,112.603,81.94,18.06
Jd Tc 5c,100,46.99,18.8024,80.0198,53.01,29.6976,112.054,80.54,19.46
Jd Tc 6c,100,46.32,18.3373,79.1843,53.68,30.1627,112.37,83.30,16.70
Jd Tc 7c,100,46.76,18.8469,80.6062,53.24,29.6531,111.4,73.54,26.46
Jd Tc 8c,100,46.58,19.1084,82.0487,53.42,29.3916,110.036,70.27,29.73
Jd Tc 9c,100,46.48,18.8627,81.1711,53.52,29.6373,110.745,70.71,29.29
Jh 2d 2c,100,46.70,18.5293,79.3627,53.30,29.9707,112.45,86.32,13.68
Jh 3d 3c,100,46.94,18.1983,77.536,53.06,30.3017,114.22,87.15,12.85
Jh 3d 2c,100,47.87,19.6449,82.0684,52.13,28.8551,110.714,71.85,28.15
Jh 4d 4c,100,47.81,20.1581,84.317,52.19,28.342,108.621,62.60,37.40
Jh 4d 2c,100,48.69,20.5539,84.4271,51.31,27.9461,108.931,61.51,38.49
Jh 4d 3c,100,48.68,20.5936,84.6106,51.32,27.9064,108.751,59.21,40.79
Jh 5d 5c,100,47.57,20.002,84.0933,52.43,28.4981,108.711,66.45,33.55
Jh 5d 2c,100,48.59,20.8013,85.6233,51.41,27.6987,107.752,58.04,41.96
Jh 5d 3c,100,48.83,21.0503,86.225,51.17,27.4497,107.281,54.28,45.72
Jh 5d 4c,100,49.52,20.9763,84.7258,50.48,27.5237,109.039,56.99,43.01
Jh 6d 6c,100,46.48,18.0945,77.8614,53.52,30.4055,113.621,88.57,11.43
Jh 6d 2c,100,47.88,19.9966,83.5359,52.12,28.5034,109.366,66.97,33.03
Jh 6d 3c,100,47.95,19.9173,83.0761,52.05,28.5828,109.827,65.93,34.07
Jh 6d 4c,100,48.87,21.2671,87.0289,51.13,27.2329,106.532,51.30,48.70
Jh 6d 5c,100,49.19,21.2142,86.2503,50.81,27.2858,107.408,53.45,46.55
Jh 7d 7c,100,46.84,19.1998,81.975,53.16,29.3002,110.24,76.67,23.33
Jh 7d 2c,100,47.77,19.54,81.8101,52.23,28.96,110.892,73.85,26.15
Jh 7d 3c,100,48.18,19.6079,81.3919,51.82,28.8921,111.513,71.25,28.75
Jh 7d 4c,100,48.78,20.7263,84.9757,51.22,27.7738,108.452,59.75,40.25
Jh 7d 5c,100,49.10,20.9042,85.1428,50.90,27.5958,108.439,58.21,41.79
Jh 7d 6c,100,48.41,20.2234,83.551,51.59,28.2766,109.62,65.71,34.29
Jh 8d 8c,100,45.57,17.675,77.5776,54.43,30.825,113.259,93.67,6.33
Jh 8d 2c,100,46.82,19.1088,81.6227,53.18,29.3912,110.539,76.14,23.86
Jh 8d 3c,100,47.05,18.9894,80.7231,52.95,29.5106,111.462,77.12,22.88
Jh 8d 4c,100,47.80,19.643,82.1943,52.20,28.857,110.556,71.38,28.62
Jh 8d 5c,100,47.69,20.1305,84.431,52.31,28.3695,108.457,63.78,36.22
Jh 8d 6c,100,47.08,19.5781,83.1627,52.92,28.9219,109.312,67.69,32.31
Jh 8d 7c,100,47.50,20.2213,85.1505,52.50,28.2787,107.719,61.03,38.97
Jh 9d 9c,100,46.01,18.8598,81.9851,53.99,29.6402,109.794,81.50,18.50
Jh 9d 2c,100,47.00,18.9748,80.7512,53.00,29.5252,111.407,78.28,21.72
Jh 9d 3c,100,47.22,18.8074,79.6544,52.78,29.6926,112.52,80.86,19.14
Jh 9d 4c,100,47.88,19.3715,80.9185,52.12,29.1285,111.773,78.22,21.78
Jh 9d 5c,100,47.90,19.4951,81.3959,52.10,29.0049,111.347,76.26,23.74
Jh 9d 6c,100,47.23,19.2198,81.3903,52.77,29.2802,110.97,75.46,24.54
Jh 9d 7c,100,46.93,18.699,79.6813,53.07,29.801,112.318,80.44,19.56
Jh 9d 8c,100,47.04,19.9591,84.8681,52.96,28.541,107.774,63.10,36.90
Jh Td Tc,100,44.70,17.014,76.1324,55.30,31.486,113.864,99.25,0.75
Jh Td 2c,100,45.77,17.236,75.3233,54.23,31.264,115.291,93.93,6.07
Jh Td 3c,100,45.96,17.0559,74.2171,54.04,31.4441,116.378,95.07,4.93
Jh Td 4c,100,46.61,17.5768,75.4271,53.39,30.9232,115.83,93.12,6.88
Jh Td 5c,100,46.47,17.5576,75.5602,53.53,30.9424,115.614,93.52,6.48
Jh Td 6c,100,45.77,17.122,74.8099,54.23,31.378,115.732,95.22,4.78
Jh Td 7c,100,46.21,17.7456,76.8082,53.79,30.7544,114.344,86.11,13.89
Jh Td 8c,100,45.98,18.1287,78.8551,54.02,30.3714,112.444,83.90,16.10
Jh Td 9c,100,45.90,17.946,78.193,54.10,30.554,112.957,83.29,16.71
Kc 2d 2c,100,46.42,18.9986,81.8543,53.58,29.5015,110.122,84.12,15.88
Kc 3c 2c,100,47.71,20.8493,87.4057,52.29,27.6507,105.753,48.50,51.50
Kc 3c 2d,100,47.39,19.8588,83.8034,52.61,28.6412,108.889,68.07,31.93
Kc 3d 3c,100,46.76,18.7701,80.2847,53.24,29.73,111.68,83.70,16.30
Kc 3d 2c,100,47.52,20.048,84.3843,52.48,28.452,108.422,65.76,34.24
Kc 4c 2c,100,48.08,20.9909,87.3155,51.92,27.5091,105.969,49.07,50.93
Kc 4c 2d,100,48.05,20.5197,85.4112,51.95,27.9803,107.719,60.87,39.13
Kc 4c 3c,100,48.21,21.0357,87.273,51.79,27.4643,106.053,46.85,53.15
Kc 4c 3d,100,48.19,20.5633,85.3434,51.81,27.9368,107.842,58.86,41.14
Kc 4d 4c,100,47.56,20.4165,85.8645,52.44,28.0835,107.097,58.17,41.83
Kc 4d 2c,100,48.17,20.7255,86.045,51.83,27.7745,107.183,58.22,41.78
Kc 4d 3c,100,48.19,20.5906,85.4536,51.81,27.9094,107.74,58.56,41.44
Kc 5c 2c,100,48.27,21.4709,88.968,51.73,27.0291,104.494,39.88,60.12
Kc 5c 2d,100,48.02,20.8362,86.7821,51.98,27.6638,106.439,56.33,43.67
Kc 5c 3c,100,48.44,21.4402,88.5143,51.56,27.0598,104.974,40.20,59.80
Kc 5c 3d,100,48.37,21.0167,86.9001,51.63,27.4834,106.462,53.67,46.33
Kc 5c 4c,100,48.45,20.9364,86.4329,51.55,27.5636,106.93,50.37,49.63
Kc 5c 4d,100,48.90,20.9429,85.6579,51.10,27.5571,107.853,56.79,43.21
Kc 5d 5c,100,47.40,20.4006,86.0873,52.61,28.0994,106.832,60.00,40.00
Kc 5d 2c,100,48.08,20.8889,86.8986,51.92,27.6111,106.353,55.70,44.30
Kc 5d 3c,100,48.30,20.8917,86.5021,51.70,27.6083,106.809,55.21,44.79
Kc 5d 4c,100,48.83,20.789,85.154,51.17,27.711,108.303,58.64,41.36
Kc 6c 2c,100,47.66,20.8797,87.6274,52.34,27.6204,105.533,47.02,52.98
Kc 6c 2d,100,47.31,20.0883,84.9195,52.69,28.4117,107.847,62.45,37.55
Kc 6c 3c,100,47.72,20.7497,86.967,52.28,27.7503,106.157,47.29,52.71
Kc 6c 3d,100,47.50,20.0146,84.2691,52.50,28.4855,108.519,62.39,37.61
Kc 6c 4c,100,48.29,21.1536,87.6167,51.71,27.3464,105.761,44.98,55.02
Kc 6c 4d,100,48.30,21.0401,87.1272,51.70,27.4599,106.222,51.07,48.93
Kc 6c 5c,100,48.35,21.0785,87.1922,51.65,27.4215,106.181,46.89,53.11
Kc 6c 5d,100,48.54,20.95,86.3144,51.46,27.55,107.081,53.87,46.13
Kc 6d 6c,100,46.33,18.7351,80.8778,53.67,29.7649,110.917,81.27,18.73
Kc 6d 2c,100,47.38,20.1983,85.2593,52.62,28.3017,107.572,60.90,39.10
Kc 6d 3c,100,47.44,19.9388,84.0519,52.56,28.5613,108.688,63.86,36.14
Kc 6d 4c,100,48.24,20.9326,86.7904,51.76,27.5674,106.514,52.63,47.37
Kc 6d 5c,100,48.55,20.993,86.4779,51.45,27.507,106.929,53.30,46.70
Kc 7c 2c,100,47.72,20.9515,87.8014,52.28,27.5485,105.398,48.45,51.55
Kc 7c 2d,100,47.37,20.0049,84.4654,52.63,28.4952,108.281,65.73,34.27
Kc 7c 3c,100,47.85,20.656,86.3428,52.15,27.844,106.777,52.00,48.00
Kc 7c 3d,100,47.86,20.0237,83.6682,52.14,28.4763,109.24,64.89,35.11
Kc 7c 4c,100,48.37,21.1991,87.651,51.63,27.3009,105.759,45.53,54.47
Kc 7c 4d,100,48.38,20.8886,86.3558,51.62,27.6114,106.975,54.46,45.54
Kc 7c 5c,100,48.60,21.4187,88.1381,51.40,27.0813,105.38,43.27,56.73
Kc 7c 5d,100,48.67,21.0869,86.6504,51.33,27.4131,106.813,52.87,47.13
Kc 7c 6c,100,47.94,20.7665,86.6389,52.06,27.7335,106.54,49.13,50.87
Kc 7c 6d,100,47.89,20.2778,84.6768,52.11,28.2223,108.327,59.27,40.73
Kc 7d 7c,100,46.81,19.702,84.1722,53.19,28.798,108.291,68.75,31.25
Kc 7d 2c,100,47.37,19.9905,84.4101,52.63,28.5095,108.33,66.48,33.52
Kc 7d 3c,100,47.73,19.8151,83.0292,52.27,28.6849,109.757,68.31,31.69
Kc 7d 4c,100,48.25,20.6523,85.6141,51.76,27.8478,107.614,58.00,42.00
Kc 7d 5c,100,48.61,21.0038,86.4218,51.39,27.4963,107.005,54.26,45.74
Kc 7d 6c,100,47.82,20.1422,84.2455,52.18,28.3578,108.687,61.15,38.85
Kc 8c 2c,100,47.09,20.5782,87.3993,52.91,27.9218,105.545,51.63,48.37
Kc 8c 2d,100,46.51,19.349,83.1978,53.49,29.151,109.003,74.44,25.56
Kc 8c 3c,100,47.09,20.2211,85.8842,52.91,28.2789,106.893,56.34,43.66
Kc 8c 3d,100,46.85,19.2317,82.0909,53.15,29.2683,110.144,75.93,24.07
Kc 8c 4c,100,47.43,20.273,85.4876,52.57,28.227,107.386,58.42,41.58
Kc 8c 4d,100,47.47,19.7687,83.2873,52.53,28.7313,109.392,69.17,30.83
Kc 8c 5c,100,47.79,21.0906,88.2546,52.20,27.4094,105.007,43.56,56.44
Kc 8c 5d,100,47.38,20.1853,85.206,52.62,28.3147,107.62,61.62,38.38
Kc 8c 6c,100,47.32,20.544,86.8332,52.68,27.956,106.132,49.44,50.56
Kc 8c 6d,100,46.93,19.7613,84.2135,53.07,28.7388,108.308,63.87,36.13
Kc 8c 7c,100,47.38,20.506,86.5609,52.62,27.994,106.4,50.78,49.22
Kc 8c 7d,100,47.06,19.7154,83.7833,52.94,28.7847,108.75,63.71,36.29
Kc 8d 8c,100,45.79,18.4343,80.513,54.21,30.0658,110.927,85.21,14.79
Kc 8d 2c,100,46.46,19.2668,82.9338,53.54,29.2332,109.208,76.04,23.96
Kc 8d 3c,100,46.67,18.9475,81.2007,53.33,29.5526,110.825,80.41,19.59
Kc 8d 4c,100,47.28,19.4598,82.3106,52.72,29.0402,110.175,73.63,26.37
Kc 8d 5c,100,47.27,20.0348,84.7681,52.73,28.4652,107.965,64.12,35.88
Kc 8d 6c,100,46.81,19.5598,83.5782,53.19,28.9402,108.81,66.63,33.37
Kc 8d 7c,100,47.01,19.6377,83.5456,52.99,28.8623,108.937,64.81,35.19
Kc 9c 2c,100,47.15,20.9098,88.6935,52.85,27.5902,104.411,39.48,60.52
Kc 9c 2d,100,46.38,19.6326,84.6592,53.62,28.8674,107.674,60.70,39.30
Kc 9c 3c,100,47.12,20.5646,87.2925,52.88,27.9354,105.649,43.93,56.07
Kc 9c 3d,100,46.70,19.5183,83.5976,53.30,28.9817,108.74,62.64,37.36
Kc 9c 4c,100,47.39,20.5911,86.9065,52.61,27.909,106.091,47.38,52.62
Kc 9c 4d,100,47.23,19.959,84.5201,52.77,28.541,108.169,59.10,40.90
Kc 9c 5c,100,47.59,20.922,87.9234,52.41,27.578,105.242,42.84,57.16
Kc 9c 5d,100,47.26,20.029,84.7591,52.74,28.471,107.969,57.80,42.20
Kc 9c 6c,100,47.15,20.6488,87.5798,52.85,27.8512,105.405,43.58,56.42
Kc 9c 6d,100,46.60,19.6634,84.395,53.40,28.8366,107.999,56.48,43.52
Kc 9c 7c,100,47.34,20.8856,88.2356,52.66,27.6144,104.879,40.16,59.84
Kc 9c 7d,100,46.67,19.6601,84.2589,53.33,28.8399,108.148,57.08,42.92
Kc 9c 8c,100,46.94,20.5667,87.6249,53.06,27.9333,105.294,44.25,55.75
Kc 9c 8d,100,46.13,19.2513,83.4707,53.87,29.2487,108.584,61.99,38.01
Kc 9d 9c,100,45.71,19.0902,83.5262,54.29,29.4098,108.345,69.29,30.71
Kc 9d 2c,100,46.35,19.5698,84.4469,53.65,28.9303,107.844,60.89,39.11
Kc 9d 3c,100,46.52,19.2644,82.8212,53.48,29.2356,109.333,65.24,34.76
Kc 9d 4c,100,47.05,19.6679,83.6126,52.95,28.8321,108.893,62.53,37.47
Kc 9d 5c,100,47.15,19.8871,84.3498,52.85,28.6129,108.287,59.18,40.82
Kc 9d 6c,100,46.48,19.4653,83.7624,53.52,29.0347,108.495,58.81,41.19
Kc 9d 7c,100,46.62,19.576,83.9881,53.38,28.924,108.362,57.93,42.07
Kc 9d 8c,100,46.12,19.216,83.3288,53.88,29.284,108.702,62.32,37.68
Kc Jc 2c,100,47.05,20.8354,88.5665,52.95,27.6646,104.493,37.61,62.39
Kc Jc 2d,100,46.16,19.0972,82.7444,53.84,29.4028,109.221,71.19,28.81
Kc Jc 3c,100,46.99,20.4847,87.196,53.01,28.0153,105.689,41.15,58.85
Kc Jc 3d,100,46.44,18.9739,81.7147,53.56,29.5261,110.253,72.76,27.24
Kc Jc 4c,100,47.29,20.6296,87.2395,52.71,27.8704,105.758,42.58,57.42
Kc Jc 4d,100,46.92,19.4451,82.8815,53.08,29.0549,109.481,68.11,31.89
Kc Jc 5c,100,47.42,20.9579,88.3972,52.58,27.5422,104.757,37.83,62.17
Kc Jc 5d,100,46.81,19.4106,82.9289,53.19,29.0895,109.384,68.47,31.53
Kc Jc 6c,100,46.88,20.543,87.6398,53.12,27.957,105.261,40.84,59.16
Kc Jc 6d,100,46.11,18.951,82.2047,53.89,29.5491,109.657,71.34,28.66
Kc Jc 7c,100,47.10,20.5644,87.3288,52.90,27.9356,105.61,41.91,58.09
Kc Jc 7d,100,46.46,19.0406,81.9627,53.54,29.4594,110.049,70.42,29.58
Kc Jc 8c,100,46.77,20.4262,87.3563,53.24,28.0739,105.471,42.84,57.16
Kc Jc 8d,100,45.84,18.6061,81.1825,54.16,29.8939,110.386,75.69,24.31
Kc Jc 9c,100,46.72,20.7586,88.8602,53.28,27.7414,104.138,35.39,64.61
Kc Jc 9d,100,45.69,19.3961,84.9084,54.31,29.104,107.171,58.00,42.00
Kc Jd Jc,100,45.49,18.512,81.3976,54.51,29.988,110.018,78.58,21.42
Kc Jc Tc,100,45.45,19.7544,86.9289,54.55,28.7456,105.391,52.80,47.20
Kc Jc Td,100,43.67,15.7731,72.2355,56.33,32.7269,116.199,98.97,1.03
Kc Jd 2c,100,46.08,18.9342,82.1756,53.92,29.5659,109.669,73.55,26.45
Kc Jd 3c,100,46.22,18.6075,80.5226,53.78,29.8926,111.159,77.62,22.38
Kc Jd 4c,100,46.69,19.038,81.5509,53.31,29.462,110.53,73.57,26.43
Kc Jd 5c,100,46.66,19.158,82.1222,53.34,29.3421,110.013,71.94,28.06
Kc Jd 6c,100,45.94,18.6374,81.1379,54.06,29.8627,110.479,75.44,24.56
Kc Jd 7c,100,46.36,18.8501,81.3152,53.64,29.65,110.558,72.75,27.25
Kc Jd 8c,100,45.78,18.4632,80.6553,54.22,30.0368,110.802,77.48,22.52
Kc Jd 9c,100,45.63,19.2898,84.54,54.37,29.2103,107.459,59.24,40.76
Kc Jd Tc,100,43.71,15.812,72.3539,56.29,32.6881,116.136,98.71,1.29
Kd Kc 2c,100,46.59,18.7801,80.6265,53.41,29.7199,111.28,86.74,13.26
Kd Kc 3c,100,46.85,18.4007,78.5563,53.15,30.0993,113.255,91.54,8.46
Kd Kc 4c,100,47.26,18.842,79.7375,52.74,29.6581,112.468,87.51,12.49
Kd Kc 5c,100,47.14,18.8679,80.0446,52.86,29.6321,112.122,86.56,13.44
Kd Kc 6c,100,46.39,18.2116,78.52,53.61,30.2884,112.989,91.98,8.02
Kd Kc 7c,100,46.64,18.52,79.4086,53.36,29.9801,112.379,89.37,10.63
Kd Kc 8c,100,45.72,17.893,78.2804,54.28,30.607,112.764,94.08,5.92
Kd Kc 9c,100,45.40,17.9695,79.1531,54.60,30.5305,111.842,91.56,8.44
Kd Kc Jc,100,45.35,17.7763,78.4014,54.65,30.7238,112.431,93.86,6.14
Kh Kd Kc,100,45.69,15.6933,68.6985,54.31,32.8067,120.807,100.00,0.00
Kd Kc Qc,100,45.69,17.6479,77.2475,54.31,30.8521,113.619,97.70,2.30
Kd Kc Tc,100,44.72,17.2244,77.0403,55.28,31.2756,113.144,99.19,0.81
Kc Qc 2c,100,47.19,20.7333,87.8762,52.81,27.7667,105.152,41.73,58.27
Kc Qc 2d,100,46.29,18.9886,82.0355,53.71,29.5114,109.899,74.68,25.32
Kc Qc 3c,100,47.03,20.0894,85.4306,52.97,28.4106,107.272,50.65,49.35
Kc Qc 3d,100,46.70,18.8047,80.5299,53.30,29.6953,111.432,78.10,21.90
Kc Qc 4c,100,47.35,20.3069,85.7693,52.65,28.1931,107.101,50.10,49.90
Kc Qc 4d,100,47.12,19.2779,81.8323,52.88,29.2221,110.513,72.98,27.02
Kc Qc 5c,100,47.45,20.5643,86.6832,52.55,27.9357,106.315,46.72,53.28
Kc Qc 5d,100,47.03,19.1958,81.6388,52.97,29.3042,110.636,73.84,26.16
Kc Qc 6c,100,46.90,20.0901,85.6745,53.10,28.4099,107.003,50.17,49.83
Kc Qc 6d,100,46.33,18.66,80.546,53.67,29.84,111.206,78.13,21.87
Kc Qc 7c,100,47.23,20.3694,86.2525,52.77,28.1307,106.62,47.68,52.32
Kc Qc 7d,100,46.66,18.8514,80.8099,53.34,29.6486,111.16,77.57,22.43
Kc Qc 8c,100,46.62,19.9932,85.7768,53.38,28.5068,106.801,50.80,49.20
Kc Qc 8d,100,45.77,18.2112,79.5798,54.23,30.2888,111.702,81.62,18.38
Kc Qc 9c,100,46.72,20.5782,88.0859,53.28,27.9219,104.817,38.20,61.80
Kc Qc 9d,100,45.62,19.03,83.4234,54.38,29.47,108.391,65.61,34.39
Kc Qc Jc,100,46.43,20.4363,88.0362,53.57,28.0637,104.768,42.80,57.20
Kc Qc Jd,100,45.18,19.0262,84.2307,54.82,29.4738,107.522,57.01,42.99
Kc Qd Qc,100,45.73,17.7491,77.6257,54.27,30.7509,113.325,95.33,4.67
Kc Qc Tc,100,45.93,20.0169,87.1545,54.07,28.4831,105.365,48.40,51.60
Kc Qc Td,100,44.51,18.0839,81.2639,55.49,30.4162,109.62,70.74,29.26
Kc Qd 2c,100,46.39,19.1475,82.5567,53.61,29.3525,109.496,73.20,26.80
Kc Qd 3c,100,46.64,18.7765,80.5153,53.36,29.7235,111.409,78.72,21.28
Kc Qd 4c,100,47.05,19.1991,81.6151,52.95,29.3009,110.669,74.25,25.75
Kc Qd 5c,100,47.04,19.278,81.9713,52.96,29.222,110.346,73.04,26.96
Kc Qd 6c,100,46.33,18.693,80.6899,53.67,29.807,111.081,77.62,22.38
Kc Qd 7c,100,46.73,19.0083,81.3567,53.27,29.4917,110.722,75.63,24.37
Kc Qd 8c,100,45.89,18.4385,80.3663,54.11,30.0615,111.105,78.84,21.16
Kc Qd 9c,100,45.74,19.1958,83.9369,54.26,29.3042,108.011,63.93,36.07
Kc Qd Jc,100,45.33,19.2524,84.9374,54.67,29.2476,107.003,54.96,45.04
Kc Qd Tc,100,44.70,18.3684,82.1919,55.30,30.1316,108.968,67.82,32.18
Kc Tc 2c,100,46.70,20.6402,88.3992,53.30,27.8598,104.535,38.91,61.09
Kc Tc 2d,100,45.61,18.6262,81.6783,54.39,29.8738,109.848,77.56,22.44
Kc Tc 3c,100,46.64,20.3033,87.0707,53.36,28.1968,105.678,42.51,57.49
Kc Tc 3d,100,45.89,18.5067,80.651,54.11,29.9933,110.867,78.71,21.29
Kc Tc 4c,100,46.90,20.3281,86.6814,53.10,28.172,106.115,45.66,54.34
Kc Tc 4d,100,46.43,18.9329,81.5618,53.57,29.5671,110.378,74.91,25.09
Kc Tc 5c,100,46.99,20.6223,87.7691,53.01,27.8778,105.183,40.67,59.33
Kc Tc 5d,100,46.30,18.9035,81.6563,53.70,29.5965,110.229,74.98,25.02
Kc Tc 6c,100,46.57,20.2226,86.8491,53.43,28.2775,105.847,45.57,54.43
Kc Tc 6d,100,45.78,18.5732,81.1472,54.22,29.9268,110.383,74.61,25.39
Kc Tc 7c,100,46.85,20.5183,87.5936,53.15,27.9817,105.291,40.90,59.10
Kc Tc 7d,100,45.97,18.6904,81.3114,54.03,29.8096,110.349,73.93,26.07
Kc Tc 8c,100,46.66,20.2857,86.9543,53.34,28.2143,105.787,44.89,55.11
Kc Tc 8d,100,45.60,18.1847,79.7643,54.40,30.3153,111.445,83.16,16.84
Kc Tc 9c,100,46.59,20.7329,89.0011,53.41,27.7672,103.977,38.38,61.62
Kc Tc 9d,100,45.52,19.294,84.7726,54.48,29.206,107.216,59.09,40.91
Kc Td Tc,100,44.87,17.9222,79.8856,55.13,30.5778,110.929,85.04,14.96
Kc Td 2c,100,45.50,18.4269,80.9896,54.50,30.0731,110.369,79.75,20.25
Kc Td 3c,100,45.64,18.0968,79.2962,54.36,30.4032,111.866,83.49,16.51
Kc Td 4c,100,46.16,18.4855,80.0857,53.84,30.0146,111.504,80.09,19.91
Kc Td 5c,100,46.12,18.6172,80.7415,53.88,29.8828,110.914,77.91,22.09
Kc Td 6c,100,45.58,18.2201,79.95,54.42,30.2799,111.279,78.73,21.27
Kc Td 7c,100,45.84,18.455,80.5126,54.16,30.045,110.957,76.81,23.19
Kc Td 8c,100,45.51,17.9971,79.0867,54.49,30.5029,111.962,85.62,14.38
Kc Td 9c,100,45.44,19.1594,84.3287,54.56,29.3406,107.553,60.75,39.25
Kd 3c 2c,100,47.37,19.8003,83.5978,52.63,28.6997,109.063,70.37,29.63
Kd 4c 2c,100,47.96,20.3743,84.9613,52.04,28.1257,108.096,64.58,35.42
Kd 4c 3c,100,48.20,20.5694,85.3477,51.80,27.9306,107.843,59.84,40.16
Kd 5c 2c,100,47.98,20.7731,86.5878,52.02,27.7269,106.604,58.66,41.34
Kd 5c 3c,100,48.37,21.0138,86.8884,51.63,27.4862,106.473,54.66,45.34
Kd 5c 4c,100,48.66,20.5616,84.5059,51.34,27.9384,108.843,62.65,37.35
