Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\AdKc2c.cfr
Action Line,Root BET 152 RAISE 366
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,RAISE 580 freq,CALL freq,FOLD freq
Jc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 2d,0.52506,40.08,155.112,72.4671,59.92,591.387,131.953,24.74,22.43,3.77,49.06
Jc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 3d,0.65057,40.39,154.738,71.7466,59.61,591.761,132.712,24.63,22.16,4.51,48.70
Jc 4d 4c,0.12813,40.54,162.251,74.9395,59.45,584.251,131.375,23.40,21.52,5.72,49.36
Jc 4d 2c,0.32328,40.29,151.386,70.3689,59.71,595.113,133.238,24.91,22.54,3.82,48.72
Jc 4d 3c,0.37415,40.03,146.059,68.3234,59.97,600.442,133.861,24.87,22.28,4.97,47.88
Jc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 2d,0.69108,40.43,160.794,74.4857,59.57,585.704,131.436,24.84,22.07,3.27,49.82
Jc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 3d,0.98983,40.90,165.899,75.9537,59.10,580.6,131.344,24.91,22.15,3.09,49.85
Jc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 4d,1.36934,41.12,167.11,76.099,58.88,579.39,131.559,25.18,21.82,3.22,49.78
Jc 5d 5c,0.53816,40.97,175.097,80.0353,59.03,571.405,129.408,23.41,21.11,6.22,49.26
Jc 5d 2c,0.42361,40.74,163.496,75.1581,59.26,583.005,131.519,24.72,22.32,3.46,49.50
Jc 5d 3c,0.43376,41.04,166.189,75.8305,58.96,580.313,131.586,24.59,22.05,4.23,49.13
Jc 5d 4c,1.28132,41.43,170.662,77.1396,58.57,575.839,131.44,25.21,21.80,3.43,49.57
Jc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2d,0.43223,39.64,159.923,75.5423,60.36,586.578,129.928,24.42,22.04,4.20,49.34
Jc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 3d,0.18592,40.15,167.145,77.9664,59.85,579.357,129.406,24.13,21.87,4.70,49.30
Jc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 4d,1.10314,40.31,165.218,76.7527,59.69,581.282,130.194,24.95,22.33,2.74,49.99
Jc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 5d,0.00197,41.73,171.169,76.8214,58.27,575.322,131.988,24.20,21.77,5.66,48.37
Jc 6d 6c,0.92054,40.46,173.595,80.3542,59.54,572.902,128.63,23.05,20.42,8.02,48.51
Jc 6d 2c,0.33096,39.57,159.673,75.5565,60.42,586.829,129.836,24.09,22.13,4.90,48.88
Jc 6d 3c,0.06865,40.61,167.94,77.437,59.39,578.559,130.243,23.77,21.44,5.76,49.03
Jc 6d 4c,1.25443,40.65,169.757,78.2074,59.35,576.743,129.911,25.08,22.15,2.72,50.05
Jc 6d 5c,0.16488,42.08,192.847,85.8112,57.92,553.655,127.804,24.37,21.86,4.67,49.10
Jc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 2d,1.00373,41.28,168.049,76.2364,58.72,578.451,131.697,24.67,22.31,3.05,49.97
Jc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 3d,1.2529,41.97,171.491,76.5261,58.03,575.009,132.46,24.72,22.26,3.03,49.98
Jc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4d,1.93585,42.28,176.575,78.2046,57.72,569.925,132.01,24.59,22.12,3.68,49.61
Jc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5d,1.43281,42.50,187.11,82.4505,57.50,559.388,130.054,25.39,22.41,2.16,50.03
Jc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 6d,0.00167,36.57,160.797,82.3438,63.43,585.696,123.441,24.47,22.07,3.95,49.52
Jc 7d 7c,1.74069,41.92,178.55,79.7711,58.08,567.951,130.721,23.81,21.31,5.39,49.49
Jc 7d 2c,0.80381,41.25,169.024,76.7259,58.75,577.476,131.417,24.90,22.61,3.03,49.46
Jc 7d 3c,0.73815,41.79,171.182,76.6995,58.21,575.317,132.143,24.84,22.62,3.02,49.52
Jc 7d 4c,2.39119,42.53,176.998,77.9315,57.47,569.502,132.485,24.72,22.00,3.58,49.70
Jc 7d 5c,2.10002,42.69,191.447,83.9904,57.31,555.053,129.47,25.20,22.33,2.32,50.15
Jc 7d 6c,0.00053,35.37,164.022,86.8404,64.63,582.48,120.489,24.31,21.82,3.82,50.05
Jc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 2d,0.89134,42.51,176.779,77.8749,57.49,569.72,132.486,22.97,20.77,9.70,46.56
Jc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 3d,0.71029,42.75,181.409,79.4606,57.25,565.092,131.967,22.94,20.68,10.06,46.32
Jc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4d,0.92052,42.66,175.986,77.258,57.34,570.514,133.011,23.16,21.06,8.77,47.00
Jc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5d,0.79999,43.19,188.807,81.8621,56.81,557.693,131.244,23.46,20.98,9.45,46.11
Jc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 6d,0.12504,42.49,181.245,79.8794,57.51,565.254,131.402,25.10,22.42,7.79,44.69
Jc 8c 7c,0.14394,36.63,152.193,77.8028,63.37,594.305,125.382,37.94,10.41,7.81,43.84
Jc 8c 7d,0.61368,45.05,234.458,97.4538,54.95,512.042,124.583,26.21,22.95,3.91,46.92
Jc 8d 8c,2.69668,42.73,196.623,86.1725,57.27,549.878,128.36,22.70,20.66,9.38,47.26
Jc 8d 2c,0.38336,41.87,169.718,75.9063,58.13,576.782,132.651,23.59,21.23,9.70,45.49
Jc 8d 3c,0.22967,42.05,173.813,77.4059,57.95,572.686,132.119,24.23,21.87,10.24,43.66
Jc 8d 4c,0.98295,42.60,178.273,78.3761,57.40,568.227,132.334,23.18,20.98,9.21,46.64
Jc 8d 5c,1.1111,43.37,190.907,82.4344,56.63,555.593,131.159,23.57,20.71,9.67,46.05
Jc 8d 6c,0.03833,42.01,171.894,76.6261,57.99,574.604,132.467,25.04,22.35,8.28,44.33
Jc 8d 7c,0.32654,42.22,182.153,80.8019,57.78,564.347,130.567,26.61,23.36,4.29,45.74
Jc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 2d,0.0789,42.50,160.769,70.8434,57.50,585.732,136.179,25.75,23.11,12.10,39.05
Jc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3d,0.05963,42.86,171.958,75.1314,57.14,574.542,134.426,25.91,23.21,11.87,39.01
Jc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 4d,0.00153,38.58,96.8928,47.0343,61.42,649.626,141.395,25.97,23.29,12.45,38.29
Jc 9c 5c,0.00003,43.29,165.157,71.4396,56.71,581.674,137.134,21.67,18.63,9.43,50.27
Jc 9c 5d,0.01087,43.05,166.138,72.2679,56.95,580.361,136.24,26.76,23.76,10.99,38.50
Jc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 6d,0.0398,44.44,192.981,81.3237,55.56,553.517,133.183,26.31,23.37,10.55,39.78
Jc 9c 7c,0.09536,38.74,160.459,77.5551,61.25,586.038,127.904,31.77,15.83,8.20,44.21
Jc 9c 7d,2.76294,39.33,127.747,60.8307,60.67,618.753,136.338,27.72,20.91,4.77,46.60
Jc 9c 8c,0.10843,37.04,143.64,72.631,62.96,602.863,128.003,38.96,8.37,7.82,44.85
Jc 9c 8d,1.02115,39.15,138.211,66.1062,60.85,608.288,133.649,25.11,21.24,7.22,46.43
Jc 9d 9c,2.59109,39.34,121.369,57.7679,60.66,625.133,137.785,25.05,20.64,6.79,47.52
Jc 9d 2c,0.01097,40.80,132.11,60.6379,59.20,614.391,138.744,25.68,22.98,11.74,39.60
Jc 9d 3c,0.00812,37.72,105.511,52.382,62.28,640.99,137.594,26.09,23.34,12.18,38.38
Jc 9d 4c,0.0033,37.88,102.775,50.8049,62.12,643.736,138.547,25.79,23.01,12.30,38.90
Jc 9d 5c,0.00151,30.09,-4.48675,-2.79243,69.91,750.986,143.61,26.69,23.68,11.75,37.88
Jc 9d 6c,0.01644,40.50,151.997,70.282,59.50,594.502,133.577,25.25,22.40,10.70,41.66
Jc 9d 7c,2.9121,39.96,140.999,66.0792,60.04,605.5,134.823,28.27,20.74,4.19,46.79
Jc 9d 8c,1.31132,38.61,131.928,63.9913,61.39,614.571,133.83,24.78,21.41,7.15,46.66
Jd Jc 2c,0.22157,46.43,276.391,111.47,53.57,470.109,117.327,25.54,22.38,6.90,45.19
Jd Jc 3c,0.28772,45.50,267.519,110.108,54.50,478.982,117.491,25.61,22.40,7.75,44.24
Jd Jc 4c,0.32308,46.89,278.618,111.271,53.11,467.882,117.777,25.14,22.16,7.32,45.38
Jd Jc 5c,0.09103,45.87,261.064,106.582,54.13,485.433,119.89,25.69,23.31,5.67,45.34
Jd Jc 6c,0.01601,45.07,262.079,108.898,54.93,484.419,117.895,25.68,23.06,5.25,46.01
Jd Jc 7c,0.24968,41.89,163.534,73.1113,58.11,582.967,134.113,24.51,22.60,4.81,48.08
Jd Jc 8c,0.0423,41.74,141.198,63.3465,58.26,605.304,138.903,23.84,21.75,5.95,48.46
Jd Jc 9c,2.88292,39.34,116.088,55.2612,60.66,630.41,138.936,22.37,21.08,7.41,49.14
Jh Jd Jc,17.7564,48.36,295.877,114.573,51.64,450.622,116.661,29.10,10.09,18.34,42.47
Jd Jc Tc,2.73146,39.21,131.668,62.8854,60.79,614.833,135.213,24.21,21.22,5.73,48.84
Jc Tc 2c,0.00035,46.72,220.603,88.4167,53.28,525.895,131.963,24.52,21.23,7.66,46.59
Jc Tc 2d,0.0236,34.55,36.2022,19.6226,65.45,710.313,145.089,28.31,24.16,13.85,33.68
Jc Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 3d,0.05797,36.31,57.0618,29.4296,63.69,689.44,144.717,28.11,23.18,13.50,35.21
Jc Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 4d,0.01241,38.37,105.706,51.584,61.63,640.8,139.015,28.58,24.05,13.92,33.45
Jc Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 5d,0.46308,38.54,82.7364,40.1967,61.46,663.765,144.395,28.13,23.36,13.26,35.25
Jc Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 6d,0.02698,38.10,87.4609,42.9856,61.90,659.04,142.343,28.12,23.31,13.79,34.78
Jc Tc 7c,1.67109,42.39,184.193,81.3675,57.61,562.309,130.494,36.61,11.77,4.55,47.07
Jc Tc 7d,0.82963,40.39,100.035,46.3848,59.61,646.462,144.976,26.91,22.90,18.45,31.74
Jc Tc 8c,0.00032,33.04,78.8727,44.7096,66.96,667.627,133.287,30.77,19.39,6.35,43.48
Jc Tc 8d,0.15843,40.28,118.618,55.1464,59.72,627.88,140.558,27.98,24.36,17.99,29.67
Jc Tc 9c,0.84712,41.81,218.141,97.7062,58.19,528.362,121.388,35.43,14.76,0.94,48.87
Jc Tc 9d,2.3518,40.68,173.213,79.7317,59.32,573.287,129.208,27.22,20.09,3.40,49.28
Jc Td Tc,2.87752,38.88,112.286,54.0874,61.12,634.213,138.716,26.95,20.96,4.03,48.06
Jc Td 2c,0.01263,37.00,82.7358,41.8727,63.00,663.76,140.858,27.51,24.18,15.63,32.68
Jc Td 3c,0.01825,37.77,82.9724,41.1341,62.23,663.528,142.556,27.35,23.91,14.45,34.29
Jc Td 4c,0.02132,36.85,69.6576,35.3985,63.15,676.842,143.29,27.67,24.30,14.30,33.73
Jc Td 5c,0.17604,39.94,107.685,50.4863,60.06,638.818,142.204,27.12,23.46,13.53,35.89
Jc Td 6c,0.01024,36.62,89.8863,45.9633,63.38,656.617,138.507,27.47,23.72,14.81,34.00
Jc Td 7c,0.7467,39.73,92.1035,43.41,60.27,654.396,145.162,27.13,23.06,16.55,33.27
Jc Td 8c,0.23797,40.06,110.248,51.5373,59.94,636.253,141.91,26.91,23.36,19.10,30.63
Jc Td 9c,2.48779,40.50,171.982,79.5307,59.50,574.518,129.078,28.83,18.85,2.76,49.56
Jd 3c 2c,0.15602,39.95,149.071,69.8848,60.05,597.43,132.997,24.07,21.32,5.94,48.67
Jd 4c 2c,0.37158,40.31,156.453,72.6909,59.69,590.047,132.145,24.32,21.75,4.36,49.56
Jd 4c 3c,0.56497,40.36,149.858,69.5347,59.64,596.642,133.741,24.00,21.62,5.40,48.99
Jd 5c 2c,0.67007,40.46,162.399,75.1648,59.54,584.1,131.154,24.28,21.70,4.62,49.39
Jd 5c 3c,0.73996,41.38,173.255,78.4027,58.62,573.245,130.741,24.16,21.55,5.16,49.13
Jd 5c 4c,0.88863,41.52,176.15,79.4571,58.49,570.349,130.375,24.33,21.35,5.07,49.25
Jd 6c 2c,0.24168,39.97,162.271,76.0248,60.03,584.227,130.113,24.02,21.83,5.08,49.06
Jd 6c 3c,0.00522,38.32,147.99,72.3274,61.68,598.512,129.718,23.63,21.38,6.15,48.84
Jd 6c 4c,1.05553,40.67,171.95,79.1807,59.33,574.551,129.458,24.76,21.36,4.31,49.57
Jd 6c 5c,0.00667,47.30,204.526,80.9714,52.70,541.974,137.493,24.29,21.98,5.94,47.79
Jd 7c 2c,0.21121,41.70,169.957,76.3274,58.30,576.544,132.206,24.35,22.11,3.91,49.63
Jd 7c 3c,0.11224,42.32,171.133,75.7278,57.68,575.369,133.357,24.35,22.37,4.37,48.91
Jd 7c 4c,1.20865,42.78,179.69,78.6669,57.22,566.809,132.419,24.34,21.94,3.91,49.80
Jd 7c 5c,0.66539,42.64,185.632,81.5232,57.36,560.867,130.725,24.97,21.80,3.24,49.99
Jd 7c 6c,0.00012,45.01,197.382,82.1155,54.99,549.114,133.51,26.11,23.50,6.03,44.36
Jd 8c 2c,0.34015,42.62,181.93,79.9391,57.38,564.571,131.537,22.97,20.95,9.25,46.82
Jd 8c 3c,0.04993,42.90,177.818,77.6289,57.10,568.683,133.136,22.75,20.78,9.81,46.66
Jd 8c 4c,0.33196,42.72,180.286,79.037,57.28,566.213,132.144,23.19,21.22,8.96,46.63
Jd 8c 5c,0.69243,43.75,195.209,83.565,56.25,551.29,131.016,23.13,20.96,9.85,46.06
Jd 8c 6c,0.00057,47.07,177.074,70.4443,52.93,569.429,143.829,24.07,21.91,8.35,45.66
Jd 8c 7c,0.0298,37.62,118.339,58.9133,62.38,628.159,134.615,26.68,22.26,4.64,46.43
Jd 9c 2c,0.04548,42.74,171.451,75.122,57.26,575.049,134.261,25.87,23.12,10.86,40.15
Jd 9c 3c,0.01419,40.75,157.513,72.3776,59.25,588.988,132.907,25.84,23.08,11.26,39.82
Jd 9c 4c,0.02052,41.81,163.241,73.1092,58.19,583.262,134.011,25.79,22.98,11.34,39.89
Jd 9c 5c,0.05108,43.01,174.727,76.0706,56.99,571.773,134.138,26.12,22.93,10.60,40.35
Jd 9c 6c,0.03057,42.14,179.199,79.6432,57.87,567.301,131.067,26.22,23.24,9.89,40.65
Jd 9c 7c,1.96911,39.63,140.046,66.1739,60.37,606.455,134.303,29.42,18.69,5.17,46.72
Jd 9c 8c,1.73795,38.57,130.835,63.5261,61.43,615.665,133.983,25.23,20.82,7.69,46.26
Jh Jd 2c,8.73578,50.66,301.449,111.434,49.34,445.05,120.586,24.09,20.29,9.90,45.72
Jh Jd 3c,7.53325,50.47,299.102,110.974,49.53,447.397,120.767,23.98,20.46,9.72,45.84
Jh Jd 4c,9.16517,50.14,295.695,110.434,49.86,450.803,120.878,23.03,20.49,10.92,45.56
Jh Jd 5c,6.87701,49.82,296.858,111.593,50.18,449.643,119.785,22.37,20.44,11.64,45.55
Jh Jd 6c,2.0773,50.89,300.392,110.533,49.11,446.108,121.449,23.66,21.41,8.03,46.90
Jh Jd 7c,0.73413,47.99,268.148,104.634,52.01,478.352,122.961,23.56,21.21,6.96,48.27
Jh Jd 8c,0.06683,49.84,298.327,112.088,50.16,448.173,119.454,23.31,22.15,5.92,48.63
Jh Jd 9c,0.00103,63.96,367.897,107.714,36.04,378.589,140.442,26.30,23.29,3.00,47.40
Jh Jd Tc,0.34799,38.05,112.051,55.1511,61.95,634.45,136.91,24.30,21.55,5.16,48.99
Jd Tc 2c,0.01344,37.27,86.5378,43.4873,62.74,659.967,140.64,27.27,23.71,15.33,33.69
Jd Tc 3c,0.40485,38.15,82.4021,40.445,61.85,664.096,143.552,27.81,23.33,12.63,36.24
Jd Tc 4c,0.04542,41.44,138.698,62.6711,58.56,607.806,138.768,27.22,23.18,13.99,35.61
Jd Tc 5c,0.04389,38.99,105.727,50.7794,61.01,640.772,140.411,27.56,23.27,13.97,35.20
Jd Tc 6c,0.11789,39.38,102.751,48.8634,60.62,643.747,141.967,27.78,23.28,12.85,36.09
Jd Tc 7c,0.04233,39.76,91.17,42.945,60.24,655.332,145.426,26.89,22.65,19.02,31.44
Jd Tc 8c,0.18264,40.70,124.244,57.1716,59.30,622.255,140.276,26.98,23.44,17.34,32.24
Jd Tc 9c,2.36091,40.74,177.916,81.7805,59.26,568.586,128.273,27.90,18.84,4.09,49.17
Jh 2d 2c,4.08657,45.13,236.65,98.1928,54.87,509.85,124.229,23.36,17.26,12.48,46.89
Jh 3d 3c,4.22731,45.72,241.382,98.8658,54.28,505.118,124.412,23.04,17.18,13.12,46.66
Jh 3d 2c,1.00049,45.73,244.109,99.9666,54.27,502.39,123.757,24.20,21.18,5.64,48.97
Jh 4d 4c,3.7402,46.51,254.299,102.385,53.49,492.2,123.023,22.14,18.31,12.93,46.62
Jh 4d 2c,2.17909,45.39,242.475,100.035,54.61,504.026,123.394,23.85,21.36,5.91,48.87
Jh 4d 3c,1.96359,45.39,243.667,100.527,54.61,502.832,123.101,23.92,20.95,6.15,48.98
Jh 5d 5c,2.60184,46.39,251.744,101.632,53.61,494.756,123.372,21.46,19.65,11.93,46.96
Jh 5d 2c,3.87092,44.75,237.418,99.3576,55.25,509.082,123.179,23.14,20.57,7.53,48.76
Jh 5d 3c,2.85056,45.05,246.888,102.618,54.95,499.611,121.561,23.72,20.85,6.55,48.88
Jh 5d 4c,2.73245,46.00,243.422,99.0986,54.00,503.078,124.547,24.35,19.30,7.53,48.82
Jh 6d 6c,3.37821,45.71,244.007,99.9653,54.29,502.496,123.741,21.15,18.93,13.25,46.67
Jh 6d 2c,3.34776,45.98,231.91,94.4444,54.02,514.591,127.361,22.37,19.71,9.61,48.31
Jh 6d 3c,2.85603,45.93,231.482,94.3723,54.07,515.017,127.349,22.21,20.03,9.39,48.37
Jh 6d 4c,3.99648,45.82,234.965,96.0402,54.18,511.534,126.21,22.17,20.57,8.74,48.52
Jh 6d 5c,3.78933,45.13,216.9,90.0061,54.87,529.601,129.032,21.83,19.10,11.29,47.79
Jh 7d 7c,6.45318,44.39,221.419,93.4039,55.61,525.082,126.239,21.47,17.82,13.79,46.93
Jh 7d 2c,5.67555,45.53,221.019,90.903,54.47,525.481,128.976,22.00,19.92,9.94,48.14
Jh 7d 3c,5.15527,46.28,231.04,93.4776,53.72,515.46,128.291,21.91,19.73,10.28,48.07
Jh 7d 4c,4.82872,46.68,234.807,94.2045,53.32,511.694,128.289,21.91,19.94,9.91,48.25
Jh 7d 5c,7.8045,45.65,222.218,91.1656,54.35,524.281,128.954,21.86,19.70,10.34,48.11
Jh 7d 6c,5.77183,45.40,218.008,89.9315,54.60,528.493,129.395,21.82,19.11,11.38,47.69
Jh 8d 8c,2.55927,43.38,210.177,90.7366,56.62,536.325,126.629,23.01,21.11,6.48,49.40
Jh 8d 2c,2.04456,46.30,235.131,95.1056,53.70,511.369,127.305,23.25,20.78,7.02,48.96
Jh 8d 3c,1.90518,45.73,231.696,94.875,54.27,514.803,126.823,23.20,21.04,6.96,48.81
Jh 8d 4c,2.89588,46.30,233.901,94.609,53.70,512.599,127.61,22.67,20.72,7.95,48.66
Jh 8d 5c,2.53249,45.62,234.277,96.1774,54.38,512.225,125.918,22.18,20.23,9.77,47.82
Jh 8d 6c,2.43664,45.36,224.735,92.7831,54.64,521.765,127.659,22.90,20.14,8.54,48.42
Jh 8d 7c,3.77724,46.22,261.123,105.804,53.78,485.377,120.651,24.91,15.30,12.86,46.92
Jh 9d 9c,0.97735,39.38,121.785,57.9144,60.62,624.714,137.77,24.08,20.67,9.59,45.66
Jh 9d 2c,0.01318,36.65,77.6044,39.6493,63.35,668.896,141.166,25.36,22.40,11.69,40.54
Jh 9d 3c,0.01293,35.59,63.1564,33.2309,64.41,683.344,141.836,25.82,22.99,11.73,39.47
Jh 9d 4c,0.00766,36.51,68.3374,35.0551,63.49,678.163,142.79,25.77,22.97,12.04,39.23
Jh 9d 5c,0.00974,37.16,86.8375,43.7639,62.84,659.663,140.335,25.93,23.14,13.26,37.67
Jh 9d 6c,0.01258,37.02,84.2345,42.6154,62.98,662.264,140.571,26.17,23.32,13.40,37.12
Jh 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 8c,1.37469,37.50,116.334,58.0951,62.50,630.167,134.794,23.80,19.83,11.09,45.29
Jh Td Tc,2.91889,36.83,95.3245,48.4735,63.17,651.175,137.803,25.35,21.27,6.41,46.97
Jh Td 2c,0.01443,36.85,78.2462,39.7641,63.15,668.254,141.47,27.20,23.68,12.47,36.65
Jh Td 3c,0.02236,36.48,81.7838,41.9797,63.52,664.717,139.909,26.92,22.84,12.04,38.20
Jh Td 4c,0.00162,29.29,1.22069,0.78057,70.71,745.281,140.899,28.42,24.77,12.36,34.44
Jh Td 5c,0.00033,49.33,284.312,107.925,50.67,462.189,121.951,27.69,24.06,11.54,36.71
Jh Td 6c,0.02379,37.73,98.6748,48.9713,62.27,647.826,139.093,27.60,24.13,10.44,37.83
Jh Td 7c,0.00073,46.96,251.376,100.235,53.04,495.125,124.807,26.71,22.40,17.59,33.30
Jh Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 9c,2.24097,41.08,173.883,79.2718,58.92,572.617,129.92,24.74,20.94,4.81,49.52
Kc 2d 2c,1.02942,38.95,151.438,72.8103,61.05,595.061,130.309,21.78,20.08,8.86,49.27
Kc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3c 2d,0.05802,38.39,143.513,69.9997,61.61,602.987,130.851,22.20,20.01,9.68,48.12
Kc 3d 3c,0.46939,39.47,156.128,74.0704,60.53,590.374,130.399,21.96,19.99,8.99,49.06
Kc 3d 2c,0.05689,38.26,137.47,67.2774,61.73,609.03,131.889,22.20,20.11,9.80,47.88
Kc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 2d,0.37826,38.71,148.418,71.7985,61.29,598.083,130.459,21.78,19.57,10.69,47.96
Kc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 3d,0.12754,38.70,139.57,67.5329,61.30,606.929,132.371,22.30,20.27,9.51,47.92
Kc 4d 4c,0.00089,46.75,195.749,78.4136,53.25,550.747,138.266,23.75,21.75,5.88,48.62
Kc 4d 2c,0.15065,38.80,146.51,70.7088,61.20,599.991,131.071,21.99,19.96,9.75,48.31
Kc 4d 3c,0.00375,36.81,94.6508,48.153,63.19,651.849,137.909,22.33,20.37,9.64,47.66
Kc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 2d,0.49424,39.32,160.942,76.6565,60.68,585.559,129.004,21.18,19.34,11.81,47.66
Kc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 3d,0.28881,40.14,168.218,78.4841,59.86,578.282,129.147,22.37,20.66,9.25,47.73
Kc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 4d,0.12181,40.42,170.525,79.0009,59.58,575.974,129.245,22.86,20.80,8.36,47.99
Kc 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5d 2c,0.17725,39.00,158.876,76.2957,61.00,587.624,128.777,22.08,19.98,9.66,48.29
Kc 5d 3c,0.02857,40.14,164.393,76.6906,59.86,582.106,130.011,22.75,20.70,9.55,47.00
Kc 5d 4c,0.03061,39.92,160.585,75.339,60.08,585.914,130.369,22.88,20.85,8.66,47.61
Kc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 2d,0.22695,39.42,165.265,78.5016,60.58,581.236,128.277,22.26,19.97,8.37,49.40
Kc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 3d,0.00487,39.86,158.26,74.3611,60.15,588.234,130.752,22.97,20.64,7.90,48.49
Kc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 4d,0.19003,39.56,169.693,80.3224,60.44,576.807,127.593,21.61,19.51,10.72,48.17
Kc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 5d,0.00086,47.78,199.745,78.2923,52.22,546.756,139.968,24.56,22.11,8.48,44.85
Kc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 2c,0.10089,38.78,162.194,78.3151,61.22,584.305,127.605,22.07,19.77,9.13,49.03
Kc 6d 3c,0.00187,36.46,148.263,76.1534,63.54,598.244,125.87,22.99,20.66,7.94,48.41
Kc 6d 4c,0.34694,39.59,167.001,79.0003,60.41,579.498,128.238,22.24,20.11,9.05,48.60
Kc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2d,0.42585,39.16,166.929,79.8363,60.84,579.571,127.345,21.13,19.12,10.52,49.23
Kc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 3d,0.0835,40.11,172.566,80.5724,59.89,573.934,128.111,22.15,19.91,8.90,49.05
Kc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 4d,0.35446,39.69,167.669,79.1012,60.31,578.829,128.319,21.77,19.62,10.31,48.31
Kc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 5d,0.10794,41.03,184.172,84.0493,58.97,562.327,127.492,22.52,20.34,9.02,48.11
Kc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 6d,0.00026,47.23,203.086,80.5297,52.77,543.415,137.66,25.59,23.09,7.49,43.83
Kc 7d 7c,0.0001,56.18,354.448,118.143,43.82,392.026,119.611,23.19,21.09,6.57,49.15
Kc 7d 2c,0.38413,39.40,167.96,79.8238,60.60,578.539,127.638,21.73,19.69,9.52,49.06
