Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root CHECK BET 115
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,RAISE 230 freq,CALL freq,FOLD freq
Ah 8d 2c,16.7561,49.96,67.1152,58.407,50.04,276.385,160.097,0.00,0.36,68.16,31.49
Ah 8d 3c,19.4067,49.74,63.3232,55.3563,50.26,280.177,161.568,0.00,0.42,67.40,32.18
Ah 8d 4c,19.0302,49.39,62.3564,54.8953,50.61,281.144,161.01,0.00,6.78,59.59,33.63
Ah 8d 5c,20.7938,48.22,57.3031,51.6657,51.78,286.197,160.215,0.00,7.13,58.55,34.32
Ah 8d 6c,19.6924,48.69,60.0251,53.5985,51.31,283.475,160.142,0.00,5.67,61.89,32.44
Ah 8d 7c,20.4734,49.47,62.1479,54.6233,50.53,281.352,161.384,0.40,11.95,52.49,35.16
Ah 9d 9c,17.0236,48.35,57.4655,51.6797,51.65,286.034,160.506,0.00,0.03,68.42,31.56
Ah 9d 2c,17.9263,49.73,66.5512,58.1901,50.27,276.949,159.673,0.00,0.70,68.01,31.29
Ah 9d 3c,20.3438,49.62,62.8028,55.0324,50.38,280.697,161.487,0.00,1.24,66.62,32.15
Ah 9d 4c,18.8676,49.13,66.3327,58.7009,50.87,277.167,157.932,0.00,0.75,67.53,31.72
Ah 9d 5c,21.7367,49.17,60.1083,53.1526,50.83,283.392,161.596,0.00,10.48,54.57,34.94
Ah 9d 6c,20.5808,48.16,58.2216,52.5642,51.84,285.278,159.502,0.00,4.95,62.51,32.54
Ah 9d 7c,19.5394,48.51,62.2714,55.8144,51.49,281.229,158.308,0.00,7.98,58.49,33.54
Ah 9d 8c,22.4782,49.00,61.7989,54.8402,51.00,281.701,160.088,0.62,4.96,61.10,33.32
Ah Jd Jc,9.94952,49.00,88.0534,78.1363,51.00,255.447,145.171,0.00,0.03,66.23,33.74
Ah Jd 2c,14.8807,50.73,75.6006,64.7944,49.27,267.899,157.603,0.00,9.50,58.55,31.95
Ah Jd 3c,16.864,50.96,72.5696,61.9135,49.04,270.93,160.14,0.00,10.90,56.45,32.65
Ah Jd 4c,15.5138,50.93,75.3068,64.2869,49.07,268.193,158.425,0.00,10.42,57.45,32.14
Ah Jd 5c,17.0873,51.10,74.5252,63.4118,48.90,268.975,159.429,0.00,13.77,52.59,33.64
Ah Jd 6c,16.572,51.07,75.4344,64.2208,48.93,268.066,158.799,0.00,10.68,56.70,32.63
Ah Jd 7c,14.4175,51.37,79.5928,67.3677,48.63,263.907,157.294,0.00,12.82,54.58,32.61
Ah Jd 8c,16.2289,51.16,77.0992,65.5251,48.84,266.401,158.097,0.00,14.77,51.64,33.58
Ah Jd 9c,17.2036,51.90,78.2887,65.5844,48.10,265.211,159.82,0.00,14.74,51.20,34.05
Ah Jd Tc,18.1659,50.44,69.6512,60.0418,49.56,273.849,160.152,0.00,3.28,63.17,33.55
Ah Kd Kc,15.5065,50.20,87.9652,76.1831,49.80,255.535,148.738,0.00,0.00,65.48,34.51
Ah Kd 2c,17.466,50.59,80.4126,69.1089,49.41,263.087,154.335,0.00,5.20,62.33,32.47
Ah Kd 3c,19.5871,50.60,75.5231,64.8907,49.40,267.977,157.243,0.00,7.11,59.44,33.45
Ah Kd 4c,18.261,50.55,78.099,67.1725,49.45,265.401,155.569,0.00,6.29,60.84,32.87
Ah Kd 5c,19.5473,50.85,76.9466,65.7919,49.15,266.553,157.195,0.00,8.52,57.47,34.01
Ah Kd 6c,18.1341,50.96,77.673,66.2729,49.04,265.827,157.11,0.00,4.89,62.51,32.60
Ah Kd 7c,17.5413,51.14,81.1782,69.0125,48.86,262.322,155.627,0.00,5.15,61.99,32.86
Ah Kd 8c,17.6814,50.89,81.1745,69.3557,49.11,262.325,154.82,0.00,4.21,63.00,32.79
Ah Kd 9c,17.7549,50.98,81.1946,69.2485,49.02,262.305,155.097,0.00,3.38,63.38,33.23
Ah Kd Jc,8.91206,49.75,71.1538,62.1835,50.25,272.346,157.097,0.00,0.12,66.25,33.63
Ah Kd Qc,11.0954,50.33,75.1482,64.9223,49.67,268.352,156.588,0.00,0.19,66.26,33.55
Ah Kd Tc,9.05445,49.05,73.7883,65.4035,50.95,269.712,153.445,0.00,0.01,66.41,33.57
Ah Qd Qc,14.5789,50.10,78.6423,68.246,49.90,264.858,153.853,0.00,0.00,66.82,33.18
Ah Qd 2c,15.2144,50.85,69.7509,59.6374,49.15,273.749,161.445,0.00,5.16,62.56,32.28
Ah Qd 3c,17.4495,51.00,66.1794,56.4152,49.00,277.321,164.058,0.00,7.55,59.31,33.14
Ah Qd 4c,16.2303,50.91,68.5555,58.5489,49.09,274.945,162.34,0.00,6.72,60.59,32.69
Ah Qd 5c,18.0109,51.16,67.1171,57.0439,48.84,276.383,164.014,0.00,9.97,56.09,33.94
Ah Qd 6c,16.7903,51.62,70.2919,59.202,48.38,273.208,163.694,0.00,7.10,59.87,33.03
Ah Qd 7c,15.7752,51.48,72.4504,61.1862,48.52,271.05,161.932,0.00,6.59,60.17,33.24
Ah Qd 8c,16.1214,51.02,74.2174,63.2421,48.98,269.283,159.369,0.05,6.56,60.12,33.27
Ah Qd 9c,17.0769,51.20,75.3876,64.0138,48.80,268.112,159.261,0.01,5.15,60.94,33.90
Ah Qd Jc,14.1336,49.99,69.0007,60.015,50.01,274.499,159.092,0.00,5.06,60.64,34.30
Ah Qd Tc,5.7506,49.99,75.6083,65.763,50.01,267.892,155.26,0.00,0.12,65.22,34.66
Ah Td Tc,19.1285,49.00,75.1122,66.6459,51.00,268.388,152.54,0.00,0.09,66.90,33.01
Ah Td 2c,16.4778,50.67,80.9885,69.4878,49.33,262.512,154.261,0.00,10.82,56.12,33.07
Ah Td 3c,18.5785,50.73,77.8188,66.694,49.27,265.681,156.303,0.00,12.36,54.07,33.57
Ah Td 4c,16.8588,50.78,80.1685,68.6379,49.22,263.332,155.082,0.00,13.48,52.76,33.76
Ah Td 5c,17.9122,50.46,78.5206,67.6614,49.54,264.979,155.026,0.00,14.90,50.25,34.85
Ah Td 6c,16.7638,50.20,80.5334,69.7525,49.80,262.967,153.051,0.00,12.15,55.21,32.64
Ah Td 7c,16.2594,50.17,81.7751,70.8689,49.83,261.725,152.24,0.00,13.09,53.96,32.95
Ah Td 8c,17.2089,50.62,79.9795,68.6987,49.38,263.521,154.676,0.00,12.55,54.75,32.71
Ah Td 9c,18.117,50.99,79.3159,67.6259,49.01,264.184,156.256,0.00,13.04,53.84,33.13
Jc 2d 2c,1.49771,46.10,83.3868,78.6384,53.90,260.113,139.889,0.00,11.97,54.77,33.26
Jc 3c 2c,3.25305,51.67,71.2376,59.9389,48.33,272.262,163.3,0.00,11.54,51.53,36.94
Jc 3c 2d,3.556,47.92,69.4878,63.0524,52.08,274.012,152.491,0.38,20.60,40.88,38.15
Jc 3d 3c,2.01585,47.15,84.7112,78.112,52.85,258.789,141.936,0.00,9.85,58.59,31.56
Jc 3d 2c,3.37303,47.90,69.7402,63.3002,52.10,273.76,152.309,0.37,20.49,41.06,38.08
Jc 4c 2c,2.43181,51.05,72.5672,61.8014,48.95,270.933,160.439,0.00,9.98,53.65,36.37
Jc 4c 2d,1.95796,46.59,70.6665,65.9464,53.41,272.833,148.067,0.08,22.55,36.35,41.02
Jc 4c 3c,0.82451,50.32,67.627,58.4361,49.68,275.873,160.945,0.00,12.94,49.83,37.22
Jc 4c 3d,2.73708,46.55,67.382,62.9337,53.45,276.118,149.741,0.68,19.18,40.75,39.39
Jc 4d 4c,3.76936,48.04,87.191,78.9071,51.96,256.309,142.987,0.00,8.08,62.12,29.80
Jc 4d 2c,2.17368,46.86,70.4356,65.346,53.14,273.064,148.958,0.06,22.58,36.82,40.53
Jc 4d 3c,2.94454,46.85,66.7036,61.9002,53.15,276.796,150.958,0.31,18.98,42.20,38.51
Jc 5c 2c,2.91582,50.80,72.248,61.8318,49.20,271.252,159.813,0.00,8.87,54.88,36.24
Jc 5c 2d,2.60207,46.81,72.1841,67.0469,53.19,271.316,147.851,0.09,21.36,38.49,40.06
Jc 5c 3c,1.52736,50.08,67.6864,58.765,49.92,275.814,160.145,0.00,13.27,49.38,37.34
Jc 5c 3d,3.52349,46.95,69.1898,64.0742,53.05,274.31,149.877,0.18,18.95,42.44,38.44
Jc 5c 4c,0.30543,48.92,63.1193,56.1027,51.08,280.381,159.09,0.00,16.23,45.78,37.99
Jc 5c 4d,2.9902,46.48,66.8061,62.4923,53.52,276.694,149.851,0.36,18.51,42.27,38.86
Jc 5d 5c,6.4774,48.63,87.7807,78.4739,51.37,255.719,144.302,0.03,6.34,63.93,29.71
Jc 5d 2c,3.30678,47.24,71.9729,66.2414,52.76,271.527,149.173,0.04,20.41,40.74,38.82
Jc 5d 3c,4.51028,47.22,68.004,62.611,52.78,275.496,151.306,0.03,19.24,42.43,38.30
Jc 5d 4c,3.39662,46.72,66.8606,62.2166,53.28,276.639,150.508,0.19,19.17,41.67,38.97
Jc 6c 2c,0.02897,55.73,92.4151,72.0933,44.27,251.086,164.411,0.00,8.55,55.42,36.02
Jc 6c 2d,2.64661,48.38,74.8719,67.2881,51.62,268.628,150.835,0.13,21.03,39.46,39.38
Jc 6c 3c,0.12965,52.02,69.4964,58.0838,47.98,274.004,165.535,0.00,10.86,51.64,37.50
Jc 6c 3d,3.98904,47.93,69.9116,63.4189,52.07,273.588,152.296,0.36,18.64,43.01,37.98
Jc 6c 4c,0.29279,50.07,61.7779,53.6403,49.93,281.722,163.56,0.00,12.65,50.10,37.25
Jc 6c 4d,2.21935,46.81,68.9502,64.0442,53.19,274.55,149.611,0.29,16.98,43.57,39.15
Jc 6c 5c,0.0311,49.95,74.8158,65.1184,50.05,268.684,155.611,0.00,18.00,43.99,38.02
Jc 6c 5d,0.40651,47.36,68.4157,62.8057,52.64,275.084,151.477,0.19,17.04,45.45,37.33
Jc 6d 6c,4.5892,49.20,90.2709,79.773,50.80,253.229,144.487,0.00,6.87,63.59,29.54
Jc 6d 2c,3.2774,48.55,74.3298,66.5698,51.45,269.17,151.633,0.07,20.73,40.28,38.91
Jc 6d 3c,5.32621,48.19,69.6049,62.794,51.81,273.895,153.245,0.24,18.63,43.42,37.70
Jc 6d 4c,1.99334,46.91,69.1092,64.0572,53.09,274.391,149.802,0.23,17.14,43.67,38.95
Jc 6d 5c,0.21862,47.10,69.298,63.9718,52.90,274.202,150.239,0.15,17.31,45.18,37.36
Jc 7c 2c,1.31454,51.61,68.3653,57.5953,48.39,275.135,164.8,0.00,11.45,52.12,36.43
Jc 7c 2d,3.42401,49.42,78.1392,68.745,50.58,265.361,152.066,0.00,22.65,38.91,38.43
Jc 7c 3c,1.53785,50.91,69.2038,59.1034,49.09,274.296,161.954,0.00,15.68,46.71,37.61
Jc 7c 3d,3.36239,48.90,70.9151,63.0489,51.10,272.585,154.627,0.00,21.18,38.92,39.90
Jc 7c 4c,0.40305,50.18,68.6767,59.5035,49.82,274.823,159.897,0.00,16.59,46.05,37.36
Jc 7c 4d,3.0198,47.91,70.5189,63.9918,52.09,272.981,151.909,0.06,18.31,42.20,39.44
Jc 7c 5c,0.03844,51.37,76.6013,64.8276,48.63,266.898,159.097,0.00,19.59,42.95,37.47
Jc 7c 5d,3.23095,47.72,70.1326,63.9033,52.28,273.367,151.552,0.08,17.18,44.77,37.98
Jc 7c 6c,0.03262,51.29,81.6209,69.1913,48.71,261.878,155.829,0.00,20.51,40.87,38.62
Jc 7c 6d,3.54369,48.49,69.0708,61.9268,51.51,274.429,154.438,0.24,18.61,43.40,37.74
Jc 7d 7c,2.86513,49.29,88.4802,78.0483,50.71,255.02,145.766,0.00,9.67,59.90,30.43
Jc 7d 2c,3.76988,49.41,77.5874,68.2763,50.59,265.913,152.347,0.00,22.27,39.65,38.08
Jc 7d 3c,4.24478,49.07,70.7058,62.6532,50.93,272.794,155.243,0.04,21.38,39.02,39.56
Jc 7d 4c,2.90264,48.08,71.4329,64.5967,51.92,272.067,151.886,0.05,18.67,42.42,38.86
Jc 7d 5c,3.23621,47.92,70.8495,64.2875,52.08,272.651,151.735,0.07,18.05,43.90,37.98
Jc 7d 6c,4.0026,48.55,68.9613,61.7549,51.45,274.539,154.672,0.27,18.77,43.11,37.86
Jc 8c 2c,3.34536,51.50,70.4974,59.5136,48.50,273.003,163.165,0.00,11.52,52.31,36.18
Jc 8c 2d,4.19779,49.35,78.6066,69.2591,50.65,264.893,151.579,0.13,20.68,41.94,37.26
Jc 8c 3c,2.77373,51.17,71.3567,60.6299,48.83,272.143,161.546,0.00,11.90,51.71,36.39
Jc 8c 3d,5.414,49.29,74.6816,65.8709,50.71,268.818,153.666,0.13,19.01,43.59,37.28
Jc 8c 4c,0.01883,48.67,59.1402,52.8271,51.33,284.36,160.588,0.00,19.04,43.59,37.37
Jc 8c 4d,3.23765,48.56,74.405,66.6188,51.44,269.095,151.63,0.25,18.42,42.82,38.51
Jc 8c 5c,0.01555,47.28,65.4268,60.1678,52.72,278.073,152.881,0.00,20.29,42.77,36.94
Jc 8c 5d,2.34111,47.73,71.5747,65.2024,52.27,271.925,150.785,0.44,16.27,45.36,37.93
Jc 8c 6c,0.36968,49.62,61.6142,53.9916,50.38,281.886,162.169,0.00,16.74,45.77,37.49
Jc 8c 6d,2.85531,48.14,69.4455,62.7184,51.86,274.054,153.179,0.13,16.71,43.87,39.29
Jc 8c 7c,0.01788,51.17,79.838,67.8335,48.83,263.662,156.52,0.00,24.98,36.94,38.08
Jc 8c 7d,0.00128,48.10,75.1118,67.8916,51.90,268.39,149.9,1.12,22.40,35.81,40.67
Jc 8d 8c,5.78999,48.71,84.2873,75.2408,51.29,259.213,146.477,0.00,9.40,59.13,31.47
Jc 8d 2c,4.41593,49.26,77.0411,67.9995,50.74,266.459,152.214,0.39,20.04,41.97,37.61
Jc 8d 3c,5.51045,49.23,73.032,64.5019,50.77,270.468,154.409,0.34,18.70,43.44,37.53
Jc 8d 4c,3.143,48.53,74.1104,66.3976,51.47,269.39,151.704,0.27,18.82,42.77,38.14
Jc 8d 5c,2.69571,48.07,72.2763,65.3734,51.93,271.224,151.385,0.38,17.58,44.21,37.82
Jc 8d 6c,2.48246,48.28,69.6587,62.7323,51.72,273.841,153.465,0.08,16.70,44.43,38.78
Jc 8d 7c,0.00031,47.53,64.856,59.325,52.47,278.679,153.954,1.19,21.59,36.55,40.67
Jc 9c 2c,3.67466,50.61,68.6562,58.9821,49.39,274.844,161.296,0.00,13.60,49.06,37.34
Jc 9c 2d,4.36717,48.21,69.3868,62.579,51.79,274.113,153.408,2.85,11.89,46.24,39.02
Jc 9c 3c,4.45082,50.54,70.0773,60.285,49.46,273.423,160.238,0.00,15.04,47.33,37.63
Jc 9c 3d,4.7311,48.65,67.6828,60.4839,51.35,275.817,155.701,2.54,13.62,44.65,39.19
Jc 9c 4c,2.17557,49.66,67.6055,59.1927,50.34,275.894,158.851,0.00,16.23,45.08,38.69
Jc 9c 4d,3.49363,47.85,69.4758,63.1341,52.15,274.024,152.293,3.13,11.83,46.38,38.67
Jc 9c 5c,0.78287,47.62,65.6496,59.9418,52.38,277.85,153.75,0.00,21.02,38.03,40.96
Jc 9c 5d,0.3234,47.16,65.2728,60.1725,52.84,278.227,152.632,3.19,13.01,43.84,39.96
Jc 9c 6c,3.10196,49.02,68.1476,60.4452,50.98,275.352,156.551,0.00,17.97,42.29,39.74
Jc 9c 6d,2.93641,47.39,65.5896,60.1756,52.61,277.911,153.115,2.28,12.83,43.52,41.37
Jc 9c 7c,2.93032,50.00,69.0945,60.0862,50.00,274.406,159.065,0.00,18.38,42.42,39.20
Jc 9c 7d,0.00829,43.13,57.1254,57.593,56.87,286.375,145.947,2.66,13.31,45.49,38.54
Jc 9c 8c,2.98331,50.00,68.3886,59.4683,50.00,275.111,159.485,0.05,16.20,45.90,37.85
Jc 9c 8d,6.78719,47.07,52.7898,48.7588,52.93,290.71,159.207,3.96,11.45,47.57,37.01
Jc 9d 9c,7.35167,48.24,78.4004,70.6588,51.76,265.1,148.461,0.00,13.83,50.42,35.76
Jc 9d 2c,3.59988,48.59,69.9781,62.6167,51.41,273.522,154.214,2.55,13.37,45.25,38.83
Jc 9d 3c,3.67431,48.84,67.1417,59.7672,51.16,276.358,156.584,2.31,14.52,44.07,39.10
Jc 9d 4c,2.52682,47.99,69.3061,62.7898,52.01,274.194,152.811,2.84,13.61,44.75,38.80
Jc 9d 5c,0.04322,46.59,64.3276,60.0255,53.41,279.172,151.519,2.58,13.78,43.97,39.67
Jc 9d 6c,1.92687,47.62,65.589,59.8887,52.38,277.911,153.778,2.10,13.29,44.27,40.33
Jc 9d 7c,0.00379,46.94,64.3964,59.6528,53.06,279.1,152.453,2.29,13.53,46.43,37.75
Jc 9d 8c,6.77119,47.06,52.4345,48.4467,52.94,291.065,159.354,4.03,11.21,47.78,36.99
Jd Jc 2c,0.77515,47.52,66.4495,60.8006,52.48,277.05,153.012,0.00,18.53,45.64,35.83
Jd Jc 3c,2.17179,49.20,67.6705,59.7964,50.80,275.829,157.394,0.00,17.71,47.72,34.57
Jd Jc 4c,0.605,47.97,66.7632,60.5112,52.03,276.737,154.169,0.00,22.04,41.09,36.87
Jd Jc 5c,0.62596,49.07,71.4504,63.3125,50.93,272.05,154.821,0.00,23.79,39.23,36.98
Jd Jc 6c,0.66832,49.62,73.7327,64.6116,50.38,269.767,155.194,0.00,23.02,40.09,36.89
Jd Jc 7c,0.49484,49.91,76.4959,66.6422,50.09,267.004,154.497,0.00,28.89,31.06,40.05
Jd Jc 8c,0.79049,49.35,76.6994,67.5687,50.65,266.801,152.693,0.00,23.68,37.55,38.76
Jd Jc 9c,2.14521,49.17,78.4477,69.3645,50.83,265.052,151.15,0.00,20.95,41.21,37.85
Jh Jd Jc,0.00072,53.06,66.2948,54.3263,46.94,277.211,171.167,0.00,17.20,56.68,26.12
Jd Jc Tc,0.39696,47.49,70.7948,64.8193,52.51,272.705,150.522,0.00,13.64,49.15,37.21
Jc Tc 2c,8.51659,49.62,67.5202,59.1594,50.38,275.98,158.791,0.00,12.59,49.88,37.53
Jc Tc 2d,3.62635,48.45,61.6146,55.2956,51.55,281.885,158.488,4.23,10.15,51.37,34.25
Jc Tc 3c,8.76166,49.89,67.925,59.1972,50.11,275.575,159.398,0.00,12.96,50.25,36.79
Jc Tc 3d,4.95839,48.28,57.7331,51.9889,51.72,285.767,160.159,4.16,9.82,51.56,34.46
Jc Tc 4c,6.70322,49.08,66.2743,58.7132,50.92,277.226,157.799,0.00,12.24,49.84,37.92
Jc Tc 4d,4.32119,48.26,59.6732,53.7599,51.74,283.827,159.006,4.16,9.78,51.70,34.37
Jc Tc 5c,6.09849,49.20,67.7047,59.8265,50.80,275.795,157.374,0.00,12.79,49.46,37.75
Jc Tc 5d,5.04079,47.54,56.3357,51.5268,52.46,287.164,158.653,4.33,9.34,51.92,34.41
Jc Tc 6c,6.49734,48.96,68.0249,60.4093,51.04,275.475,156.44,0.00,14.57,46.72,38.71
Jc Tc 6d,4.54523,47.55,57.6141,52.679,52.45,285.886,157.993,3.40,10.07,51.77,34.76
Jc Tc 7c,7.64995,49.17,66.7937,59.066,50.83,276.706,157.779,0.00,16.54,45.55,37.91
Jc Tc 7d,11.2459,45.16,44.4492,42.795,54.84,299.051,158.059,7.84,2.49,56.67,32.99
Jc Tc 8c,6.42857,48.39,63.9418,57.4529,51.61,279.558,157.003,0.00,13.68,48.23,38.09
Jc Tc 8d,9.496,45.33,43.5886,41.8111,54.67,299.912,159.001,12.59,0.00,50.61,36.79
Jc Tc 9c,0.00009,27.78,-44.0825,-68.9979,72.22,387.558,155.543,0.02,8.87,53.03,38.08
Jc Tc 9d,22.5393,48.00,64.7777,58.6796,52.00,278.722,155.353,1.63,12.50,50.65,35.22
Jc Td Tc,4.28822,48.06,75.1504,67.9911,51.94,268.35,149.744,2.17,1.27,65.80,30.76
Jc Td 2c,3.24025,48.45,60.4224,54.2266,51.55,283.077,159.156,4.02,11.98,50.54,33.45
Jc Td 3c,4.8828,48.07,55.7555,50.4281,51.93,287.745,160.614,4.02,11.08,51.50,33.40
Jc Td 4c,3.70669,48.33,58.8071,52.9074,51.67,284.693,159.695,3.66,11.95,50.76,33.64
Jc Td 5c,4.71914,47.51,55.8702,51.1247,52.49,287.63,158.844,3.45,11.49,50.91,34.16
Jc Td 6c,5.07545,47.60,56.3856,51.5019,52.40,287.114,158.823,2.97,12.15,50.70,34.19
Jc Td 7c,12.0762,45.68,45.717,43.5153,54.32,297.783,158.894,6.29,3.44,58.60,31.67
Jc Td 8c,9.41772,45.46,44.6603,42.7104,54.54,298.84,158.829,11.76,0.01,52.25,35.99
Jc Td 9c,23.142,47.91,65.3043,59.2635,52.09,278.196,154.802,1.30,12.79,50.53,35.37
Jd 3c 2c,4.38452,48.69,70.4462,62.901,51.31,273.054,154.261,0.22,22.43,39.67,37.69
Jd 4c 2c,2.40451,47.67,72.4367,66.0635,52.33,271.064,150.149,0.02,23.73,36.79,39.46
Jd 4c 3c,3.58438,47.47,68.2865,62.54,52.53,275.213,151.87,0.31,22.36,38.26,39.07
Jd 5c 2c,3.06459,47.82,73.2564,66.6076,52.18,270.243,150.113,0.00,22.75,38.48,38.78
Jd 5c 3c,3.44747,47.72,69.5129,63.3354,52.28,273.987,151.903,0.03,23.18,37.64,39.14
Jd 5c 4c,3.26756,47.57,68.262,62.3966,52.43,275.238,152.149,0.06,23.75,36.39,39.80
Jd 6c 2c,3.15358,49.07,74.1598,65.7066,50.93,269.34,153.293,0.00,23.35,37.55,39.10
Jd 6c 3c,4.90003,48.80,69.5405,61.9527,51.20,273.96,155.105,0.04,23.63,37.10,39.23
Jd 6c 4c,1.97601,47.47,70.5182,64.5944,52.53,272.982,150.615,0.05,22.22,37.55,40.18
Jd 6c 5c,0.78827,48.40,70.7732,63.5746,51.60,272.727,153.204,0.00,23.42,36.94,39.63
Jd 7c 2c,3.72715,49.82,76.0274,66.351,50.18,267.472,154.497,0.00,22.96,39.02,38.01
Jd 7c 3c,4.46494,49.56,70.072,61.4737,50.44,273.428,157.125,0.00,23.66,36.35,39.99
Jd 7c 4c,2.78402,48.39,70.5603,63.3946,51.61,272.94,153.298,0.00,20.88,39.73,39.39
Jd 7c 5c,2.31119,48.30,69.2541,62.3375,51.70,274.246,153.762,0.05,20.39,40.72,38.84
Jd 7c 6c,2.09703,49.11,69.8285,61.8222,50.89,273.671,155.871,0.09,23.27,37.77,38.87
Jd 8c 2c,4.29393,49.85,76.2389,66.4929,50.15,267.261,154.474,0.00,22.07,40.25,37.68
Jd 8c 3c,5.24181,49.70,72.0577,63.0326,50.30,271.442,156.43,0.03,20.78,41.32,37.87
Jd 8c 4c,2.78579,48.99,73.5182,65.2472,51.01,269.982,153.412,0.23,20.70,40.22,38.85
Jd 8c 5c,2.31699,48.39,70.2234,63.0905,51.61,273.277,153.491,0.26,19.91,40.79,39.04
Jd 8c 6c,2.85712,48.72,68.7563,61.358,51.28,274.744,155.298,0.09,19.18,40.99,39.74
Jd 8c 7c,0.00239,41.26,31.341,33.0262,58.74,312.163,154.039,0.27,23.48,35.44,40.81
Jd 9c 2c,4.44745,48.86,70.0969,62.3766,51.14,273.403,154.96,2.20,13.84,44.96,39.00
Jd 9c 3c,4.15049,48.98,67.4289,59.86,51.02,276.071,156.829,1.91,15.01,43.89,39.18
Jd 9c 4c,3.84847,48.28,70.1988,63.2161,51.72,273.301,153.168,2.54,14.21,44.12,39.13
Jd 9c 5c,1.29704,47.88,66.4207,60.3202,52.12,277.079,154.079,2.53,14.64,42.09,40.74
Jd 9c 6c,2.89655,47.89,65.9468,59.8705,52.11,277.553,154.388,1.59,14.29,42.98,41.14
Jd 9c 7c,0.03957,43.96,46.4148,45.9017,56.04,297.084,153.672,1.54,14.61,44.25,39.61
Jd 9c 8c,7.15406,47.04,51.8721,47.9456,52.96,291.628,159.608,2.80,12.23,48.20,36.78
Jh Jd 2c,0.0016,51.11,53.7845,45.7502,48.89,289.722,171.781,0.00,32.89,32.14,34.97
Jh Jd 3c,0.04689,50.31,62.5367,54.0456,49.69,280.964,163.891,0.00,36.33,22.89,40.78
Jh Jd 4c,0.01258,48.22,58.399,52.6613,51.78,285.101,159.581,0.00,38.96,21.98,39.06
Jh Jd 5c,0.00821,48.03,68.9019,62.3674,51.97,274.597,153.163,0.00,33.83,27.66,38.51
Jh Jd 6c,0.00008,39.67,12.0641,13.2219,60.33,331.436,159.241,0.00,8.73,45.50,45.77
Jh Jd 7c,0.00045,50.18,67.3349,58.3375,49.82,276.167,160.688,0.00,11.28,49.59,39.13
Jh Jd 8c,0.05873,47.24,73.3377,67.4922,52.76,270.162,148.434,0.00,29.45,29.32,41.23
Jh Jd 9c,0.322,46.73,73.8442,68.7116,53.27,269.656,146.716,0.00,25.69,32.21,42.10
Jh Jd Tc,0.00824,44.99,64.1261,61.9703,55.01,279.375,147.209,0.00,13.99,45.58,40.43
Jd Tc 2c,2.92746,49.02,62.4111,55.3594,50.98,281.089,159.807,2.95,12.84,50.22,33.99
Jd Tc 3c,4.17305,48.79,58.6519,52.2617,51.21,284.848,161.242,3.21,11.93,50.70,34.16
Jd Tc 4c,3.20483,48.89,61.1439,54.3775,51.11,282.356,160.125,2.88,12.52,50.38,34.22
Jd Tc 5c,3.86315,48.09,58.0047,52.4453,51.91,285.495,159.407,3.03,11.53,51.26,34.18
Jd Tc 6c,3.12991,48.11,58.6317,52.9824,51.89,284.868,159.139,2.25,12.57,50.39,34.79
Jd Tc 7c,11.1111,45.66,45.4469,43.2772,54.34,298.053,158.979,6.72,4.01,55.89,33.38
Jd Tc 8c,8.24195,45.69,45.9801,43.7574,54.31,297.52,158.778,11.10,0.03,53.10,35.77
Jd Tc 9c,20.104,47.79,64.2635,58.4628,52.21,279.236,155.03,1.06,12.67,50.86,35.40
Jh 2d 2c,0.01745,43.70,69.3103,68.9568,56.30,274.19,141.167,0.00,14.04,48.92,37.04
Jh 3d 3c,0.05224,45.86,77.8644,73.8267,54.14,265.636,142.206,0.00,14.27,53.16,32.57
Jh 3d 2c,0.42729,45.54,56.1186,53.5745,54.46,287.381,152.962,0.00,27.75,17.56,54.69
Jh 4d 4c,0.95324,48.32,85.6177,77.0358,51.68,257.882,144.642,0.00,10.02,61.22,28.75
Jh 4d 2c,0.13225,42.29,53.6018,55.1026,57.71,289.898,145.615,0.00,25.15,17.03,57.81
Jh 4d 3c,0.60355,45.93,57.398,54.3394,54.07,286.102,153.36,0.00,27.68,18.82,53.50
Jh 5d 5c,2.83942,49.42,91.9161,80.8636,50.58,251.584,144.176,0.00,6.51,66.59,26.90
Jh 5d 2c,0.14202,43.13,54.7443,55.1895,56.87,288.756,147.166,0.00,24.28,18.84,56.88
Jh 5d 3c,0.90382,46.57,64.2877,60.0154,53.43,279.212,151.481,0.00,26.71,24.35,48.94
Jh 5d 4c,0.87436,47.87,68.481,62.192,52.12,275.019,152.932,0.00,24.46,30.93,44.62
Jh 6d 6c,1.25495,50.13,95.3308,82.6737,49.87,248.169,144.254,0.00,8.66,64.11,27.23
Jh 6d 2c,0.11531,46.05,56.5786,53.4189,53.95,286.921,154.153,0.00,24.18,20.01,55.81
Jh 6d 3c,1.01675,48.73,68.6624,61.2562,51.27,274.838,155.395,0.00,24.19,30.03,45.78
Jh 6d 4c,0.34547,46.85,61.0806,56.6844,53.15,282.419,154.019,0.00,26.27,18.68,55.05
Jh 6d 5c,1.19131,48.18,70.1632,63.311,51.82,273.337,152.903,0.00,21.18,36.60,42.23
Jh 7d 7c,0.0691,48.46,85.7353,76.9184,51.54,257.766,144.97,0.00,8.21,63.56,28.22
