Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Th9d8c.cfr
Action Line,Root CHECK BET 15 RAISE 60
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 150 freq,CALL freq,FOLD freq
Ah 5d 2c,1.78689,56.92,99.0053,128.836,43.08,22.0782,56.9474,0.00,3.42,55.83,40.75
Ah 5d 3c,2.248,57.44,99.2273,127.971,42.56,21.6219,56.443,0.00,2.36,57.24,40.40
Ah 5d 4c,3.71873,59.29,98.9473,123.625,40.71,21.6202,59.0053,0.00,4.23,55.74,40.03
Ah 6d 6c,0.041,53.32,95.3298,132.447,46.68,27.6788,65.8768,0.00,8.55,49.97,41.48
Ah 6d 2c,0.79281,55.06,97.7879,131.563,44.94,23.7218,58.6475,0.00,1.64,59.16,39.20
Ah 6d 3c,1.3185,55.03,97.4042,131.109,44.97,23.8937,59.0378,0.00,1.11,59.58,39.31
Ah 6d 4c,1.35276,55.64,97.6153,129.957,44.36,23.6448,59.2243,0.00,0.66,59.87,39.46
Ah 6d 5c,1.3656,56.40,98.5836,129.466,43.60,22.4654,57.2576,0.00,1.52,58.86,39.62
Ah 7d 7c,0.09566,53.07,96.4816,134.667,46.93,26.4649,62.6583,0.00,4.57,54.75,40.67
Ah 7d 2c,1.20417,55.10,98.1578,131.951,44.90,23.1384,57.2636,0.00,1.75,59.19,39.06
Ah 7d 3c,1.89359,55.12,98.0053,131.708,44.88,22.9457,56.8066,0.00,1.80,59.15,39.05
Ah 7d 4c,2.25022,55.62,98.0506,130.579,44.38,22.7937,57.069,0.00,1.20,59.66,39.14
Ah 7d 5c,2.20799,56.05,98.9626,130.778,43.95,21.6609,54.7655,0.00,2.27,58.49,39.24
Ah 7d 6c,1.11627,55.78,100.135,132.965,44.22,20.1755,50.7001,0.00,2.64,58.24,39.13
Ah 8d 8c,0.00086,46.49,86.0482,137.089,53.51,37.3499,77.5627,0.00,8.94,48.21,42.85
Ah 8d 2c,0.37324,55.25,97.5626,130.813,44.75,23.7252,58.9024,0.00,2.81,57.66,39.53
Ah 8d 3c,0.4116,55.70,97.9553,130.277,44.30,23.3784,58.6316,0.00,2.61,57.84,39.55
Ah 8d 4c,0.79269,56.65,98.4534,128.74,43.35,22.3638,57.3179,0.00,3.27,57.64,39.10
Ah 8d 5c,0.83597,56.36,98.5077,129.461,43.64,22.0818,56.2268,0.00,3.31,57.68,39.02
Ah 8d 6c,0.79104,56.50,99.4543,130.395,43.50,21.1394,53.9929,0.00,1.75,59.05,39.20
Ah 8d 7c,0.69677,57.28,100.575,130.063,42.72,19.6086,51.0002,0.00,3.49,57.27,39.25
Ah 9d 9c,0.00006,42.12,90.1554,158.552,57.88,33.6817,64.6581,0.01,12.48,43.47,44.04
Ah 9d 2c,0.04038,55.13,96.5124,129.68,44.87,24.9831,61.8635,0.00,4.10,54.99,40.91
Ah 9d 3c,0.0749,55.65,97.3835,129.618,44.35,24.0951,60.3697,0.00,3.65,55.57,40.78
Ah 9d 4c,0.00311,49.08,89.8978,135.673,50.92,32.1766,70.2142,0.06,7.13,50.72,42.09
Ah 9d 5c,0.13698,57.35,97.8582,126.394,42.65,23.1595,60.3357,0.00,4.23,55.50,40.27
Ah 9d 6c,0.00181,54.50,97.5292,132.569,45.50,23.656,57.762,0.00,6.67,51.41,41.92
Ah 9d 7c,0.44132,58.50,100.358,127.072,41.50,20.0711,53.7404,0.00,2.69,57.03,40.28
Ah 9d 8c,0.27346,61.05,100.685,122.163,38.95,19.5218,55.6904,0.00,4.34,56.01,39.64
Ah Jd Jc,0.00014,47.35,97.8277,153.038,52.65,25.4154,53.637,0.07,6.23,49.44,44.26
Ah Jd 2c,0.00305,53.72,94.8076,130.738,46.28,26.5352,63.7025,0.00,2.66,56.40,40.94
Ah Jd 3c,0.00019,54.04,89.7364,123.012,45.96,31.804,76.8823,0.19,4.05,54.78,40.98
Ah Jd 4c,0.00003,51.94,83.4441,118.996,48.06,38.2472,88.4309,0.28,6.46,51.53,41.72
Ah Jd 5c,0.00003,47.86,90.4128,139.92,52.14,31.2764,66.6566,0.03,9.35,49.00,41.62
Ah Jd 6c,0.00003,58.55,103.839,131.362,41.45,16.7829,44.9927,0.91,8.79,45.74,44.56
Ah Jd 7c,0.00018,57.73,106.641,136.826,42.27,13.348,35.089,0.32,8.99,49.34,41.36
Ah Jd 8c,0.02923,59.94,101.305,125.201,40.06,18.7309,51.9474,0.00,4.67,55.36,39.96
Ah Jd 9c,0.01853,59.93,99.8037,123.363,40.07,20.2779,56.2258,0.00,3.60,56.71,39.69
Ah Jd Tc,0.00201,56.44,93.3131,122.472,43.56,27.5063,70.1586,0.02,6.29,54.77,38.92
Ah Kd Kc,0.00007,59.08,119.917,150.345,40.92,0.54864,1.48981,0.00,3.63,52.32,44.05
Ah Kd 2c,0.15698,62.67,106.318,125.662,37.33,14.2778,42.4988,0.00,0.00,59.27,40.73
Ah Kd 3c,0.15237,61.97,105.292,125.856,38.03,15.4768,45.2188,0.00,0.00,58.61,41.39
Ah Kd 4c,0.05493,60.01,102.966,127.101,39.99,18.1758,50.4987,0.00,0.10,57.91,41.99
Ah Kd 5c,0.05414,60.34,102.964,126.409,39.66,18.1917,50.9598,0.00,0.91,57.40,41.69
Ah Kd 6c,0.00003,55.01,96.706,130.211,44.99,24.0195,59.3255,0.04,2.60,54.05,43.31
Ah Kd 7c,0.00005,44.11,85.8831,144.209,55.89,36.4976,72.5642,0.07,1.40,55.70,42.83
Ah Kd 8c,0.00001,91.01,191.779,156.099,8.99,-74.4436,-919.66,0.04,1.97,50.72,47.27
Ah Kd 9c,0.00008,63.23,114.333,133.936,36.77,5.90493,17.8446,0.04,1.37,55.20,43.40
Ah Kd Jc,0.01053,58.97,100.627,126.396,41.03,20.3644,55.1508,0.00,1.78,59.48,38.74
Ah Kd Qc,0.06428,60.14,102.924,126.774,39.86,17.8458,49.7443,0.00,0.00,60.64,39.36
Ah Kd Tc,0.00028,50.60,83.0836,121.629,49.40,39.3951,88.6068,0.14,2.75,58.10,39.01
Ah Qd Qc,0.00032,52.91,111.106,155.549,47.09,10.8494,25.5997,0.00,3.77,51.76,44.46
Ah Qd 2c,0.01323,57.36,101.519,131.103,42.64,19.2468,50.1518,0.00,0.00,58.96,41.04
Ah Qd 3c,0.00082,54.84,95.7141,129.286,45.16,25.4817,62.6937,0.42,0.68,57.40,41.50
Ah Qd 4c,0.00023,41.89,72.4709,128.165,58.11,51.1188,97.735,0.01,2.48,55.94,41.57
Ah Qd 5c,0.00026,50.79,88.9056,129.655,49.21,33.2352,75.0466,0.01,4.79,52.77,42.43
Ah Qd 6c,0.00019,47.28,91.8993,143.971,52.72,30.5887,64.4715,0.00,6.16,50.53,43.31
Ah Qd 7c,0,45.45,78.9566,128.694,54.55,42.4803,86.5206,0.42,5.14,51.50,42.95
Ah Qd 8c,0.00007,57.35,96.488,124.624,42.65,24.4182,63.6148,0.01,4.24,54.58,41.17
Ah Qd 9c,0.00009,57.11,94.6098,122.709,42.89,26.8036,69.4408,0.06,2.71,56.14,41.09
Ah Qd Jc,0.0029,56.96,98.6668,128.317,43.04,22.1878,57.2765,0.00,5.44,55.09,39.47
Ah Qd Tc,0.00005,49.39,73.9613,110.932,50.61,48.8044,107.141,0.25,5.43,55.86,38.46
Ah Td Tc,0.0001,50.67,107.565,157.256,49.33,14.687,33.0796,0.01,8.28,46.87,44.83
Ah Td 2c,0.00009,60.78,92.5408,112.79,39.22,27.924,79.1003,0.60,4.96,53.26,41.18
Ah Td 3c,0.00007,47.37,81.9292,128.103,52.63,40.5648,85.6473,0.00,7.19,52.20,40.61
Ah Td 4c,0.00005,50.52,90.0295,131.999,49.48,31.4775,70.6881,0.74,9.61,48.06,41.59
Ah Td 5c,0,80.96,117.78,107.757,19.03,0.47721,2.78563,0.38,10.49,45.11,44.02
Ah Td 6c,0.00002,50.16,83.106,122.726,49.84,39.0459,87.0484,0.51,8.50,49.31,41.68
Ah Td 7c,0.01797,59.18,100.546,125.86,40.82,19.4158,52.8439,0.00,7.58,52.56,39.86
Ah Td 8c,0.09502,60.18,100.424,123.602,39.82,19.4309,54.2233,0.00,4.86,56.06,39.08
Ah Td 9c,0.12995,61.87,100.261,120.034,38.13,19.8448,57.8314,0.00,4.31,56.63,39.06
Jc 2d 2c,0.53617,55.65,96.7959,128.844,44.35,24.6685,61.8014,0.00,6.48,54.10,39.41
Jc 3c 2c,0.84782,59.86,99.4833,123.099,40.14,23.4389,64.8866,0.00,0.08,56.36,43.56
Jc 3c 2d,2.01512,57.85,97.9735,125.447,42.15,22.2426,58.6359,0.00,3.59,58.72,37.69
Jc 3d 3c,0.83628,55.75,96.9195,128.767,44.25,24.7542,62.1627,0.00,6.03,54.42,39.55
Jc 3d 2c,2.04496,57.80,97.9682,125.549,42.20,22.2342,58.5438,0.00,3.84,58.49,37.67
Jc 4c 2c,0.98896,60.03,99.3852,122.629,39.97,23.5558,65.4879,0.00,0.18,56.17,43.65
Jc 4c 2d,2.22798,58.12,97.7651,124.597,41.88,22.5401,59.8042,0.00,3.24,59.04,37.72
Jc 4c 3c,1.48577,60.06,99.5419,122.763,39.94,23.3423,64.9416,0.00,0.01,56.68,43.31
Jc 4c 3d,3.12064,58.50,97.9079,123.968,41.50,22.1183,59.2222,0.00,3.98,58.91,37.11
Jc 4d 4c,0.70709,56.43,96.9029,127.205,43.57,25.0126,63.7846,0.00,4.51,55.79,39.70
Jc 4d 2c,2.13695,58.10,97.7667,124.644,41.90,22.5431,59.7824,0.00,3.15,59.20,37.66
Jc 4d 3c,2.99468,58.65,98.0388,123.821,41.35,22.019,59.1674,0.00,3.54,59.44,37.01
Jc 5c 2c,1.38629,59.96,99.7336,123.2,40.04,23.1426,64.2288,0.00,0.03,56.49,43.47
Jc 5c 2d,2.50547,57.95,97.8061,125.014,42.05,22.483,59.4121,0.00,3.61,58.76,37.63
Jc 5c 3c,1.67698,59.92,99.5871,123.101,40.07,23.3027,64.6088,0.00,0.02,56.57,43.40
Jc 5c 3d,3.25577,58.02,98.063,125.205,41.98,22.1074,58.5079,0.00,4.11,58.32,37.57
Jc 5c 4c,2.30602,60.37,99.5168,122.11,39.63,23.3508,65.4669,0.00,0.15,56.73,43.12
Jc 5c 4d,4.33399,58.45,97.7221,123.843,41.55,22.1626,59.2666,0.00,4.09,59.62,36.29
Jc 5d 5c,1.21206,56.47,96.5745,126.674,43.53,25.6884,65.5744,0.00,2.66,57.61,39.72
Jc 5d 2c,2.08349,57.90,97.8741,125.212,42.10,22.4082,59.142,0.00,3.37,59.01,37.61
Jc 5d 3c,2.76616,58.02,98.0975,125.238,41.98,22.1021,58.5014,0.00,3.99,58.38,37.63
Jc 5d 4c,4.01401,58.52,97.9512,123.979,41.48,21.9646,58.8401,0.00,3.97,59.75,36.28
Jc 6c 2c,0.99484,59.42,100.848,125.712,40.58,21.8839,59.9242,0.00,0.00,55.85,44.15
Jc 6c 2d,2.57688,57.96,98.4339,125.801,42.04,22.0726,58.3372,0.00,2.94,59.20,37.86
Jc 6c 3c,1.33382,59.49,100.849,125.575,40.51,21.8399,59.9004,0.00,0.00,56.18,43.82
Jc 6c 3d,3.24258,57.86,98.1925,125.716,42.14,22.0767,58.2055,0.00,2.84,59.79,37.37
Jc 6c 4c,1.43606,59.70,100.555,124.759,40.30,22.1296,61.0187,0.00,0.00,56.45,43.55
Jc 6c 4d,3.16093,57.82,98.1186,125.694,42.18,21.9391,57.7967,0.00,3.06,59.92,37.03
Jc 6c 5c,2.013,59.94,100.195,123.83,40.06,22.4539,62.2723,0.00,0.00,56.99,43.01
Jc 6c 5d,3.53774,57.70,98.5004,126.457,42.30,21.3985,56.2057,0.00,3.46,59.93,36.60
Jc 6d 6c,1.49697,56.23,96.8496,127.594,43.77,25.3321,64.2999,0.00,2.57,57.88,39.55
Jc 6d 2c,2.24872,57.94,98.4658,125.875,42.06,22.0325,58.2102,0.00,2.84,59.34,37.82
Jc 6d 3c,2.87452,57.88,98.2788,125.78,42.12,22.0261,58.1017,0.00,2.74,59.91,37.35
Jc 6d 4c,2.99847,57.85,98.1538,125.685,42.15,21.9717,57.9169,0.00,3.04,59.90,37.05
Jc 6d 5c,3.67219,57.78,98.6355,126.447,42.22,21.2699,55.9784,0.00,3.61,59.88,36.51
Jc 7c 2c,0.8419,59.35,101.127,126.215,40.65,21.6576,59.1983,0.00,0.00,55.55,44.45
Jc 7c 2d,2.47068,57.91,99.8423,127.715,42.09,20.3969,53.8418,0.00,4.85,57.15,38.00
Jc 7c 3c,1.23443,59.37,100.712,125.658,40.63,22.0344,60.2549,0.00,0.00,56.02,43.98
Jc 7c 3d,3.20418,57.62,99.4258,127.821,42.38,20.2937,53.2039,0.00,5.44,57.98,36.58
Jc 7c 4c,1.49112,59.69,100.677,124.933,40.31,22.0176,60.6933,0.00,0.00,56.38,43.62
Jc 7c 4d,3.40981,57.44,98.9775,127.631,42.56,20.4822,53.4776,0.00,5.26,58.90,35.84
Jc 7c 5c,2.11725,59.38,100.641,125.548,40.62,21.9884,60.1446,0.00,0.00,56.85,43.15
Jc 7c 5d,3.78265,56.82,98.4765,128.371,43.18,21.0131,54.076,0.00,4.16,59.96,35.88
Jc 7c 6c,1.62962,59.42,100.588,125.396,40.58,21.9409,60.0748,0.00,0.00,56.93,43.07
Jc 7c 6d,3.5109,56.66,98.634,128.958,43.34,20.8882,53.5462,0.00,4.23,59.70,36.08
Jc 7d 7c,2.34352,55.29,98.0245,131.324,44.71,23.8216,59.2017,0.00,3.45,58.04,38.52
Jc 7d 2c,2.24002,57.95,99.7475,127.504,42.05,20.4811,54.1171,0.00,4.60,57.37,38.03
Jc 7d 3c,2.87424,57.63,99.5158,127.915,42.37,20.2028,52.9778,0.00,5.36,58.05,36.58
Jc 7d 4c,3.2236,57.48,99.0355,127.63,42.52,20.4623,53.4691,0.00,5.87,58.14,35.99
Jc 7d 5c,3.97386,56.80,98.3763,128.284,43.20,21.1469,54.3964,0.00,4.87,59.16,35.97
Jc 7d 6c,3.49983,56.73,98.7619,128.965,43.27,20.7672,53.3227,0.00,4.57,59.35,36.08
Jc 8c 2c,0.59412,60.22,99.8975,122.881,39.78,22.9243,64.0298,0.00,1.46,53.93,44.61
Jc 8c 2d,1.50044,59.03,99.9643,125.435,40.97,20.1005,54.5165,0.00,6.08,54.46,39.46
Jc 8c 3c,0.60386,60.42,100.208,122.857,39.58,22.6047,63.4537,0.00,0.88,54.58,44.54
Jc 8c 3d,1.61049,59.23,100.166,125.278,40.77,19.9632,54.4007,0.00,5.71,54.76,39.53
Jc 8c 4c,0.90212,61.16,100.163,121.315,38.84,22.5161,64.4106,0.00,0.52,55.84,43.65
Jc 8c 4d,1.99068,59.09,99.3251,124.508,40.91,20.3466,55.2638,0.00,6.09,56.07,37.84
Jc 8c 5c,1.27203,60.66,100.374,122.566,39.34,22.2973,62.9803,0.00,0.09,56.66,43.25
Jc 8c 5d,2.28449,58.39,99.1122,125.725,41.61,20.2025,53.9523,0.00,4.83,58.48,36.69
Jc 8c 6c,1.07477,60.88,100.062,121.744,39.12,22.5526,64.059,0.00,0.16,56.66,43.19
Jc 8c 6d,2.31739,58.17,99.1101,126.218,41.84,20.4313,54.2642,0.00,5.50,57.06,37.44
Jc 8c 7c,0.85101,59.81,100.702,124.712,40.19,21.9138,60.5887,0.00,0.00,55.78,44.22
Jc 8c 7d,1.98358,58.67,99.0035,125.006,41.33,21.5062,57.8117,0.00,6.93,53.10,39.97
Jc 8d 8c,0.75437,56.93,98.4214,128.057,43.07,23.3874,60.3366,0.00,5.29,54.99,39.72
Jc 8d 2c,1.32644,59.08,99.92,125.277,40.92,20.1231,54.6422,0.00,5.54,55.37,39.09
Jc 8d 3c,1.39098,59.29,100.181,125.156,40.71,19.9449,54.4399,0.00,5.07,55.78,39.16
Jc 8d 4c,1.90765,59.14,99.344,124.439,40.86,20.3872,55.4333,0.00,6.61,55.34,38.04
Jc 8d 5c,2.47648,58.43,99.1036,125.628,41.57,20.1918,53.9761,0.00,5.32,58.12,36.55
Jc 8d 6c,2.36817,58.28,99.1038,125.951,41.72,20.4716,54.5274,0.00,5.61,57.05,37.34
Jc 8d 7c,2.00374,58.64,98.9305,124.968,41.36,21.5873,57.994,0.00,6.99,53.05,39.97
Jc 9c 2c,0.46556,60.15,99.714,122.801,39.85,22.9717,64.0477,0.00,3.48,52.01,44.51
Jc 9c 2d,0.62287,59.18,100.141,125.334,40.82,19.8887,54.143,0.00,5.25,54.71,40.04
Jc 9c 3c,0.53203,60.40,99.9222,122.551,39.60,22.7791,63.9087,0.00,2.51,53.00,44.49
Jc 9c 3d,0.71677,59.38,100.097,124.874,40.62,19.9709,54.6235,0.00,5.19,54.69,40.12
Jc 9c 4c,0.56913,60.76,100.152,122.104,39.24,22.5132,63.7429,0.00,1.80,54.09,44.11
Jc 9c 4d,0.56713,59.57,99.9911,124.338,40.43,19.9717,54.8863,0.00,5.24,54.69,40.07
Jc 9c 5c,0.88438,61.08,100.643,122.047,38.92,21.9015,62.531,0.00,0.37,56.12,43.51
Jc 9c 5d,1.24202,60.07,99.9534,123.26,39.93,19.7673,55.002,0.00,4.36,56.73,38.90
Jc 9c 6c,0.68356,60.96,100.499,122.111,39.04,22.0217,62.6817,0.00,0.70,55.58,43.72
Jc 9c 6d,1.01822,59.96,100.414,124.055,40.04,19.4064,53.85,0.00,3.68,56.86,39.45
Jc 9c 7c,0.68812,60.23,99.641,122.55,39.77,22.9842,64.2094,0.00,0.00,56.12,43.88
Jc 9c 7d,1.53225,59.37,99.2878,123.872,40.63,20.934,57.2528,0.00,5.98,53.67,40.34
Jc 9c 8c,0.55387,60.45,99.1375,121.474,39.55,23.604,66.3184,0.00,0.51,55.12,44.37
Jc 9c 8d,1.17821,59.20,98.8069,123.626,40.80,22.2105,60.4905,0.00,7.82,50.27,41.91
Jc 9d 9c,0.08063,57.21,97.9338,126.793,42.79,23.9197,62.1173,0.00,6.68,52.37,40.95
Jc 9d 2c,0.40947,59.02,99.9054,125.379,40.98,20.17,54.6936,0.00,4.79,55.45,39.76
Jc 9d 3c,0.38161,59.31,99.9817,124.871,40.69,20.146,55.0118,0.00,4.59,55.59,39.82
Jc 9d 4c,0.38252,59.56,100.054,124.428,40.44,19.9325,54.7703,0.00,5.09,55.04,39.87
Jc 9d 5c,1.26621,60.15,100.043,123.211,39.85,19.7074,54.9427,0.00,4.44,56.79,38.78
Jc 9d 6c,0.95863,60.07,100.548,123.995,39.93,19.3331,53.7936,0.00,3.59,56.96,39.45
Jc 9d 7c,1.47988,59.41,99.218,123.708,40.59,21.0448,57.608,0.00,5.80,53.78,40.42
Jc 9d 8c,1.12194,59.22,98.6853,123.446,40.78,22.3657,60.9335,0.00,7.66,50.38,41.96
Jd Jc 2c,0.0268,53.79,93.3015,128.48,46.21,28.4917,68.511,0.00,9.75,51.13,39.11
Jd Jc 3c,0.08999,55.80,95.0978,126.232,44.20,26.7073,67.1444,0.00,10.30,50.52,39.18
Jd Jc 4c,0.01787,55.04,94.2083,126.779,44.96,27.6301,68.2892,0.00,10.34,50.36,39.30
Jd Jc 5c,0.19559,56.02,95.0283,125.662,43.98,26.703,67.4567,0.00,8.76,52.54,38.70
Jd Jc 6c,0.18675,56.45,95.8719,125.814,43.55,26.0799,66.5319,0.00,7.05,53.66,39.29
Jd Jc 7c,0.79243,57.10,97.3537,126.301,42.90,24.4366,63.2862,0.00,6.16,54.49,39.34
Jd Jc 8c,0.28817,57.69,97.1925,124.795,42.31,24.4431,64.1909,0.00,8.04,51.76,40.21
Jd Jc 9c,0.09574,57.02,97.223,126.308,42.98,24.4062,63.0899,0.00,7.28,51.91,40.81
Jh Jd Jc,0.00001,37.26,61.7462,122.749,62.74,62.2708,110.282,0.09,27.67,33.15,39.09
Jd Jc Tc,0.00015,55.60,92.8366,123.694,44.40,28.762,71.9694,0.03,9.40,49.45,41.13
Jc Tc 2c,0.3724,60.33,99.6954,122.403,39.67,22.8724,64.067,0.00,5.00,50.65,44.35
Jc Tc 2d,0.14455,58.51,99.434,125.891,41.49,20.4927,54.8759,0.02,6.29,54.14,39.55
Jc Tc 3c,0.41961,60.37,99.8101,122.465,39.63,22.7459,63.775,0.00,4.04,51.70,44.26
Jc Tc 3d,0.11459,58.32,99.0507,125.801,41.68,20.9573,55.8725,0.06,6.61,53.52,39.81
Jc Tc 4c,0.51986,60.63,100.053,122.241,39.37,22.4888,63.4662,0.00,3.11,53.01,43.88
Jc Tc 4d,0.021,57.33,97.7047,126.231,42.67,22.2183,57.862,0.06,7.51,52.61,39.83
Jc Tc 5c,0.62323,60.67,100.448,122.634,39.33,22.0691,62.3519,0.00,1.16,55.23,43.62
Jc Tc 5d,0.00949,57.23,96.777,125.262,42.77,23.1879,60.2388,0.20,6.25,54.13,39.42
Jc Tc 6c,0.49111,60.91,100.727,122.498,39.09,21.6879,61.6459,0.00,1.11,55.32,43.57
Jc Tc 6d,0.05098,58.89,99.5803,125.246,41.11,20.5016,55.4172,0.03,5.10,54.82,40.05
Jc Tc 7c,0.46245,60.05,100.732,124.265,39.95,21.7423,60.4647,0.00,0.01,55.94,44.05
Jc Tc 7d,0.77641,59.26,99.9077,124.875,40.74,20.224,55.1627,0.00,7.01,51.55,41.44
Jc Tc 8c,0.35553,60.00,100.108,123.591,40.00,22.4363,62.3228,0.00,0.01,55.93,44.06
Jc Tc 8d,0.81866,57.76,99.5172,127.633,42.24,21.0788,55.4426,0.00,8.50,50.09,41.42
Jc Tc 9c,0.42385,59.41,100.212,124.937,40.58,22.2344,60.8719,0.00,0.94,55.13,43.94
Jc Tc 9d,0.76217,58.62,99.7079,125.983,41.38,21.2521,57.0715,0.00,7.85,50.35,41.80
Jc Td Tc,0.00033,54.54,93.8729,127.49,45.46,26.9378,65.8429,0.19,10.17,48.12,41.53
Jc Td 2c,0.05573,58.03,98.9674,126.322,41.97,21.0876,55.8317,0.00,5.56,55.41,39.03
Jc Td 3c,0.01739,57.44,97.7299,126.042,42.56,22.4593,58.6276,0.00,6.83,53.31,39.86
Jc Td 4c,0.00527,56.43,95.7786,125.716,43.57,24.3744,62.1654,0.51,6.97,52.80,39.71
Jc Td 5c,0.04039,58.70,99.3085,125.32,41.30,20.5195,55.2035,0.00,6.45,54.44,39.12
Jc Td 6c,0.03172,58.84,99.7132,125.521,41.16,20.4569,55.2288,0.00,5.47,54.38,40.15
Jc Td 7c,0.72949,59.19,99.9179,125.045,40.81,20.2586,55.1557,0.00,7.07,51.40,41.53
Jc Td 8c,0.781,57.62,99.5446,127.969,42.38,21.0777,55.2623,0.00,8.41,50.04,41.55
Jc Td 9c,0.75405,58.59,99.6706,126.006,41.41,21.3177,57.2032,0.00,7.53,50.69,41.78
Jd 3c 2c,1.72337,57.87,97.9073,125.313,42.13,22.4087,59.1054,0.00,3.01,59.68,37.31
Jd 4c 2c,1.88786,58.17,97.6789,124.39,41.83,22.7607,60.455,0.00,2.50,60.13,37.37
Jd 4c 3c,2.9039,58.62,97.8674,123.663,41.38,22.2916,59.8599,0.00,2.75,60.64,36.61
Jd 5c 2c,2.09612,57.87,97.5835,124.908,42.13,22.8534,60.2722,0.00,2.63,60.08,37.29
Jd 5c 3c,2.7752,58.01,97.9152,125.031,41.99,22.4035,59.2819,0.00,3.07,59.68,37.25
Jd 5c 4c,3.83882,58.60,97.7504,123.569,41.40,22.2483,59.7067,0.00,3.18,60.94,35.88
Jd 6c 2c,2.0886,57.97,98.413,125.747,42.03,22.2179,58.7388,0.00,1.95,60.54,37.50
Jd 6c 3c,2.93252,57.81,98.0362,125.626,42.19,22.3653,58.8951,0.00,1.81,61.25,36.93
Jd 6c 4c,2.90259,57.80,97.9838,125.581,42.20,22.2604,58.6046,0.00,2.13,61.17,36.70
Jd 6c 5c,3.33223,57.89,98.5646,126.124,42.11,21.4338,56.5522,0.00,2.63,61.15,36.21
Jd 7c 2c,2.10252,58.01,99.7953,127.44,41.99,20.602,54.5098,0.00,4.27,57.78,37.95
Jd 7c 3c,2.87534,57.66,99.7272,128.124,42.34,20.0827,52.6983,0.00,4.56,59.22,36.22
Jd 7c 4c,3.07754,57.50,99.2569,127.872,42.50,20.3488,53.1968,0.00,4.90,59.46,35.65
Jd 7c 5c,3.76492,56.88,98.5658,128.358,43.12,21.0394,54.2155,0.00,3.89,60.52,35.60
Jd 7c 6c,3.09693,56.86,99.0961,129.099,43.14,20.4779,52.7414,0.00,3.58,60.73,35.69
Jd 8c 2c,1.16425,59.14,100.072,125.346,40.86,20.1179,54.7045,0.00,5.43,55.34,39.23
Jd 8c 3c,1.33274,59.34,100.368,125.292,40.66,19.8517,54.2472,0.00,4.88,55.96,39.16
Jd 8c 4c,1.84793,59.15,99.5606,124.676,40.85,20.2625,55.1169,0.00,6.19,55.77,38.04
Jd 8c 5c,2.2863,58.56,99.4428,125.795,41.44,19.9856,53.5824,0.00,4.72,58.72,36.56
Jd 8c 6c,2.11585,58.42,99.4751,126.137,41.58,20.1831,53.9295,0.00,5.03,57.55,37.42
Jd 8c 7c,1.81192,58.76,98.998,124.794,41.24,21.6153,58.2408,0.00,6.80,53.09,40.12
Jd 9c 2c,0.32165,58.99,100.024,125.591,41.01,20.1532,54.6085,0.00,4.78,55.37,39.86
Jd 9c 3c,0.41464,59.24,100.1,125.164,40.76,20.115,54.8339,0.00,4.56,55.54,39.90
Jd 9c 4c,0.37253,59.44,100.101,124.748,40.56,19.9821,54.7382,0.00,4.94,55.20,39.86
Jd 9c 5c,1.11467,60.18,100.231,123.372,39.82,19.6032,54.6998,0.00,4.10,57.12,38.78
Jd 9c 6c,0.86187,60.08,100.792,124.266,39.92,19.1746,53.371,0.00,3.31,57.17,39.51
Jd 9c 7c,1.3656,59.49,99.3446,123.708,40.51,20.9823,57.5442,0.00,5.95,53.41,40.65
Jd 9c 8c,1.04236,59.26,99.0047,123.746,40.74,22.0711,60.2014,0.00,7.48,50.46,42.06
Jh Jd 2c,0.00912,51.60,93.0586,133.6,48.40,28.3517,65.081,0.00,15.07,46.75,38.17
Jh Jd 3c,0.07319,53.77,94.6201,130.355,46.23,26.9393,64.7436,0.00,9.47,53.84,36.69
Jh Jd 4c,0.02064,52.37,93.5857,132.363,47.63,27.8745,65.03,0.00,12.13,50.49,37.38
Jh Jd 5c,0.05152,52.23,93.7154,132.903,47.77,27.6955,64.4222,0.00,15.61,46.56,37.83
Jh Jd 6c,0.03651,53.20,94.4108,131.462,46.80,27.1701,64.5025,0.00,12.42,49.39,38.18
Jh Jd 7c,0.35265,55.85,96.1157,127.477,44.15,25.5293,64.2499,0.00,4.73,57.54,37.73
Jh Jd 8c,0.06069,56.16,95.7487,126.3,43.84,25.8922,65.6166,0.00,6.94,53.70,39.36
Jh Jd 9c,0.00641,53.84,95.2319,131.019,46.16,26.47,63.7176,0.00,10.70,48.45,40.85
Jh Jd Tc,0.00002,57.30,114.786,148.388,42.70,5.38283,14.0069,0.06,11.72,47.07,41.14
Jd Tc 2c,0.04869,57.29,97.9325,126.618,42.71,22.2173,57.8022,0.00,6.16,54.40,39.44
Jd Tc 3c,0.03187,57.89,98.6019,126.16,42.11,21.589,56.9691,0.00,6.47,53.83,39.70
Jd Tc 4c,0.00181,56.16,94.9444,125.231,43.84,25.4634,64.5357,0.00,7.74,52.62,39.64
Jd Tc 5c,0.01866,58.00,98.9533,126.366,42.00,20.9858,55.5245,0.00,7.21,53.09,39.69
Jd Tc 6c,0.01122,58.09,98.4957,125.599,41.91,21.8773,58.0001,0.00,5.58,54.22,40.20
Jd Tc 7c,0.71579,59.03,99.9517,125.421,40.97,20.2526,54.9277,0.00,7.36,50.95,41.69
