Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\LJvBB\7c5d2c.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 11 freq,CHECK freq
Jc Tc 2c,100,42.46,16.2321,84.9452,57.54,27.2679,105.318,59.27,40.73
Jc Tc 2d,100,40.40,14.1979,78.0875,59.60,29.3021,109.263,85.53,14.47
Jc Tc 3c,100,42.48,15.9652,83.5218,57.52,27.5348,106.374,67.61,32.39
Jc Tc 3d,100,40.78,14.2558,77.6802,59.22,29.2442,109.743,87.05,12.95
Jc Tc 4c,100,42.66,15.8306,82.4677,57.34,27.6694,107.229,73.36,26.64
Jc Tc 4d,100,41.29,14.4099,77.5475,58.71,29.0901,110.115,87.32,12.68
Jc Tc 5c,100,42.58,15.3998,80.374,57.42,28.1002,108.748,84.54,15.46
Jc Tc 5d,100,41.32,13.8307,74.3822,58.68,29.6692,112.359,96.30,3.70
Jc Tc 6c,100,42.75,15.6532,81.3685,57.25,27.8468,108.09,79.70,20.30
Jc Tc 6d,100,41.27,13.9523,75.1245,58.73,29.5477,111.806,93.99,6.01
Jc Tc 7c,100,43.87,16.9806,86.0064,56.13,26.5194,105,60.29,39.71
Jc Tc 7d,100,42.20,15.7265,82.8228,57.80,27.7735,106.772,65.63,34.37
Jc Tc 8c,100,43.84,16.8461,85.3917,56.16,26.6539,105.468,62.81,37.19
Jc Tc 8d,100,42.24,15.0226,79.0376,57.76,28.4774,109.558,81.63,18.37
Jc Tc 9c,100,43.79,16.8478,85.4938,56.21,26.6522,105.372,67.92,32.08
Jc Tc 9d,100,42.14,14.6777,77.4035,57.86,28.8223,110.696,88.84,11.16
Jc Td Tc,100,39.30,14.7456,83.3791,60.70,28.7544,105.27,60.80,39.20
Jc Td 2c,100,40.41,14.1508,77.8097,59.59,29.3491,109.457,85.76,14.24
Jc Td 3c,100,40.70,14.0868,76.9199,59.30,29.4131,110.218,88.56,11.44
Jc Td 4c,100,41.14,14.153,76.4514,58.86,29.347,110.795,90.22,9.78
Jc Td 5c,100,41.16,13.545,73.1292,58.84,29.955,113.132,98.65,1.35
Jc Td 6c,100,41.10,13.6297,73.6868,58.90,29.8703,112.705,97.87,2.13
Jc Td 7c,100,42.21,15.6612,82.4561,57.79,27.8388,107.045,66.10,33.90
Jc Td 8c,100,42.26,14.9813,78.7853,57.74,28.5186,109.753,81.50,18.50
Jc Td 9c,100,42.19,14.7249,77.5497,57.81,28.7751,110.621,87.28,12.72
Jd 3c 2c,100,41.50,15.331,82.0949,58.50,28.169,107.004,84.60,15.40
Jd 4c 2c,100,42.12,15.7873,83.2973,57.88,27.7127,106.395,78.88,21.12
Jd 4c 3c,100,42.86,16.214,84.0735,57.14,27.286,106.111,74.60,25.40
Jd 5c 2c,100,42.35,15.1542,79.517,57.65,28.3458,109.265,93.41,6.59
Jd 5c 3c,100,43.03,15.5706,80.4134,56.97,27.9294,108.942,89.60,10.40
Jd 5c 4c,100,43.77,15.9036,80.7378,56.23,27.5964,109.067,87.26,12.74
Jd 6c 2c,100,42.47,14.5462,76.1162,57.53,28.9538,111.836,99.97,0.03
Jd 6c 3c,100,43.17,15.4941,79.7569,56.83,28.0059,109.512,90.62,9.38
Jd 6c 4c,100,44.02,16.077,81.167,55.98,27.423,108.853,84.57,15.43
Jd 6c 5c,100,44.59,16.2196,80.834,55.41,27.2804,109.407,86.04,13.96
Jd 7c 2c,100,41.90,14.4574,76.6833,58.10,29.0426,111.076,99.23,0.77
Jd 7c 3c,100,42.70,14.9404,77.7568,57.30,28.5596,110.757,96.42,3.58
Jd 7c 4c,100,43.67,16.0624,81.7448,56.33,27.4376,108.233,79.99,20.01
Jd 7c 5c,100,44.24,16.0338,80.5408,55.76,27.4662,109.46,86.10,13.90
Jd 7c 6c,100,44.15,15.8622,79.8361,55.85,27.6378,109.972,87.75,12.25
Jd 8c 2c,100,42.34,14.924,78.3236,57.66,28.576,110.138,95.35,4.65
Jd 8c 3c,100,42.62,14.8739,77.5595,57.38,28.6261,110.857,97.12,2.88
Jd 8c 4c,100,43.61,15.7416,80.2071,56.39,27.7584,109.398,85.75,14.25
Jd 8c 5c,100,44.25,15.844,79.5661,55.75,27.6559,110.24,87.37,12.63
Jd 8c 6c,100,44.25,15.6781,78.7364,55.75,27.8219,110.898,90.38,9.62
Jd 8c 7c,100,44.56,16.9066,84.3137,55.44,26.5933,106.595,68.24,31.76
Jd 9c 2c,100,42.15,15.0373,79.2781,57.85,28.4627,109.337,90.66,9.34
Jd 9c 3c,100,42.50,14.9891,78.3654,57.49,28.5109,110.197,94.05,5.95
Jd 9c 4c,100,42.93,15.0639,77.9799,57.07,28.436,110.723,94.48,5.52
Jd 9c 5c,100,43.63,15.4142,78.5028,56.37,28.0858,110.728,90.09,9.91
Jd 9c 6c,100,43.68,15.3851,78.2741,56.32,28.1149,110.931,91.01,8.99
Jd 9c 7c,100,43.72,16.0928,81.794,56.28,27.4072,108.221,77.92,22.08
Jd 9c 8c,100,45.05,17.9129,88.3559,54.95,25.5871,103.481,46.47,53.53
Jh Jd 2c,100,38.60,13.1695,75.8234,61.40,30.3305,109.769,99.99,0.01
Jh Jd 3c,100,38.98,13.1699,75.0821,61.02,30.3301,110.455,100.00,0.00
Jh Jd 4c,100,39.52,13.2371,74.4385,60.48,30.2629,111.19,100.00,0.00
Jh Jd 5c,100,39.83,12.7466,71.1158,60.17,30.7534,113.581,100.00,0.00
Jh Jd 6c,100,40.10,12.7846,70.8408,59.90,30.7154,113.959,100.00,0.00
Jh Jd 7c,100,39.74,12.9345,72.3206,60.26,30.5655,112.726,100.00,0.00
Jh Jd 8c,100,40.08,13.4574,74.6164,59.92,30.0426,111.416,99.99,0.01
Jh Jd 9c,100,39.77,13.7064,76.5808,60.23,29.7936,109.932,99.62,0.38
Jh Jd Tc,100,38.02,13.373,78.1604,61.98,30.127,108.02,88.71,11.29
Jd Tc 2c,100,40.41,14.1721,77.9292,59.59,29.3279,109.375,85.64,14.36
Jd Tc 3c,100,40.70,14.106,77.0271,59.30,29.394,110.144,88.54,11.46
Jd Tc 4c,100,41.14,14.1696,76.5436,58.86,29.3304,110.73,90.18,9.82
Jd Tc 5c,100,41.15,13.5401,73.1258,58.85,29.9599,113.125,98.74,1.26
Jd Tc 6c,100,41.24,13.8983,74.8858,58.76,29.6017,111.956,94.70,5.30
Jd Tc 7c,100,42.21,15.7249,82.7888,57.79,27.7751,106.803,65.20,34.80
Jd Tc 8c,100,42.20,14.9629,78.7925,57.80,28.5371,109.717,82.68,17.32
Jd Tc 9c,100,42.10,14.692,77.5558,57.90,28.808,110.561,87.49,12.51
Jh 2d 2c,100,38.62,12.4424,71.6024,61.38,31.0576,112.434,100.00,0.00
Jh 3d 3c,100,39.36,13.5839,76.687,60.64,29.9161,109.637,99.85,0.15
Jh 3d 2c,100,40.90,14.8006,80.4257,59.10,28.6993,107.904,91.91,8.09
Jh 4d 4c,100,40.34,14.8967,82.0709,59.66,28.6033,106.534,79.73,20.27
Jh 4d 2c,100,41.56,15.3223,81.9248,58.44,28.1777,107.152,86.51,13.49
Jh 4d 3c,100,42.48,16.0929,84.1872,57.52,27.4071,105.883,76.84,23.16
Jh 5d 5c,100,41.41,16.1959,86.922,58.59,27.3041,103.553,63.55,36.45
Jh 5d 2c,100,41.84,14.5762,77.4087,58.16,28.9238,110.524,98.90,1.10
Jh 5d 3c,100,42.69,15.2989,79.6434,57.31,28.2011,109.346,92.32,7.68
Jh 5d 4c,100,43.72,16.093,81.7982,56.28,27.407,108.217,83.48,16.52
Jh 6d 6c,100,41.51,16.006,85.6977,58.50,27.494,104.449,65.07,34.93
Jh 6d 2c,100,42.17,14.1646,74.6429,57.83,29.3353,112.727,100.00,0.00
Jh 6d 3c,100,42.85,15.2083,78.8703,57.15,28.2916,110.01,92.67,7.33
Jh 6d 4c,100,43.86,16.0549,81.352,56.14,27.4451,108.629,83.90,16.10
Jh 6d 5c,100,44.69,16.6345,82.7226,55.31,26.8655,107.931,78.34,21.66
Jh 7d 7c,100,40.66,15.1316,82.7076,59.34,28.3684,106.23,73.58,26.42
Jh 7d 2c,100,41.46,13.9992,75.0364,58.54,29.5008,111.985,99.99,0.01
Jh 7d 3c,100,42.43,14.7813,77.4143,57.57,28.7187,110.856,98.81,1.19
Jh 7d 4c,100,43.37,15.9918,81.947,56.63,27.5082,107.938,81.93,18.07
Jh 7d 5c,100,44.03,16.0568,81.0389,55.97,27.4432,108.961,85.58,14.42
Jh 7d 6c,100,44.11,16.1194,81.2012,55.89,27.3806,108.874,82.73,17.27
Jh 8d 8c,100,40.89,15.6543,85.0691,59.11,27.8457,104.69,62.53,37.47
Jh 8d 2c,100,41.90,14.5468,77.1581,58.10,28.9532,110.734,98.06,1.94
Jh 8d 3c,100,42.30,14.6415,76.9262,57.70,28.8585,111.136,98.28,1.72
Jh 8d 4c,100,43.31,15.6334,80.2193,56.69,27.8666,109.231,88.50,11.50
Jh 8d 5c,100,43.98,15.7627,79.646,56.02,27.7373,110.029,89.76,10.24
Jh 8d 6c,100,44.00,15.5413,78.4935,56.00,27.9587,110.945,93.50,6.50
Jh 8d 7c,100,44.34,17.1386,85.902,55.66,26.3614,105.241,65.26,34.74
Jh 9d 9c,100,40.34,15.2016,83.7438,59.66,28.2984,105.405,69.07,30.93
Jh 9d 2c,100,41.51,14.4493,77.346,58.49,29.0507,110.381,97.02,2.98
Jh 9d 3c,100,42.00,14.5182,76.809,58.00,28.9818,111.049,98.76,1.24
Jh 9d 4c,100,42.53,14.6907,76.7636,57.47,28.8093,111.395,98.79,1.21
Jh 9d 5c,100,43.13,14.9639,77.0951,56.87,28.5361,111.512,97.92,2.08
Jh 9d 6c,100,43.20,14.9214,76.7638,56.80,28.5786,111.802,98.73,1.27
Jh 9d 7c,100,43.16,15.7177,80.9215,56.84,27.7822,108.624,84.55,15.45
Jh 9d 8c,100,44.65,18.0097,89.6291,55.35,25.4903,102.345,44.01,55.99
Jh Td Tc,100,38.50,14.5673,84.0915,61.50,28.9327,104.538,59.06,40.94
Jh Td 2c,100,39.58,13.3789,75.1215,60.42,30.1211,110.779,95.13,4.87
Jh Td 3c,100,39.99,13.4204,74.5674,60.00,30.0795,111.397,96.10,3.90
Jh Td 4c,100,40.55,13.5531,74.2787,59.45,29.9469,111.936,96.65,3.35
Jh Td 5c,100,40.59,12.8694,70.4599,59.41,30.6306,114.571,99.99,0.01
Jh Td 6c,100,40.53,13.0439,71.5236,59.47,30.456,113.8,100.00,0.00
Jh Td 7c,100,41.47,15.2242,81.5905,58.53,28.2758,107.347,70.32,29.68
Jh Td 8c,100,41.53,14.3114,76.5862,58.47,29.1886,110.928,91.13,8.87
Jh Td 9c,100,41.43,13.9531,74.8437,58.57,29.5469,112.103,95.38,4.62
Kc 2d 2c,100,37.08,11.9151,71.4174,62.92,31.5849,111.544,100.00,0.00
Kc 3c 2c,100,41.84,16.5062,87.6587,58.16,26.9938,103.149,47.47,52.53
Kc 3c 2d,100,39.04,14.2472,81.1029,60.96,29.2528,106.633,78.37,21.63
Kc 3d 3c,100,37.81,12.8543,75.541,62.19,30.6457,109.513,98.22,1.78
Kc 3d 2c,100,39.16,14.4132,81.7884,60.84,29.0868,106.244,75.69,24.31
Kc 4c 2c,100,42.18,16.5873,87.397,57.82,26.9126,103.428,49.70,50.30
Kc 4c 2d,100,39.52,14.5424,81.7658,60.48,28.9576,106.405,75.28,24.72
Kc 4c 3c,100,42.48,16.4052,85.8284,57.52,27.0948,104.67,57.88,42.12
Kc 4c 3d,100,40.38,15.1042,83.1145,59.62,28.3958,105.847,69.14,30.86
Kc 4d 4c,100,38.69,13.9362,80.0382,61.31,29.5637,107.162,74.39,25.61
Kc 4d 2c,100,39.72,14.7868,82.7296,60.28,28.7132,105.85,71.54,28.46
Kc 4d 3c,100,40.45,15.1782,83.3792,59.55,28.3218,105.694,68.47,31.53
Kc 5c 2c,100,42.17,16.0562,84.6121,57.83,27.4438,105.457,65.56,34.44
Kc 5c 2d,100,39.71,13.7456,76.9145,60.29,29.7544,109.679,91.50,8.50
Kc 5c 3c,100,42.44,15.8519,83.01,57.56,27.6481,106.735,74.08,25.92
Kc 5c 3d,100,40.50,14.2669,78.2808,59.50,29.2331,109.182,86.08,13.92
Kc 5c 4c,100,42.72,15.6437,81.3687,57.28,27.8563,108.078,80.15,19.85
Kc 5c 4d,100,41.41,14.8381,79.6189,58.59,28.6619,108.718,81.16,18.84
Kc 5d 5c,100,39.89,14.9923,83.5114,60.11,28.5077,105.398,64.45,35.55
Kc 5d 2c,100,39.99,14.092,78.3125,60.01,29.408,108.897,88.51,11.49
Kc 5d 3c,100,40.65,14.436,78.9193,59.35,29.064,108.822,85.08,14.92
Kc 5d 4c,100,41.49,14.9219,79.9156,58.51,28.5781,108.547,80.89,19.11
Kc 6c 2c,100,42.06,15.7546,83.2425,57.94,27.7454,106.411,72.98,27.02
Kc 6c 2d,100,39.86,13.4299,74.8746,60.14,30.0701,111.11,99.54,0.46
Kc 6c 3c,100,42.52,15.8996,83.1018,57.48,27.6004,106.7,74.82,25.18
Kc 6c 3d,100,40.57,14.2233,77.9126,59.43,29.2767,109.468,87.56,12.44
Kc 6c 4c,100,42.96,15.9064,82.2758,57.04,27.5936,107.506,78.41,21.59
Kc 6c 4d,100,41.45,14.8371,79.552,58.55,28.6629,108.781,81.67,18.33
Kc 6c 5c,100,43.19,15.4806,79.6437,56.81,28.0194,109.611,90.44,9.56
Kc 6c 5d,100,42.32,15.14,79.4909,57.67,28.36,109.271,81.51,18.49
Kc 6d 6c,100,39.85,14.8327,82.7064,60.15,28.6673,105.917,64.83,35.17
Kc 6d 2c,100,40.09,13.7493,76.2231,59.91,29.7507,110.344,96.70,3.30
Kc 6d 3c,100,40.67,14.3475,78.396,59.33,29.1525,109.191,86.43,13.57
Kc 6d 4c,100,41.48,14.8737,79.6834,58.52,28.6263,108.705,81.67,18.33
Kc 6d 5c,100,42.29,15.0897,79.2997,57.71,28.4103,109.391,82.90,17.10
Kc 7c 2c,100,41.73,15.3184,81.5731,58.27,28.1816,107.476,84.68,15.32
Kc 7c 2d,100,39.50,12.4803,70.2106,60.50,31.0196,113.941,100.00,0.00
Kc 7c 3c,100,42.08,15.1115,79.7992,57.92,28.3885,108.922,90.85,9.15
Kc 7c 3d,100,40.40,13.1081,72.0996,59.60,30.3919,113.321,100.00,0.00
Kc 7c 4c,100,42.78,15.5464,80.7503,57.22,27.9536,108.568,86.79,13.21
Kc 7c 4d,100,41.27,14.1459,76.1617,58.73,29.3541,111.078,94.09,5.91
Kc 7c 5c,100,43.06,15.121,78.0423,56.94,28.379,110.749,97.99,2.01
Kc 7c 5d,100,41.95,13.9861,74.0847,58.05,29.5139,112.987,99.01,0.99
Kc 7c 6c,100,43.18,15.1186,77.8127,56.82,28.3813,110.993,98.05,1.95
Kc 7c 6d,100,42.27,14.4247,75.8263,57.73,29.0752,111.929,93.29,6.71
Kc 7d 7c,100,39.78,14.0615,78.5582,60.22,29.4385,108.627,83.01,16.99
Kc 7d 2c,100,39.84,12.9637,72.3038,60.16,30.5362,112.803,99.99,0.01
Kc 7d 3c,100,40.62,13.4113,73.3739,59.38,30.0887,112.599,99.97,0.03
Kc 7d 4c,100,41.43,14.3677,77.0708,58.57,29.1322,110.527,91.38,8.62
Kc 7d 5c,100,42.04,14.1097,74.5923,57.96,29.3903,112.675,98.51,1.49
Kc 7d 6c,100,42.40,14.5945,76.4884,57.60,28.9055,111.521,91.26,8.74
Kc 8c 2c,100,41.92,15.5607,82.4957,58.08,27.9393,106.894,81.58,18.42
Kc 8c 2d,100,39.66,12.7843,71.6314,60.34,30.7157,113.122,100.00,0.00
Kc 8c 3c,100,41.89,15.1789,80.5312,58.11,28.3211,108.296,89.67,10.33
Kc 8c 3d,100,40.04,12.8351,71.2267,59.96,30.6649,113.658,100.00,0.00
Kc 8c 4c,100,42.57,15.4907,80.8627,57.43,28.0093,108.382,86.83,13.17
Kc 8c 4d,100,40.99,13.7764,74.6916,59.01,29.7236,111.93,99.59,0.41
Kc 8c 5c,100,42.95,15.2332,78.8137,57.05,28.2668,110.108,96.29,3.71
Kc 8c 5d,100,41.72,13.8618,73.8393,58.28,29.6382,113.006,99.90,0.10
Kc 8c 6c,100,43.17,15.2915,78.7187,56.83,28.2085,110.3,95.29,4.71
Kc 8c 6d,100,41.93,13.958,73.9722,58.07,29.542,113.055,99.50,0.50
Kc 8c 7c,100,43.24,15.0589,77.3995,56.76,28.441,111.342,99.36,0.64
Kc 8c 7d,100,42.43,14.3499,75.1637,57.57,29.1501,112.512,94.88,5.12
Kc 8d 8c,100,39.72,14.3842,80.4688,60.28,29.1158,107.341,76.57,23.43
Kc 8d 2c,100,39.93,13.1705,73.2918,60.07,30.3295,112.207,100.00,0.00
Kc 8d 3c,100,40.19,13.0403,72.1016,59.81,30.4597,113.174,100.00,0.00
Kc 8d 4c,100,41.07,13.8894,75.1541,58.93,29.6106,111.659,98.77,1.23
Kc 8d 5c,100,41.73,13.876,73.8925,58.27,29.624,112.977,99.77,0.23
Kc 8d 6c,100,41.99,14.0165,74.1773,58.01,29.4835,112.947,99.71,0.29
Kc 8d 7c,100,42.37,14.2506,74.742,57.63,29.2494,112.786,96.12,3.88
Kc 9c 2c,100,42.11,16.0811,84.8643,57.89,27.4189,105.252,66.33,33.67
Kc 9c 2d,100,39.54,13.3315,74.9183,60.46,30.1685,110.892,99.03,0.97
Kc 9c 3c,100,42.13,15.7185,82.9127,57.87,27.7815,106.679,75.52,24.48
Kc 9c 3d,100,40.01,13.3663,74.2397,59.99,30.1336,111.624,99.78,0.22
Kc 9c 4c,100,42.25,15.5572,81.8227,57.75,27.9428,107.528,79.42,20.58
Kc 9c 4d,100,40.44,13.5003,74.1823,59.56,29.9997,111.934,99.73,0.27
Kc 9c 5c,100,42.81,15.5466,80.6962,57.19,27.9533,108.623,85.53,14.47
Kc 9c 5d,100,41.16,13.6914,73.9157,58.84,29.8086,112.583,99.58,0.42
Kc 9c 6c,100,43.07,15.6832,80.9163,56.93,27.8168,108.583,84.26,15.74
Kc 9c 6d,100,41.42,13.9549,74.8735,58.58,29.545,112.075,97.16,2.84
Kc 9c 7c,100,43.23,15.5938,80.1556,56.77,27.9062,109.241,87.66,12.34
Kc 9c 7d,100,41.82,14.0552,74.6812,58.18,29.4448,112.472,96.45,3.55
Kc 9c 8c,100,43.37,15.8535,81.2269,56.63,27.6464,108.493,83.86,16.14
Kc 9c 8d,100,42.01,14.6295,77.3863,57.99,28.8705,110.634,88.65,11.35
Kc 9d 9c,100,39.16,13.8234,78.439,60.84,29.6766,108.4,79.76,20.24
Kc 9d 2c,100,39.68,13.4689,75.4271,60.32,30.0311,110.64,98.34,1.66
Kc 9d 3c,100,40.02,13.3168,73.9508,59.98,30.1832,111.822,99.90,0.10
Kc 9d 4c,100,40.38,13.3527,73.4865,59.62,30.1473,112.366,99.94,0.06
Kc 9d 5c,100,41.03,13.4146,72.6601,58.97,30.0854,113.368,99.96,0.04
Kc 9d 6c,100,41.33,13.717,73.759,58.67,29.783,112.802,99.39,0.61
Kc 9d 7c,100,41.62,13.6585,72.9233,58.38,29.8415,113.595,99.77,0.23
Kc 9d 8c,100,41.87,14.3408,76.1058,58.13,29.1591,111.479,92.99,7.01
Kc Jc 2c,100,40.92,15.8405,86.032,59.08,27.6595,104.032,54.42,45.58
Kc Jc 2d,100,37.59,12.5318,74.0831,62.41,30.9682,110.27,93.61,6.39
Kc Jc 3c,100,40.87,15.5011,84.2831,59.13,27.9989,105.226,63.63,36.37
Kc Jc 3d,100,37.98,12.5466,73.4043,62.02,30.9533,110.914,96.12,3.88
Kc Jc 4c,100,40.99,15.3481,83.2005,59.01,28.1519,106.023,69.15,30.85
Kc Jc 4d,100,38.44,12.6403,73.072,61.56,30.8597,111.401,97.48,2.52
Kc Jc 5c,100,40.92,14.8404,80.5903,59.08,28.6596,107.803,81.95,18.05
Kc Jc 5d,100,38.63,12.0233,69.1606,61.37,31.4767,113.983,99.97,0.03
Kc Jc 6c,100,40.94,14.8186,80.4267,59.06,28.6814,107.927,81.36,18.64
Kc Jc 6d,100,38.60,11.952,68.805,61.40,31.548,114.184,99.98,0.02
Kc Jc 7c,100,41.29,15.0677,81.0904,58.71,28.4323,107.623,79.62,20.38
Kc Jc 7d,100,38.90,12.2566,70.0228,61.10,31.2434,113.628,99.98,0.02
Kc Jc 8c,100,41.41,15.2671,81.9206,58.59,28.2329,107.091,76.63,23.37
Kc Jc 8d,100,38.90,12.4215,70.9643,61.10,31.0784,113.029,99.88,0.12
Kc Jc 9c,100,42.67,16.5051,85.9582,57.33,26.9949,104.637,58.63,41.37
Kc Jc 9d,100,40.22,14.7771,81.655,59.78,28.7229,106.765,72.93,27.07
Kc Jd Jc,100,36.48,11.3871,69.361,63.52,32.1129,112.351,99.94,0.06
Kc Jc Tc,100,40.07,15.4666,85.7708,59.93,28.0334,103.953,62.88,37.12
Kc Jc Td,100,36.71,11.9473,72.3303,63.29,31.5527,110.78,99.99,0.01
Kc Jd 2c,100,37.58,12.4603,73.6792,62.42,31.0397,110.507,95.23,4.77
Kc Jd 3c,100,37.83,12.2912,72.1947,62.17,31.2088,111.56,98.83,1.17
Kc Jd 4c,100,38.21,12.2795,71.4177,61.79,31.2205,112.28,99.92,0.08
Kc Jd 5c,100,38.33,11.5863,67.1803,61.67,31.9137,114.99,100.00,0.00
Kc Jd 6c,100,38.34,11.542,66.8991,61.66,31.958,115.176,100.00,0.00
Kc Jd 7c,100,38.54,11.7224,67.5847,61.46,31.7776,114.907,99.99,0.01
Kc Jd 8c,100,38.61,11.9769,68.9317,61.39,31.5231,114.111,99.98,0.02
Kc Jd 9c,100,40.08,14.6441,81.19,59.92,28.8559,107.02,74.07,25.93
Kc Jd Tc,100,36.59,11.8944,72.2473,63.41,31.6056,110.755,99.99,0.01
Kd Kc 2c,100,37.22,12.0014,71.6447,62.77,31.4987,111.505,100.00,0.00
Kd Kc 3c,100,37.45,11.8149,70.102,62.55,31.6851,112.574,100.00,0.00
Kd Kc 4c,100,37.80,11.771,69.1982,62.20,31.7291,113.361,100.00,0.00
Kd Kc 5c,100,38.04,11.1142,64.9285,61.96,32.3858,116.151,100.00,0.00
Kd Kc 6c,100,38.22,11.1679,64.9251,61.78,32.3321,116.308,100.00,0.00
Kd Kc 7c,100,38.40,10.9407,63.3112,61.60,32.5593,117.462,100.00,0.00
Kd Kc 8c,100,38.50,11.2139,64.7348,61.50,32.2861,116.653,100.00,0.00
Kd Kc 9c,100,38.25,11.398,66.2196,61.75,32.102,115.527,100.00,0.00
Kd Kc Jc,100,36.37,10.8475,66.2714,63.63,32.6525,114.043,100.00,0.00
Kh Kd Kc,100,35.68,8.84049,55.0598,64.32,34.6595,119.748,100.00,0.00
Kd Kc Qc,100,37.20,10.8955,65.0842,62.80,32.6045,115.376,100.00,0.00
Kd Kc Tc,100,36.70,11.0448,66.8844,63.30,32.4552,113.931,100.00,0.00
Kc Qc 2c,100,41.25,15.5102,83.557,58.75,27.9898,105.871,67.32,32.68
Kc Qc 2d,100,38.34,12.3665,71.6788,61.66,31.1335,112.204,99.26,0.74
Kc Qc 3c,100,41.31,15.3915,82.7907,58.69,28.1085,106.435,70.71,29.29
Kc Qc 3d,100,38.61,12.487,71.866,61.39,31.013,112.266,99.34,0.66
Kc Qc 4c,100,41.46,15.2871,81.932,58.54,28.2128,107.104,74.51,25.49
Kc Qc 4d,100,39.04,12.6046,71.7459,60.96,30.8954,112.627,99.71,0.29
Kc Qc 5c,100,41.35,14.6982,78.9878,58.65,28.8018,109.132,87.83,12.17
Kc Qc 5d,100,39.21,11.9337,67.631,60.79,31.5663,115.397,99.99,0.01
Kc Qc 6c,100,41.43,14.7098,78.9065,58.57,28.7902,109.228,87.11,12.89
Kc Qc 6d,100,39.23,11.8733,67.2589,60.77,31.6266,115.651,100.00,0.00
Kc Qc 7c,100,41.33,14.475,77.8262,58.67,29.025,109.94,91.51,8.49
Kc Qc 7d,100,39.28,11.7584,66.5226,60.72,31.7416,116.167,100.00,0.00
Kc Qc 8c,100,41.45,14.6045,78.2955,58.55,28.8955,109.674,89.78,10.22
Kc Qc 8d,100,39.34,11.8378,66.8675,60.66,31.6622,115.993,100.00,0.00
Kc Qc 9c,100,42.73,15.9374,82.8923,57.27,27.5626,106.943,69.90,30.10
Kc Qc 9d,100,40.80,14.705,80.0989,59.20,28.795,108.084,78.37,21.63
Kc Qc Jc,100,40.42,15.356,84.4176,59.58,28.144,104.978,66.64,33.36
Kc Qc Jd,100,37.22,12.2578,73.1761,62.78,31.2422,110.596,99.82,0.18
Kc Qd Qc,100,37.45,11.8344,70.2146,62.55,31.6656,112.508,99.90,0.10
Kc Qc Tc,100,39.90,15.2206,84.7712,60.10,28.2794,104.564,66.27,33.73
Kc Qc Td,100,36.79,11.9702,72.3074,63.21,31.5298,110.844,99.97,0.03
Kc Qd 2c,100,38.48,12.5685,72.5898,61.52,30.9315,111.725,98.76,1.24
Kc Qd 3c,100,38.62,12.4984,71.9202,61.38,31.0016,112.236,99.66,0.34
Kc Qd 4c,100,38.97,12.516,71.377,61.03,30.984,112.813,99.96,0.04
Kc Qd 5c,100,39.06,11.7645,66.9301,60.94,31.7355,115.727,100.00,0.00
Kc Qd 6c,100,39.12,11.7306,66.6307,60.88,31.7694,115.97,99.99,0.01
Kc Qd 7c,100,39.07,11.5073,65.4484,60.93,31.9926,116.687,100.00,0.00
Kc Qd 8c,100,39.20,11.6749,66.1809,60.80,31.8251,116.324,100.00,0.00
Kc Qd 9c,100,40.81,14.7689,80.4182,59.19,28.7311,107.871,76.64,23.36
Kc Qd Jc,100,37.39,12.4604,74.0523,62.61,31.0396,110.173,98.89,1.11
Kc Qd Tc,100,36.83,12.107,73.0489,63.17,31.393,110.437,99.98,0.02
Kc Tc 2c,100,41.13,15.9488,86.1608,58.87,27.5512,104.008,51.26,48.74
Kc Tc 2d,100,38.00,12.8102,74.9135,62.00,30.6898,110,88.28,11.72
Kc Tc 3c,100,41.09,15.6019,84.3797,58.91,27.8981,105.237,59.86,40.14
Kc Tc 3d,100,38.40,12.8272,74.2291,61.60,30.6728,110.655,90.81,9.19
Kc Tc 4c,100,41.22,15.453,83.3107,58.78,28.047,106.033,65.11,34.89
Kc Tc 4d,100,38.87,12.9443,73.9999,61.13,30.5557,111.081,92.72,7.28
Kc Tc 5c,100,41.06,14.8816,80.5424,58.94,28.6184,107.899,79.00,21.00
Kc Tc 5d,100,38.97,12.2706,69.9663,61.03,31.2294,113.718,99.92,0.08
Kc Tc 6c,100,41.68,15.3917,82.0723,58.32,28.1083,107.095,74.33,25.67
Kc Tc 6d,100,39.36,12.7871,72.1877,60.64,30.7129,112.558,98.11,1.89
Kc Tc 7c,100,41.79,15.2857,81.2771,58.21,28.2143,107.717,77.43,22.57
Kc Tc 7d,100,39.69,12.8636,72.0233,60.31,30.6364,112.884,97.33,2.67
Kc Tc 8c,100,41.84,15.2688,81.0986,58.16,28.2312,107.866,78.78,21.22
Kc Tc 8d,100,39.76,12.7835,71.4496,60.24,30.7165,113.31,98.97,1.03
Kc Tc 9c,100,42.36,16.1019,84.4708,57.64,27.3981,105.63,65.83,34.17
Kc Tc 9d,100,40.15,14.1256,78.1857,59.85,29.3744,109.064,87.53,12.47
Kc Td Tc,100,37.51,13.1902,78.1533,62.49,30.3098,107.777,72.89,27.11
Kc Td 2c,100,38.18,12.9999,75.6651,61.82,30.5001,109.638,84.97,15.03
Kc Td 3c,100,38.44,12.8324,74.185,61.56,30.6676,110.705,90.37,9.63
